id|createTime|loanAmount|balance|usage|interestRate
4825044875407786238|1643430691690|32302865,00|32302865,00|funerals|0,041
4781979203971055871|1630181320036|17287564,00|17287564,00|funerals|0,052
4868673496797937920|1656794011007|17893938,00|17893938,00|medical expenses|0,037
4919620467582566657|1672523133145|96460452,00|96460452,00|other|0,038
4919338992605856002|1672412078773|47431608,00|47431608,00|vacations|0,001
4874302996332151043|1658602116123|93464018,00|93464018,00|major purchases|0,024
4905546718747033860|1668176581664|32438304,00|32438304,00|funerals|0,051
4919338992605856005|1672363819941|36563608,00|36563608,00|investing|0,094
4812097026479096070|1639471197723|47090713,00|47090713,00|debt consolidation|0,027
4910050318374404359|1669521803307|91718130,00|91718130,00|debt consolidation|0,067
4786764278575137032|1631681290585|43012872,00|43012872,00|funerals|0,024
4849533198381613321|1650948117186|26161131,00|26161131,00|major purchases|0,100
4914835392978485514|1670975727807|21052703,00|21052703,00|other|0,076
4787045753551847691|1631785814055|81674749,00|81674749,00|debt consolidation|0,095
4865858747030831372|1655937249437|19398565,00|19398565,00|education|0,081
4830392899965288717|1645090147978|75547360,00|75547360,00|renovations|0,038
4814630301269491982|1640259285289|65729015,00|65729015,00|medical expenses|0,004
4879369545912942863|1660133680778|17895309,00|17895309,00|investing|0,024
4895695094562160912|1665095966441|62584761,00|62584761,00|debt consolidation|0,045
4917087192792170769|1671749013408|31678037,00|31678037,00|education|0,057
4622101417199403282|1581099318923|40395168,00|40395168,00|business ventures|0,039
4843059273917268243|1648975491665|69400257,00|69400257,00|vacations|0,006
4814067351316070676|1640065367937|254189,00|254189,00|vacations|0,034
4666292988542976277|1594629674771|69928749,00|69928749,00|medical expenses|0,037
4790141978295664918|1632667909143|3222719,00|3222719,00|renovations|0,047
4696410811051016471|1603927814262|42535545,00|42535545,00|medical expenses|0,039
4779445929180659992|1629455191945|33396293,00|33396293,00|education|0,076
4827015200244760857|1644068356061|22111116,00|22111116,00|renovations|0,052
4861355147403460890|1654543893540|58897423,00|58897423,00|other|0,045
4881058395773206811|1660631454541|54480635,00|54480635,00|medical expenses|0,007
4851222048241877276|1651512538696|37960242,00|37960242,00|vacations|0,098
4684307387052458269|1600228929910|55249742,00|55249742,00|weddings|0,044
4781416254017634590|1629999875873|62294950,00|62294950,00|business ventures|0,024
4682618537192194335|1599642016728|19731616,00|19731616,00|medical expenses|0,087
4720617659048132896|1611388664245|24382948,00|24382948,00|debt consolidation|0,015
4858258922659643681|1653659167557|56542627,00|56542627,00|weddings|0,036
4710766034863259938|1608297499564|84379167,00|84379167,00|funerals|0,034
4857695972706222371|1653474379218|71743356,00|71743356,00|other|0,069
4827578150198182180|1644216635118|31442292,00|31442292,00|weddings|0,067
4744543032068538661|1618725280939|56152403,00|56152403,00|vacations|0,076
4915961292885328166|1671377961720|40907331,00|40907331,00|investing|0,014
4913709493071642919|1670694364328|5883372,00|5883372,00|renovations|0,004
4889502645074526504|1663262320214|24323012,00|24323012,00|medical expenses|0,019
4881339870749917481|1660747273882|23636747,00|23636747,00|major purchases|0,070
4690781311516803370|1602217250631|43163226,00|43163226,00|other|0,037
4710484559886549291|1608216182793|11522154,00|11522154,00|other|0,048
4899354269259399468|1666241441440|56598240,00|56598240,00|funerals|0,087
4868392021821227309|1656749205546|9420494,00|9420494,00|debt consolidation|0,047
4856851547776090414|1653232389827|75008466,00|75008466,00|other|0,067
4816037676153045295|1640621273936|87724955,00|87724955,00|renovations|0,099
4795490002853167408|1634339783085|91765658,00|91765658,00|medical expenses|0,057
4756364981090386225|1622368627355|48710632,00|48710632,00|renovations|0,076
4747920731789066546|1619705289451|50502508,00|50502508,00|other|0,032
4822511600617390387|1642668443932|44117862,00|44117862,00|debt consolidation|0,038
4803934252154487092|1636987482075|49096630,00|49096630,00|weddings|0,033
4771283154856050997|1626894021140|57198390,00|57198390,00|renovations|0,064
4900480169166242102|1666610584129|14565396,00|14565396,00|weddings|0,057
4897383944422424887|1665679210952|34153994,00|34153994,00|medical expenses|0,056
4841933374010425656|1648654138232|75256906,00|75256906,00|major purchases|0,039
4801963927317512505|1636356477982|92681735,00|92681735,00|funerals|0,079
4845874023684374842|1649825688183|25959590,00|25959590,00|medical expenses|0,090
4817445051036598587|1641104661336|44819323,00|44819323,00|major purchases|0,032
4877680696052678972|1659585908078|85409901,00|85409901,00|medical expenses|0,072
4905265243770323261|1668114139666|55585460,00|55585460,00|medical expenses|0,063
4750454006579462462|1620515689037|32367582,00|32367582,00|weddings|0,013
4663759713752580415|1593869007235|24962477,00|24962477,00|debt consolidation|0,052
4843903698847400256|1649224179647|59615672,00|59615672,00|vacations|0,020
4908924418467561793|1669237554335|96456270,00|96456270,00|debt consolidation|0,019
4885280520423866690|1661903079445|35065162,00|35065162,00|education|0,032
4914553918001774915|1670939163789|27717816,00|27717816,00|business ventures|0,001
4912865068141510980|1670389246091|76321491,00|76321491,00|investing|0,021
4880776920796496197|1660538210397|49830032,00|49830032,00|vacations|0,049
4877680696052678982|1659614316410|97462041,00|97462041,00|funerals|0,009
4879651020889653575|1660195645300|80469399,00|80469399,00|education|0,020
4899072794282688840|1666143725869|36892621,00|36892621,00|renovations|0,061
4886687895307419977|1662349534089|23896967,00|23896967,00|vacations|0,025
4870643821634912586|1657404002369|13692231,00|13692231,00|weddings|0,074
4898791319305978187|1666073248615|80491728,00|80491728,00|business ventures|0,059
4785638378668294476|1631308216746|81553896,00|81553896,00|other|0,001
4840525999126872397|1648165709014|55072634,00|55072634,00|debt consolidation|0,063
4893443294748475726|1664440370203|83677750,00|83677750,00|renovations|0,066
4832081749825552719|1645609641373|11463707,00|11463707,00|debt consolidation|0,030
4677551987611402576|1598129613910|14102098,00|14102098,00|medical expenses|0,098
4813504401362649425|1639883793278|86092183,00|86092183,00|other|0,088
4691625736446935378|1602439103721|57195134,00|57195134,00|medical expenses|0,029
4811534076525674835|1639262356576|17024144,00|17024144,00|education|0,086
4805623102014751060|1637471096270|84911150,00|84911150,00|funerals|0,055
4810408176618832213|1638906393121|56652715,00|56652715,00|other|0,006
4833770599685816662|1646150725572|45299659,00|45299659,00|medical expenses|0,086
4917650142745592151|1671890915057|2485698,00|2485698,00|other|0,079
4917931617722302808|1672010397119|66077825,00|66077825,00|renovations|0,061
4911739168234668377|1670034880945|99925885,00|99925885,00|medical expenses|0,050
4918494567675724122|1672140811313|54420868,00|54420868,00|investing|0,008
4913990968048353627|1670718766419|53661906,00|53661906,00|major purchases|0,014
4918213092699013468|1672057801730|58559912,00|58559912,00|medical expenses|0,073
4919338992605856093|1672397171752|62432807,00|62432807,00|education|0,081
4917931617722302814|1671952467092|25296956,00|25296956,00|renovations|0,017
4918213092699013471|1672026390545|99347809,00|99347809,00|weddings|0,009
4812941451409228128|1639736191376|26773506,00|26773506,00|medical expenses|0,040
4759742680810914145|1623376722855|44521041,00|44521041,00|vacations|0,016
4913709493071642978|1670651687338|13199221,00|13199221,00|investing|0,019
4734691407883665763|1615674316909|21625996,00|21625996,00|other|0,004
4760587105741046116|1623643279523|4406974,00|4406974,00|other|0,041
4731313708163137893|1614654041327|23022434,00|23022434,00|major purchases|0,037
4916242767862038886|1671452358915|47703703,00|47703703,00|investing|0,039
4868673496797938023|1656874765260|60819809,00|60819809,00|weddings|0,082
4647434165103362408|1588823631046|2107323,00|2107323,00|other|0,091
4836022399499501929|1646799956924|83670606,00|83670606,00|vacations|0,064
4918213092699013482|1672027824508|91344311,00|91344311,00|medical expenses|0,067
4901043119119663467|1666820537057|81565921,00|81565921,00|funerals|0,071
4905828193723744620|1668234153800|682454,00|682454,00|education|0,016
4883028720610181485|1661255079524|45993655,00|45993655,00|funerals|0,029
4790141978295665006|1632720429461|75024893,00|75024893,00|medical expenses|0,095
4865858747030831471|1655928893692|90026002,00|90026002,00|other|0,090
4753268756346569072|1621342574036|34486531,00|34486531,00|debt consolidation|0,019
4735535832813797745|1615898922185|71940150,00|71940150,00|debt consolidation|0,079
4755520556160254322|1622108884570|10483613,00|10483613,00|debt consolidation|0,009
4914272443025064307|1670844918051|50367153,00|50367153,00|business ventures|0,025
4732158133093269876|1614885998415|37214276,00|37214276,00|debt consolidation|0,081
4775223804530000245|1628146476277|54362520,00|54362520,00|education|0,016
4733565507976823158|1615311506191|76931894,00|76931894,00|major purchases|0,027
4684025912075747703|1600065886021|80300363,00|80300363,00|major purchases|0,093
4744824507045249400|1618816192996|9398851,00|9398851,00|debt consolidation|0,096
4884717570470445433|1661786013208|55469909,00|55469909,00|investing|0,066
4832644699778974074|1645732051971|14589431,00|14589431,00|education|0,010
4790423453272375675|1632774326825|40607336,00|40607336,00|education|0,048
4910050318374404476|1669509180517|99046146,00|99046146,00|renovations|0,047
4916242767862038909|1671492474744|47512225,00|47512225,00|debt consolidation|0,076
4919620467582566782|1672465819065|42756862,00|42756862,00|education|0,076
4898228369352556927|1665906736842|44284401,00|44284401,00|education|0,081
4898791319305978240|1666122466012|66648380,00|66648380,00|medical expenses|0,097
4873177096425308545|1658236677696|29917051,00|29917051,00|medical expenses|0,004
4812659976432517506|1639586240104|15996415,00|15996415,00|debt consolidation|0,095
4745105982021960067|1618878750611|95363922,00|95363922,00|major purchases|0,021
4847281398567928196|1650232968645|85263687,00|85263687,00|other|0,095
4809845226665410949|1638727042923|48793828,00|48793828,00|medical expenses|0,006
4880776920796496262|1660582643228|85687117,00|85687117,00|education|0,065
4738632057557614983|1616862123606|49518603,00|49518603,00|funerals|0,031
4903857868886770056|1667672561328|5223769,00|5223769,00|medical expenses|0,051
4811815551502385545|1639398118390|62568090,00|62568090,00|major purchases|0,050
4824200450477654410|1643177048560|32757016,00|32757016,00|debt consolidation|0,011
4911739168234668427|1670028326260|99265584,00|99265584,00|education|0,062
4910613268327825804|1669759652691|28235812,00|28235812,00|education|0,077
4855162697915826573|1652714384770|94804610,00|94804610,00|business ventures|0,023
4908079993537429902|1668949316089|22391635,00|22391635,00|debt consolidation|0,077
4894569194655318415|1664787196327|88015857,00|88015857,00|other|0,098
4809845226665410960|1638718921326|69212659,00|69212659,00|renovations|0,053
4743698607138406801|1618413591082|15531712,00|15531712,00|funerals|0,099
4744543032068538770|1618738272869|81066739,00|81066739,00|weddings|0,038
4847844348521349523|1650433383507|20810211,00|20810211,00|funerals|0,047
4903857868886770068|1667610424744|10286943,00|10286943,00|funerals|0,020
4913428018094932373|1670572041858|11033499,00|11033499,00|medical expenses|0,008
4863606947217146262|1655249149289|18441517,00|18441517,00|medical expenses|0,086
