id|createTime|loanAmount|balance|usage|interestRate
212514432050266168|1643154838745|48364906,00|48364906,00|renovations|0,037
199003633168154681|1639059871560|17599079,00|17599079,00|investing|0,039
298645774923726906|1669669143591|59444586,00|59444586,00|medical expenses|0,045
169730235590246459|1630055492309|54745053,00|54745053,00|medical expenses|0,033
203507232795525180|1640433691003|87101686,00|87101686,00|renovations|0,063
121598014572724285|1615246170774|69521982,00|69521982,00|business ventures|0,100
285979400971747390|1665715253359|75846963,00|75846963,00|renovations|0,004
160160086382084159|1627062077022|58254022,00|58254022,00|funerals|0,002
302586424597676096|1670878644820|17611344,00|17611344,00|debt consolidation|0,042
238691604884357185|1651231883714|90528837,00|90528837,00|business ventures|0,032
299208724877148226|1669790766952|45993137,00|45993137,00|renovations|0,043
229684405629616195|1648483514183|65131865,00|65131865,00|renovations|0,003
32088971978735684|1587752209133|43171495,00|43171495,00|debt consolidation|0,062
307652974178467909|1672416665412|91915930,00|91915930,00|weddings|0,094
305964124318203974|1671876475480|3992051,00|3992051,00|business ventures|0,069
124131289363120199|1616031718874|77299397,00|77299397,00|major purchases|0,041
304275274457940040|1671378869557|46518409,00|46518409,00|medical expenses|0,095
307652974178467913|1672380745013|19793607,00|19793607,00|debt consolidation|0,100
171982035403931722|1630703992113|73359714,00|73359714,00|business ventures|0,089
125538664246673483|1616430697032|36053982,00|36053982,00|major purchases|0,014
279786951484112972|1663878969706|7009332,00|7009332,00|funerals|0,048
265713202648580173|1659498586938|12695712,00|12695712,00|renovations|0,052
223491956141981774|1646581616828|66314325,00|66314325,00|major purchases|0,061
305119699388072015|1671611544781|12043048,00|12043048,00|investing|0,069
276690726740295760|1662929682980|56909788,00|56909788,00|investing|0,016
255017153533575249|1656199067748|63193538,00|63193538,00|other|0,004
139893888058916946|1620888168327|32549506,00|32549506,00|education|0,023
261209603021209683|1658160245838|82247801,00|82247801,00|investing|0,012
89791342204420180|1605467793298|9215262,00|9215262,00|renovations|0,006
245728479302123605|1653419239817|41145850,00|41145850,00|major purchases|0,004
177893009914855510|1632525537574|39728680,00|39728680,00|weddings|0,037
257268953347260503|1656956425475|6953708,00|6953708,00|education|0,046
193937083587362904|1637462554914|1832797,00|1832797,00|investing|0,062
40251746303344729|1590263022434|19554795,00|19554795,00|investing|0,053
161285986288926810|1627403331668|93702655,00|93702655,00|weddings|0,026
235876855117250651|1650333381881|61396286,00|61396286,00|vacations|0,098
153686161917739100|1625089761322|13316087,00|13316087,00|debt consolidation|0,059
307652974178467933|1672377654511|71924675,00|71924675,00|renovations|0,071
307090024225046622|1672201332955|5092057,00|5092057,00|medical expenses|0,082
307934449155178591|1672472648848|94803413,00|94803413,00|weddings|0,006
305682649341493344|1671824106366|83563767,00|83563767,00|education|0,038
287668250832011361|1666234200615|26925132,00|26925132,00|renovations|0,026
292171850459381858|1667687941802|30275208,00|30275208,00|education|0,088
286823825901879395|1665971489179|74265527,00|74265527,00|other|0,028
304556749434650724|1671470616084|82022030,00|82022030,00|education|0,066
185492834286043237|1634882904342|4495212,00|4495212,00|renovations|0,076
307934449155178598|1672509060241|32208504,00|32208504,00|funerals|0,061
300897574737412199|1670321563854|34444240,00|34444240,00|renovations|0,097
128071939037069416|1617218324998|18454385,00|18454385,00|medical expenses|0,050
255580103486996585|1656395701530|11278022,00|11278022,00|weddings|0,098
298927249900437610|1669731696140|66245574,00|66245574,00|funerals|0,080
307090024225046635|1672254566912|29546752,00|29546752,00|debt consolidation|0,039
306245599294914668|1671954344303|69202721,00|69202721,00|investing|0,030
289638575668985965|1666894061525|73314143,00|73314143,00|debt consolidation|0,052
265994677625290862|1659577061095|33336543,00|33336543,00|medical expenses|0,012
262898452881473647|1658656336286|39899322,00|39899322,00|debt consolidation|0,035
62769744440197232|1597193416239|58136814,00|58136814,00|debt consolidation|0,018
304556749434650737|1671449251389|61305002,00|61305002,00|funerals|0,067
302304949620965490|1670765340950|66357804,00|66357804,00|other|0,055
303430849527808115|1671070814697|16347059,00|16347059,00|medical expenses|0,090
284009076134772852|1665105174945|8674586,00|8674586,00|weddings|0,082
94576416808501365|1606949659693|42988035,00|42988035,00|medical expenses|0,090
252202403766468726|1655326408749|68936226,00|68936226,00|business ventures|0,021
234188005256986743|1649816485014|59108903,00|59108903,00|renovations|0,083
195344458470916216|1637920147682|40283724,00|40283724,00|other|0,008
139330938105495673|1620687378283|73057255,00|73057255,00|education|0,052
167478435776561274|1629299995314|85613251,00|85613251,00|renovations|0,043
215892131770794107|1644195187102|52524958,00|52524958,00|renovations|0,017
94576416808501372|1606970744043|91482335,00|91482335,00|vacations|0,090
251357978836336765|1655099334364|48747087,00|48747087,00|medical expenses|0,072
273031552043057278|1661745124921|91203958,00|91203958,00|business ventures|0,061
153123211964317823|1624953020052|41354954,00|41354954,00|other|0,039
202381332888682624|1640017123430|20424199,00|20424199,00|weddings|0,074
301179049714122881|1670379189656|68271034,00|68271034,00|funerals|0,021
126383089176805506|1616669747828|30523860,00|30523860,00|medical expenses|0,032
183522509449068675|1634299873811|36396397,00|36396397,00|debt consolidation|0,025
256706003393839236|1656744848519|39724908,00|39724908,00|debt consolidation|0,097
296956925063463045|1669077463772|62285491,00|62285491,00|other|0,090
167759910753271942|1629413188683|64290816,00|64290816,00|major purchases|0,089
99924441366003847|1608592475209|86305624,00|86305624,00|weddings|0,001
92606091971526792|1606356060475|40967425,00|40967425,00|major purchases|0,003
23644722677416073|1585108871975|12653378,00|12653378,00|education|0,048
229684405629616266|1648487288448|68453496,00|68453496,00|vacations|0,044
221803106281717899|1645989168237|67278735,00|67278735,00|debt consolidation|0,087
285979400971747468|1665725005272|45089957,00|45089957,00|other|0,012
303993799481229453|1671234764688|28011966,00|28011966,00|weddings|0,057
289638575668985998|1666893527930|61530871,00|61530871,00|major purchases|0,040
164663686009454735|1628437811290|5061656,00|5061656,00|vacations|0,061
299771674830569616|1669975445299|88280150,00|88280150,00|investing|0,002
307090024225046673|1672220969958|52207312,00|52207312,00|medical expenses|0,029
118501789828907154|1614312957960|15750948,00|15750948,00|weddings|0,043
171982035403931795|1630702367855|85555442,00|85555442,00|education|0,009
201818382935261332|1639857018923|78232652,00|78232652,00|renovations|0,087
111464915411140757|1612128824631|98220643,00|98220643,00|funerals|0,027
83035942763364502|1603363931233|79994202,00|79994202,00|funerals|0,043
197877733261312151|1638681842617|59165553,00|59165553,00|investing|0,021
303993799481229464|1671249880096|29416137,00|29416137,00|investing|0,085
293297750366224537|1667995290590|16312087,00|16312087,00|weddings|0,088
289638575668986010|1666889344105|53063429,00|53063429,00|funerals|0,048
291608900505960603|1667491192254|8891960,00|8891960,00|medical expenses|0,078
267683527485554844|1660129964678|76788539,00|76788539,00|other|0,055
282038751297798301|1664560160266|33466868,00|33466868,00|vacations|0,019
289920050645696670|1666987159523|42193798,00|42193798,00|major purchases|0,063
277816626647138463|1663251616636|2232160,00|2232160,00|education|0,057
198440683214733472|1638870223239|27791036,00|27791036,00|debt consolidation|0,039
198440683214733473|1638854508161|14177196,00|14177196,00|major purchases|0,069
152278787034185890|1624630984604|28103603,00|28103603,00|medical expenses|0,017
261491077997920419|1658238458631|25860036,00|25860036,00|renovations|0,015
254735678556864676|1656124560642|17122534,00|17122534,00|investing|0,022
215610656794083493|1644151597667|41913337,00|41913337,00|education|0,087
218988356514611366|1645150098923|63997790,00|63997790,00|medical expenses|0,050
23081772723994791|1584996552631|17675359,00|17675359,00|funerals|0,048
293016275389513896|1667885950721|51769430,00|51769430,00|funerals|0,074
117657364898775209|1614000004962|11005190,00|11005190,00|weddings|0,084
255298628510285994|1656299365002|60856192,00|60856192,00|renovations|0,044
253046828696600747|1655590932702|96987597,00|96987597,00|major purchases|0,091
246572904232255660|1653597174730|22284508,00|22284508,00|vacations|0,038
104428040993374381|1609926854635|28497386,00|28497386,00|education|0,089
200411008051708078|1639468602057|68375426,00|68375426,00|weddings|0,029
269653852322529455|1660756225729|73073615,00|73073615,00|other|0,069
278379576600559792|1663387764231|23913916,00|23913916,00|education|0,091
267120577532133553|1659949018751|77577759,00|77577759,00|major purchases|0,065
302867899574386866|1670930494442|3816728,00|3816728,00|renovations|0,080
248543229069230259|1654227446369|45416682,00|45416682,00|major purchases|0,079
284572026088194228|1665304192614|42344292,00|42344292,00|funerals|0,079
300897574737412277|1670289411519|75294688,00|75294688,00|medical expenses|0,051
286260875948458166|1665862535818|14186203,00|14186203,00|major purchases|0,074
282320226274508983|1664581004635|60144175,00|60144175,00|renovations|0,011
284290551111483576|1665245035100|97156810,00|97156810,00|weddings|0,029
286823825901879481|1665964903850|25248784,00|25248784,00|business ventures|0,046
165508110939586746|1628769207411|46592961,00|46592961,00|major purchases|0,059
240098979767910587|1651631544905|89832756,00|89832756,00|funerals|0,049
307371499201757372|1672288463326|13591058,00|13591058,00|funerals|0,018
195062983494205629|1637829343485|10517720,00|10517720,00|vacations|0,013
265431727671869630|1659404807196|83660842,00|83660842,00|renovations|0,057
176204160054591679|1632030964953|99750321,00|99750321,00|major purchases|0,055
305964124318204096|1671922871778|63244921,00|63244921,00|major purchases|0,060
304556749434650817|1671456096739|30665000,00|30665000,00|debt consolidation|0,064
210262632236581058|1642499722984|1611370,00|1611370,00|other|0,011
243758154465149123|1652773109881|20512536,00|20512536,00|other|0,040
305119699388072132|1671665697375|75154337,00|75154337,00|business ventures|0,082
246854379208966341|1653704637452|65418527,00|65418527,00|major purchases|0,033
272468602089636038|1661592360852|54340830,00|54340830,00|vacations|0,051
132294063687729351|1618501071791|83647739,00|83647739,00|other|0,049
143271587779444936|1621936503176|77394905,00|77394905,00|major purchases|0,050
296393975110041801|1668933486773|45610086,00|45610086,00|vacations|0,063
180989234658672842|1633518771165|30793981,00|30793981,00|weddings|0,067
240943404698042571|1651904991693|60436161,00|60436161,00|major purchases|0,046
175922685077881036|1631926852429|35231383,00|35231383,00|weddings|0,099
244884054371991757|1653142994012|85282982,00|85282982,00|other|0,049
244602579395281102|1653049623403|89718028,00|89718028,00|renovations|0,028
285979400971747535|1665734381647|90353811,00|90353811,00|business ventures|0,034
242350779581595856|1652375369782|88852789,00|88852789,00|education|0,021
283446126181351633|1665002735370|33880106,00|33880106,00|debt consolidation|0,034
195907408424337618|1638067108808|88576606,00|88576606,00|education|0,012
148901087313658067|1623607994553|14755649,00|14755649,00|weddings|0,013
174515310194327764|1631497606442|5182326,00|5182326,00|vacations|0,001
200692483028418773|1639551821730|93948783,00|93948783,00|debt consolidation|0,055
166352535869718742|1628970220644|47266039,00|47266039,00|funerals|0,096
204070182748946647|1640552870230|15377491,00|15377491,00|business ventures|0,032
178737434844987608|1632765230184|14472647,00|14472647,00|other|0,049
267683527485554905|1660085824823|27014248,00|27014248,00|major purchases|0,030
204633132702367962|1640770342372|38796151,00|38796151,00|debt consolidation|0,028
179018909821698267|1632909020500|87989159,00|87989159,00|debt consolidation|0,045
274157451949899996|1662095720337|76156674,00|76156674,00|medical expenses|0,034
300897574737412317|1670347112147|88504355,00|88504355,00|vacations|0,027
275846301810163934|1662617399681|77691107,00|77691107,00|major purchases|0,055
306808549248336095|1672135288821|52565915,00|52565915,00|debt consolidation|0,095
302867899574386912|1670943070494|93085355,00|93085355,00|business ventures|0,010
300053149807280353|1670041305867|38812190,00|38812190,00|medical expenses|0,031
288231200785432802|1666444498794|52209768,00|52209768,00|education|0,030
291045950552539363|1667291248040|78149315,00|78149315,00|medical expenses|0,033
229965880606327012|1648497939583|38746304,00|38746304,00|business ventures|0,072
108087215690612965|1611115911911|2661517,00|2661517,00|funerals|0,001
194218558564073702|1637580256713|98299653,00|98299653,00|medical expenses|0,068
166071060893008103|1628906065812|42222321,00|42222321,00|major purchases|0,067
32370446955446504|1587797567471|90050558,00|90050558,00|major purchases|0,055
289638575668986089|1666843980707|58001883,00|58001883,00|other|0,063
236158330093961450|1650458656922|87205462,00|87205462,00|vacations|0,008
258676328230813931|1657381550189|36584905,00|36584905,00|weddings|0,084
281757276321087724|1664457412144|67099625,00|67099625,00|funerals|0,071
287386775855300845|1666162104091|42075925,00|42075925,00|weddings|0,009
277816626647138542|1663223628569|85141894,00|85141894,00|education|0,069
277535151670427887|1663166762490|29298121,00|29298121,00|medical expenses|0,017
299490199853859056|1669874120379|7005066,00|7005066,00|renovations|0,059
237847179954225393|1650925195515|81674213,00|81674213,00|investing|0,081
279786951484113138|1663865691148|81265907,00|81265907,00|debt consolidation|0,092
253046828696600819|1655590228034|93932258,00|93932258,00|vacations|0,018
273594501996478708|1661907142970|84858224,00|84858224,00|other|0,078
232780630373433589|1649425047371|65047480,00|65047480,00|funerals|0,000
225180806002245878|1647080176818|75544576,00|75544576,00|business ventures|0,073
214203281910530295|1643704050582|59779591,00|59779591,00|debt consolidation|0,042
269935327299240184|1660787358910|28542375,00|28542375,00|major purchases|0,099
224899331025535225|1647007827341|14566974,00|14566974,00|other|0,070
268246477438976250|1660302114709|95162697,00|95162697,00|other|0,042
302867899574386939|1670900399777|90430785,00|90430785,00|medical expenses|0,023
255580103486996732|1656360764460|82984390,00|82984390,00|education|0,092
118220314852196605|1614218377814|66145262,00|66145262,00|medical expenses|0,014
125820139223384318|1616504561357|32302865,00|32302865,00|funerals|0,041
250232078929494271|1654775103606|17287564,00|17287564,00|funerals|0,052
207447882469474560|1641618640507|17893938,00|17893938,00|medical expenses|0,037
262616977904763137|1658590886375|96460452,00|96460452,00|other|0,038
264587302741737730|1659160809301|47431608,00|47431608,00|vacations|0,001
292734800412803331|1667836567134|93464018,00|93464018,00|major purchases|0,024
298082824970305796|1669451726379|32438304,00|32438304,00|funerals|0,051
307652974178468101|1672423629862|36563608,00|36563608,00|investing|0,094
287386775855300870|1666202862524|47090713,00|47090713,00|debt consolidation|0,027
292171850459382023|1667605771497|91718130,00|91718130,00|debt consolidation|0,067
305682649341493512|1671828059945|43012872,00|43012872,00|funerals|0,024
130886688804176137|1618091734757|26161131,00|26161131,00|major purchases|0,100
297238400040173834|1669205635835|21052703,00|21052703,00|other|0,076
244039629441859851|1652843380726|81674749,00|81674749,00|debt consolidation|0,095
248261754092519692|1654187857182|19398565,00|19398565,00|education|0,081
272750077066346765|1661704969778|75547360,00|75547360,00|renovations|0,038
297801349993595150|1669359791833|65729015,00|65729015,00|medical expenses|0,004
231936205443301647|1649112174806|17895309,00|17895309,00|investing|0,024
307652974178468112|1672384659510|62584761,00|62584761,00|debt consolidation|0,045
43629446023872785|1591291558571|31678037,00|31678037,00|education|0,057
55732870022430994|1594974575002|40395168,00|40395168,00|business ventures|0,039
307652974178468115|1672407497879|69400257,00|69400257,00|vacations|0,006
163819261079322900|1628219844643|254189,00|254189,00|vacations|0,034
230528830559748373|1648714820028|69928749,00|69928749,00|medical expenses|0,037
210262632236581142|1642481549669|3222719,00|3222719,00|renovations|0,047
230810305536459031|1648819122720|42535545,00|42535545,00|medical expenses|0,039
141019787965759768|1621177771846|33396293,00|33396293,00|education|0,076
262616977904763161|1658589490917|22111116,00|22111116,00|renovations|0,052
188589059029860634|1635788233012|58897423,00|58897423,00|other|0,045
281475801344377115|1664391290564|54480635,00|54480635,00|medical expenses|0,007
74591693462044956|1600825904223|37960242,00|37960242,00|vacations|0,098
254172728603443485|1655949594539|55249742,00|55249742,00|weddings|0,044
283164651204641054|1664911417538|62294950,00|62294950,00|business ventures|0,024
275001876880032031|1662390975799|19731616,00|19731616,00|medical expenses|0,087
288512675762143520|1666544955415|24382948,00|24382948,00|debt consolidation|0,015
283727601158062369|1665032080273|56542627,00|56542627,00|weddings|0,036
238128654930936098|1651060290088|84379167,00|84379167,00|funerals|0,034
194781508517495075|1637709192761|71743356,00|71743356,00|other|0,069
246572904232255780|1653658939947|31442292,00|31442292,00|weddings|0,067
272187127112925477|1661545096649|56152403,00|56152403,00|vacations|0,076
307090024225046822|1672208895998|40907331,00|40907331,00|investing|0,014
24489147607548199|1585442357603|5883372,00|5883372,00|renovations|0,004
157345336614977832|1626250614152|24323012,00|24323012,00|medical expenses|0,019
56295819975852329|1595165240982|23636747,00|23636747,00|major purchases|0,070
252202403766468906|1655352993798|43163226,00|43163226,00|other|0,037
258676328230813995|1657336443160|11522154,00|11522154,00|other|0,048
240380454744621356|1651752743805|56598240,00|56598240,00|funerals|0,087
203507232795525421|1640365903957|9420494,00|9420494,00|debt consolidation|0,047
210544107213291822|1642559521626|75008466,00|75008466,00|other|0,067
215329181817372975|1644028738984|87724955,00|87724955,00|renovations|0,099
171419085450510640|1630537730866|91765658,00|91765658,00|medical expenses|0,057
189714958936703281|1636207914661|48710632,00|48710632,00|renovations|0,076
240380454744621362|1651696456083|50502508,00|50502508,00|other|0,032
279224001530691891|1663674726029|44117862,00|44117862,00|debt consolidation|0,038
28711272258208052|1586661131793|49096630,00|49096630,00|weddings|0,033
39125846396502325|1589913337474|57198390,00|57198390,00|renovations|0,064
247417329162387766|1653886328429|14565396,00|14565396,00|weddings|0,057
174796785171038519|1631572776874|34153994,00|34153994,00|medical expenses|0,056
255580103486996792|1656374493010|75256906,00|75256906,00|major purchases|0,039
157626811591688505|1626288258346|92681735,00|92681735,00|funerals|0,079
289075625715564858|1666732051167|25959590,00|25959590,00|medical expenses|0,090
153967636894449979|1625223766971|44819323,00|44819323,00|major purchases|0,032
189714958936703292|1636127562536|85409901,00|85409901,00|medical expenses|0,072
301179049714123069|1670376347234|55585460,00|55585460,00|medical expenses|0,063
123849814386409790|1615922590169|32367582,00|32367582,00|weddings|0,013
237284230000804159|1650752577002|24962477,00|24962477,00|debt consolidation|0,052
263179927858184512|1658701024724|59615672,00|59615672,00|vacations|0,020
278942526553981249|1663539586408|96456270,00|96456270,00|debt consolidation|0,019
212795907026977090|1643294895977|35065162,00|35065162,00|education|0,032
289357100692275523|1666776050728|27717816,00|27717816,00|business ventures|0,001
108931640620745028|1611346498753|76321491,00|76321491,00|investing|0,021
205477557632500037|1640967421463|49830032,00|49830032,00|vacations|0,049
212795907026977094|1643250226617|97462041,00|97462041,00|funerals|0,009
62488269463486791|1597105923473|80469399,00|80469399,00|education|0,020
118783264805617992|1614410160859|36892621,00|36892621,00|renovations|0,061
255861578463707465|1656529632684|23896967,00|23896967,00|vacations|0,025
175641210101170506|1631879608753|13692231,00|13692231,00|weddings|0,074
191685283773677899|1636781188710|80491728,00|80491728,00|business ventures|0,059
202944282842104140|1640255916390|81553896,00|81553896,00|other|0,001
285979400971747661|1665701211962|55072634,00|55072634,00|debt consolidation|0,063
256424528417128782|1656656035856|83677750,00|83677750,00|renovations|0,066
240098979767910735|1651638468745|11463707,00|11463707,00|debt consolidation|0,030
41096171233476944|1590516575525|14102098,00|14102098,00|medical expenses|0,098
299771674830569809|1670017245173|86092183,00|86092183,00|other|0,088
286542350925168978|1665878937277|57195134,00|57195134,00|medical expenses|0,029
236721280047382867|1650643613403|17024144,00|17024144,00|education|0,086
252483878743179604|1655461609863|84911150,00|84911150,00|funerals|0,055
43629446023872853|1591318753588|56652715,00|56652715,00|other|0,006
260083703114367318|1657808742841|45299659,00|45299659,00|medical expenses|0,086
142145687872602455|1621560708349|2485698,00|2485698,00|other|0,079
124975714293252440|1616270095720|66077825,00|66077825,00|renovations|0,061
214766231863951705|1643882072196|99925885,00|99925885,00|medical expenses|0,050
267402052508844378|1660069222561|54420868,00|54420868,00|investing|0,008
285416451018326363|1665537460185|53661906,00|53661906,00|major purchases|0,014
262335502928052572|1658452587174|58559912,00|58559912,00|medical expenses|0,073
245728479302123869|1653367913043|62432807,00|62432807,00|education|0,081
207166407492763998|1641502630198|25296956,00|25296956,00|renovations|0,017
297801349993595231|1669384265170|99347809,00|99347809,00|weddings|0,009
207447882469474656|1641653965179|26773506,00|26773506,00|medical expenses|0,040
152278787034186081|1624673105115|44521041,00|44521041,00|vacations|0,016
281475801344377186|1664354840908|13199221,00|13199221,00|investing|0,019
288231200785432931|1666468079937|21625996,00|21625996,00|other|0,004
146930762476683620|1623013791491|4406974,00|4406974,00|other|0,041
291327425529250149|1667399408742|23022434,00|23022434,00|major purchases|0,037
235595380140540262|1650272585098|47703703,00|47703703,00|investing|0,039
195625933447627111|1637950023865|60819809,00|60819809,00|weddings|0,082
209981157259870568|1642399425124|2107323,00|2107323,00|other|0,091
208573782376317289|1641949700956|83670606,00|83670606,00|vacations|0,064
186900209169596778|1635273607475|91344311,00|91344311,00|medical expenses|0,067
294705125249778027|1668384727465|81565921,00|81565921,00|funerals|0,071
282883176227930476|1664772623650|682454,00|682454,00|education|0,016
168885810660114797|1629748338666|45993655,00|45993655,00|funerals|0,029
185211359309332846|1634825976172|75024893,00|75024893,00|medical expenses|0,095
249950603952783727|1654713272334|90026002,00|90026002,00|other|0,090
226025230932377968|1647338737876|34486531,00|34486531,00|debt consolidation|0,019
266557627578712433|1659788918323|71940150,00|71940150,00|debt consolidation|0,079
226869655862509938|1647565481770|10483613,00|10483613,00|debt consolidation|0,009
292171850459382131|1667637420236|50367153,00|50367153,00|business ventures|0,025
300334624783991156|1670118350130|37214276,00|37214276,00|debt consolidation|0,081
278379576600559989|1663410741865|54362520,00|54362520,00|education|0,016
283727601158062454|1665072311841|76931894,00|76931894,00|major purchases|0,027
260928128044499319|1658035056849|80300363,00|80300363,00|major purchases|0,093
268246477438976376|1660274521631|9398851,00|9398851,00|debt consolidation|0,096
285416451018326393|1665556487549|55469909,00|55469909,00|investing|0,066
304556749434651002|1671455761353|14589431,00|14589431,00|education|0,010
271342702182793595|1661285302529|40607336,00|40607336,00|education|0,048
302023474644255100|1670703519233|99046146,00|99046146,00|renovations|0,047
306808549248336253|1672141321514|47512225,00|47512225,00|debt consolidation|0,076
307090024225046910|1672265050626|42756862,00|42756862,00|education|0,076
298645774923727231|1669645369094|44284401,00|44284401,00|education|0,081
303430849527808384|1671129632038|66648380,00|66648380,00|medical expenses|0,097
193092658657231233|1637242245392|29917051,00|29917051,00|medical expenses|0,004
268527952415687042|1660364675616|15996415,00|15996415,00|debt consolidation|0,095
272750077066346883|1661719291834|95363922,00|95363922,00|major purchases|0,021
275846301810164100|1662630978578|85263687,00|85263687,00|other|0,095
149745512243790213|1623868914878|48793828,00|48793828,00|medical expenses|0,006
224336381072114054|1646761296471|85687117,00|85687117,00|education|0,065
220677206374875527|1645689058458|49518603,00|49518603,00|funerals|0,031
255580103486996872|1656411005410|5223769,00|5223769,00|medical expenses|0,051
284290551111483785|1665236590098|62568090,00|62568090,00|major purchases|0,050
303993799481229706|1671274796090|32757016,00|32757016,00|debt consolidation|0,011
302304949620965771|1670774121581|99265584,00|99265584,00|education|0,062
17170798213071244|1583154286624|28235812,00|28235812,00|education|0,077
73747268531913101|1600575763327|94804610,00|94804610,00|business ventures|0,023
129479313920622990|1617696291067|22391635,00|22391635,00|debt consolidation|0,077
260365178091078031|1657875174777|88015857,00|88015857,00|other|0,098
93169041924948368|1606507108882|69212659,00|69212659,00|renovations|0,053
204070182748946833|1640620109868|15531712,00|15531712,00|funerals|0,099
202381332888682898|1640065231991|81066739,00|81066739,00|weddings|0,038
305682649341493651|1671832442264|20810211,00|20810211,00|funerals|0,047
295831025156620692|1668777494029|10286943,00|10286943,00|funerals|0,020
283727601158062485|1665032971294|11033499,00|11033499,00|medical expenses|0,008
276972201717006742|1662976495306|18441517,00|18441517,00|medical expenses|0,086
286823825901879703|1666020447013|25519231,00|25519231,00|weddings|0,044
253891253626732952|1655879816095|9229549,00|9229549,00|debt consolidation|0,079
248824704045941145|1654328151341|28419088,00|28419088,00|investing|0,065
171419085450510746|1630559635012|41272975,00|41272975,00|weddings|0,008
246572904232255899|1653618313888|37377448,00|37377448,00|major purchases|0,031
287386775855301020|1666157887365|48062177,00|48062177,00|investing|0,007
274438926926610845|1662236304566|84590537,00|84590537,00|debt consolidation|0,039
302586424597676446|1670861828524|29463629,00|29463629,00|investing|0,010
292453325436092831|1667690691601|69848896,00|69848896,00|investing|0,027
197033308331180448|1638405006663|49133502,00|49133502,00|renovations|0,003
211951482096845217|1642998532693|25430744,00|25430744,00|debt consolidation|0,045
99080016435872162|1608330856005|49399513,00|49399513,00|education|0,015
