mediumId|accountId|multiplicityId|createTime|deleteTime|isExplicitDeleted|location
17592186124427|307370674568055587|0|1672529602139|1893196800000|false|Vietnam -> Điện_Biên_Phủ
17592186124427|307370674568055587|1|1672469798662|1893196800000|false|Turkey -> Bursa
17592186124427|307370674568055587|2|1672448735352|1893196800000|false|China -> Diaobingshan
17592186124427|307370674568055587|3|1672351793748|1893196800000|false|China -> Hefei
21990232635532|4911177317792891721|0|1671360237478|1893196800000|false|Egypt -> New_Cairo
21990232635532|4911177317792891721|1|1669961493682|1893196800000|false|Philippines -> Los_Baños
21990232635532|305964124318205130|0|1671931879444|1893196800000|false|India -> Munsirhat
21990232635532|305964124318205130|1|1672313625566|1893196800000|false|Vietnam -> Phan_Thiết
21990232635532|305964124318205130|2|1672025471777|1893196800000|false|Tunisia -> Tunis
21990232635532|305964124318205130|3|1672062648052|1893196800000|false|China -> Gaozhou
21990232635532|305964124318205130|4|1672354918878|1893196800000|false|Brazil -> Santos
21990232635532|305964124318205130|5|1672292525572|1893196800000|false|China -> Danyang
21990232635532|305964124318205130|6|1672460169027|1893196800000|false|Puerto_Rico -> Ponce
26388279146637|4904140443375109796|0|1669811167257|1893196800000|false|China -> Dashiqiao
26388279146637|4904140443375109796|1|1669868527646|1893196800000|false|Spain -> Madrid
26388279146637|4904140443375109796|2|1670775895630|1893196800000|false|China -> Xiangtan
26388279146637|4904140443375109796|3|1672014767652|1893196800000|false|India -> Palakkad
26388279146637|4904140443375109796|4|1670850990216|1893196800000|false|Vietnam -> Nha_Trang
26388279146637|4904140443375109796|5|1667756731534|1893196800000|false|Peru -> Huancayo
26388279146637|4904140443375109796|6|1671594373229|1893196800000|false|Indonesia -> Mataram
26388279146637|4904140443375109796|7|1670311850981|1893196800000|false|Greece -> Trikala
26388279146637|276690726740312775|0|1672492005757|1893196800000|false|Portugal -> Faro
26388279146637|276690726740312775|1|1664357652212|1893196800000|false|China -> Anshan
26388279146637|276690726740312775|2|1663467800637|1893196800000|false|Russia -> Kemerovo_Oblast
26388279146637|276690726740312775|3|1664982448858|1893196800000|false|Indonesia -> South_Tangerang
26388279146637|276690726740312775|4|1663714505146|1893196800000|false|Brazil -> Barbacena
26388279146637|276690726740312775|5|1664164288378|1893196800000|false|England -> Leeds
26388279146637|276690726740312775|6|1671624109726|1893196800000|false|Algeria -> El_Oued
26388279146637|276690726740312775|7|1671475774212|1893196800000|false|Sri_Lanka -> Kelaniya
4398046591118|4914834568344773694|0|1672374138374|1893196800000|false|India -> English_Bazar
4398046591118|4914834568344773694|1|1672116614545|1893196800000|false|England -> Leeds
52776558213265|292733975779092513|0|1670765520087|1893196800000|false|Sweden -> Jönköping
52776558213265|292733975779092513|1|1670414266408|1893196800000|false|Kazakhstan -> Karagandy
52776558213265|292733975779092513|2|1670978157765|1893196800000|false|Germany -> Aachen
52776558213265|292733975779092513|3|1672404135858|1893196800000|false|Mexico -> Oaxaca
52776558213265|292733975779092513|4|1670990912980|1893196800000|false|United_States -> Portland
52776558213265|292733975779092513|5|1668739937689|1893196800000|false|Indonesia -> Magelang
52776558213265|292733975779092513|6|1670120036360|1893196800000|false|India -> Haldia
52776558213265|292733975779092513|7|1668761092865|1893196800000|false|South_Africa -> Johannesburg
52776558213265|292733975779092513|8|1672342534477|1893196800000|false|Tanzania -> Arusha
35184372168853|4748765156719218274|0|1672518961150|1893196800000|false|Sri_Lanka -> Peradeniya
35184372168853|4748765156719218274|1|1651709062168|1893196800000|false|Brazil -> Campo_Grande
35184372168853|4748765156719218274|2|1639065718526|1893196800000|false|United_States -> Berkeley
13194139613334|4774942329553298346|0|1637829499526|1893196800000|false|China -> Dalian
13194139613334|4774942329553298346|1|1636624221680|1893196800000|false|Pakistan -> Quetta
13194139613334|4774942329553298346|2|1639433867896|1893196800000|false|Chile -> Concepción
13194139613334|4774942329553298346|3|1639361463266|1893196800000|false|South_Korea -> Gwangju
13194139613334|4774942329553298346|4|1664048426274|1893196800000|false|Colombia -> Medellín
13194139613334|117938015241777366|0|1653576389312|1893196800000|false|Pakistan -> Wah_Cantonment
13194139613334|117938015241777366|1|1667043853063|1893196800000|false|Argentina -> Posadas
13194139613334|117938015241777366|2|1642497405442|1893196800000|false|Kazakhstan -> Astana
13194139613334|117938015241777366|3|1665445579792|1893196800000|false|Morocco -> Casablanca
13194139613334|117938015241777366|4|1615917119939|1893196800000|false|Peru -> Lima
13194139613334|117938015241777366|5|1632763579996|1893196800000|false|India -> Greater_Noida
13194139613334|117938015241777366|6|1628265251358|1893196800000|false|Pakistan -> Nilore
13194139613334|117938015241777366|7|1614941938984|1893196800000|false|Vietnam -> Đồng_Hới
52776558213271|4815757025810064816|0|1667476184197|1893196800000|false|Laos -> Vientiane
48378511702168|4888940794632752701|0|1666876855322|1893196800000|false|India -> Jabalpur
48378511702168|4888940794632752701|1|1665423759105|1893196800000|false|United_States -> Berkeley
48378511702168|4888940794632752701|2|1664062338561|1893196800000|false|Mexico -> Monterrey
48378511702168|4888940794632752701|3|1664609415127|1893196800000|false|Indonesia -> Manokwari
48378511702168|4888940794632752701|4|1665288528739|1893196800000|false|Mexico -> San_Luis_Potosí
48378511702168|4888940794632752701|5|1672027287321|1893196800000|false|Romania -> Timișoara
48378511702168|4888940794632752701|6|1667158392065|1893196800000|false|England -> Durham
48378511702168|4888940794632752701|7|1664466751039|1893196800000|false|Mauritania -> Nouakchott
48378511702170|4896820444713211324|0|1665536367031|1672229463805|true|Germany -> Koblenz
48378511702170|4896820444713211324|1|1667503917470|1672229463805|true|India -> Bardhaman
48378511702170|4896820444713211324|2|1670279929019|1672229463805|true|Norway -> Oslo
48378511702170|4896820444713211324|3|1669205367646|1672229463805|true|China -> Chuxiong
48378511702170|4896820444713211324|4|1669311455537|1672229463805|true|Yemen -> Al_Hudaydah
48378511702170|4896820444713211324|5|1666390170822|1672229463805|true|South_Korea -> Yongin
48378511702170|4896820444713211324|6|1665990371060|1672229463805|true|United_States -> Indianapolis
48378511702170|4896820444713211324|7|1669869708013|1672229463805|true|Portugal -> Coimbra
48378511702170|4896820444713211324|8|1670872388262|1672229463805|true|India -> Jabalpur
48378511702173|56294995342150910|0|1659675005167|1893196800000|false|Pakistan -> Nawabshah
48378511702173|56294995342150910|1|1668972750571|1893196800000|false|Canada -> Winnipeg
48378511702173|56294995342150910|2|1660459529886|1893196800000|false|Canada -> Hamilton
48378511702173|56294995342150910|3|1665204011935|1893196800000|false|China -> Baicheng
48378511702173|56294995342150910|4|1664626710362|1893196800000|false|China -> Shihezi
48378511702173|56294995342150910|5|1653696282218|1893196800000|false|Brazil -> Brasília
48378511702173|56294995342150910|6|1670078720679|1893196800000|false|China -> Beijing
48378511702173|4810127251397942823|0|1668428169386|1893196800000|false|Madagascar -> Antsiranana
48378511702173|4810127251397942823|1|1669618873220|1893196800000|false|China -> Shijiazhuang
48378511702173|4810127251397942823|2|1656941507745|1893196800000|false|Russia -> Zhukovsky
48378511702173|4810127251397942823|3|1670990181693|1893196800000|false|India -> Secunderabad
48378511702173|4810127251397942823|4|1655355911201|1893196800000|false|France -> Évry
13194139613342|4863044272141650768|0|1670984432947|1893196800000|false|Vietnam -> Đông_Hà
13194139613342|4863044272141650768|1|1655607894475|1893196800000|false|Australia -> Sydney
13194139613342|4863044272141650768|2|1670131785100|1893196800000|false|France -> Lille
13194139613342|4863044272141650768|3|1665161022367|1893196800000|false|Brazil -> Santa_Maria
13194139613342|4863044272141650768|4|1662678813637|1893196800000|false|Moldova -> Codru
13194139613342|4880495995575617292|0|1660543023853|1662355624397|true|Ethiopia -> Debre_Marqos
13194139613342|4880495995575617292|1|1661147298266|1662355624397|true|India -> Rourkela
13194139613342|4880495995575617292|2|1661989976690|1662355624397|true|Belgium -> Ottignies-Louvain-la-Neuve
13194139613342|4880495995575617292|3|1661087127455|1662355624397|true|China -> Anqing
13194139613342|4880495995575617292|4|1661543698169|1662355624397|true|United_States -> New_York
13194139613342|4880495995575617292|5|1661713688462|1662355624397|true|India -> Davangere
13194139613342|4880495995575617292|6|1661882417877|1662355624397|true|India -> Kochi
13194139613342|4880495995575617292|7|1660771858058|1662355624397|true|Philippines -> Laoag
13194139613342|4880495995575617292|8|1660694198293|1662355624397|true|Afghanistan -> Khost
57174604724383|4733564958221028849|0|1671299283008|1893196800000|false|Morocco -> Oujda
57174604724383|4733564958221028849|1|1668731373770|1893196800000|false|Cuba -> Santiago_de_Cuba
57174604724383|4733564958221028849|2|1669516817088|1893196800000|false|China -> Changyi
57174604724383|4733564958221028849|3|1668360694401|1893196800000|false|Algeria -> Algiers
57174604724383|4733564958221028849|4|1668900466225|1893196800000|false|India -> Tirupati
57174604724383|4733564958221028849|5|1669851344539|1893196800000|false|India -> Thiruchendur
57174604724383|4733564958221028849|6|1670062174488|1893196800000|false|Vietnam -> Rạch_Giá
57174604724383|4733564958221028849|7|1668294876814|1893196800000|false|Australia -> Sydney
57174604724383|4733564958221028849|8|1669784444205|1893196800000|false|Brazil -> Contagem
57174604724384|4912302393066004694|0|1671194774318|1893196800000|false|China -> Bazhou
57174604724384|4912302393066004694|1|1671183108741|1893196800000|false|Spain -> Salamanca
57174604724384|4912302393066004694|2|1670585971421|1893196800000|false|Democratic_Republic_of_the_Congo -> Kananga
57174604724384|4912302393066004694|3|1671249070744|1893196800000|false|India -> Palayamkottai
57174604724384|4912302393066004694|4|1672308347422|1893196800000|false|Belarus -> Vitebsk
57174604724384|4912302393066004694|5|1670678161429|1893196800000|false|Japan -> Fujisawa
57174604724384|4912302393066004694|6|1672001367496|1893196800000|false|Vietnam -> Nha_Trang
17592186124449|4913428018094937350|0|1671277509238|1672080866177|true|Argentina -> Corrientes
17592186124449|4887812970580552376|0|1668712250272|1893196800000|false|Senegal -> Tambacounda
26388279146658|4894569469533237124|0|1668597340620|1893196800000|false|Czech_Republic -> Olomouc
26388279146658|4894569469533237124|1|1670069992587|1893196800000|false|Vietnam -> Thái_Bình
26388279146658|4894569469533237124|2|1669596562309|1893196800000|false|Argentina -> San_Martín
13194139613347|64176294690032002|0|1607822065729|1639290159355|true|India -> Durgapur
13194139613347|64176294690032002|1|1633478689246|1639290159355|true|Germany -> Mainz
13194139613347|64176294690032002|2|1635813531444|1639290159355|true|India -> Purulia
13194139613347|64176294690032002|3|1631105237160|1639290159355|true|India -> Kodambakkam
13194139613347|64176294690032002|4|1634435204745|1639290159355|true|Australia -> Perth
13194139613347|64176294690032002|5|1602726037517|1639290159355|true|India -> Bhopal
13194139613347|64176294690032002|6|1612621591798|1639290159355|true|India -> Madurai
13194139613347|64176294690032002|7|1622492404592|1639290159355|true|Niger -> Zinder
35184372168868|4821385150954744838|0|1656058539388|1668844603851|true|China -> Chaohu
35184372168868|4821385150954744838|1|1652192125469|1668844603851|true|Nepal -> Kirtipur
35184372168868|4821385150954744838|2|1652383728115|1668844603851|true|India -> Surat
35184372168868|4887531495603841716|0|1669461994827|1893196800000|false|India -> Jamshedpur
35184372168868|4887531495603841716|1|1664921991121|1893196800000|false|Argentina -> San_Miguel_de_Tucumán
35184372168868|4887531495603841716|2|1666764974740|1893196800000|false|China -> Tainan
35184372168868|4887531495603841716|3|1667495815853|1893196800000|false|Russia -> Kemerovo_Oblast
35184372168868|4887531495603841716|4|1668154478338|1893196800000|false|India -> Aizawl
35184372168868|4887531495603841716|5|1671115797755|1893196800000|false|China -> Taipei
35184372168868|4887531495603841716|6|1668507771124|1893196800000|false|India -> Jajapur
35184372168868|4887531495603841716|7|1666547922653|1893196800000|false|India -> Gaya
35184372168868|4887531495603841716|8|1665582700235|1893196800000|false|Brazil -> Bagé
26388279146661|245728204424230050|0|1671594053578|1893196800000|false|England -> Birmingham
26388279146661|245728204424230050|1|1664265262522|1893196800000|false|China -> Mbabane
26388279146661|245728204424230050|2|1669966918481|1893196800000|false|Pakistan -> Tando_Jam
26388279146661|245728204424230050|3|1661691261526|1893196800000|false|South_Africa -> Johannesburg
26388279146661|245728204424230050|4|1655870027429|1893196800000|false|Australia -> Perth
26388279146661|245728204424230050|5|1659604169014|1893196800000|false|China -> Gaizhou
43980465191078|4876835721366738700|0|1661845106680|1893196800000|false|Czech_Republic -> Liberec
43980465191078|4876835721366738700|1|1661782763767|1893196800000|false|Czech_Republic -> Moravia
43980465191078|4876835721366738700|2|1672284897829|1893196800000|false|Ethiopia -> Nekemte
43980465191078|4876835721366738700|3|1669847876222|1893196800000|false|Thailand -> Nakhon_Pathom_Province
43980465191078|4876835721366738700|4|1664072118841|1893196800000|false|Tanzania -> Mbeya
43980465191078|4876835721366738700|5|1670523004655|1893196800000|false|India -> Mangalore
43980465191078|4876835721366738700|6|1667710361716|1893196800000|false|France -> Nancy
43980465191078|4876835721366738700|7|1660265608614|1893196800000|false|Chile -> Santiago
57174604724392|4871206496710446714|0|1670803945081|1893196800000|false|China -> Bole
57174604724392|4871206496710446714|1|1671373908753|1893196800000|false|United_States -> San_Antonio
57174604724392|4781417353529269390|0|1669782808842|1893196800000|false|Yemen -> Al_Hudaydah
57174604724392|4781417353529269390|1|1669301397901|1893196800000|false|Thailand -> Pathum_Thani
57174604724392|4781417353529269390|2|1672478067123|1893196800000|false|Australia -> Perth
57174604724392|4781417353529269390|3|1669095281515|1893196800000|false|China -> Huanggang
57174604724392|4781417353529269390|4|1670629037879|1893196800000|false|Mexico -> Santa_Catarina
57174604724392|4781417353529269390|5|1672257029379|1893196800000|false|Greece -> Piraeus
57174604724392|4781417353529269390|6|1669427994530|1893196800000|false|Germany -> Nuremberg
61572651235498|271342152426981417|0|1672446519565|1893196800000|false|Brazil -> Guanhães
61572651235498|271342152426981417|1|1669646082103|1893196800000|false|Senegal -> Louga
61572651235498|271342152426981417|2|1671778643398|1893196800000|false|South_Africa -> Johannesburg
61572651235498|271342152426981417|3|1670698086575|1893196800000|false|Germany -> Cologne
61572651235498|271342152426981417|4|1671287106480|1893196800000|false|Japan -> Shimonoseki
61572651235498|271342152426981417|5|1669670696110|1893196800000|false|Vietnam -> Quảng_Ngãi
43980465191083|4884154895394930969|0|1666541845874|1893196800000|false|Tunisia -> Sfax
43980465191083|4884154895394930969|1|1671442490731|1893196800000|false|Lithuania -> Vilnius
43980465191083|4884154895394930969|2|1668871896142|1893196800000|false|China -> Bayannur
43980465191083|4884154895394930969|3|1668312425967|1893196800000|false|Mexico -> Mexico_City
43980465191083|4884154895394930969|4|1663811914711|1893196800000|false|Brazil -> Guanhães
43980465191083|4884154895394930969|5|1665868798929|1893196800000|false|Canada -> Montreal
43980465191083|4884154895394930969|6|1661708343256|1893196800000|false|Ethiopia -> Addis_Ababa
43980465191083|4884154895394930969|7|1668392408611|1893196800000|false|China -> Zhangzhou
8796093102252|4896820444713206273|0|1669978652168|1893196800000|false|Germany -> Flensburg
8796093102252|4896820444713206273|1|1666854472941|1893196800000|false|Tunisia -> Tunis
8796093102252|4896820444713206273|2|1671632828420|1893196800000|false|Philippines -> Biñan
8796093102252|104990441190985963|0|1654256868935|1893196800000|false|Russia -> Voronezh
8796093102252|104990441190985963|1|1647677256914|1893196800000|false|Tanzania -> Dodoma
8796093102252|104990441190985963|2|1643966380144|1893196800000|false|Spain -> San_Sebastián
8796093102252|104990441190985963|3|1617196527627|1893196800000|false|Algeria -> El_Oued
39582418679982|4770439829437547042|0|1651253905803|1893196800000|false|China -> Baoding
39582418679982|4770439829437547042|1|1641237291667|1893196800000|false|Turkey -> Çankaya
39582418679982|4770439829437547042|2|1644417797709|1893196800000|false|India -> Solapur
39582418679982|4770439829437547042|3|1644574966926|1893196800000|false|Algeria -> Annaba
39582418679982|4770439829437547042|4|1667717305232|1893196800000|false|Ethiopia -> Dire_Dawa
39582418679982|4770439829437547042|5|1645418645206|1893196800000|false|Denmark -> Copenhagen
39582418679982|4770439829437547042|6|1655941931643|1893196800000|false|Mexico -> Montemorelos
39582418679983|79939718019551581|0|1665571822251|1893196800000|false|Chile -> Puerto_Montt
39582418679983|79939718019551581|1|1647828677217|1893196800000|false|China -> Nan'an_District
39582418679983|79939718019551581|2|1672041490406|1893196800000|false|Spain -> Santander
39582418679983|79939718019551581|3|1658952194573|1893196800000|false|Brazil -> São_Paulo
39582418679983|79939718019551581|4|1645273158213|1893196800000|false|England -> Newcastle_upon_Tyne
39582418679983|79939718019551581|5|1653044885831|1893196800000|false|Sweden -> Jönköping
39582418679983|79939718019551581|6|1665792212320|1893196800000|false|Germany -> Frankfurt
35184372168880|219551031590146933|0|1667758917162|1893196800000|false|United_States -> Chicago
35184372168880|219551031590146933|1|1651494044736|1893196800000|false|China -> Baotou
35184372168880|219551031590146933|2|1657860942334|1893196800000|false|China -> Erenhot
35184372168880|219551031590146933|3|1645541789453|1893196800000|false|Mongolia -> Ulan_Bator
35184372168880|219551031590146933|4|1661093028169|1893196800000|false|United_Kingdom -> Bristol
35184372168880|219551031590146933|5|1660238943462|1893196800000|false|China -> Tianjin
35184372168880|79939168263744317|0|1668407834326|1893196800000|false|Nepal -> Pokhara
35184372168880|79939168263744317|1|1651229085814|1893196800000|false|Argentina -> Mendoza
35184372168880|79939168263744317|2|1652373592738|1893196800000|false|Netherlands -> Eindhoven
35184372168880|79939168263744317|3|1665484266386|1893196800000|false|India -> Poonamallee
35184372168880|79939168263744317|4|1632047439504|1893196800000|false|Pakistan -> Swat
35184372168880|79939168263744317|5|1648407039925|1893196800000|false|Indonesia -> Depok
35184372168880|79939168263744317|6|1647298531196|1893196800000|false|India -> Ajmer
35184372168880|79939168263744317|7|1632173607221|1893196800000|false|India -> Mumbai
52776558213297|4835741749156518939|0|1663182858545|1893196800000|false|China -> Chengdu
52776558213297|4835741749156518939|1|1666650918177|1893196800000|false|Chile -> Osorno
17592186124467|293860700319657171|0|1669662824195|1893196800000|false|Hungary -> Budapest
17592186124467|293860700319657171|1|1672334555148|1893196800000|false|India -> Hyderabad
17592186124467|293860700319657171|2|1672514278086|1893196800000|false|South_Africa -> Cape_Town
17592186124467|293860700319657171|3|1670439589763|1893196800000|false|France -> Toulouse
17592186124467|293860700319657171|4|1668856375530|1893196800000|false|Vietnam -> Nha_Trang
17592186124467|293860700319657171|5|1672207993039|1893196800000|false|Kazakhstan -> Astana
17592186124467|293860700319657171|6|1669380379797|1893196800000|false|Pakistan -> Dera_Ismail_Khan
17592186124467|293860700319657171|7|1669614296151|1893196800000|false|China -> Changle
17592186124467|293860700319657171|8|1671500707318|1893196800000|false|China -> Dingxi
21990232635572|4880495720697714101|0|1660899972117|1893196800000|false|Germany -> Greifswald
13194139613367|4869799121826881306|0|1668261425272|1893196800000|false|Vietnam -> Biên_Hòa
13194139613367|4869799121826881306|1|1661945534915|1893196800000|false|United_Kingdom -> North_Wales
13194139613367|4869799121826881306|2|1669362941905|1893196800000|false|Tanzania -> Dar_es_Salaam
13194139613367|4869799121826881306|3|1664319255754|1893196800000|false|Angola -> Luanda
13194139613367|4869799121826881306|4|1659193604964|1893196800000|false|Greece -> Athens
13194139613367|4869799121826881306|5|1667523880796|1893196800000|false|India -> Rajahmundry
13194139613367|4879370645424577553|0|1660389134326|1893196800000|false|India -> Puttur
13194139613367|4879370645424577553|1|1667706827981|1893196800000|false|China -> Kowloon
13194139613367|4879370645424577553|2|1670916277452|1893196800000|false|China -> Chifeng
13194139613367|4879370645424577553|3|1667546225413|1893196800000|false|China -> Dongtai
13194139613367|4879370645424577553|4|1663024655175|1893196800000|false|India -> Noida
13194139613367|4879370645424577553|5|1668259226099|1893196800000|false|Egypt -> El_Shorouk
13194139613367|4879370645424577553|6|1667274030303|1893196800000|false|India -> Bhubaneswar
13194139613367|4879370645424577553|7|1666929729289|1893196800000|false|India -> Kalady
13194139613367|4879370645424577553|8|1670003260218|1893196800000|false|Nepal -> Rajbiraj
21990232635576|4890346795126758670|0|1668866063855|1893196800000|false|South_Africa -> Durban
21990232635576|4890346795126758670|1|1663846110664|1893196800000|false|Madagascar -> Fianarantosa
21990232635576|4890346795126758670|2|1666183795253|1893196800000|false|Mexico -> Culiacán
21990232635576|4890346795126758670|3|1666215028181|1893196800000|false|Burma -> Yangon
21990232635576|4890346795126758670|4|1667928085287|1893196800000|false|Ukraine -> Donetsk
21990232635576|4890346795126758670|5|1670934851530|1893196800000|false|India -> Mahishadal
21990232635576|4890346795126758670|6|1667104981930|1893196800000|false|Russia -> Kazan
21990232635576|4890346795126758670|7|1666127315471|1893196800000|false|Pakistan -> Dera_Ismail_Khan
21990232635577|4855725647869251660|0|1662847234924|1893196800000|false|Pakistan -> Jhang
21990232635577|4815757025810064816|0|1647214855503|1893196800000|false|Malaysia -> Kuala_Lumpur
21990232635577|4815757025810064816|1|1651844835000|1893196800000|false|Philippines -> Iloilo_City
80059|276127501908981772|0|1665305767976|1893196800000|false|India -> Gurgaon
80059|276127501908981772|1|1669496053297|1893196800000|false|Cameroon -> Douala
80059|276127501908981772|2|1669220919380|1893196800000|false|Afghanistan -> Gardēz
80059|276127501908981772|3|1666440191778|1893196800000|false|Afghanistan -> Herat
80059|276127501908981772|4|1670978142632|1893196800000|false|Poland -> Kraków
80059|276127501908981772|5|1669831405728|1893196800000|false|Indonesia -> Yogyakarta
26388279146684|4914835667856401750|0|1671058094035|1893196800000|false|United_States -> Richmond
26388279146684|4914835667856401750|1|1672204473936|1893196800000|false|India -> Moga
26388279146684|4914835667856401750|2|1671450863388|1893196800000|false|China -> Dengta
26388279146684|4914835667856401750|3|1672494831481|1893196800000|false|Philippines -> Santa_Rosa
26388279146684|4914835667856401750|4|1671875067268|1893196800000|false|Brazil -> Santos
26388279146684|4914835667856401750|5|1671348598951|1893196800000|false|India -> Durgapur
26388279146684|4914835667856401750|6|1671493191595|1893196800000|false|India -> Midnapore
8796093102270|4637863741017312826|0|1661996255826|1893196800000|false|Malaysia -> Shah_Alam
8796093102270|4637863741017312826|1|1631456279322|1893196800000|false|Canada -> Montreal
8796093102270|4637863741017312826|2|1645847965466|1893196800000|false|Pakistan -> Rawalpindi
8796093102270|4637863741017312826|3|1618081187153|1893196800000|false|Brazil -> Ribeirão_Preto
8796093102270|4637863741017312826|4|1614492695149|1893196800000|false|Germany -> Leipzig
8796093102270|4637863741017312826|5|1607093089227|1893196800000|false|Czech_Republic -> Hradec_Králové
8796093102270|4637863741017312826|6|1641398686534|1893196800000|false|Philippines -> Angeles
8796093102270|4790986128347895275|0|1659296084439|1659951945823|true|China -> Tianjin
8796093102270|4790986128347895275|1|1655894974762|1659951945823|true|Germany -> Othmarschen
21990232635585|240379630110901350|0|1672395109987|1893196800000|false|Tunisia -> Bizerte
21990232635585|240379630110901350|1|1670005722516|1893196800000|false|Turkey -> Çankaya
21990232635585|240379630110901350|2|1662379896885|1893196800000|false|India -> Salem
21990232635585|240379630110901350|3|1654749180330|1893196800000|false|Colombia -> Bogotá
21990232635585|240379630110901350|4|1660349980261|1893196800000|false|Italy -> Brescia
30786325657794|4864732572246088493|0|1668194591301|1893196800000|false|Thailand -> Songkhla
30786325657794|4864732572246088493|1|1661480590469|1893196800000|false|Philippines -> Naga
30786325657794|4864732572246088493|2|1662199864748|1893196800000|false|Indonesia -> Badung_Regency
30786325657794|4865295522199504328|0|1656885389346|1893196800000|false|Japan -> Kyoto
30786325657794|4865295522199504328|1|1663565009520|1893196800000|false|Philippines -> Angeles
30786325657794|4865295522199504328|2|1664374839213|1893196800000|false|China -> Fuxin
30786325657794|4865295522199504328|3|1659296072135|1893196800000|false|China -> Dengfeng
30786325657794|4865295522199504328|4|1663874395136|1893196800000|false|India -> Raichur
30786325657794|4865295522199504328|5|1664110835640|1893196800000|false|Greece -> Thessaloniki
26388279146691|4888376745167698904|0|1668786221430|1893196800000|false|China -> Changde
26388279146691|4888376745167698904|1|1670033341987|1893196800000|false|Latvia -> Riga
26388279146691|4888376745167698904|2|1672342305279|1893196800000|false|Belgium -> Ottignies-Louvain-la-Neuve
26388279146691|4888376745167698904|3|1665625868599|1893196800000|false|India -> Kadapa
26388279146691|4888376745167698904|4|1671181489828|1893196800000|false|India -> Jind
26388279146691|128071664159168843|0|1625591266585|1660406798933|true|Indonesia -> Manokwari_Regency
26388279146691|128071664159168843|1|1625731196671|1660406798933|true|Belgium -> Antwerp
26388279146691|128071664159168843|2|1641481414419|1660406798933|true|Philippines -> Intramuros
26388279146691|128071664159168843|3|1635894590883|1660406798933|true|Nepal -> Gwarko
26388279146691|128071664159168843|4|1624538246984|1660406798933|true|Chile -> Antofagasta
26388279146691|128071664159168843|5|1631637656564|1660406798933|true|Tunisia -> Bizerte
26388279146691|128071664159168843|6|1642157581242|1660406798933|true|Japan -> Nagakute
48378511702213|4913991792682084461|0|1671924063663|1893196800000|false|Tanzania -> Mwanza
48378511702213|4913991792682084461|1|1670880151852|1893196800000|false|Philippines -> Ermita
48378511702213|4913991792682084461|2|1671627947908|1893196800000|false|India -> Mahishadal
48378511702213|4913991792682084461|3|1671414141165|1893196800000|false|Mexico -> Tlalpan
48378511702213|4913991792682084461|4|1672110188530|1893196800000|false|Czech_Republic -> Prague
48378511702213|4913991792682084461|5|1670901571299|1893196800000|false|Germany -> Weimar
48378511702213|4913991792682084461|6|1672526657017|1893196800000|false|Thailand -> Songkhla
48378511702213|4891472420155708758|0|1669002541988|1670304802244|true|Argentina -> San_Miguel_de_Tucumán
48378511702213|4891472420155708758|1|1665661990567|1670304802244|true|Poland -> Gdańsk
48378511702213|4891472420155708758|2|1664965856959|1670304802244|true|India -> Darbhanga
48378511702213|4891472420155708758|3|1664100286576|1670304802244|true|Philippines -> Davao_City
