mediumId|accountId|multiplicityId|createTime|deleteTime|isExplicitDeleted|location
39582418609944|4872614971105609082|5|1671360891230|1893196800000|false|Brazil -> Campo_Grande
39582418609944|4872614971105609082|6|1669908506686|1893196800000|false|Malaysia -> Nilai
39582418609944|4872614971105609082|7|1658370868689|1893196800000|false|Romania -> Constanța
17592186054425|233906530280287818|0|1654514606948|1659687218590|true|Russia -> Belgorod
17592186054425|233906530280287818|1|1659279790567|1659687218590|true|Nepal -> Dharan
17592186054425|233906530280287818|2|1652087291225|1659687218590|true|Vietnam -> Biên_Hòa
17592186054425|233906530280287818|3|1650009486062|1659687218590|true|Australia -> Canberra
17592186054425|233906530280287818|4|1656490288057|1659687218590|true|Nepal -> Dharan
17592186054425|233906530280287818|5|1651435529315|1659687218590|true|Philippines -> Iloilo_City
17592186054425|233906530280287818|6|1653922399153|1659687218590|true|Vietnam -> Biên_Hòa
17592186054425|233906530280287818|7|1650145431029|1659687218590|true|China -> Beibei_District
17592186054426|228558230844884831|0|1668837729322|1893196800000|false|Belgium -> Liège
17592186054426|228558230844884831|1|1655892034602|1893196800000|false|India -> Howrah
17592186054426|228558230844884831|2|1656554413959|1893196800000|false|Chile -> Antofagasta
17592186054426|228558230844884831|3|1668049313110|1893196800000|false|China -> Bei'an
17592186054426|228558230844884831|4|1670583305878|1893196800000|false|Cambodia -> Pursat
17592186054426|228558230844884831|5|1651098211397|1893196800000|false|China -> Fukang
17592186054426|228558230844884831|6|1663149750107|1893196800000|false|India -> Vadodara
17592186054426|228558230844884831|7|1663761576046|1893196800000|false|China -> Dexing
17592186054426|228558230844884831|8|1663024713858|1893196800000|false|India -> Suri
48378511632155|204632308068667551|0|1660147562627|1893196800000|false|Mexico -> Montemorelos
48378511632155|204632308068667551|1|1667181933564|1893196800000|false|Thailand -> Klong_Luang
48378511632155|204632308068667551|2|1664130148890|1893196800000|false|Kenya -> Nairobi
61572651165468|4896538969736483540|0|1671518657082|1893196800000|false|South_Korea -> Suwon
61572651165468|4896538969736483540|1|1672274826892|1893196800000|false|United_States -> Los_Angeles
61572651165468|4896538969736483540|2|1672086119964|1893196800000|false|Brazil -> Itajubá
61572651165468|4896538969736483540|3|1672329647412|1893196800000|false|China -> Fushun
61572651165468|4896538969736483540|4|1671135255912|1893196800000|false|Canada -> London
61572651165468|4896538969736483540|5|1672414531714|1893196800000|false|China -> Artux
61572651165468|4896538969736483540|6|1670372182142|1893196800000|false|Russia -> Perm
13194139543327|207447057835774991|0|1647102678974|1649873465555|true|China -> Baiyin
13194139543327|207447057835774991|1|1645303962464|1649873465555|true|Colombia -> Cali
13194139543327|207447057835774991|2|1641954885985|1649873465555|true|Brazil -> Itajubá
43980465121056|137360063512727407|0|1651384113465|1893196800000|false|Zambia -> Kitwe
43980465121056|137360063512727407|1|1669931566999|1893196800000|false|India -> Rajahmundry
43980465121056|4867267221426020219|0|1658596767621|1893196800000|false|China -> Dunhua
43980465121056|4867267221426020219|1|1666281964919|1893196800000|false|England -> York
43980465121056|4867267221426020219|2|1658694312270|1893196800000|false|Brazil -> São_Carlos
43980465121056|4867267221426020219|3|1657479358796|1893196800000|false|Japan -> Hamamatsu
48378511632163|4909206992955906495|0|1671150998301|1893196800000|false|India -> Latur
48378511632163|4909206992955906495|1|1669802467173|1893196800000|false|India -> Cooch_Behar
48378511632163|4857697072217857395|0|1662186101525|1893196800000|false|Yemen -> Aden
48378511632163|4857697072217857395|1|1669643341183|1893196800000|false|China -> Anyang
30786325587748|151715287324972513|0|1639060200818|1893196800000|false|Japan -> Nagasaki
30786325587748|151715287324972513|1|1649349125448|1893196800000|false|Brazil -> Uberlândia
30786325587748|151715287324972513|2|1657678876096|1893196800000|false|Senegal -> Dakar
30786325587748|151715287324972513|3|1646268992997|1893196800000|false|Pakistan -> Multan
30786325587748|151715287324972513|4|1667979487490|1893196800000|false|India -> Bandra
30786325587748|151715287324972513|5|1661512831140|1893196800000|false|Netherlands -> Groningen
30786325587748|4882185120313772087|0|1666034984977|1893196800000|false|China -> Bijie
30786325587748|4882185120313772087|1|1664195608762|1893196800000|false|Philippines -> Los_Baños
30786325587748|4882185120313772087|2|1669586568931|1893196800000|false|Brazil -> Brasília
30786325587748|4882185120313772087|3|1669395049101|1893196800000|false|United_States -> Washington
30786325587748|4882185120313772087|4|1669500041046|1893196800000|false|China -> Bozhou
30786325587748|4882185120313772087|5|1662579282133|1893196800000|false|India -> Berhampur
30786325587748|4882185120313772087|6|1671996682559|1893196800000|false|Philippines -> Kalibo
30786325587748|4882185120313772087|7|1670917352074|1893196800000|false|Russia -> Moscow_International_Business_Center
30786325587748|4882185120313772087|8|1671612973741|1893196800000|false|Niger -> Agadez
43980465121061|4797742352422673837|0|1667400994738|1893196800000|false|Sri_Lanka -> Peradeniya
43980465121061|4797742352422673837|1|1658916706712|1893196800000|false|Philippines -> Cabanatuan
43980465121061|4797742352422673837|2|1663869133191|1893196800000|false|Pakistan -> Topi
43980465121061|4797742352422673837|3|1644777882374|1893196800000|false|India -> Loni
43980465121061|4797742352422673837|4|1645424923532|1893196800000|false|Ukraine -> Mykolaiv
43980465121061|4797742352422673837|5|1660498304819|1893196800000|false|China -> Cenxi
43980465121061|4892317394841643351|0|1666294509425|1893196800000|false|Niger -> Zinder
43980465121061|4892317394841643351|1|1670779712620|1893196800000|false|Australia -> Geelong
48378511632167|4827578150198194023|0|1657295801097|1893196800000|false|United_Kingdom -> North_Wales
48378511632167|4827578150198194023|1|1665090076686|1893196800000|false|India -> Tirupati
48378511632167|4827578150198194023|2|1665424247727|1893196800000|false|Philippines -> Manila
48378511632167|4827578150198194023|3|1672496347313|1893196800000|false|India -> Shillong
48378511632167|4827578150198194023|4|1668452156676|1893196800000|false|China -> Beijing
48378511632167|4827578150198194023|5|1664610456444|1893196800000|false|Indonesia -> Central_Jakarta
48378511632167|4827578150198194023|6|1672425093729|1893196800000|false|Spain -> San_Sebastián
48378511632167|4827578150198194023|7|1664609234104|1893196800000|false|Italy -> Trieste
48378511632167|4827578150198194023|8|1662518561779|1893196800000|false|Cambodia -> Phnom_Penh
48378511632167|4832363774558095287|0|1670048559483|1893196800000|false|China -> Kunming
48378511632167|4832363774558095287|1|1663372994276|1893196800000|false|Morocco -> Ifrane
48378511632167|4832363774558095287|2|1664254828959|1893196800000|false|Pakistan -> Multan
48378511632167|4832363774558095287|3|1663477444667|1893196800000|false|India -> Sion
4398046521128|180988684902879994|0|1655448748867|1893196800000|false|India -> Shillong
4398046521128|180988684902879994|1|1661291993947|1893196800000|false|Czech_Republic -> Liberec
4398046521128|180988684902879994|2|1653507836288|1893196800000|false|China -> Zhongli
4398046521128|180988684902879994|3|1652839416941|1893196800000|false|China -> Qingdao
4398046521128|180988684902879994|4|1668099316749|1893196800000|false|Turkey -> Kadıköy
4398046521128|180988684902879994|5|1654237933190|1893196800000|false|Pakistan -> Peshawar
4398046521128|180988684902879994|6|1641424997007|1893196800000|false|Mexico -> Montemorelos
4398046521128|180988684902879994|7|1651135879671|1893196800000|false|India -> Sambalpur
4398046521128|180988684902879994|8|1639360742326|1893196800000|false|Greece -> Larissa
4398046521128|4891754719766138352|0|1664778524482|1893196800000|false|Philippines -> Lipa
4398046521128|4891754719766138352|1|1668271974576|1893196800000|false|China -> Chibi
4398046521128|4891754719766138352|2|1664339497835|1893196800000|false|Italy -> Brescia
4398046521128|4891754719766138352|3|1670899324372|1893196800000|false|India -> Surat
4398046521128|4891754719766138352|4|1667144071966|1893196800000|false|China -> Baoshan
4398046521128|4891754719766138352|5|1666065583264|1893196800000|false|Burma -> Taungoo
4398046521128|4891754719766138352|6|1669155964021|1893196800000|false|China -> Fuding
4398046521128|4891754719766138352|7|1665627816832|1893196800000|false|Canada -> Hamilton
17592186054441|4884998770569261568|0|1663999217046|1893196800000|false|Portugal -> Faro
17592186054441|4884998770569261568|1|1668949692404|1893196800000|false|Czech_Republic -> Olomouc
17592186054441|4884998770569261568|2|1670762379206|1893196800000|false|China -> Danjiangkou
17592186054441|272750077066356689|0|1672239144358|1893196800000|false|Italy -> Florence
17592186054441|272750077066356689|1|1663164854175|1893196800000|false|Czech_Republic -> Liberec
17592186054441|272750077066356689|2|1671225353539|1893196800000|false|Greece -> Patras
17592186054441|272750077066356689|3|1667845757271|1893196800000|false|Vietnam -> Sơn_La
17592186054441|272750077066356689|4|1664894506441|1893196800000|false|Australia -> Melbourne
17592186054441|272750077066356689|5|1668564309193|1893196800000|false|Russia -> Saint_Petersburg
17592186054441|272750077066356689|6|1669815714972|1893196800000|false|India -> Barasat
39582418609962|4889221994731545506|0|1663758100220|1893196800000|false|China -> Fenghua
39582418609962|4889221994731545506|1|1664216457243|1893196800000|false|Burma -> Lanmadaw_Township
39582418609963|200128983319191249|0|1658558019679|1893196800000|false|Philippines -> Legazpi
39582418609963|200128983319191249|1|1658693487082|1893196800000|false|India -> Thrissur
39582418609963|200128983319191249|2|1667303676143|1893196800000|false|Thailand -> Hat_Yai
39582418609963|200128983319191249|3|1646842513327|1893196800000|false|Cambodia -> Pursat
39582418609963|200128983319191249|4|1666985719656|1893196800000|false|Cameroon -> Douala
39582418609963|168603511049700420|0|1646074734423|1893196800000|false|China -> Anqing
39582418609963|168603511049700420|1|1666774603442|1893196800000|false|India -> Gurgaon
39582418609963|168603511049700420|2|1661508430244|1893196800000|false|Vietnam -> Phan_Rang–Tháp_Chàm
39582418609963|168603511049700420|3|1649971114361|1893196800000|false|Indonesia -> West_Papua
43980465121069|292171025825680173|0|1669764743496|1893196800000|false|China -> Dongguan
43980465121069|292171025825680173|1|1672393754431|1893196800000|false|Pakistan -> Rawalpindi
43980465121069|292171025825680173|2|1671171247961|1893196800000|false|India -> Midnapore
43980465121069|292171025825680173|3|1671638823066|1893196800000|false|Ethiopia -> Dire_Dawa
43980465121069|292171025825680173|4|1668959826748|1893196800000|false|Belarus -> Bobruysk
43980465121069|292171025825680173|5|1670292459339|1893196800000|false|Poland -> Poznań
57174604654382|157908011690494565|0|1670833897469|1893196800000|false|Latvia -> Riga
57174604654382|157908011690494565|1|1667509900535|1893196800000|false|China -> Fuyang
57174604654382|157908011690494565|2|1672427167832|1893196800000|false|Japan -> Fujisawa
48378511632175|4841369874301190411|0|1651921109679|1893196800000|false|Peru -> Callao
48378511632175|4841369874301190411|1|1663894348343|1893196800000|false|Peru -> Callao
48378511632175|4841369874301190411|2|1659614408698|1893196800000|false|China -> Dujiangyan
48378511632175|4841369874301190411|3|1657536812428|1893196800000|false|Netherlands -> Eindhoven
48378511632175|4841369874301190411|4|1672198642684|1893196800000|false|Pakistan -> Sahiwal_Division
4398046521137|4772971454960508550|0|1668843860965|1893196800000|false|Russia -> Belgorod
4398046521137|4772971454960508550|1|1670136857556|1893196800000|false|Italy -> Rome
4398046521137|4772971454960508550|2|1651108058012|1893196800000|false|China -> Fuyu
4398046521137|4772971454960508550|3|1652525174405|1893196800000|false|China -> Danjiangkou
4398046521137|4772971454960508550|4|1637097563595|1893196800000|false|Italy -> Naples
4398046521137|4772971454960508550|5|1644603213379|1893196800000|false|China -> Dongyang
4398046521137|4772971454960508550|6|1637532966742|1893196800000|false|China -> Gaizhou
4398046521137|4772971454960508550|7|1669114346778|1893196800000|false|India -> Agra
4398046521137|4772971454960508550|8|1633468611943|1893196800000|false|Czech_Republic -> Ostrava
39582418609970|4891474069423149770|0|1666939238320|1669348408181|true|Cameroon -> Bangangté
39582418609970|4891474069423149770|1|1664916461580|1669348408181|true|Morocco -> Sale
39582418609970|4891474069423149770|2|1668129247789|1669348408181|true|Pakistan -> Swat
39582418609970|4891474069423149770|3|1667636662302|1669348408181|true|Brazil -> Bagé
39582418609970|4891474069423149770|4|1666186560009|1669348408181|true|Argentina -> Presidencia_Roque_Sáenz_Peña
35184372098871|4895976569538874285|0|1670421436936|1893196800000|false|Brazil -> Contagem
35184372098871|4895976569538874285|1|1670119544281|1893196800000|false|China -> Fuzhou
35184372098871|4895976569538874285|2|1668042228662|1893196800000|false|China -> Duyun
35184372098871|4895976569538874285|3|1668965452600|1893196800000|false|Brazil -> Santos
35184372098871|4901886719416084130|0|1670539132036|1893196800000|false|India -> Brahmavar
35184372098871|4901886719416084130|1|1667770789550|1893196800000|false|Nepal -> Nala
35184372098871|4901886719416084130|2|1667915857270|1893196800000|false|Tanzania -> Dodoma
35184372098871|4901886719416084130|3|1671287056229|1893196800000|false|China -> Chishui
35184372098871|4901886719416084130|4|1669228685154|1893196800000|false|Argentina -> Mendoza
13194139543353|4914553368245978909|0|1671328094341|1893196800000|false|Sri_Lanka -> Ratmalana_Airport
13194139543353|4914553368245978909|1|1670947671499|1893196800000|false|Yemen -> Aden
13194139543353|4914553368245978909|2|1672341492137|1893196800000|false|Chile -> Temuco
13194139543353|4914553368245978909|3|1671465528533|1893196800000|false|Moldova -> Soroca
13194139543353|4914553368245978909|4|1670967100484|1893196800000|false|India -> Balasore
13194139543353|4914553368245978909|5|1671527009650|1893196800000|false|India -> Jajapur
13194139543353|4914553368245978909|6|1671988897299|1893196800000|false|Vietnam -> Quy_Nhơn
13194139543353|265149702939348072|0|1665464321927|1893196800000|false|Indonesia -> Badung_Regency
13194139543353|265149702939348072|1|1667238845348|1893196800000|false|Tanzania -> Arusha
13194139543353|265149702939348072|2|1668373790962|1893196800000|false|China -> Benxi
13194139543353|265149702939348072|3|1667396707145|1893196800000|false|Brazil -> Campos_dos_Goytacazes
13194139543353|265149702939348072|4|1664802697328|1893196800000|false|Vietnam -> Thanh_Hóa
13194139543353|265149702939348072|5|1662769813534|1893196800000|false|Pakistan -> Dera_Ismail_Khan
13194139543353|265149702939348072|6|1665475316961|1893196800000|false|India -> Dum_Dum
8796093032250|215610381916178119|0|1653476764280|1893196800000|false|China -> Taiyuan
8796093032250|215610381916178119|1|1659947976749|1893196800000|false|Japan -> Aichi_Prefecture
8796093032250|215610381916178119|2|1653729699092|1893196800000|false|Germany -> Hanover
8796093032250|215610381916178119|3|1663474391298|1893196800000|false|Madagascar -> Amparafaravola
8796093032250|215610381916178119|4|1659419266632|1893196800000|false|India -> Tirunelveli
8796093032250|215610381916178119|5|1655283658640|1893196800000|false|Portugal -> Coimbra
8796093032250|215610381916178119|6|1646509245329|1893196800000|false|Philippines -> Legazpi
35184372098880|4734973432616199325|0|1653385605827|1893196800000|false|China -> Bayannur
35184372098880|4734973432616199325|1|1670454422493|1893196800000|false|Vietnam -> Điện_Biên_Phủ
43980465121089|117094140067467861|0|1663534774636|1893196800000|false|China -> Yantai
43980465121089|117094140067467861|1|1668060374962|1893196800000|false|United_States -> Columbia
43980465121089|117094140067467861|2|1665172972985|1893196800000|false|China -> Fuyang,
43980465121089|117094140067467861|3|1661134576768|1893196800000|false|India -> Karaikudi
43980465121089|117094140067467861|4|1652557336347|1893196800000|false|China -> Tianjin
43980465121089|117094140067467861|5|1656791250501|1893196800000|false|Japan -> Yokohama
43980465121089|117094140067467861|6|1652343212796|1893196800000|false|Russia -> Biysk
43980465121089|117094140067467861|7|1668490238788|1893196800000|false|Romania -> Brașov
57174604654404|275282527223022538|0|1664737683033|1893196800000|false|Indonesia -> Magelang
57174604654404|275282527223022538|1|1668741867756|1893196800000|false|Turkey -> Istanbul
57174604654404|275282527223022538|2|1672359629703|1893196800000|false|India -> Gulbarga
57174604654404|275282527223022538|3|1665826651747|1893196800000|false|China -> Fuzhou
57174604654404|275282527223022538|4|1664727703398|1893196800000|false|India -> Chetpet
57174604654404|275282527223022538|5|1665750258341|1893196800000|false|England -> Manchester
57174604654404|275282527223022538|6|1665715513074|1893196800000|false|India -> Rajahmundry
57174604654404|274720401903337892|0|1670138213429|1893196800000|false|Portugal -> Mesa
57174604654404|274720401903337892|1|1666143310774|1893196800000|false|China -> Dunhua
26388279076679|195062158860490617|0|1648370539610|1893196800000|false|China -> Bayannur
26388279076679|195062158860490617|1|1666074522698|1893196800000|false|Burma -> Meiktila
26388279076679|195062158860490617|2|1646401161763|1893196800000|false|Sweden -> Stockholm
10056|4867266671670202758|0|1657904427530|1893196800000|false|Greece -> Kalamata
10056|4867266671670202758|1|1667682477504|1893196800000|false|India -> Chandigarh
10056|4867266671670202758|2|1661640093514|1893196800000|false|Brazil -> Lagoa_da_Prata
10056|4867266671670202758|3|1657313546116|1893196800000|false|United_States -> Richmond
10056|4867266671670202758|4|1662661754796|1893196800000|false|China -> Xinzheng
10056|4867266671670202758|5|1663051409742|1893196800000|false|China -> Bazhong
10056|4848407848230585946|0|1656757571557|1893196800000|false|Pakistan -> Islamabad/Rawalpindi,Lahore
10056|4848407848230585946|1|1658672449414|1893196800000|false|Tanzania -> Mzumbe_morogoro
10056|4848407848230585946|2|1660843861214|1893196800000|false|India -> Patiala
10056|4848407848230585946|3|1651869255177|1893196800000|false|China -> Xinxiang
10056|4848407848230585946|4|1657956701480|1893196800000|false|Chile -> Iquique
30786325587785|4861636897258092415|0|1666020765991|1893196800000|false|India -> Goa
30786325587785|4861636897258092415|1|1662510287981|1893196800000|false|Portugal -> Funchal
30786325587785|4861636897258092415|2|1671473347365|1893196800000|false|Germany -> Ilmenau
30786325587785|4861636897258092415|3|1654993334877|1893196800000|false|China -> Cangzhou
30786325587785|4861636897258092415|4|1654793043274|1893196800000|false|India -> Coimbatore
30786325587785|4861636897258092415|5|1670442946403|1893196800000|false|India -> Mangalore
57174604654410|4801963377561718176|0|1664368046688|1893196800000|false|Colombia -> Pamplona
57174604654410|4801963377561718176|1|1672117572115|1893196800000|false|Germany -> Freiburg_im_Breisgau
57174604654410|4801963377561718176|2|1670522569957|1893196800000|false|Iran -> Shahrekord
57174604654410|4801963377561718176|3|1664502295763|1893196800000|false|Russia -> Rostov
57174604654410|4801963377561718176|4|1672241408023|1893196800000|false|Cuba -> Jagüey_Grande
57174604654410|160722211701795464|0|1668372488369|1893196800000|false|India -> Sambalpur
57174604654410|160722211701795464|1|1670946385710|1893196800000|false|Cuba -> Ciego_de_Ávila
57174604654410|160722211701795464|2|1668748572928|1893196800000|false|India -> Kochi
57174604654410|160722211701795464|3|1666894299445|1893196800000|false|Egypt -> Ramadan_City
57174604654410|160722211701795464|4|1670471463792|1893196800000|false|Russia -> Skolkovo
57174604654410|160722211701795464|5|1664526766133|1893196800000|false|Algeria -> Batna
57174604654410|160722211701795464|6|1666201426024|1893196800000|false|Cuba -> Havana
57174604654410|160722211701795464|7|1664871714531|1893196800000|false|Brazil -> Manaus
57174604654411|4875148245896009724|0|1672289107353|1893196800000|false|United_States -> Notre_Damena
57174604654411|4875148245896009724|1|1670652125356|1893196800000|false|Philippines -> Tacloban
57174604654411|4875148245896009724|2|1671752370046|1893196800000|false|China -> Foshan
57174604654411|4875148245896009724|3|1671554045629|1893196800000|false|Philippines -> Santa_Rosa
57174604654411|4875148245896009724|4|1671833400673|1893196800000|false|Switzerland -> Geneva
57174604654411|4875148245896009724|5|1671134982839|1893196800000|false|Mexico -> Tlalpan
57174604654411|4875148245896009724|6|1670100018821|1893196800000|false|Japan -> Owariasahi
57174604654411|4875148245896009724|7|1672099140723|1893196800000|false|Vietnam -> Biên_Hòa
57174604654411|4875148245896009724|8|1671146072165|1893196800000|false|United_States -> Chicago
57174604654411|4868391746943324053|0|1671833282210|1893196800000|false|Malaysia -> Kuala_Lumpur
57174604654411|4868391746943324053|1|1670043750652|1893196800000|false|United_States -> Milwaukee
57174604654411|4868391746943324053|2|1672298664499|1893196800000|false|Brazil -> Campinas
57174604654411|4868391746943324053|3|1670191296888|1893196800000|false|China -> Dali
17592186054477|4900480169166259861|0|1669976560241|1893196800000|false|Indonesia -> Depok
17592186054477|4900480169166259861|1|1668681568686|1893196800000|false|United_States -> Chicago
17592186054477|4900480169166259861|2|1670308373544|1893196800000|false|Russia -> Kazan
17592186054477|4900480169166259861|3|1670545099910|1893196800000|false|Indonesia -> Padang
21990232565584|4666293263420892083|0|1627152909747|1893196800000|false|Peru -> Huancayo
26388279076690|4726246883704447883|0|1623763237667|1893196800000|false|India -> Chetpet
26388279076690|4726246883704447883|1|1639292937114|1893196800000|false|India -> Bardhaman
26388279076690|4726246883704447883|2|1634616345609|1893196800000|false|Niger -> Dosso
26388279076690|4726246883704447883|3|1641253818550|1893196800000|false|China -> Dalian
26388279076690|4726246883704447883|4|1671108940608|1893196800000|false|Venezuela -> Anzoátegui
26388279076690|4726246883704447883|5|1632198342314|1893196800000|false|Japan -> Toyoake
26388279076690|232217405542125373|0|1665092943013|1893196800000|false|China -> Enshi
26388279076690|232217405542125373|1|1649469437868|1893196800000|false|Mexico -> Mexicali
26388279076690|232217405542125373|2|1654186674291|1893196800000|false|China -> Shenzhen
30786325587795|4690218636441304462|0|1629565704190|1893196800000|false|China -> Dengta
30786325587795|4690218636441304462|1|1640002950233|1893196800000|false|Germany -> Freiburg_im_Breisgau
30786325587795|4690218636441304462|2|1635520292288|1893196800000|false|India -> Nellore
30786325587795|4690218636441304462|3|1646210699225|1893196800000|false|Indonesia -> Central_Jakarta
30786325587795|4690218636441304462|4|1645897273691|1893196800000|false|India -> Kolhapur
30786325587795|4690218636441304462|5|1662873483078|1893196800000|false|Tanzania -> Zanzibar
30786325587795|4690218636441304462|6|1644575883731|1893196800000|false|Germany -> Wiesbaden
30786325587795|4690218636441304462|7|1631934780171|1893196800000|false|Sri_Lanka -> Peradeniya
35184372098900|4889784944684968147|0|1667668927346|1893196800000|false|United_States -> Columbus
35184372098900|4889784944684968147|1|1667127500136|1893196800000|false|Vietnam -> Đà_Lạt
35184372098900|4889784944684968147|2|1668340867848|1893196800000|false|India -> Chennai
35184372098900|4889784944684968147|3|1670506174446|1893196800000|false|Pakistan -> Quetta
35184372098900|4889784944684968147|4|1664504216382|1893196800000|false|Moldova -> Bender
35184372098900|4889784944684968147|5|1663476449309|1893196800000|false|China -> Benxi
35184372098900|4756927931043807283|0|1658190092932|1893196800000|false|Germany -> Frankfurt
35184372098900|4756927931043807283|1|1653628038929|1893196800000|false|Thailand -> Narathiwat
35184372098900|4756927931043807283|2|1652168255811|1893196800000|false|Japan -> Kagoshima
35184372098900|4756927931043807283|3|1650626788200|1893196800000|false|Libya -> Benghazi
35184372098900|4756927931043807283|4|1669253919522|1893196800000|false|Iran -> Qazvin
35184372098900|4756927931043807283|5|1664726545060|1893196800000|false|Germany -> Weimar
35184372098900|4756927931043807283|6|1650356821787|1893196800000|false|India -> Jamshedpur
35184372098900|4756927931043807283|7|1670138718867|1893196800000|false|Brazil -> Santa_Maria
57174604654421|298645774923746122|0|1670063923265|1893196800000|false|Chile -> Valparaíso
57174604654421|298645774923746122|1|1669639416775|1893196800000|false|China -> Chaohu
57174604654421|298645774923746122|2|1670997645392|1893196800000|false|India -> Jammu
57174604654421|298645774923746122|3|1672494807360|1893196800000|false|India -> Kalady
57174604654421|4899636843747759609|0|1671198914289|1893196800000|false|Belgium -> Ghent
57174604654421|4899636843747759609|1|1668188483818|1893196800000|false|Germany -> Kempten
57174604654421|4899636843747759609|2|1668138943310|1893196800000|false|Indonesia -> Magelang
57174604654421|4899636843747759609|3|1669490909408|1893196800000|false|Morocco -> Casablanca
57174604654421|4899636843747759609|4|1671369316509|1893196800000|false|Philippines -> Ermita
43980465121110|4733002832901320449|0|1667324354706|1893196800000|false|Japan -> Toyoake
43980465121110|4733002832901320449|1|1651654599025|1893196800000|false|Moldova -> Comrat
43980465121110|4733002832901320449|2|1666963656762|1893196800000|false|Burma -> Taungoo_Township
43980465121110|4733002832901320449|3|1667737323037|1893196800000|false|Romania -> Constanța
43980465121110|4733002832901320449|4|1657828803802|1893196800000|false|Tanzania -> Mbeya
43980465121110|4733002832901320449|5|1652365493272|1893196800000|false|Vietnam -> Ho_Chi_Minh_City
43980465121110|4733002832901320449|6|1661188548952|1893196800000|false|Cambodia -> Pursat
43980465121110|4733002832901320449|7|1652951129236|1893196800000|false|Portugal -> Porto
