companyId|loanId|loanAmount|createTime|org
7696581404455|224335556438392944|82030427,00|1646830874580|Wells Fargo
7696581404455|249105354388930673|15631643,00|1654393979179|LendingPoint
20023|211106232532992114|29034105,00|1642747310856|State Farm Bank
20023|130322914217033843|75602932,00|1617881913058|Peerform
9895604650008|234468655599976564|25743642,00|1649932818428|Upstart
5497558158904|261208778387488885|54446060,00|1658161087212|Peerform
5497558158904|169166461003104374|69179510,00|1629888388659|SoFi
6597069796680|255297803876565111|35951552,00|1656297809239|Upstart
5497558148905|129197014310191224|54859833,00|1617580248655|Fundbox
5497558148905|156218612074414201|53133825,00|1625902419688|Kabbage
5497558148905|254453378946433146|17446071,00|1656038143312|Chase Bank
2199023255578|240098155134189691|14169998,00|1651680247482|Upgrade
2199023255578|204069358115225724|36129718,00|1640580105668|Avant
2199023255578|265993852991570045|58045463,00|1659624664546|TD Bank
2199023255578|49821070877786238|39574815,00|1593180284967|SunTrust
13194139553338|299207900243427455|2232566,00|1669789741586|RealtyMogul
14293651191114|280912026757234816|90688702,00|1664155398450|SunTrust
14293651191114|280912026757234817|44436129,00|1664182193474|BlueVine
9895604660011|284852676431184002|57145114,00|1665359420927|Roofstock
9895604660011|259238453550514307|81144374,00|1657570324168|Chase Bank
9895604660011|227150306205499524|67633658,00|1647676099698|OneMain Financial
13194139553339|300333800150270085|27305142,00|1670126390319|RealtyMogul
14293651161116|297237575406452870|20450239,00|1669207294514|Best Egg
14293651161116|293296925732503687|70797839,00|1667974812531|US Bank
14293651161116|293296925732503688|48137725,00|1668023527672|PNC Bank
14293651161116|291608075872239753|69862478,00|1667454776278|LendingPoint
1099511637804|113997365567815818|22253729,00|1612927005171|Bank of America
5497558168908|195343633837195403|3464800,00|1637929362388|Peerform
5497558168908|203506408161804428|71984193,00|1640387683401|Upstart
7696581404461|293015450755793037|30643393,00|1667919972866|PNC Bank
7696581404461|282600876617498766|40195257,00|1664697874802|Navy Federal Credit Union
7696581404461|293859875685925007|2341061,00|1668139182813|RealtyMogul
4398046531133|102456891522678928|93702319,00|1609355688486|BlueVine
4398046531133|137078313658089617|29265901,00|1619974481489|OnDeck
4398046531133|105834591243206802|82492340,00|1610384425643|PNC Bank
9895604680013|217861631974047891|23450174,00|1644833844681|Capital One
10995116277790|265993852991570068|14199806,00|1659582612563|Fundrise
10995116277790|217017207043915925|14127047,00|1644549853630|Patch of Land
10995116277790|232216855786291350|99466283,00|1649204531012|Capital One
10995116277790|272186302479204503|24771498,00|1661483537408|Kabbage
9895604660014|241224055041032344|27259159,00|1651964802038|LendingClub
9895604660014|275282527223021721|92092441,00|1662461009257|BlueVine
3298534903358|206884107882332314|45875083,00|1641446149318|Citibank
3298534903358|179581035141398683|28823986,00|1633046283135|Kabbage
3298534903358|234187180623265948|80502401,00|1649860173293|Best Egg
3298534903358|104145741382942877|80124393,00|1609854045163|SoFi
7696581424462|191965934116667550|37781681,00|1636840988088|Fundbox
8796093042239|252483054109458591|77617186,00|1655414233352|OnDeck
8796093022240|196188058767327392|42137453,00|1638155489885|LendingClub
8796093022240|201254608348119201|77724682,00|1639716724450|LendingPoint
8796093022240|200128708441276578|22052996,00|1639342924222|OnDeck
8796093022240|264867953084727459|45505058,00|1659235578171|American Express
7696581404464|225179981368524964|9276016,00|1647024132472|TD Bank
7696581404464|242631429924585637|43718011,00|1652452227817|Chase Bank
7696581404464|239816680157479078|76089822,00|1651550360072|BlueVine
13194139553344|300896750103691431|75442915,00|1670310504646|Earnest
13194139553344|293578400709214376|41822584,00|1668070618284|US Bank
4398046511137|291045125918818473|17526638,00|1667306035467|LightStream
8796093032241|296111675499610282|38805208,00|1668852382186|Fundbox
8796093032241|204069358115225771|95436676,00|1640547564795|Peerform
8796093042241|275564002199732396|4771549,00|1662566436019|Prosper
14293651191121|298363475313295533|70674020,00|1669579528586|American Express
14293651191121|281756451687366830|31815473,00|1664427757352|LightStream
14293651191121|302304124987244719|86209892,00|1670718591156|Earnest
14293651191121|288230376151711920|32395462,00|1666421938177|BlueVine
8796093022242|272749252432625841|77483155,00|1661705737735|State Farm Bank
8796093022242|239253730204057778|46281195,00|1651381293908|Kabbage
7696581414466|280630551780524211|17483922,00|1664089571965|SoFi
9895604680018|221802281647997108|43537557,00|1646044339786|Fundrise
9895604680018|288230376151711925|64774025,00|1666407806254|Fundbox
9895604680018|264023528154595510|73143763,00|1658972402297|Rocket Loans
9895604680018|217861631974047927|62133329,00|1644801059965|State Farm Bank
30035|73464968921481400|78331952,00|1600454422785|LightStream
2199023255588|183803159792058553|7533130,00|1634310060039|BlueVine
7696581414468|258956978573803706|22530683,00|1657470070283|Kabbage
2199023285588|206884107882332347|19585303,00|1641477542914|Navy Federal Credit Union
2199023285588|154248287237439676|92876781,00|1625272205294|RealtyMogul
7696581394469|250231254295773373|43754181,00|1654796783635|Citibank
7696581394469|199002808534433982|90388677,00|1639055615255|Fundbox
7696581394469|215609832160362687|64978597,00|1644090705952|Wells Fargo
9895604660021|248823879412220096|7946777,00|1654286392650|BlueVine
2199023275589|222646706578129089|82699046,00|1646265609038|LightStream
14293651191125|290482175965397186|37071294,00|1667147186594|State Farm Bank
14293651191125|289356276058554563|60361184,00|1666772409678|BlueVine
14293651191125|302585599963955396|2840885,00|1670835738875|Navy Federal Credit Union
14293651191125|300052325173559493|28609044,00|1670079355571|LendingClub
9895604660022|295830200522899654|41144884,00|1668800089108|Upgrade
9895604660022|289637751035265223|50388205,00|1666875414553|RealtyMogul
9895604660022|199284283511144648|61752333,00|1639075019226|Navy Federal Credit Union
9895604660022|239535205180768457|61985962,00|1651492042114|Avant
12094627925574|267401227875123402|13061702,00|1660069383503|Discover
9895604680022|208572957742596299|94614492,00|1641975925229|Best Egg
13194139543351|293015450755793100|6366726,00|1667906534458|TD Bank
12094627925575|251920104156037325|38246963,00|1655242379867|SoFi
8796093022248|189432659326271694|89527191,00|1636071537220|Best Egg
8796093022248|212795082393256143|80508443,00|1643292698457|Avant
8796093022248|228557681089052880|42550308,00|1648127000892|Avant
10995116287800|232216855786291409|18902798,00|1649252981414|Funding Circle
10995116287800|248823879412220114|1495870,00|1654331205357|Navy Federal Credit Union
10995116287800|281474976710656211|90658684,00|1664382647939|Bank of America
10995116287800|237564880343793876|84822933,00|1650885176609|Best Egg
20040|275001052246311125|47160370,00|1662339785085|LightStream
3298534913368|241224055041032406|5669725,00|1652016456304|State Farm Bank
3298534913368|297237575406452951|97323153,00|1669163806399|Capital One
3298534913368|149181737656647896|73007758,00|1623707709748|Peerform
15393162818905|307933624521457881|91229034,00|1672498648578|Best Egg
15393162798906|303711499870798042|46445163,00|1671224683026|State Farm Bank
15393162798906|305681824707772635|29088115,00|1671758591701|Avant
15393162798906|303430024894087388|52442831,00|1671077713398|Best Egg
15393162798906|303430024894087389|73148449,00|1671072175922|RealtyMogul
9895604670026|297519050383163614|85626240,00|1669263392995|SunTrust
43|291326600895529183|74053489,00|1667375645618|SoFi
43|27021597764223200|45038309,00|1586218781953|State Farm Bank
43|56576470318842081|81652873,00|1595294442277|Avant
3298534913371|91760842407674082|6183037,00|1606055152190|Upstart
3298534883372|130041439240323299|25982806,00|1617807412348|Peerform
3298534883372|226024406298656996|96210397,00|1647333758053|Chase Bank
3298534883372|69524319247532261|15788437,00|1599236043719|Upstart
3298534883372|94012642221359334|20516230,00|1606739451195|Funding Circle
2199023265596|142989288169013479|45500755,00|1621802966472|Funding Circle
13194139563356|284571201454473448|31014064,00|1665272861007|Peerform
13194139563356|298363475313295593|17376615,00|1669571535346|Navy Federal Credit Union
13194139563356|299207900243427562|16112125,00|1669835907327|Peerform
13194139563356|293296925732503787|59647484,00|1668007389362|Chase Bank
2199023255597|177610710304424172|97177295,00|1632474218805|American Express
2199023255597|162974011515470061|17610996,00|1627994374168|Earnest
2199023255597|159877786771652846|443548,00|1626976537899|PNC Bank
2199023255597|302867074940666095|686863,00|1670903069412|Earnest
2199023265597|302022650010534128|51859852,00|1670696846083|Chase Bank
10995116297805|234468655599976689|23500419,00|1649890494074|Citibank
6597069796701|307933624521457906|5780671,00|1672462135704|LendingPoint
13194139543358|292452500802371827|59997982,00|1667688965339|Bank of America
13194139543358|274156627316179188|52784626,00|1662133058942|Kabbage
13194139543358|288230376151711989|9449652,00|1666453472959|Citibank
10995116297806|277252852059996406|89688203,00|1663070801122|Funding Circle
10995116297806|303148549917376759|41659054,00|1670998883539|LendingPoint
10995116297806|245164704714981624|67824611,00|1653193178177|Roofstock
13194139563358|275001052246311161|56883693,00|1662378997873|Wells Fargo
13194139563358|278097276990128378|31515183,00|1663320411366|Roofstock
13194139563358|288230376151711995|568584,00|1666470190420|Upgrade
7696581394479|274156627316179196|40616732,00|1662130826932|SoFi
7696581394479|246572079598534909|5360608,00|1653657936949|Upgrade
7696581394479|271904827502493950|19271814,00|1661458759535|Fundbox
10995116287807|266556802944991487|81497052,00|1659750352865|US Bank
10995116287807|269934502665519360|3188166,00|1660795310192|TD Bank
15393162788912|306807724614615297|17183048,00|1672181803417|Upgrade
5497558138929|162974011515470082|17300373,00|1627930107376|RealtyMogul
5497558138929|178173660257845507|1417798,00|1632621193415|Funding Circle
5497558138929|193373309000220932|25843964,00|1637320819988|SunTrust
1099511637825|43347146413441285|60793042,00|1591183572453|Patch of Land
6597069786705|280067601827102982|10486855,00|1663913495758|Fundbox
6597069786705|268808602758676743|35527353,00|1660479933401|Upgrade
10995116287810|285415626384605448|42590196,00|1665597363325|TD Bank
10995116287810|253608954016301321|8932425,00|1655820969242|TD Bank
10995116287810|267964177828544778|89389779,00|1660168575063|Fundrise
10995116287810|296674625453031691|92575015,00|1669067774997|TD Bank
3298534913378|240661105087611148|75452812,00|1651793970724|Best Egg
10051|136515363704668429|85970377,00|1619824945583|Upstart
10051|61080069946212622|92439382,00|1596621066267|OneMain Financial
10051|123848989752688911|32229187,00|1615901870925|Earnest
13194139553363|306526249637904656|99545891,00|1672038946906|Citibank
13194139553363|290482175965397265|72764709,00|1667119865868|Peerform
13194139553363|279223176896971026|14087331,00|1663677610952|Avant
13194139553363|278097276990128403|60482173,00|1663289196665|Kabbage
1099511627828|189432659326271764|74211921,00|1636092554787|Capital One
7696581414484|275282527223021845|45762133,00|1662419169078|Prosper
3298534913380|211106232532992278|19285876,00|1642715626825|OneMain Financial
4398046511157|275282527223021847|51805436,00|1662429895691|RealtyMogul
4398046511157|216172782113784088|78282051,00|1644253767956|SoFi
4398046511157|190277084256403737|79782407,00|1636368930478|Chase Bank
4398046511157|265712378014859546|56391547,00|1659503916358|Upstart
14293651171142|294141350662635803|57403547,00|1668240765176|LendingClub
14293651171142|295548725546189084|79816119,00|1668664065014|Avant
3298534903382|196469533744038173|9952933,00|1638235439681|US Bank
3298534903382|124411939706110238|54757401,00|1616090987152|LendingClub
3298534903382|222646706578129183|71634298,00|1646281922606|State Farm Bank
8796093052262|240942580064321824|13654151,00|1651933314402|American Express
8796093052262|268245652805255457|44973290,00|1660294299598|Best Egg
8796093052262|283726776524341538|39412165,00|1665077747137|Fundbox
8796093052262|247979454482088227|88500247,00|1654100035423|Citibank
1099511627831|103301316452811044|40513823,00|1609657000673|Peerform
1099511627831|240379630110900517|18642507,00|1651745572944|Earnest
12094627925591|300615275126980902|91949921,00|1670275096528|Navy Federal Credit Union
5497558168935|126382264543084839|2292830,00|1616689955374|Marcus by Goldman Sachs
5497558168935|175921860444160296|14066627,00|1631895056631|Rocket Loans
12094627905592|263179103224463657|75859178,00|1658757229409|US Bank
12094627905592|292171025825661226|60655234,00|1667681460968|Upgrade
12094627905592|255579278853275947|14676162,00|1656440904686|RealtyMogul
9895604660040|269653027688808748|44734120,00|1660695425320|TD Bank
9895604660040|238409305273925933|95824713,00|1651093672499|Peerform
2199023275608|305400349731062062|31552539,00|1671734076238|Fundbox
12094627935592|249105354388930863|77307613,00|1654447096086|LightStream
12094627915593|250512729272484144|96646329,00|1654865803650|Discover
12094627915593|248823879412220209|67624958,00|1654294817750|Avant
12094627915593|263742053177884978|40991741,00|1658913854104|Peerform
9895604670041|282882351594209587|40479700,00|1664797189780|State Farm Bank
9895604670041|287104476244869428|19984663,00|1666064203948|US Bank
9895604670041|293859875685925173|82417193,00|1668142687095|LendingClub
12094627935593|278378751966839094|34502256,00|1663435309908|OneMain Financial
12094627935593|289919226011975991|91757236,00|1666921798455|BlueVine
1099511627834|201254608348119352|12252522,00|1639729838465|OnDeck
13194139543370|267119752898412857|37651186,00|1659957205940|Chase Bank
13194139543370|301459700057112890|83348255,00|1670508362081|Upstart
13194139543370|293859875685925179|27302100,00|1668169077596|BlueVine
20058|23925373020406076|70938646,00|1585221961878|LendingClub
20058|24769797950538045|19330863,00|1585479977521|Kabbage
5497558168938|130322914217034046|75057997,00|1617891152566|Chase Bank
5497558168938|298926425266716991|44319065,00|1669711890989|Prosper
5497558168938|231935380809580864|58742672,00|1649103299626|Citibank
5497558168938|262053203317621057|82478950,00|1658389847620|Avant
1099511627835|258956978573803842|87519648,00|1657402432426|Rocket Loans
10995116287819|289356276058554691|21880016,00|1666769323590|SoFi
10995116287819|306807724614615364|25291639,00|1672135682583|Marcus by Goldman Sachs
9895604680043|227150306205499717|39603793,00|1647653147555|LendingPoint
7696581414492|224335556438393158|49366194,00|1646807589106|Roofstock
7696581414492|182677259885216071|40623578,00|1634024287932|SoFi
12094627935596|291326600895529288|2080599,00|1667381268192|American Express
12094627935596|266838277921702217|97098049,00|1659825889303|Capital One
12094627935596|296111675499610442|14534339,00|1668876950533|Upstart
1099511637837|302022650010534219|88247412,00|1670638566503|State Farm Bank
1099511637837|190840034209825100|20833832,00|1636473422784|RealtyMogul
1099511637837|81909218222801229|75371963,00|1603064948430|Earnest
1099511637837|201536083324830030|22494493,00|1639758003041|Avant
12094627925597|276408427129864527|11609491,00|1662775637852|Fundrise
3298534913389|144115188075856208|9990515,00|1622129538017|LendingClub
3298534913389|280912026757235025|73724834,00|1664200626339|American Express
5497558148942|161285161655206226|78813697,00|1627461006606|Earnest
5497558148942|211950657463124307|34036448,00|1642978979459|RealtyMogul
5497558148942|233624230669844820|88858880,00|1649695069877|Upgrade
12094627925598|292171025825661269|57363325,00|1667666378623|Navy Federal Credit Union
12094627925599|303430024894087510|51999112,00|1671065861454|Best Egg
9895604680047|228557681089053015|45518381,00|1648065964503|Prosper
10995116287824|249105354388930904|63141546,00|1654453530839|Fundbox
10995116287824|259238453550514521|64636394,00|1657494056040|Kabbage
10995116287824|295548725546189146|25506087,00|1668699290532|OneMain Financial
14293651181152|290482175965397339|58641782,00|1667116952461|American Express
7696581424496|196751008720748892|14555484,00|1638298271391|Patch of Land
3298534893393|201536083324830045|97335867,00|1639768775859|Earnest
12094627925601|268527127781966174|81838606,00|1660360381548|Navy Federal Credit Union
12094627925601|263179103224463711|13399699,00|1658715751407|BlueVine
12094627925601|277815802013417824|27783723,00|1663193002466|American Express
8796093052273|213358032346677601|1893503,00|1643445858650|Navy Federal Credit Union
8796093052273|175640385467449698|802429,00|1631844700248|Fundrise
8796093052273|260927303410778467|98241945,00|1658033337974|Fundrise
7696581424498|216735732067205476|56873359,00|1644449135822|Wells Fargo
7696581424498|249668304342352229|57952572,00|1654549639904|Rocket Loans
7696581404499|198158383604302182|4098883,00|1638745676372|PNC Bank
8796093022276|260364353457357159|59333201,00|1657831479458|Kabbage
8796093022276|299489375220138344|57477934,00|1669890162015|Bank of America
8796093022276|303148549917376873|77747768,00|1671010329591|Patch of Land
8796093022276|244601754761560426|83833205,00|1653017320142|Upstart
2199023265620|240379630110900587|61073504,00|1651713372200|Earnest
2199023265620|142144863238881644|57300743,00|1621519427492|State Farm Bank
1099511657844|187743809466007917|32582711,00|1635551473769|US Bank
1099511657844|230809480902738286|57522744,00|1648767977746|Chase Bank
8796093022277|197876908627591535|81291733,00|1638661247870|Funding Circle
8796093022277|226868831228789104|90383544,00|1647587536058|Best Egg
3298534893397|298082000336585073|89569103,00|1669485688924|Roofstock
13194139543382|287385951221580146|45620635,00|1666215614192|SoFi
13194139543382|282600876617498995|62296130,00|1664741494786|Avant
13194139543382|305963299684483444|19297117,00|1671877271598|Patch of Land
13194139543382|298926425266717045|66102247,00|1669699621384|Funding Circle
1099511627847|190277084256403830|50534243,00|1636344287690|Earnest
12094627915607|291889550848950647|85803426,00|1667588475256|Marcus by Goldman Sachs
12094627915607|272467777455915384|54876486,00|1661573342519|Citibank
12094627915607|275282527223021945|3466334,00|1662466076569|Marcus by Goldman Sachs
30071|13229323905401210|25934212,00|1581957519049|Wells Fargo
30071|168603511049683323|36073848,00|1629670556578|Earnest
30071|100768041662415228|85916803,00|1608801843845|Navy Federal Credit Union
30071|294704300616057213|50157064,00|1668386943081|Wells Fargo
13194139533384|289637751035265406|47462777,00|1666874443207|State Farm Bank
13194139533384|302304124987244927|68423976,00|1670795133716|LendingPoint
8796093032280|276126952153153920|35826430,00|1662723633782|Wells Fargo
8796093032280|185773484629033345|40898290,00|1634931913266|Avant
8796093032280|212795082393256322|55436273,00|1643265469461|American Express
15393162788937|307933624521458051|37981487,00|1672479348728|Avant
13194139543385|278097276990128516|39363013,00|1663332018192|Fundbox
5497558168953|235313080530108805|1091415,00|1650199164663|Funding Circle
5497558168953|239816680157479302|49963254,00|1651532260830|American Express
5497558168953|168884986026393991|44202572,00|1629759187162|Chase Bank
5497558168953|206321157928911240|6183443,00|1641276669097|Best Egg
14293651171162|301741175033823625|53636539,00|1670543181546|LendingPoint
14293651171162|281193501733945738|56834251,00|1664299498348|Earnest
9895604650059|279504651873681803|38909650,00|1663736968412|SoFi
9895604660059|246853554575245708|71979386,00|1653762144803|Rocket Loans
9895604660059|284852676431184269|80015460,00|1665387365660|Peerform
9895604660059|222928181554839950|15491601,00|1646378008042|Earnest
8796093022284|246572079598535055|44490886,00|1653653332910|Capital One
8796093022284|213076557369966992|3316816,00|1643343769163|Kabbage
14293651191164|291889550848950673|17782377,00|1667565201820|SoFi
15393162798941|305118874754351506|72434150,00|1671597965952|Wells Fargo
15393162798941|305118874754351507|16706627,00|1671616079646|Earnest
6597069786733|148900262679937428|89706659,00|1623656914573|BlueVine
6597069786733|184084634768769429|46599755,00|1634475719754|Chase Bank
6597069786733|187462334489297302|56799549,00|1635492411041|Capital One
13194139563389|300896750103691671|76629865,00|1670334653374|Rocket Loans
2199023255630|97108866965176728|70386144,00|1607700275574|Kabbage
7696581424510|173107110677053849|12637504,00|1631079850776|OneMain Financial
7696581424510|245727654668403098|30658146,00|1653333052171|TD Bank
7696581424510|214765407230230939|70036088,00|1643862909310|Wells Fargo
4398046511183|273312202386047388|20241574,00|1661832874220|Chase Bank
4398046511183|197313958674170269|15437486,00|1638524886861|OneMain Financial
8796093032287|267119752898412958|7575516,00|1659974927001|Upgrade
8796093032287|301741175033823647|17076527,00|1670590239562|Best Egg
8796093032287|190840034209825184|76283940,00|1636522511018|OneMain Financial
1099511627856|79375943432405409|87437840,00|1602274828724|BlueVine
1099511627856|108930815987024290|661188,00|1611390330088|OnDeck
5497558148960|208010007789175203|6736719,00|1641751632985|Upstart
14293651191168|306526249637904804|33084068,00|1672025860713|Bank of America
12094627905617|260364353457357221|72087439,00|1657868293894|SoFi
12094627905617|300615275126981030|975777,00|1670201768377|OneMain Financial
12094627905617|292452500802372007|57407578,00|1667743686052|PNC Bank
4398046521185|259801403503935912|77858269,00|1657713940909|Best Egg
1099511647857|250794204249194921|9276409,00|1654942858309|OneMain Financial
1099511647857|185210534675612074|97993501,00|1634776921923|SoFi
1099511647857|167196136166130091|46271030,00|1629245968192|OnDeck
1099511647857|239253730204058028|83819925,00|1651363245313|Capital One
4398046541186|277534327036707245|68812221,00|1663190614850|TD Bank
4398046541186|264023528154595758|13313864,00|1659030598121|Bank of America
4398046541186|287385951221580207|15291230,00|1666132953971|SoFi
4398046541186|163536961468891568|51557636,00|1628151505186|Peerform
14293651161171|306807724614615473|43141014,00|1672139626853|Chase Bank
14293651161171|300615275126981042|39443046,00|1670222933035|TD Bank
10083|165225811329155507|4893718,00|1628623115432|SunTrust
10083|155092712167571892|55112516,00|1625552939249|Navy Federal Credit Union
10083|59954170039370165|80149810,00|1596325309497|Fundbox
10083|248823879412220342|93250083,00|1654322631274|State Farm Bank
14293651191171|305118874754351543|61865240,00|1671656242422|American Express
14293651191171|295548725546189240|89596596,00|1668690928682|Prosper
14293651191171|289074801081844153|42280589,00|1666673258726|Upgrade
10084|176484810397581754|88164519,00|1632061288948|PNC Bank
10084|128352589380059579|33060000,00|1617336884735|Citibank
10084|150870587516912060|88432571,00|1624237440820|Capital One
10084|127789639426638269|13121231,00|1617102513479|American Express
9895604680068|305963299684483518|89563365,00|1671850613747|Prosper
9895604680068|257831078666961343|43797824,00|1657124962556|Avant
9895604680068|305681824707772864|56483609,00|1671772298384|Citibank
