companyId|loanId|loanAmount|createTime|org
4398046533638|190840309087731885|70092303,00|1636526533889|Rocket Loans
4398046533638|210543557457477806|88875381,00|1642597377580|TD Bank
4398046533638|168322310950879407|85989842,00|1629580732199|Patch of Land
2199023288086|202662258109579440|95213706,00|1640129539709|Best Egg
2199023288086|286260326192644273|22106163,00|1665866054468|Best Egg
2199023288086|126945489374412978|31104408,00|1616894592935|American Express
10995116280295|273593952240664755|68974043,00|1661960045311|SoFi
10995116280295|248824154290127028|65603808,00|1654331868374|SunTrust
10995116280295|286823276146065589|22720765,00|1665965886235|US Bank
10995116280295|266275602846187702|68602810,00|1659702793892|Bank of America
3298534905863|298645225167913143|90992092,00|1669618457359|Capital One
3298534905863|110338465748484280|64002970,00|1611786587303|Fundrise
3298534905863|287667701076197561|11753807,00|1666296299171|OnDeck
5497558171415|123849264630595770|72742051,00|1615933840667|Wells Fargo
6597069789192|177892460159041723|10573188,00|1632499114546|BlueVine
6597069789192|258112828521578684|9751334,00|1657150564392|State Farm Bank
4398046513641|269653302566715581|88155500,00|1660750274998|LightStream
1099511630314|57139695150170302|12405480,00|1595418708001|Patch of Land
13194139545850|276690176984481983|27783342,00|1662923625421|Funding Circle
22538|286541801169354944|45133514,00|1665902543893|Best Egg
22538|279786401728299201|39046624,00|1663806524610|PNC Bank
22538|44191846221480130|9701038,00|1591498266061|Kabbage
22538|240379904988807363|63400651,00|1651748298978|Navy Federal Credit Union
1099511660314|33495797106475204|49741941,00|1588199908021|RealtyMogul
10995116280299|252483328987365573|95071469,00|1655416739396|Prosper
8796093034747|302022924888441030|91041804,00|1670644272462|Wells Fargo
12094627928075|283727051402248391|67663618,00|1665071571276|PNC Bank
12094627928075|277816076891324616|43914992,00|1663203975341|Fundbox
12094627928075|291326875773436105|78615152,00|1667359093127|OnDeck
15393162791404|305119149632258250|8202667,00|1671644246776|Best Egg
15393162791404|305963574562390219|21646513,00|1671917065256|SoFi
15393162791404|306245049539100876|42566993,00|1671976111718|State Farm Bank
5497558151420|135108263699022029|37290845,00|1619348542024|Rocket Loans
5497558151420|184647859600097486|20920581,00|1634611486426|Capital One
5497558151420|210825032434188495|87246252,00|1642615751336|Fundbox
5497558151420|278097551868035280|37982009,00|1663307039593|Bank of America
9895604672524|204632582946554065|45633415,00|1640778903023|Citibank
9895604672524|292452775680278738|7516248,00|1667710670113|Upgrade
9895604672524|290482450843304147|81900037,00|1667107927884|OnDeck
9895604672524|230809755780645076|37225678,00|1648749607474|BlueVine
10995116280301|232498605640909013|62241484,00|1649335064709|Wells Fargo
4398046523645|135108263699022038|43931702,00|1619361565480|Marcus by Goldman Sachs
15393162811405|304837674655547607|23466106,00|1671530627531|Fundbox
10995116310301|225461731223142616|45646167,00|1647166290806|Wells Fargo
15393162791406|307652424422654169|60524860,00|1672428018489|State Farm Bank
15393162791406|307089474469232858|62220953,00|1672228912681|Earnest
6597069789198|195343908715102427|42104826,00|1637869915976|American Express
6597069789198|140456288256524508|59457140,00|1621033270963|LendingClub
13194139545855|285697376239223005|3745719,00|1665622009272|Capital One
13194139545855|279786401728299230|49095940,00|1663842319174|TD Bank
12094627928079|284290001355669727|54973938,00|1665234295038|OnDeck
3298534885872|134826788722311392|2849916,00|1619300061652|Avant
12094627928080|273312477263954145|28468426,00|1661863753883|Discover
12094627928080|258394303498289378|89489407,00|1657229493518|Chase Bank
7696581426976|239254005081964771|91491982,00|1651403107782|OneMain Financial
8796093024753|210543557457477860|8908076,00|1642568976981|PNC Bank
8796093024753|289638025913172197|59775611,00|1666857588183|Citibank
8796093024753|247979729359995110|51909827,00|1654075785711|Bank of America
2199023268097|294423100517253351|69744193,00|1668326840677|LightStream
8796093044753|178455410112463080|11349927,00|1632690379177|OneMain Financial
8796093044753|175640660345356521|50053551,00|1631853874184|Navy Federal Credit Union
8796093044753|241505804895650026|85431843,00|1652071504234|PNC Bank
7696581396978|272186577357111531|60034017,00|1661530521679|Chase Bank
7696581396978|285697376239223020|61618262,00|1665656029687|Fundrise
7696581396978|304837674655547629|31035033,00|1671500966517|Patch of Land
7696581396978|251638904057233646|16666175,00|1655204453672|Upgrade
3298534905874|203506683039711471|40359209,00|1640410692635|Upstart
3298534905874|197314233552077040|31702905,00|1638498297022|LightStream
3298534905874|232217130664198385|44790752,00|1649216463057|Bank of America
4398046513651|204632582946554098|18684088,00|1640707739806|Citibank
4398046513651|212795357271163123|57761167,00|1643235219166|State Farm Bank
4398046513651|139893338303103220|58663120,00|1620852285253|SunTrust
8796093034755|270216252520136949|15352634,00|1660921618071|Wells Fargo
8796093034755|215328632061559030|41555518,00|1644074374243|Capital One
8796093034755|241787279872360695|33464563,00|1652194933050|Marcus by Goldman Sachs
8796093034755|248542679313416440|74678456,00|1654210239617|Capital One
8796093044755|250794479127101689|88163616,00|1654932028147|Citibank
1099511660323|173670335508381946|50258601,00|1631259446706|Prosper
9895604662532|207447332713660667|85680775,00|1641610049961|SoFi
9895604662532|261772003218817276|60130481,00|1658270824065|OnDeck
9895604662532|254735128801050877|73602402,00|1656104686510|Fundbox
6597069779205|177610985182331134|64696278,00|1632405187955|State Farm Bank
6597069779205|298082275214491903|59226344,00|1669501233660|LendingClub
6597069779205|209136182573924608|86881566,00|1642126823613|LightStream
6597069789206|150026437464686849|78060728,00|1623931424863|American Express
6597069789206|295830475400806658|76101273,00|1668798702482|OneMain Financial
32550|237002205268279555|64235239,00|1650652927540|TD Bank
32550|172544435601539332|99785654,00|1630913192303|Capital One
32550|304274724702126341|70060422,00|1671406433559|Rocket Loans
32550|107805190958088454|81784801,00|1611043326203|LightStream
7696581416983|228276480990249223|93862473,00|1648040173941|SoFi
4398046543655|194780958761681160|98549495,00|1637681534051|TD Bank
4398046543655|265431177916055817|21114826,00|1659422815076|Discover
4398046543655|127226964351123722|8358185,00|1616975879824|LendingClub
2199023258105|232780080617619723|78748999,00|1649378327524|Earnest
2199023258105|155374462022189324|69435386,00|1625634672229|PNC Bank
2199023258105|251357429080523021|34366758,00|1655066652783|Citibank
6597069779209|279786401728299278|19390506,00|1663883296632|Rocket Loans
6597069779209|174796235415224591|3676739,00|1631622831668|Fundrise
15393162811417|307652424422654224|25634177,00|1672419130885|Kabbage
8796093024762|280912301635141905|44687780,00|1664190888966|Marcus by Goldman Sachs
10995116290314|220958131595772178|15564142,00|1645787317277|OneMain Financial
7696581426986|173107385554960659|48158408,00|1631089834959|Upstart
10995116290315|306526524515811604|67869197,00|1672045295546|Best Egg
10995116290315|304837674655547669|87606411,00|1671523571506|LendingClub
10995116290315|304556199678837014|5826140,00|1671471624986|Rocket Loans
5497558161435|180425734949437719|6807901,00|1633341942969|LendingClub
5497558161435|284571476332380440|75512093,00|1665331359430|Citibank
5497558161435|252764803964076313|64007342,00|1655531682534|Kabbage
4398046543659|288793600983040282|45995925,00|1666607706759|Prosper
4398046523660|95701766959530267|91159936,00|1607308861359|Fundrise
2199023278108|74872618682941724|63963658,00|1600883336629|Marcus by Goldman Sachs
2199023278108|231654180710777117|29540304,00|1649032978452|US Bank
2199023278108|251920379033944350|37832196,00|1655304953969|American Express
2199023288108|280067876705009951|12000972,00|1663937215916|Funding Circle
2199023288108|254172178847629600|68874373,00|1655989169452|BlueVine
2199023288108|157063311882453281|60796258,00|1626161141465|Chase Bank
2199023288108|144959887883895074|83094099,00|1622395871724|Marcus by Goldman Sachs
7696581396989|187462609367204131|59609127,00|1635491931150|OneMain Financial
14293651173645|278941976798167332|20911344,00|1663563088816|Discover
14293651173645|294986050470674725|36878206,00|1668538153354|Earnest
14293651173645|305682099585679654|89584679,00|1671823062245|Discover
8796093054765|223491406386168103|61082770,00|1646573470941|Funding Circle
6597069769214|263460853079081256|44483014,00|1658854953048|Capital One
6597069769214|236439255314858281|53175366,00|1650528046618|Citibank
6597069769214|255861028707893546|93249778,00|1656469135903|Upstart
6597069769214|278941976798167339|25584229,00|1663573532408|LendingPoint
10995116290318|226869106106695980|42070693,00|1647608378947|Discover
10995116290318|271060677450268973|83214156,00|1661195529329|RealtyMogul
12094627928094|292171300703568174|21328984,00|1667667806367|Earnest
12094627928094|275282802100928815|99198853,00|1662421320337|Patch of Land
12094627928094|289356550936461616|97246871,00|1666755169271|PNC Bank
12094627928094|303993249725415729|47335012,00|1671243618398|Upstart
8796093054766|238972530105254194|33654347,00|1651296993228|RealtyMogul
8796093054766|209136182573924659|47265483,00|1642130161754|OnDeck
3298534885887|266275602846187828|93994129,00|1659650798838|Wells Fargo
3298534885887|98797991703347509|99357269,00|1608237711602|Patch of Land
3298534895887|295549000424096054|94872990,00|1668675861129|LendingPoint
3298534895887|100768316540322103|29850725,00|1608860511502|State Farm Bank
13194139535872|305119149632258360|83912364,00|1671586648774|Capital One
13194139535872|293578675587121465|71918465,00|1668105321870|BlueVine
32560|125819589467570490|7344120,00|1616533127302|Earnest
32560|279504926751588667|86091070,00|1663761935831|Upgrade
32560|41095621477663036|24975076,00|1590507921577|Fundbox
32560|139330388349681981|62169735,00|1620727647981|Navy Federal Credit Union
10995116290321|292171300703568190|7470214,00|1667666837732|Upgrade
10995116290321|234187455501173055|72520137,00|1649843054445|Roofstock
10995116290321|305400624608969024|25955167,00|1671737781715|American Express
4398046523666|197595708528787777|20937426,00|1638567906310|Discover
13194139555874|304837674655547714|47594721,00|1671531360925|Discover
13194139565874|300897024981598531|39558708,00|1670365919255|SunTrust
6597069769219|148900537557844292|80517278,00|1623660164306|Funding Circle
6597069769219|235876305361436997|70481712,00|1650351911469|Best Egg
32563|136797113559286086|64278682,00|1619929898618|OnDeck
1099511630340|104427491237560647|65579623,00|1609962120320|Upstart
1099511630340|232217130664198472|20124766,00|1649190503434|American Express
4398046533668|274156902194086217|50566197,00|1662101829364|Upgrade
4398046533668|304556199678837066|19723227,00|1671483457765|PNC Bank
6597069799220|174233285461803339|99400940,00|1631415569274|SoFi
7696581406997|236439255314858316|41887467,00|1650480270031|Earnest
7696581406997|172825910578250061|53299912,00|1631020684072|TD Bank
7696581406997|245446454569599310|82033579,00|1653288176345|Avant
7696581406997|237002205268279631|14106511,00|1650688773298|Earnest
4398046533669|272186577357111632|43015980,00|1661521372496|Peerform
4398046533669|164100186300219729|18251491,00|1628298128746|Funding Circle
4398046533669|215047157084848466|27812000,00|1643959000051|Patch of Land
4398046533669|120190089933357395|90800952,00|1614821810689|Best Egg
10995116310325|250231529173680468|62937490,00|1654769834367|Wells Fargo
10995116310325|248261204336705877|68372495,00|1654169554593|LendingPoint
10995116310325|270216252520137046|44098139,00|1660890388257|Avant
1099511630342|227150581083406679|6022472,00|1647634678320|Rocket Loans
1099511630342|222365506479325528|51508657,00|1646178066759|LendingPoint
1099511630342|142145138116788569|25085741,00|1621545046797|Upstart
4398046543670|230246805827223898|27411700,00|1648623494303|Chase Bank
4398046513671|137641538489418075|67138278,00|1620161000104|Patch of Land
13194139545879|263742328055791964|26535443,00|1658893696583|Discover
13194139545879|284290001355669853|43653906,00|1665208005206|Patch of Land
13194139545879|285415901262512478|94620345,00|1665579154504|US Bank
5497558161447|255298078754472287|81282898,00|1656293453868|Navy Federal Credit Union
5497558161447|279223451774878048|18248298,00|1663704073460|Kabbage
5497558161447|248824154290127201|98553658,00|1654312662096|Discover
22568|299489650098045282|3333174,00|1669882198520|Kabbage
22568|281756726565273955|40904261,00|1664486301528|Bank of America
22568|222928456432746852|6706199,00|1646378393715|US Bank
22568|24770072828445029|76222165,00|1585501450843|PNC Bank
5497558151449|284571476332380518|51857264,00|1665270860748|Upgrade
5497558151449|180425734949437799|16492726,00|1633320555369|RealtyMogul
5497558151449|279223451774878056|78011366,00|1663674811337|PNC Bank
2199023278121|188307034297336169|89038511,00|1635754858901|Avant
2199023278121|132856463885336938|23536206,00|1618733747950|Roofstock
2199023278121|180988684902859115|55718825,00|1633519894980|TD Bank
9895604682553|291889825726857580|13744468,00|1667522605437|Kabbage
9895604682553|226869106106696045|18999518,00|1647614401903|Navy Federal Credit Union
12094627918106|270779202473558382|3466244,00|1661067630153|Peerform
12094627918106|292452775680278895|11041187,00|1667688690799|Kabbage
12094627918106|243194654755914096|18165198,00|1652630484706|US Bank
12094627918106|301459974935019889|77601796,00|1670513966816|Patch of Land
7696581417002|188307034297336178|25197773,00|1635745285910|American Express
9895604682554|298082275214492019|12132680,00|1669470871177|Citibank
2199023258123|112308790585459060|6500744,00|1612381505049|Navy Federal Credit Union
12571|185210809553518965|39456484,00|1634741480350|Upstart
2199023288123|208854707597214070|57524468,00|1642009420579|Best Egg
2199023288123|231654180710777207|13792357,00|1649056235473|Prosper
13194139535884|278941976798167416|1016135,00|1663567004925|Fundrise
13194139535884|303430299771994489|57589298,00|1671105481273|State Farm Bank
8796093034780|293578675587121530|71974639,00|1668061271413|State Farm Bank
13194139565884|276408702007771515|82410250,00|1662767073560|US Bank
13194139565884|278660501821456764|23526556,00|1663484648583|Peerform
13194139565884|270497727496847741|43444643,00|1661001559946|RealtyMogul
9895604652557|293297200610410878|96107417,00|1668010910259|US Bank
7696581407005|232217130664198527|60910975,00|1649208923061|PNC Bank
10995116300333|260364628335264128|4130765,00|1657833757884|Roofstock
10995116300333|239254005081964929|96616900,00|1651351803202|Capital One
10995116300333|257549878568157570|84402635,00|1657035276435|Prosper
10995116300333|302867349818573187|38732615,00|1670974161339|Fundbox
8796093054781|201817833179447684|8401537,00|1639928045346|Marcus by Goldman Sachs
8796093054781|191966208994574725|82877094,00|1636820561956|Rocket Loans
8796093054781|183240484716544390|32923558,00|1634183976891|State Farm Bank
8796093054781|256705453638025607|51114466,00|1656772171397|Prosper
10995116280334|254453653824340360|40414215,00|1656062964021|SoFi
10995116280334|243194654755914121|63241606,00|1652577173652|Citibank
10995116280334|274438377170796938|81569039,00|1662179977993|Fundrise
2199023278126|306245049539101067|16937548,00|1672009794716|OneMain Financial
2199023278126|290763925820014988|98993028,00|1667185813956|TD Bank
2199023278126|242068754849071501|4500411,00|1652241056752|Rocket Loans
2199023278126|163537236346798478|29527063,00|1628113317435|Fundbox
32574|204632582946554255|95531107,00|1640738386485|Patch of Land
6597069769231|161003961556402576|35877431,00|1627343120920|Prosper
7696581407007|303711774748705169|39244793,00|1671203982717|State Farm Bank
7696581407007|199284558389051794|62240982,00|1639135530873|Avant
7696581407007|240942854942228883|85983878,00|1651888009065|LendingClub
10995116280336|266557077822898580|70564907,00|1659818675016|Discover
13194139555888|296674900330938773|19730754,00|1669071879320|Citibank
32576|263742328055792022|57375608,00|1658940292557|Upstart
32576|292171300703568279|25207192,00|1667616833387|RealtyMogul
6597069769233|204069632993132952|91608220,00|1640547132305|Chase Bank
6597069769233|218424856805376409|32995828,00|1645024172391|US Bank
12094627938113|293015725633700250|35311988,00|1667866490660|RealtyMogul
12094627938113|261772003218817435|20745062,00|1658300409115|Rocket Loans
4398046513682|294704575493964188|21932670,00|1668438962320|Kabbage
9895604662562|300334075028177309|18800189,00|1670180871967|Rocket Loans
9895604662562|266838552799609246|15581899,00|1659885315251|Marcus by Goldman Sachs
9895604662562|275282802100928927|21574688,00|1662464084203|SunTrust
8796093044786|223491406386168224|41583828,00|1646518707725|Rocket Loans
8796093044786|253609228894208417|95264149,00|1655833222089|Roofstock
8796093044786|266557077822898594|18699128,00|1659771926157|SoFi
15393162821442|304556199678837155|94316369,00|1671410702755|Kabbage
14293651183667|306526524515811748|97931186,00|1672028738393|PNC Bank
1099511630356|184084909646676389|2264028,00|1634443151358|BlueVine
10995116300340|256705453638025638|32966101,00|1656759564841|Discover
10995116300340|272186577357111719|79724317,00|1661503504913|LendingPoint
10995116300340|248261204336705960|3083220,00|1654190683489|State Farm Bank
10995116300340|274156902194086313|62904451,00|1662128527476|OneMain Financial
1099511660356|256705453638025642|45608935,00|1656738442447|Best Egg
1099511660356|57702645103591851|35164798,00|1595627275822|OneMain Financial
1099511660356|167196411044037036|2298612,00|1629290614280|OnDeck
10995116300341|294986050470674861|52830248,00|1668503497479|Upstart
10995116300341|248261204336705966|36173603,00|1654121153220|BlueVine
7696581427013|169166735881011631|74387242,00|1629842576829|BlueVine
7696581427013|288793600983040432|22112725,00|1666646306206|Citibank
7696581427013|273312477263954353|46518607,00|1661839339980|Best Egg
14293651163670|300897024981598642|25013572,00|1670334964327|LendingClub
5497558161462|229402380897092019|65551325,00|1648391256609|PNC Bank
8796093024791|182677534763123124|39341292,00|1634033254908|Avant
7696581407015|239254005081964981|66083774,00|1651382890308|LendingClub
7696581407015|225743206199853494|87704837,00|1647230253461|Patch of Land
7696581407015|172825910578250167|3384537,00|1631005982290|Funding Circle
14293651193671|296674900330938808|8557119,00|1669042483742|Best Egg
14293651193671|290482450843304377|54931413,00|1667134730662|LendingPoint
14293651163672|291326875773436346|65575416,00|1667346981088|Fundbox
10995116300344|273875427217375675|97242630,00|1662013234925|PNC Bank
10995116300344|226306156153274812|80146821,00|1647414737574|American Express
9895604682568|234187455501173181|19558488,00|1649846409138|Navy Federal Credit Union
9895604682568|258394303498289598|20687273,00|1657252119358|Kabbage
9895604682568|207728807690371519|39161143,00|1641740216179|Rocket Loans
