companyId|loanId|loanAmount|createTime|org
12094627910546|287667975954104370|91323014,00|1666282731205|Fundbox
12094627910546|252202128888561715|75707086,00|1655331183018|Marcus by Goldman Sachs
8796093037218|262616703026855988|82048459,00|1658582776037|Navy Federal Credit Union
8796093037218|260646378189881397|51359781,00|1657946140423|Marcus by Goldman Sachs
8796093037218|254172453725536310|33067842,00|1655972487673|State Farm Bank
8796093037218|202381058010775607|20402750,00|1640057679377|Fundbox
14293651186098|301460249812926520|72673806,00|1670534057499|SunTrust
14293651186098|292734525534896185|27980475,00|1667857942118|Fundbox
14293651186098|292734525534896186|98067032,00|1667826368706|PNC Bank
14293651186098|306526799393718331|57312167,00|1672086146134|PNC Bank
2199023290562|238972804983160892|49391312,00|1651288462846|Capital One
2199023290562|271060952328175677|14766513,00|1661168092838|Upgrade
5011|305400899486875710|15568220,00|1671670597435|State Farm Bank
5011|236158055216054335|92050081,00|1650439228773|Navy Federal Credit Union
2199023290563|100205641464807488|35819003,00|1608660873087|Patch of Land
1099511632788|129760514019426369|2776886,00|1617731520684|Chase Bank
1099511632788|44755071052808258|55664130,00|1591597916578|OneMain Financial
9895604664996|223773156240785475|96687781,00|1646635676634|Roofstock
9895604664996|294986325348581444|36090484,00|1668528733133|Wells Fargo
9895604664996|296675175208845381|29203082,00|1669012788230|TD Bank
35012|66428644259528774|78008914,00|1598252056087|Citibank
35012|214203007032623175|17576513,00|1643680360086|LightStream
5013|116531190114025544|84153655,00|1613643264788|Avant
8796093047221|302023199766347849|68887317,00|1670656569295|OnDeck
8796093047221|193373858756034634|16483714,00|1637328939465|Discover
8796093047221|191685008895770699|26510708,00|1636741664321|PNC Bank
8796093047221|188588784151953484|40523456,00|1635814984544|Roofstock
13194139538326|279223726652784717|17321088,00|1663708589318|Wells Fargo
13194139538326|266275877724094542|1777994,00|1659682786202|American Express
5015|113997915323629647|14438680,00|1612887820107|TD Bank
5015|15763148451610704|40786677,00|1582691376316|OneMain Financial
35015|235595105262633041|81370448,00|1650234290668|Avant
13194139538328|303712049626611794|31660947,00|1671177381292|LendingPoint
13194139538328|300897299859505235|3531101,00|1670319194532|Fundbox
15393162803880|305119424510165076|78189891,00|1671638284880|PNC Bank
15393162803880|307371224323850325|74117024,00|1672324622204|LendingPoint
15393162803880|306526799393718358|6153550,00|1672033119692|Peerform
2199023280568|92324342116909143|69888254,00|1606267463810|Upstart
2199023280568|232780355495526488|27547361,00|1649374852226|OneMain Financial
2199023280568|89509592349802585|52582202,00|1605379258379|US Bank
2199023280568|93450242023751770|25269234,00|1606548578275|Marcus by Goldman Sachs
14293651196104|302867624696479835|25709602,00|1670961498375|LendingClub
14293651196104|300615824882794588|39435297,00|1670238389099|State Farm Bank
14293651196104|297519600138977373|63545041,00|1669305095276|Upstart
14293651196104|306245324417007710|58066685,00|1671996224132|Peerform
3298534898345|257550153446064223|95571746,00|1657043975698|Patch of Land
3298534898345|117094140067446880|39761877,00|1613879233087|Chase Bank
6597069791673|144960162761801825|41589518,00|1622430943870|Discover
14293651196105|295549275302002786|45079307,00|1668645726450|Roofstock
14293651196105|285979126093840483|76973426,00|1665760559167|Marcus by Goldman Sachs
6597069771674|145804587691933796|67843918,00|1622669848607|BlueVine
6597069771674|153404412063121509|76741078,00|1624998381131|SoFi
4398046526122|189433209082085478|4215956,00|1636070106697|Earnest
4398046526122|269653577444622439|94926685,00|1660723596513|Upgrade
4398046526122|253890978748825704|89208367,00|1655894721380|State Farm Bank
4398046526122|271060952328175721|52055908,00|1661179061683|Rocket Loans
3298534908346|229402655774998634|44975152,00|1648356733407|LendingClub
3298534908346|251920653911851115|87466272,00|1655242986690|TD Bank
3298534908346|188307309175242860|1767880,00|1635717634026|Fundrise
3298534908346|101894491325071469|77421510,00|1609227048324|Wells Fargo
10995116282779|281194051489759342|19352100,00|1664275200796|Avant
10995116282779|302586149719769199|93108942,00|1670854603006|Fundrise
10995116282779|251639178935140464|51499403,00|1655230741207|Upgrade
5497558153899|149182287412461681|34178146,00|1623739505425|BlueVine
4398046546123|240098704890003570|39522322,00|1651626858169|Upstart
4398046546123|167196685921943667|71960048,00|1629287426905|Citibank
4398046546123|196188608523141236|18086174,00|1638114210726|Fundbox
12094627910556|263179652980277365|14429508,00|1658742983906|Roofstock
12094627910556|307934174277271670|75138916,00|1672501439163|Upgrade
12094627910556|288512400884236407|526197,00|1666483903663|Fundbox
12094627910556|297519600138977400|12823518,00|1669287679272|Peerform
8796093037228|256142778562510969|38372325,00|1656575929826|American Express
8796093037228|258676053352906874|95832207,00|1657323817006|Upgrade
8796093037228|189714684058796155|87338937,00|1636150184077|Bank of America
8796093037228|280068151582916732|9005830,00|1663929207250|Discover
12094627910557|271905377258307709|99889782,00|1661392063529|Fundbox
12094627910557|282601426373312638|98254487,00|1664703212877|Peerform
4398046546125|186055509361557631|14906194,00|1635002989904|Patch of Land
4398046546125|121316264718106752|2411392,00|1615165999995|US Bank
4398046546125|285134701163708545|4119772,00|1665453862969|Bank of America
4398046546125|159315386574045314|71656151,00|1626832883707|TD Bank
10995116282782|253890978748825731|7742619,00|1655893728914|BlueVine
10995116282782|225462006101049476|50813375,00|1647154907649|Patch of Land
13194139548334|301460249812926597|31563930,00|1670466344067|PNC Bank
13194139548334|303430574649901190|58856008,00|1671082584207|Upgrade
13194139548334|306526799393718407|96533715,00|1672081676479|US Bank
2199023280574|298364025069109384|88607018,00|1669547001791|Best Egg
2199023280574|198158933360115849|16282089,00|1638736337713|State Farm Bank
2199023280574|288230925907525770|67584105,00|1666473121356|Avant
5497558173902|280068151582916747|57711487,00|1663908965913|TD Bank
5497558173902|187744359221821580|24122539,00|1635583990221|SunTrust
12094627930559|293578950465028237|15244477,00|1668109621183|PNC Bank
12094627930559|270216527398043790|51763922,00|1660876504148|Marcus by Goldman Sachs
12094627930559|255016878655668367|58700300,00|1656242823278|LightStream
9895604655008|240098704890003600|39060750,00|1651674788162|LendingClub
9895604655008|265149977817251985|63209103,00|1659373146561|Capital One
9895604655008|230528555681841298|82224272,00|1648734829986|SoFi
8796093047232|297238125162266771|13714031,00|1669188236054|Navy Federal Credit Union
5497558143905|241224604796846228|38053620,00|1651976721015|Navy Federal Credit Union
9895604665009|203788432894328981|19328597,00|1640533091011|Fundbox
9895604665009|239817229913292950|80676141,00|1651555020526|BlueVine
9895604665009|246291154377638039|52991479,00|1653537619773|Capital One
15393162813889|304837949533454488|86768047,00|1671527828678|Citibank
10995116312785|264587027863830681|18350909,00|1659185506226|Wells Fargo
8796093027234|255016878655668378|37236420,00|1656212466790|BlueVine
13194139538339|275001602002124955|41558472,00|1662349723459|Roofstock
13194139538339|287105026000683164|88461249,00|1666067605066|Rocket Loans
13194139538339|275283076978835613|17550468,00|1662453324259|Rocket Loans
13194139538339|288230925907525790|31849492,00|1666418436128|BlueVine
8796093037235|237002480146186399|93286164,00|1650726210850|Wells Fargo
8796093037235|227150855961313440|33116696,00|1647646295596|Earnest
8796093037235|222928731310653601|78389046,00|1646375953959|Wells Fargo
8796093037235|214203007032623266|32039246,00|1643667189746|Funding Circle
8796093037236|237565430099607715|43267797,00|1650893310239|RealtyMogul
2199023290580|306808274370429092|64725579,00|1672111508308|Avant
2199023290580|207166132614856869|7339927,00|1641517756904|SunTrust
9895604655013|233906255402369190|27169223,00|1649725777043|Fundrise
9895604655013|263461127956988071|74395781,00|1658783580651|RealtyMogul
9895604655013|276971926839099560|25156384,00|1662990116253|Earnest
10995116292789|238691330006450345|86810800,00|1651238551879|RealtyMogul
12094627930565|257268678469353642|83655464,00|1656941100252|Capital One
12094627930565|258676053352906923|98114285,00|1657333412923|Patch of Land
12094627930565|292734525534896300|37127143,00|1667782755908|Chase Bank
1099511662805|62487994585579693|79144387,00|1597049282927|OneMain Financial
5497558143910|188870259128664238|86625846,00|1635867438517|Capital One
3298534898358|114560865277051055|67173819,00|1613100404339|LendingPoint
3298534898358|87820742489538736|97652503,00|1604865393849|Wells Fargo
9895604675014|249105904144744625|4598726,00|1654411963094|Fundrise
12094627910567|284290276233576626|58292649,00|1665180660312|Best Egg
12094627910567|281757001443180723|25290738,00|1664403527229|US Bank
12094627910567|294986325348581556|80551251,00|1668534894010|OneMain Financial
12094627910567|302304674743058613|58210699,00|1670751275676|Best Egg
10995116292791|257268678469353654|23944731,00|1656905516278|American Express
25031|304837949533454519|96667739,00|1671517544640|SoFi
25031|273875702095282360|5868697,00|1662038122777|Fundrise
25031|21392647985823929|21923264,00|1584438853640|RealtyMogul
25031|184929609454715066|29939231,00|1634706440754|Upstart
13194139568343|285979126093840571|41428890,00|1665782252739|American Express
13194139568343|286823551023972540|83762199,00|1665958828484|American Express
10995116282792|272468327211729085|78382466,00|1661630952673|Kabbage
12094627940568|285134701163708606|63820011,00|1665519866561|Prosper
12094627940568|254172453725536447|32029051,00|1655973564431|BlueVine
12094627940568|261209328143302848|6114666,00|1658167346197|Peerform
12094627940568|286542076047261889|5438525,00|1665888017190|Discover
5497558143913|306245324417007810|33547587,00|1671974223489|Wells Fargo
5497558143913|273031277165150403|42782747,00|1661748032313|Navy Federal Credit Union
5497558143913|298364025069109444|64232116,00|1669552222268|TD Bank
8796093037241|281757001443180741|83548462,00|1664402726269|OneMain Financial
8796093037241|280631101536338118|64926387,00|1664057980431|Fundbox
8796093037241|303993524603322567|19782115,00|1671271014227|Wells Fargo
2199023270586|197595983406694600|8679337,00|1638562493631|Patch of Land
2199023270586|222365781357232329|5803945,00|1646171594087|Upstart
5497558163914|233906255402369226|45149721,00|1649755749975|Fundbox
5497558163914|256987203492643019|74642927,00|1656800174360|Patch of Land
5497558163914|182677809641029836|49670487,00|1634036493791|OnDeck
13194139568346|275564551955546317|52072486,00|1662583184946|Discover
5035|197877458383405262|55631869,00|1638653925408|US Bank
5035|71776668817031375|21263965,00|1599902809480|Fundrise
6597069781691|149745237365883088|57012207,00|1623852787259|LendingPoint
15393162813899|305400899486875857|48276902,00|1671694712251|Fundrise
15393162813899|304556474556743890|43746078,00|1671426645446|PNC Bank
15393162813899|306526799393718483|16713633,00|1672089938878|Fundbox
6597069801691|208010557544988884|50831428,00|1641770271426|State Farm Bank
6597069801691|251357703958429909|3393924,00|1655124684870|LendingClub
6597069801691|169167010758918358|81305643,00|1629891112051|RealtyMogul
2199023260588|158189486667202775|16524342,00|1626476984974|LendingClub
2199023260588|289356825814368472|65197407,00|1666816019215|SunTrust
1099511652812|117094140067447001|32548695,00|1613877418829|Patch of Land
1099511652812|243757879587242202|21011194,00|1652758928132|TD Bank
1099511652812|163537511224705243|16432126,00|1628088933396|Marcus by Goldman Sachs
1099511652812|62769469562290396|61714892,00|1597184638125|State Farm Bank
2199023290588|68117494119792861|87712068,00|1598775126292|Best Egg
2199023290589|283445851303444702|51028232,00|1664931800401|OneMain Financial
2199023290589|206321707684724959|97966378,00|1641275041528|Fundbox
2199023290589|261209328143302880|67400085,00|1658132402185|Funding Circle
2199023290589|289356825814368481|67063760,00|1666795735870|Capital One
13194139538350|297801075115688162|91375070,00|1669360629190|Funding Circle
13194139538350|307371224323850467|56096293,00|1672333885931|US Bank
13194139538350|307089749347139812|60828089,00|1672232849806|Rocket Loans
13194139538350|289075350837657829|98112018,00|1666705328095|Kabbage
2199023280590|74872893560848614|32663306,00|1600847084974|SunTrust
2199023280590|134264113646797031|6506649,00|1619135633756|SunTrust
2199023280590|105835140999020776|62340279,00|1610415353327|Navy Federal Credit Union
15393162793903|306245324417007849|91443925,00|1671930561689|Peerform
15393162793903|304556474556743914|29498199,00|1671424232288|BlueVine
15393162793903|304556474556743915|29844863,00|1671450402336|American Express
9895604655024|280349626559627500|36014800,00|1664041335695|State Farm Bank
9895604655024|235032155309211885|20413862,00|1650132879073|Kabbage
9895604655024|263461127956988142|13489689,00|1658829031598|Best Egg
9895604655024|289075350837657839|77699947,00|1666725328642|LendingPoint
9895604665024|234750680332501232|839206,00|1649994498340|Fundrise
9895604675024|275001602002125041|95140388,00|1662399325293|TD Bank
15393162803905|304556474556743922|64108758,00|1671419472138|American Express
15393162803905|302586149719769331|88551355,00|1670862736482|SunTrust
8796093047249|264024077910409460|15137421,00|1658960488630|Citibank
8796093047249|218706606659993845|99667601,00|1645089461866|Roofstock
8796093047249|290764200697921782|58521466,00|1667223373468|Patch of Land
8796093047249|254735403678957815|45818166,00|1656183500413|US Bank
5497558173921|141582463041274104|96215078,00|1621375487444|OneMain Financial
5497558173921|127508714205741305|49463755,00|1617019232091|Kabbage
5497558173921|188025834198532346|99928425,00|1635633719237|OnDeck
5497558173921|255861303585800443|26458869,00|1656499947343|Upgrade
6597069791698|204351382847750396|25584622,00|1640636339816|Bank of America
6597069791698|148337862482329853|4280193,00|1623457148701|Capital One
6597069791698|235032155309211902|58194964,00|1650081001166|OnDeck
6597069791698|273312752141861119|39295966,00|1661842654082|BlueVine
8796093057250|251357703958429952|34406388,00|1655103410732|PNC Bank
8796093057250|269090627491201281|59690707,00|1660568975947|Upstart
4398046516147|235595105262633218|31970374,00|1650292914599|Citibank
4398046516147|275846026932257027|83533471,00|1662638371226|SoFi
4398046516147|111746115509944580|20399784,00|1612249896145|Fundbox
4398046516147|223210206287364357|76062981,00|1646463908202|Citibank
3298534918371|119345939881132294|56886622,00|1614572118818|Capital One
3298534918371|200973683127222535|2823972,00|1639628495696|Roofstock
13194139558356|266838827677516040|64192943,00|1659900546896|OneMain Financial
13194139558356|269935052421333257|54772447,00|1660789385519|Upgrade
1099511662820|219269556613415178|74164487,00|1645225282450|American Express
1099511662820|259520478283038987|62320997,00|1657570567527|Earnest
1099511662820|301741724789637388|2435203,00|1670591918258|Avant
1099511662820|293297475488317709|41282564,00|1667962146379|Discover
14293651176133|303149099673190670|51675698,00|1671035583090|Patch of Land
13194139558357|292734525534896399|24325646,00|1667859713655|Kabbage
13194139558357|264868502840541456|65595367,00|1659275951352|LightStream
13194139558357|282038476419891473|43751765,00|1664507607360|Citibank
6597069801701|170855860619182354|53711020,00|1630358240086|Bank of America
6597069801701|170574385642471699|7207784,00|1630244228795|Rocket Loans
6597069801701|210543832335384852|98180706,00|1642554395996|Marcus by Goldman Sachs
5497558163926|282038476419891477|33815581,00|1664552934369|Citibank
4398046546150|125819864345477398|77298145,00|1616519731592|Roofstock
6597069791703|270216527398043927|53398175,00|1660921041691|Earnest
13194139568359|258957528329617688|18027204,00|1657415268099|Prosper
9895604655032|206321707684725017|34273647,00|1641232662878|Discover
9895604655032|303712049626611994|87108773,00|1671186321295|Funding Circle
12094627920584|236439530192765211|47352644,00|1650502838463|Upstart
12094627920584|289356825814368540|74202154,00|1666796543579|SunTrust
12094627920584|248542954191323421|51851085,00|1654268262409|Chase Bank
1099511632825|79657968164929822|94091513,00|1602360579318|Roofstock
1099511632825|249668854098166047|94091452,00|1654567071065|Funding Circle
1099511632825|281757001443180832|18521013,00|1664481011039|PNC Bank
25049|256142778562511137|50452564,00|1656570082348|Best Egg
25049|170011435689050402|21211624,00|1630148727698|OneMain Financial
14293651166138|304274999580033315|65434962,00|1671395062580|Prosper
14293651166138|293016000511607076|89220802,00|1667906827671|Navy Federal Credit Union
14293651166138|289075350837657893|95551153,00|1666712854915|Patch of Land
14293651166138|290201250744500518|37100685,00|1667065433578|Citibank
14293651186138|301741724789637415|30655092,00|1670586654768|Upstart
14293651186138|298082550092398888|81262540,00|1669485817790|Chase Bank
14293651186138|300897299859505449|29216308,00|1670361828970|Avant
14293651186138|298926975022530858|92228859,00|1669722912455|OneMain Financial
7696581399483|171700285549314347|70546164,00|1630598893768|Citibank
7696581399483|264868502840541484|13772428,00|1659298232554|Navy Federal Credit Union
5497558173931|160441286480888109|42568316,00|1627138140222|OneMain Financial
5497558173931|139330663227588910|91658559,00|1620689941544|US Bank
2199023260604|64458319422554415|73428558,00|1597663851946|Upstart
6597069801708|227713805914734896|37834610,00|1647819914018|SoFi
6597069801708|148056387505619249|46808539,00|1623373674043|Capital One
15393162793917|300052874929373490|69787233,00|1670105246685|Upstart
15393162793917|302023199766348083|65121029,00|1670629296144|OneMain Financial
15393162793917|302586149719769396|30705145,00|1670878188096|Discover
9895604665037|224336106194207029|24971866,00|1646767973786|Earnest
9895604665037|230247080705130806|32019572,00|1648608189843|Chase Bank
9895604665037|260364903213170999|85710623,00|1657883270145|SunTrust
5497558163933|122442164624949560|87473418,00|1615512735688|US Bank
5497558163933|228839705821577529|97358245,00|1648154290491|Marcus by Goldman Sachs
5497558163933|141582463041274170|33084137,00|1621347330767|Fundbox
15393162823917|307652699300561211|63893514,00|1672359350177|Wells Fargo
3298534888382|170292910665761084|8874733,00|1630239194913|Avant
6597069791710|185774034384847165|40190058,00|1634916367806|Fundbox
6597069791710|168885535782207806|26525729,00|1629734830832|Capital One
12094627940590|266275877724094783|11438538,00|1659704537448|LendingPoint
6597069771711|288230925907525952|78495878,00|1666433757358|Bank of America
6597069771711|265149977817252161|61369817,00|1659302909919|Funding Circle
6597069771711|150308187319304514|22588985,00|1624093518553|BlueVine
4398046526159|168041110852075843|75192523,00|1629508810621|Patch of Land
25055|271623902281597252|10648513,00|1661290638246|Upstart
10995116282816|300615824882794821|89622545,00|1670224758740|LightStream
15393162803920|302023199766348102|22864967,00|1670712046621|Best Egg
15393162803920|304556474556744007|82982440,00|1671419226152|Rocket Loans
15393162803920|301741724789637448|53388305,00|1670564519219|SunTrust
2199023290608|159033911597334857|47455564,00|1626713119104|LightStream
2199023290608|247417054284480842|78102860,00|1653858616534|Rocket Loans
2199023290608|224899056147628363|35821211,00|1646933976639|LendingPoint
14293651166145|296675175208845644|14925121,00|1669042499887|Avant
14293651166145|293016000511607117|32223084,00|1667925431952|PNC Bank
14293651166145|293016000511607118|57595128,00|1667894427491|SunTrust
1099511642833|126664289275609423|9540770,00|1616818640729|Upgrade
1099511642833|187462884245111120|3605998,00|1635486832930|Avant
1099511642833|161285711411020113|90262790,00|1627415477004|Avant
12094627930593|265431452793962834|21459974,00|1659431664704|Prosper
3298534918385|279786676606206291|43107954,00|1663853410369|Upstart
14293651166146|301741724789637460|99420,00|1670615730460|Best Egg
7696581409491|233624780425658709|84003897,00|1649659076765|Upgrade
4398046546163|110901690579812694|3080467,00|1611954753283|RealtyMogul
4398046546163|286823551023972695|95899017,00|1665984244354|Citibank
4398046546163|185211084431425880|41754125,00|1634753938703|State Farm Bank
9895604665044|223773156240785753|78725572,00|1646607996890|Discover
3298534918388|218425131683283290|15350043,00|1644974920615|Peerform
3298534918388|240098704890003803|35970053,00|1651671394270|BlueVine
3298534918388|234750680332501340|83466610,00|1649975613299|American Express
9895604665045|207729082568278365|1372312,00|1641673210479|Avant
10995116312821|273875702095282526|68051255,00|1662014016166|Discover
5062|141582463041274207|90080122,00|1621386386168|OnDeck
5062|166070786015101280|66351577,00|1628894329597|Upstart
5062|202662532987486561|37134699,00|1640159135787|Funding Circle
5062|216454806846308706|41515367,00|1644420827613|State Farm Bank
13194139548374|291327150651343203|82986432,00|1667344780544|US Bank
13194139548374|296956650185556324|19229652,00|1669110320443|Citibank
13194139548374|288512400884236645|95378284,00|1666555744739|TD Bank
13194139548374|286823551023972710|35126033,00|1665982911095|Rocket Loans
5497558163942|281475526466470247|86458663,00|1664346099282|American Express
5497558163942|160722761457598824|79548453,00|1627299796040|State Farm Bank
5497558163942|142989837924827497|91228318,00|1621847740094|Marcus by Goldman Sachs
13194139558375|280912576513048938|67501475,00|1664220963224|State Farm Bank
13194139558375|305682374463586667|23047144,00|1671768875704|Patch of Land
14293651196151|307652699300561260|92386261,00|1672412499816|PNC Bank
5497558153944|188307309175243117|2276948,00|1635736255985|Discover
5497558153944|126945764252320110|35631221,00|1616879675630|American Express
5497558153944|129479039042716015|52760922,00|1617648818124|Peerform
2199023280616|128353139135873392|49552036,00|1617331413674|Upgrade
2199023280616|204632857824461169|95106583,00|1640792571183|Rocket Loans
2199023280616|106961040905863538|84165130,00|1610723697868|Earnest
4398046546168|174796510293131635|48988750,00|1631568929596|Rocket Loans
4398046546168|215328906939466100|48254058,00|1644076817566|TD Bank
4398046546168|233343305448948085|6024759,00|1649576889704|TD Bank
4398046546168|292734525534896502|5251109,00|1667802027305|Kabbage
14293651166153|302023199766348151|29442823,00|1670632141018|Roofstock
4398046526169|113997915323629944|18925740,00|1612890028463|LightStream
2199023280617|254735403678957945|76414683,00|1656126234111|Peerform
2199023280617|116249715137315194|46716425,00|1613596011318|American Express
2199023280617|248542954191323515|56754313,00|1654220940023|State Farm Bank
10995116312825|303993524603322748|59043114,00|1671244126614|Navy Federal Credit Union
10995116312825|270779477351465341|31301206,00|1661061133174|US Bank
13194139558378|307652699300561278|11701240,00|1672416997359|State Farm Bank
13194139548379|277253401815810431|40370429,00|1663040594891|LendingPoint
13194139548379|262053753073435008|77062070,00|1658407355627|LendingPoint
13194139548379|264305552887120257|35571529,00|1659100099284|Roofstock
10995116302827|296112225255424386|62197981,00|1668882865358|SunTrust
10995116302827|287949450930815363|89602126,00|1666343527045|SoFi
10995116302827|280349626559627652|60097135,00|1664052634365|Discover
9895604685051|264868502840541573|65860895,00|1659222957590|Navy Federal Credit Union
14293651166156|306526799393718662|75155189,00|1672070027738|American Express
14293651166156|293297475488317831|57628787,00|1667964897192|Peerform
1099511662844|93731717000462728|58339659,00|1606676170101|Best Egg
1099511662844|146086062668644745|2543448,00|1622794892338|LendingPoint
7696581399501|284290276233576842|40362567,00|1665185157071|Capital One
7696581399501|282882901350023563|47671769,00|1664832364128|LendingClub
14293651176157|307371224323850636|31723395,00|1672309593623|Rocket Loans
1099511652845|204632857824461197|88721318,00|1640774973626|LightStream
1099511652845|162974561271284110|43002741,00|1627961331750|Avant
1099511652845|200692208150512015|29164333,00|1639556306002|LendingPoint
1099511652845|100768591418229136|72123000,00|1608813644447|State Farm Bank
6597069771726|160159811504177553|98469150,00|1627078270157|Upgrade
15393162813934|306245324417008018|85424355,00|1671951335769|TD Bank
15393162813934|305400899486876051|83386947,00|1671713986571|Patch of Land
15393162813934|303149099673190804|73410635,00|1671018691056|SunTrust
15393162813934|302867624696480149|77901523,00|1670944403359|BlueVine
3298534888399|171137335595893142|77514597,00|1630496165820|Upgrade
3298534888399|219269556613415319|54728970,00|1645263954470|SunTrust
13194139548383|302586149719769496|36182949,00|1670857760076|LendingPoint
9895604675055|211388257265516953|69651803,00|1642819245602|SoFi
9895604675055|281194051489759642|69398059,00|1664313959661|PNC Bank
35071|123849539508502939|29084175,00|1615916940415|Bank of America
35071|84724517745721756|90151944,00|1603892002259|Prosper
35071|203788432894329245|15135311,00|1640462335827|Patch of Land
15393162793936|307371224323850654|93223012,00|1672281487187|US Bank
15393162793936|306808274370429343|89117026,00|1672136444906|Fundrise
15393162793936|304274999580033440|77517957,00|1671334566854|Roofstock
15393162793936|307652699300561313|84606016,00|1672399904537|Best Egg
12094627920608|270216527398044066|7928767,00|1660941666700|Wells Fargo
13194139568384|288512400884236707|57233895,00|1666545336218|LightStream
13194139568384|291890100604764580|21186338,00|1667579730899|Bank of America
13194139568384|290764200697921957|73349366,00|1667228849379|Bank of America
13194139568384|282601426373312934|95686856,00|1664699479999|American Express
4398046516177|276690451862389159|67155170,00|1662855223575|OneMain Financial
4398046516177|211951207218938280|63636574,00|1643001176241|American Express
4398046516177|279786676606206377|95185105,00|1663819506999|RealtyMogul
4398046516177|182114859687608746|43767090,00|1633834851694|Rocket Loans
5497558163953|205195807777882539|11218543,00|1640906944879|Kabbage
13194139568385|273031277165150636|10418485,00|1661787297199|Avant
13194139568385|305963849440297389|5237803,00|1671841752865|Capital One
13194139568385|284571751210287534|46818701,00|1665291999989|Chase Bank
5497558143954|303430574649901487|89806606,00|1671146450895|Rocket Loans
5497558143954|307371224323850672|10744444,00|1672324861728|Marcus by Goldman Sachs
10995116292834|263742602933698993|28625898,00|1658951307918|LendingPoint
9895604675058|215610381916176818|58794037,00|1644086003877|BlueVine
9895604675058|306526799393718707|74411659,00|1672098078719|OneMain Financial
5497558173954|283164376326734260|14996762,00|1664871687341|Funding Circle
5497558173954|270498002374754741|93543314,00|1661014000492|Funding Circle
5497558173954|172263235502735798|44944631,00|1630763533902|Rocket Loans
5497558173954|155093261923385783|28729948,00|1625567300366|PNC Bank
6597069781731|269653577444622776|63849204,00|1660726665209|TD Bank
6597069781731|244883779494085049|50719238,00|1653089868517|Avant
6597069781731|137078863413903802|909696,00|1619999647157|Prosper
12094627940611|291045675674632635|93161155,00|1667299942891|Citibank
10995116282836|303430574649901500|50645635,00|1671077920645|RealtyMogul
10995116292836|289356825814368701|77951454,00|1666742892738|Wells Fargo
10995116292836|294704850371871166|46885091,00|1668456911892|Prosper
10995116292836|246291154377638335|78086115,00|1653519574290|Chase Bank
