fromId|toId|createTime|relation
9895604652575|5497558173820|1671544412584|business associate
6597069799247|3298534907171|1638659699451|business associate
6597069799247|4398046514554|1636189880548|business associate
12094627908129|15393162811852|1671419501754|business associate
9895604682577|4398046524576|1654450830355|business associate
6597069769250|2199023270044|1636924977424|business associate
9895604662578|15393162791857|1672283258625|business associate
3298534915922|3735|1599563478046|business associate
5497558141475|12094627928075|1659444601958|business associate
13194139545907|9895604674771|1672272345546|business associate
13194139545907|12094627910205|1670434012472|business associate
6597069789251|9895604682691|1666734338996|business associate
32595|6597069770723|1654130208780|business associate
32595|6597069790072|1649713356060|business associate
7696581397028|2199023289720|1659057357043|business associate
13194139565908|2199023279739|1671711196336|business associate
15393162801461|14293651165768|1672352668946|business associate
15393162801461|10995116301996|1670731937057|business associate
3298534905925|7696581426936|1665135255742|business associate
4398046513703|14293651194322|1667344013845|business associate
4398046513703|1099511631928|1619111617338|business associate
2199023278151|13194139536318|1659164844170|business associate
7696581407032|7696581418378|1670386721627|business associate
12094627928136|3298534898063|1658242380370|business associate
12094627928136|7696581428241|1664105395802|business associate
32600|2199023278071|1634683501870|business associate
32600|4398046526071|1663058045946|business associate
6597069769257|8796093035482|1655882593127|business associate
6597069769257|14293651165250|1672519368071|business associate
10995116300362|10995116301249|1652882235098|business associate
3298534895931|12094627929526|1662778982218|business associate
5497558171483|1099511630920|1665680628911|business associate
5497558171483|7696581427843|1624887994525|business associate
12094627908140|6597069801640|1660428827829|business associate
22604|9895604683211|1657239809657|business associate
22604|14293651173965|1667620864834|business associate
6597069769261|13194139555836|1663988129721|business associate
12094627908142|13194139536774|1664744765192|business associate
7696581407038|2646|1632400908392|business associate
7696581407038|9895604663874|1670730362371|business associate
5497558161486|14293651184713|1670437420710|business associate
5497558161486|15393162823038|1670358064890|business associate
22607|12094627920017|1666403715673|business associate
2608|4398046523645|1640642263429|business associate
2608|10995116301043|1659216618150|business associate
12094627938144|8796093045249|1659657819287|business associate
9895604652594|8796093047150|1646093938234|business associate
3298534905938|1099511661588|1671942730328|business associate
3298534905938|8796093055311|1644174236686|business associate
8796093024820|7696581417806|1660937364927|business associate
8796093044820|15393162803168|1671262466059|business associate
8796093044820|10995116301106|1667513773782|business associate
15393162821476|7696581427131|1670754179145|business associate
15393162821476|13194139568287|1670964041112|business associate
4398046523717|24710|1624254022372|business associate
12094627938150|6597069770161|1659848420958|business associate
12094627938150|10995116311922|1670026616797|business associate
5497558141495|13963|1625990619907|business associate
5497558141495|10995116301312|1668373982012|business associate
12094627928151|2199023268903|1653490025065|business associate
12094627928151|7696581428857|1669039902621|business associate
12094627938152|2548|1666046258450|business associate
12094627918153|13194139547144|1659503568222|business associate
12094627918153|1099511651302|1658669081983|business associate
6597069799273|2199023270340|1623908527257|business associate
6597069799273|9895604653151|1643905378084|business associate
6597069769274|6597069779611|1623164325576|business associate
6597069769274|12094627909713|1655892354418|business associate
5497558161498|7696581427007|1633334580679|business associate
5497558161498|3298534897299|1645139079448|business associate
4398046523723|14293651174895|1668257688273|business associate
10995116280380|7696581398216|1660986015714|business associate
10995116280380|13194139558101|1671614113945|business associate
2199023288172|5497558153790|1651472561927|business associate
4398046513725|3902|1646224483225|business associate
9895604682605|8796093026399|1658633182202|business associate
9895604682605|5497558142387|1646485324371|business associate
7696581417054|2199023258361|1669047514624|business associate
6597069799278|33842|1668917398546|business associate
4398046523727|2199023259746|1671855258082|business associate
4398046523727|15393162803361|1670105773071|business associate
13194139555935|14293651194603|1668411084606|business associate
13194139555935|3298534897998|1667844924966|business associate
4398046543727|9895604674307|1666599928984|business associate
6597069769280|13194139557214|1665127754745|business associate
6597069769280|4398046543727|1647701374217|business associate
13194139545936|9895604653535|1661496882020|business associate
13194139545936|7696581429223|1667681268736|business associate
5497558171504|7696581408658|1656614923928|business associate
5497558171504|10995116292265|1657864727436|business associate
14293651163713|8796093044950|1669574004680|business associate
14293651163713|12094627909647|1667147158737|business associate
10995116290385|3298534896381|1667508328667|business associate
10995116290385|4398046543727|1658006565857|business associate
22625|6597069771537|1656596596257|business associate
22625|14293651174495|1667842980155|business associate
13194139545938|12094627918619|1671725803102|business associate
13194139545938|10995116310450|1668571453761|business associate
3298534885955|3298534886730|1604400036343|business associate
2199023268179|6597069791232|1631739589655|business associate
2199023268179|2199023278318|1661756824504|business associate
12094627908164|7696581427512|1661779843625|business associate
3298534895957|4398046534905|1659665733102|business associate
3298534895957|2729|1620091371582|business associate
6597069789285|1099511651220|1647609188011|business associate
6597069789285|3298534908102|1671252907897|business associate
14293651163718|12094627938043|1668301692727|business associate
14293651163718|7696581429297|1672262658659|business associate
2199023258183|8796093055458|1655431618905|business associate
14293651173719|5497558153872|1672212949734|business associate
14293651173719|4398046524426|1672386055526|business associate
2199023268184|13194139567251|1664249885173|business associate
2199023268184|4398046524766|1622005973449|business associate
3298534905960|7696581418957|1629940732686|business associate
3298534905960|14293651195219|1667159245860|business associate
5497558171512|5497558171670|1645682843721|business associate
5497558171512|7696581427561|1626528365153|business associate
12094627938169|2199023269754|1658616002963|business associate
1099511630411|15393162803361|1672416473260|business associate
4398046543739|5497558162696|1658600729851|business associate
1099511630412|14293651165201|1672211771977|business associate
22636|13194139537967|1663639456456|business associate
22636|2199023279650|1642379752247|business associate
12094627938173|1099511641002|1661567333919|business associate
7696581407070|1099511642645|1636064977303|business associate
6597069789294|7696581427537|1652485116151|business associate
6597069789294|15393162811613|1672195719753|business associate
7696581427070|5497558162207|1632846245155|business associate
7696581427070|3298534897390|1666847954868|business associate
8796093024847|3298534905949|1641249781747|business associate
8796093024847|8796093046636|1643234869386|business associate
13194139545951|13194139536629|1665605378545|business associate
9895604672623|9895604674374|1643664264595|business associate
9895604672623|8796093056083|1663145117955|business associate
32639|3298534916169|1636762354687|business associate
32639|6597069799546|1653424180108|business associate
5497558161520|24567|1656444915080|business associate
5497558161520|4398046545228|1637661352705|business associate
7696581427072|10995116311559|1643970799431|business associate
7696581427072|13194139566950|1658709394523|business associate
14293651193729|14293651175887|1671055847803|business associate
14293651193729|2199023270004|1671269681768|business associate
7696581417075|5497558142826|1652146805459|business associate
6597069799299|10995116292051|1656507248853|business associate
6597069799299|5497558152823|1650210941956|business associate
10995116290404|6597069781520|1649711088979|business associate
10995116290404|8796093055185|1671223090820|business associate
14293651183732|2199023280417|1669030513663|business associate
10995116310404|10995116302730|1652838733027|business associate
10995116310404|2199023260369|1672506671348|business associate
1099511640421|3298534896234|1611411245012|business associate
1099511640421|10995116291836|1652105776011|business associate
1099511650421|3298534896020|1641258157682|business associate
1099511650421|10995116291177|1669135720331|business associate
2646|4398046515829|1657582029440|business associate
2646|2199023260366|1654611116496|business associate
6597069789302|4398046544522|1641941920635|business associate
6597069799302|1099511632059|1670146160857|business associate
8796093024855|1099511632619|1645821543487|business associate
1099511640423|2199023290255|1633352282580|business associate
1099511640423|4398046544585|1629356382566|business associate
4398046543751|9895604683455|1663891447164|business associate
14293651173736|14520|1670978659512|business associate
2199023278200|12094627919391|1663761118425|business associate
2199023278200|8796093026172|1670386848205|business associate
1099511650426|2199023269065|1636019783704|business associate
1099511650426|5497558161853|1616899076032|business associate
4398046523755|1099511662045|1612856408469|business associate
4398046523755|3298534906679|1648230951514|business associate
1099511650427|8796093036670|1649394452454|business associate
12094627938188|6597069770723|1656571520150|business associate
14293651163741|13194139567898|1669802910534|business associate
9895604682637|7696581399014|1655548028720|business associate
9895604682637|7696581427393|1663517203725|business associate
6597069789310|1099511642179|1670347286423|business associate
6597069789310|9895604672617|1653405096643|business associate
10995116290415|12094627938837|1658143138231|business associate
12656|9895604673977|1644673070857|business associate
12656|10995116290977|1647556686662|business associate
10995116310416|4398046535856|1654901327448|business associate
10995116310416|1099511640473|1654365917476|business associate
6597069769313|13194139557100|1669084780124|business associate
6597069769313|14293651194918|1669567204225|business associate
3298534895985|14293651164964|1669008176845|business associate
3298534895985|12094627908245|1661750981940|business associate
3298534905985|12094627918469|1661797226874|business associate
3298534905985|1099511640519|1651379455393|business associate
8796093054865|13194139546919|1658116741400|business associate
8796093054865|1099511630411|1659801744885|business associate
2199023258210|8796093036248|1649940074652|business associate
2199023258210|14293651176006|1665419693467|business associate
7696581417090|6597069770733|1644114213841|business associate
1099511660434|10995116281911|1648755954361|business associate
1099511660434|8796093025535|1647633673316|business associate
15393162821524|8796093026514|1671968163617|business associate
9895604652645|4398046526048|1644917581581|business associate
3298534895989|3298534906040|1648719209871|business associate
3298534895989|4398046524210|1606078342478|business associate
14293651183749|8796093025993|1664416120724|business associate
6597069799317|13194139545855|1666986001741|business associate
3298534885991|13194139547909|1671692648151|business associate
15393162801527|9895604683211|1672501172910|business associate
3298534905991|10995116311830|1669334260814|business associate
3298534905991|10995116312722|1654812800870|business associate
5497558171543|15393162821803|1672128944054|business associate
12094627918200|13194139535938|1667744378745|business associate
1099511630441|15393162791551|1671923803934|business associate
4398046543769|7696581408055|1629318070582|business associate
4398046543769|10995116291250|1646640284040|business associate
15393162791532|3298534887538|1671269836927|business associate
1099511640444|3298534906291|1637415064056|business associate
1099511640444|3298534888017|1608930951313|business associate
7696581397102|9895604673207|1659886898684|business associate
4398046543775|5497558142458|1627337253980|business associate
14293651163761|14293651193943|1669823690112|business associate
14293651163761|1099511651220|1670688669007|business associate
10995116300433|10995116291072|1669154318981|business associate
10995116300433|2199023279655|1651416754533|business associate
5497558171554|22698|1632629680225|business associate
12094627908212|14293651174799|1671785624975|business associate
7696581427108|8796093055746|1668680052875|business associate
7696581397109|6597069800974|1662249319152|business associate
7696581397109|15393162813108|1671935597617|business associate
1099511640454|2199023290112|1640845015117|business associate
1099511640454|2199023260523|1607958810568|business associate
7696581397111|6597069769308|1668744858499|business associate
13194139545992|10995116312250|1664427180875|business associate
12094627928216|6597069780449|1666420951261|business associate
12094627938216|9895604683580|1664510681285|business associate
12094627938216|14293651184067|1669973464303|business associate
13194139555993|13194139536694|1666431688733|business associate
13194139555993|12094627918488|1669143285586|business associate
10995116310441|10995116292534|1669819398283|business associate
10995116310441|1099511642114|1646637557793|business associate
12094627928219|13194139558023|1662543911027|business associate
12094627928219|3298534886712|1660230434907|business associate
9895604682667|14293651195681|1667208515177|business associate
9895604672668|1099511632006|1665628704704|business associate
9895604682668|12094627910486|1667633791452|business associate
9895604682668|5497558143686|1644416220675|business associate
3298534896013|7696581427693|1653767954832|business associate
3298534896013|1099511662142|1620256800751|business associate
7696581417117|1099511630937|1662097452844|business associate
6597069769342|1099511660883|1647513523002|business associate
12688|6597069770134|1663958067678|business associate
22688|8796093036818|1640136650936|business associate
3298534916016|6597069790634|1634127114193|business associate
3298534916016|14679|1639346706589|business associate
6597069769345|2775|1621054644157|business associate
6597069769345|13194139555817|1662430845108|business associate
4398046523793|9895604662835|1660551635624|business associate
1099511660467|5497558143511|1654898486262|business associate
1099511660467|12094627909495|1657129205385|business associate
3298534896020|8796093034735|1664892149268|business associate
32692|10995116300282|1669875481764|business associate
12094627928229|3298534916651|1663692014422|business associate
15393162821557|3298534917090|1670954726929|business associate
13194139556006|2199023259972|1671798621798|business associate
13194139556006|4398046524083|1663453789013|business associate
1099511630472|4398046514423|1633075751714|business associate
22698|14293651195165|1672069009417|business associate
4398046543802|5497558152022|1645781296822|business associate
10995116280459|12094627908721|1654720758245|business associate
9895604662683|8796093056753|1644219337535|business associate
13194139546012|7696581398899|1667496952445|business associate
13194139546012|3298534917838|1672373605307|business associate
2199023288252|4398046545946|1667189344730|business associate
9895604652685|12094627919467|1660891064806|business associate
8796093044909|9895604673932|1670530919058|business associate
1099511650478|4398046534402|1646420676312|business associate
7696581397135|2199023269493|1664821001172|business associate
1099511630480|14293651184550|1669229641916|business associate
7696581407136|12094627939101|1668774988182|business associate
12094627928240|7696581397189|1652475398264|business associate
12094627928240|5497558143087|1671862478900|business associate
6597069769362|4398046545521|1671524466299|business associate
4398046533810|12094627908282|1660771412434|business associate
4398046533810|12094627929190|1666919263091|business associate
14293651193794|9895604654060|1665267156140|business associate
14293651193794|2199023288172|1671652981264|business associate
8796093024915|14293651164506|1668115441410|business associate
5497558161587|2199023289963|1653122193197|business associate
5497558161587|8796093056846|1649231936876|business associate
9895604682691|12094627919683|1666205297960|business associate
6597069799364|14293651195284|1667963546107|business associate
6597069799364|5497558143391|1664493061227|business associate
3298534896037|13194139556421|1671706405481|business associate
3298534896037|6597069801074|1659335608671|business associate
14293651163798|13194139536535|1671120956553|business associate
14293651163798|12094627929167|1665788538774|business associate
1099511630487|12094627908129|1670179695591|business associate
1099511630487|5497558171506|1644505509646|business associate
9895604662695|13194139565884|1667853060034|business associate
3298534896040|8796093036843|1645291092562|business associate
3298534896040|1099511630971|1626967667886|business associate
13194139566024|2199023290348|1671108309503|business associate
13194139566024|6597069791060|1662683902294|business associate
5497558151593|4398046524370|1646984655062|business associate
5497558151593|12094627909717|1661755057398|business associate
14293651173802|9895604673017|1669817481819|business associate
15393162791580|2199023279653|1672339652127|business associate
10995116290476|14293651194704|1666431069394|business associate
10995116290476|12094627908390|1655516905127|business associate
6597069789372|23857|1645336329049|business associate
13194139546029|34714|1659299464817|business associate
4398046533821|3298534897505|1614885915226|business associate
4398046533821|13194139557346|1663009406087|business associate
6597069799373|4398046526048|1665936248981|business associate
4398046513822|5497558152100|1636139274646|business associate
15393162801582|3298534916667|1669843774544|business associate
15393162801582|6597069770161|1671225114711|business associate
8796093024927|9895604673190|1659834476388|business associate
8796093024927|2199023279274|1644725750016|business associate
14293651173808|33779|1667963029963|business associate
14293651163810|14293651176050|1671226436889|business associate
5497558161602|15393162791685|1671824296986|business associate
2723|12094627918509|1664949985933|business associate
5497558151603|7696581398051|1664797083880|business associate
14293651183811|13194139547934|1670491260531|business associate
14293651183811|13827|1669460322890|business associate
2199023258276|10995116291401|1671270567211|business associate
2199023258276|7696581429291|1657224414346|business associate
9895604662708|1099511661396|1653881505186|business associate
7696581417156|13194139547393|1672196815590|business associate
8796093054932|3298534907590|1646764960092|business associate
8796093054932|9895604684899|1654509830790|business associate
8796093024933|5497558153613|1644985240192|business associate
8796093024933|2199023268538|1636146571534|business associate
1099511650501|15393162801416|1672480173130|business associate
1099511650501|12094627909494|1655465698331|business associate
10995116290486|2199023288947|1669835205278|business associate
10995116290486|1099511630480|1654614531716|business associate
6597069799382|4398046544461|1637408994629|business associate
3298534916055|10995116310749|1654344484813|business associate
2199023258280|3298534896845|1658023584187|business associate
2199023258280|13194139557444|1667712260297|business associate
10995116290489|7696581409062|1661912004851|business associate
10995116280490|6597069770313|1662831488745|business associate
12094627908267|13194139567136|1670019678538|business associate
9895604672715|3298534887192|1648372264538|business associate
7696581397164|8796093056933|1645508922785|business associate
1099511650509|12094627939442|1658896471267|business associate
1099511650509|5497558171698|1671837835310|business associate
7696581407166|13194139536269|1672371989018|business associate
7696581407166|7696581418697|1663163844121|business associate
5497558141615|13634|1637055907052|business associate
8796093044943|5497558152022|1649204135134|business associate
8796093044943|8796093047049|1656093838934|business associate
10995116300496|3298534896297|1648812547376|business associate
10995116280497|10995116290912|1668390392344|business associate
1099511640513|2199023259190|1607385653335|business associate
1099511640514|15393162823237|1672218864056|business associate
1099511640514|13194139537698|1662904742526|business associate
14293651163827|3298534888222|1672158814386|business associate
2199023268291|14293651184199|1668324302610|business associate
2199023268291|9895604674031|1651054001564|business associate
15393162811603|6597069769308|1672475109787|business associate
15393162811603|33912|1672442809332|business associate
12740|7696581417636|1632000036546|business associate
12740|14293651175251|1671385905777|business associate
4398046533844|9895604684530|1640107739429|business associate
4398046533844|8796093046362|1666310258859|business associate
12094627908277|12094627928447|1662059549966|business associate
12094627908277|6597069800479|1671308855880|business associate
8796093044950|2199023288297|1658953052468|business associate
1099511640519|5497558153282|1614552701851|business associate
1099511640520|12094627939623|1672018682662|business associate
12094627928280|8796093025804|1664204695698|business associate
12094627928280|6597069791624|1662887533327|business associate
2745|5497558172096|1629106490395|business associate
13194139546057|4398046524666|1665253161887|business associate
22745|1099511641286|1669996594837|business associate
22745|4398046535111|1624204122224|business associate
7696581417178|6597069770865|1640962957573|business associate
7696581417178|3298534887590|1641434714890|business associate
13194139566058|4398046535841|1667469639469|business associate
15393162801611|10995116280664|1670243639167|business associate
10995116300507|1099511642140|1661211270354|business associate
10995116300507|13408|1658067160567|business associate
32747|7696581419289|1662267549948|business associate
32747|2199023289937|1628654461003|business associate
12094627908284|12094627928387|1661778279875|business associate
3298534896076|15393162823549|1671100454889|business associate
1099511640525|12094627939983|1660203394953|business associate
15393162811613|10995116291770|1671118411988|business associate
1099511660525|3847|1640080434682|business associate
1099511660525|9895604664898|1649419018594|business associate
9895604672734|8796093054726|1652011780110|business associate
1099511630527|10995116290506|1666576883549|business associate
1099511630527|7696581397403|1634879687329|business associate
5497558141632|4398046514410|1652227755345|business associate
14293651193840|7696581427924|1665992871529|business associate
14293651193840|13194139547393|1663784487603|business associate
8796093024963|14293651175197|1668528381210|business associate
14293651163844|3298534917893|1668179896148|business associate
14293651163844|15393162812377|1671752118569|business associate
9895604672740|14293651165103|1667274175639|business associate
9895604672740|23775|1670611969045|business associate
2199023288309|10995116311582|1663423993895|business associate
2199023288309|14293651174161|1671687295668|business associate
2199023258310|14293651175799|1670842377261|business associate
2199023258310|1099511631482|1635213682355|business associate
14293651183847|2199023280096|1668168396303|business associate
14293651183847|8796093055763|1669512697231|business associate
4398046543863|6597069790962|1668211319088|business associate
3298534896089|10995116312298|1657217363267|business associate
3298534896089|1099511632396|1650497134999|business associate
13194139566074|3393|1662980816861|business associate
4398046533867|9895604653735|1645325690909|business associate
4398046533867|7696581398551|1658989828670|business associate
4398046543869|14293651165201|1667727015264|business associate
2199023278318|13194139536966|1668543902789|business associate
2199023278318|2199023260204|1652534675066|business associate
6597069779423|8796093055769|1664837175446|business associate
6597069779423|3298534897634|1642818052304|business associate
12094627928303|1099511661193|1656063081604|business associate
12094627928303|24567|1663945856472|business associate
32767|7696581428971|1670656532744|business associate
32767|10995116281482|1655585113419|business associate
4398046513872|13194139567191|1664597889951|business associate
4398046513872|10995116300474|1660633027195|business associate
5497558161648|12094627938651|1669466846828|business associate
5497558161648|8796093057174|1653522466196|business associate
5497558151649|5497558163235|1619707772728|business associate
3298534906097|32984|1660866092424|business associate
5497558141650|9895604654771|1648131571825|business associate
5497558141650|9895604653787|1669646134375|business associate
5497558151650|5497558153698|1672371776384|business associate
10995116310530|1099511640698|1649394074694|business associate
