fromId|toId|createTime|relation
10995116285307|30786325586407|1671901434064|business associate
4398046548651|28587302350681|1667645864673|siblings
4398046548651|8796093080510|1654960762781|siblings
28587302369723|15393162856945|1668508073691|friends
28587302369723|6597069814996|1666606296731|parents
26388279134171|4398046548620|1666258390243|other relatives
10995116355307|6597069775149|1615287013332|parents
26388279074172|13194139611862|1666051208374|business associate
26388279074172|17592186123059|1664521961477|parents
4398046528652|2199023293240|1616265891576|friends
4398046528652|6597069775353|1622821306232|siblings
8796093069756|17592186062056|1636874716264|business associate
8796093069756|17592186102477|1654051365938|other relatives
17592186101964|30786325595351|1670962332677|parents
17592186101964|4398046588681|1652265297826|parents
28587302399724|21990232603476|1668627964154|siblings
6597069774205|17592186052171|1657018988264|friends
6597069774205|8796093039726|1633385137470|friends
26388279094173|24189255819579|1670726168353|other relatives
26388279094173|2199023324043|1661989358379|parents
4398046568653|26388279105325|1670572208340|siblings
8796093029758|4398046549051|1641070783882|friends
4398046538654|17592186112774|1668000937916|friends
4398046538654|2199023293540|1646157375956|business associate
4398046518655|26388279084952|1666538357535|parents
21990232583071|6597069834572|1654996104898|parents
17592186091967|17592186092900|1669477485021|friends
24189255868623|21990232633105|1657019686396|other relatives
6597069834207|2199023313112|1662850631937|friends
24189255888623|21990232583071|1669435901229|other relatives
24189255888623|15393162806677|1669022053235|friends
17552|21990232633758|1664454878643|other relatives
8796093049760|13194139591102|1650304882941|siblings
8796093059760|21990232623080|1645668314785|siblings
8796093059760|24189255889406|1668701478866|friends
28587302369728|6597069834963|1668397784295|friends
28587302369728|13194139541995|1668899117045|friends
13194139600864|4398046578641|1635699348542|friends
13194139600864|6597069784614|1624924659007|business associate
2199023333104|26388279105016|1667727908812|parents
2199023333104|13194139551809|1668353723197|other relatives
2199023273105|21990232623086|1650773100558|siblings
2199023273105|24189255888704|1670033846640|parents
21990232603073|15393162797071|1672214778309|parents
21990232603073|26388279075018|1660234841640|business associate
4398046518658|6597069814777|1669206749093|parents
4398046518658|6597069844581|1669782458551|friends
17592186091970|17592186102957|1639542030452|siblings
17592186091970|4398046549593|1638358294252|siblings
15393162796419|10995116356007|1655744249546|friends
15393162796419|10995116305744|1656754813647|friends
6597069794211|10995116316357|1618914693274|friends
6597069794211|6597069834785|1669900635491|siblings
47555|15393162857255|1663113434575|friends
47555|26388279074156|1663075093413|friends
8796093089763|24189255869343|1664916116863|business associate
13194139590868|8796093070484|1666550950606|business associate
13194139590868|47701|1664339492292|siblings
4398046588660|8796093029964|1654631064776|other relatives
10995116295317|6597069775089|1656573444548|business associate
77557|28587302330602|1671601933429|business associate
77557|30786325655575|1671771765329|other relatives
2199023313110|15393162797461|1632408396311|other relatives
13194139610870|4398046549555|1664386017206|friends
13194139610870|8796093080532|1623820969060|business associate
8796093069767|19791209377594|1641513280736|siblings
28587302329736|21990232623892|1668890132122|friends
21990232623080|13194139551112|1664287800688|other relatives
21990232623080|13194139601171|1649715579618|siblings
19791209337529|2199023303169|1651666650231|business associate
24189255878633|2199023273787|1668856238388|friends
21990232633081|8796093060266|1670112701272|friends
21990232633081|15393162827475|1653821090061|friends
19791209307530|6597069774232|1661988053998|friends
19791209327530|8796093100863|1645954820715|parents
15393162826426|13194139570957|1626467967603|business associate
15393162826426|24189255819413|1671373278777|siblings
21990232613082|4398046548610|1671101905090|business associate
21990232613082|4398046549481|1668535902277|friends
7563|21990232603420|1646234494358|siblings
7563|19791209347999|1670639987807|parents
19791209317531|4398046568824|1670019443830|parents
6597069794219|26388279094546|1660996595732|siblings
10995116325323|28587302380205|1670438717662|friends
24189255868635|10995116315435|1672036892966|business associate
10995116355323|78704|1658551092934|friends
10995116355323|37834|1656522347360|siblings
21990232613084|10995116326131|1650021575773|friends
21990232613084|4398046519245|1656446049070|parents
24189255888636|19791209327505|1663165960204|siblings
2199023263117|17592186062048|1665059276793|friends
10995116325325|10995116355333|1657751999724|friends
30786325635293|8796093060457|1672485823174|parents
13194139600877|8796093039993|1654205944267|business associate
13194139600877|21990232623323|1657809342821|parents
15393162796430|30786325635457|1671860315594|parents
15393162796430|6597069804659|1648572501931|business associate
7567|13194139571996|1651852843833|siblings
17592186061983|58440|1634979042818|friends
15393162816431|24189255849227|1661980730144|parents
4398046548671|19791209308451|1649066099766|other relatives
6597069824223|26388279074788|1664187309697|parents
21990232623087|6597069814416|1661886091137|other relatives
21990232623087|13194139571925|1670214835924|other relatives
19791209307536|78648|1665532325895|other relatives
28587302339744|24189255869026|1672457094750|business associate
27568|2199023314196|1634846775996|siblings
24189255868640|78287|1656780512571|siblings
6597069844224|15393162827103|1657603098600|parents
6597069844224|28587302350270|1667587413054|parents
26388279104193|78210|1664853434934|siblings
4398046588673|6597069805025|1656274549718|siblings
28587302359746|10995116325679|1667441655992|parents
2199023293123|17592186052223|1669205902732|business associate
47571|13194139590851|1663254702638|friends
17592186101987|26388279084229|1663543281710|parents
17592186101987|15393162867320|1638698787748|other relatives
13194139580884|28587302330361|1668685992477|friends
13194139610884|4398046548794|1651717673238|friends
13194139610884|15393162856490|1657423890825|siblings
19791209317541|2199023283226|1641233477278|business associate
13194139560885|30786325656424|1671867889566|siblings
15393162836437|30786325596019|1672050130255|parents
2199023313125|13194139551707|1657542515066|siblings
2199023313125|4398046538997|1648763912134|parents
37574|17592186103087|1645557416333|siblings
26388279134198|68323|1670279779558|business associate
26388279134198|24189255848954|1671539564575|parents
8796093049783|6597069805313|1640751128196|friends
21990232593095|24189255869207|1671426545549|friends
21990232593095|30786325596179|1672419662605|parents
28587302379751|13194139550854|1671232021759|business associate
26388279134199|4398046549163|1657871544609|siblings
6597069814232|26388279145153|1670917961119|business associate
6597069814232|15393162857308|1656728890252|friends
26388279134200|26388279145221|1667544132600|other relatives
24189255888648|24189255848898|1669276246692|parents
24189255888648|8796093040693|1655754904789|other relatives
30786325595305|19791209348549|1672525228005|business associate
24189255838649|4398046519019|1657085691421|friends
24189255818650|21990232594201|1660063774487|siblings
24189255818650|8796093069805|1660018245202|parents
21990232603099|15393162867278|1655341343397|siblings
15393162856443|4398046519269|1635053176157|friends
2199023273132|18424|1667380175082|business associate
19791209327548|28587302360595|1668906919554|friends
28587302369756|17592186122428|1667684274918|parents
28587302339757|19791209328470|1671435661560|business associate
28587302339757|21990232623214|1669368836648|siblings
4398046578685|28587302390704|1670344655995|friends
4398046578685|6597069814996|1661242551883|friends
15393162866445|15393162846539|1639606406081|business associate
15393162866445|57658|1647319109701|siblings
21990232563102|19791209348526|1666818788928|friends
21990232563102|10995116325563|1669222743743|parents
24189255828654|30786325596203|1672477624556|parents
6597069804238|8796093040470|1626279393043|siblings
21990232613102|4398046588785|1667633516101|siblings
13194139600894|24189255849235|1656475415310|parents
10995116295343|8796093030180|1617391803073|friends
21990232593103|21990232583721|1671689202935|parents
21990232593103|28587302340303|1671942796361|parents
28587302389759|2199023323066|1670473310583|siblings
28587302389759|19791209377470|1671687135753|business associate
2199023263136|30786325615663|1671517323123|friends
28587302349760|19791209357805|1670748794554|parents
19791209347552|19791209348522|1656389113074|siblings
19791209357552|15393162826876|1642825151659|business associate
19791209357552|15393162827160|1650891889949|siblings
2199023263137|24189255819086|1655871427942|friends
28587302339761|6597069784285|1672199630750|business associate
28587302339761|2199023273255|1663987688156|friends
6597069794241|19791209357911|1651339874985|business associate
6597069794241|17592186122910|1660184471040|friends
30786325635313|8344|1672481553145|business associate
24189255878657|10995116345515|1668211683212|friends
24189255878657|30786325655801|1671443612827|siblings
21990232633105|13194139561174|1667476305182|siblings
26388279074210|19791209348402|1663685664301|siblings
15393162806450|17592186102441|1668086067763|parents
24189255858658|15393162837351|1666151064507|parents
13194139590898|6597069824304|1658901500890|other relatives
21990232633106|13194139571193|1655777539730|business associate
21990232633106|78586|1656432882306|friends
2199023263139|13194139600922|1642053158751|business associate
2199023263139|28587302400738|1670642153643|friends
13194139550899|8692|1670863459985|friends
13194139550899|10995116325802|1662457595231|other relatives
8796093059795|10995116316268|1652397802397|friends
8796093059795|2199023293340|1613374237430|siblings
17592186102003|28587302360595|1667420285339|parents
17592186102003|2199023333430|1658944633355|other relatives
10995116345347|2199023293157|1662808754241|business associate
4398046518692|48477|1603269702086|friends
15393162816452|19791209378657|1651710144911|friends
15393162816452|17592186052794|1663193012488|parents
17592186082004|15393162837529|1654862385093|friends
17592186082004|24189255879675|1666613909910|business associate
30786325625316|17592186053102|1672427871773|business associate
30786325625316|10995116315813|1672465111534|business associate
15393162846452|2199023273399|1633656437979|friends
19791209367556|78569|1645633256685|other relatives
10995116285349|13194139541058|1640098793715|friends
17592186062005|68682|1656490654991|business associate
21990232593109|19791209368216|1654722496770|business associate
21990232593109|4398046569398|1666116926417|business associate
28587302389765|17592186092836|1668695136774|parents
6597069814246|4398046519786|1636878348065|friends
6597069824246|6597069774743|1659065998594|siblings
4398046578694|4398046529196|1648251322333|business associate
4398046578694|8796093099972|1652721478862|parents
19791209347559|26388279124951|1669231428302|parents
21990232613111|28587302380343|1670938184028|other relatives
21990232613111|4398046518655|1665065845191|friends
19791209377559|15393162826581|1666439743658|parents
19791209377559|13194139601854|1657972776944|siblings
7592|28587302330549|1671373242688|other relatives
24189255848664|24189255848832|1667768693052|friends
21990232623112|21990232633400|1665040694275|siblings
21990232623112|4398046569529|1671197128481|business associate
4398046528697|21990232623132|1646700878473|siblings
4398046528697|10995116326327|1663779150804|business associate
24189255838665|2199023274010|1658309350017|siblings
4398046548697|26388279134683|1665415036370|parents
6597069834249|8796093050552|1652840758955|business associate
2199023263146|19791209318669|1645118472118|other relatives
2199023263146|17931|1649214305528|parents
13194139550906|15393162806548|1639756526473|business associate
13194139550906|4398046529738|1649983269354|business associate
4398046538698|21990232613130|1670886427467|business associate
4398046538698|15393162797000|1627105694956|friends
17592186102010|6597069804247|1658408399308|parents
17592186102010|19791209348163|1645656210565|other relatives
17592186112010|24189255829081|1666348467360|other relatives
17592186112010|28587302370350|1671320674258|parents
7595|2199023313414|1592337207112|friends
27595|21990232564077|1669276101345|siblings
19791209337563|6597069794707|1639930592036|friends
8796093069803|28587302340069|1670313455636|friends
8796093069803|17592186092526|1672310461250|siblings
10995116285356|15393162827036|1638493936626|parents
4398046528700|26388279114695|1668050666382|siblings
4398046528700|2199023313692|1670213998003|friends
24189255868668|17592186122614|1660718667067|business associate
77596|17592186092735|1655017582404|parents
77596|4398046568958|1650718712983|parents
19791209307565|26388279075337|1664122370849|friends
15393162806461|15393162797012|1658147782502|other relatives
6597069794253|10995116355891|1667512830763|other relatives
24189255848669|2199023304099|1653836921917|friends
24189255848669|4398046568648|1665393071511|business associate
30786325595326|15393162807087|1671909778505|siblings
17592186072014|26388279125363|1664349871596|friends
17592186072014|8796093100551|1662652845877|siblings
28587302369774|2199023283154|1671843123372|business associate
28587302369774|6597069774749|1670976377899|friends
77598|13194139581226|1671205376477|parents
77598|15393162836900|1664177191951|friends
24189255828671|15393162797545|1657684784276|friends
6597069794255|17592186102795|1657734709851|other relatives
6597069794255|13194139541736|1669286433961|parents
77599|28587302400400|1669746874339|siblings
30786325585328|21990232633176|1671054645997|friends
30786325585328|28587302330415|1670856547894|friends
15393162816464|24189255869343|1669502221404|parents
15393162816464|19791209338006|1654564894589|business associate
37600|15393162816613|1647510134101|siblings
15393162826465|17592186122396|1653279255255|other relatives
15393162826465|19791209307749|1651897190291|business associate
8796093079809|8796093070217|1633453176915|business associate
24189255878673|6597069794502|1655283986116|business associate
24189255878673|15393162847301|1670600914352|friends
13194139540914|2199023274138|1654555528257|friends
13194139540914|8796093030389|1656128847441|business associate
19791209347570|28587302340000|1665689784352|parents
10995116335362|2199023333469|1647388977892|siblings
21990232633122|15393162866801|1653675356601|friends
37603|28587302390897|1672281203597|friends
37603|26388279134808|1668684052830|other relatives
24189255858675|15393162866934|1655169436551|friends
2199023313155|13194139541990|1667395839864|friends
2199023313155|17592186112748|1672385691936|friends
28587302389779|6597069774398|1667333797475|business associate
28587302389779|30786325615621|1670929218530|friends
8796093039812|13194139571309|1623488613160|parents
8796093039812|8796093030548|1637488316082|other relatives
10995116315364|17592186052408|1655598629858|business associate
10995116315364|28587302340435|1671214264378|siblings
26388279124228|2199023314218|1661732002594|friends
26388279124228|24189255828936|1662218059825|siblings
28587302329781|10995116356375|1669356911746|other relatives
8796093049813|10995116295565|1629242317637|parents
8796093049813|17592186092735|1638278662905|parents
2199023293157|17592186062893|1640808791778|parents
30786325645333|15393162807267|1670892777591|siblings
30786325645333|10995116325406|1671378383225|friends
21990232633125|10995116306314|1662350606166|friends
21990232573126|77823|1652262062379|friends
15393162816471|19791209358074|1650932446552|siblings
13194139580919|8796093050940|1624570659996|parents
10995116345367|10995116305363|1623787862580|business associate
10995116345367|17592186102299|1669083009251|business associate
4398046518712|4398046548766|1629165708298|parents
24189255828680|13194139611969|1654976080827|parents
24189255828680|8796093029871|1653213569053|parents
19791209327576|26388279074553|1661240492850|other relatives
19791209327576|19791209318638|1654565630368|friends
8796093029817|15393162867164|1633712149886|friends
8796093029817|28587302330745|1667295760136|friends
26388279094233|21990232563363|1669651034414|parents
26388279094233|13194139550919|1658095155123|friends
8796093099817|8796093039972|1639948453295|friends
8796093099817|77913|1646075700307|friends
8796093029818|26388279135014|1667426527597|friends
8796093029818|10995116305443|1620439884450|friends
15393162806474|21990232563363|1667687926887|parents
30786325615338|8796093080918|1671710481482|other relatives
13194139580922|30786325615318|1672400065151|parents
13194139580922|21990232573578|1663703331089|friends
21990232613130|26388279114134|1667583632495|parents
19791209377578|6597069844774|1670565881959|friends
19791209377578|30786325635752|1672182409311|friends
26388279084235|2199023294090|1671457115896|friends
26388279084235|26388279074943|1668641563381|siblings
24189255848683|15393162797363|1658798508736|business associate
15393162846475|4398046559529|1656894762383|friends
15393162846475|2199023284183|1659136471918|other relatives
28587302359788|26388279115040|1668025936744|other relatives
28587302359788|6597069845245|1671473891306|business associate
8796093039821|21990232593718|1661914761143|friends
8796093039821|15393162826637|1649097992492|siblings
2199023283165|19791209328295|1662650360913|friends
2199023303165|26388279084486|1671299390630|friends
2199023303165|17592186072754|1643441465807|other relatives
24189255878685|24189255818854|1659445748311|siblings
21990232593134|8796093090827|1651278844041|business associate
21990232593134|26388279115183|1664325140728|other relatives
15393162866478|4398046529134|1644991080281|friends
15393162866478|17592186112884|1648426991250|friends
28587302329791|2199023323600|1668357039477|friends
28587302329791|19791209358033|1669240643235|friends
19791209327583|28587302400126|1668476529561|friends
19791209327583|4398046569762|1652442982589|other relatives
28587302369791|19791209317958|1666980569227|friends
28587302369791|4398046579281|1664775719770|other relatives
24189255868687|6597069844389|1653585169339|siblings
24189255888687|10995116356324|1669653628124|business associate
26388279074240|13194139581776|1667822355703|parents
26388279074240|28587302330212|1668454828344|siblings
4398046538720|10995116325475|1660413841899|friends
13194139580928|78080|1642374048379|business associate
13194139580928|6597069844527|1669293269215|parents
17592186122032|21990232563444|1670941297181|business associate
17592186122032|15393162827480|1646759360687|siblings
15393162796481|19791209308021|1664240210057|business associate
26388279094241|6597069845279|1663747131848|parents
26388279094241|2199023274267|1661252655355|parents
21990232593137|21990232633126|1663673872091|business associate
2199023303169|8796093099929|1633356027365|business associate
2199023303169|48217|1653817603454|business associate
4398046578721|17592186122460|1666417664386|friends
4398046578721|4398046549382|1650508965509|friends
26388279074242|13194139601937|1670531561090|parents
30786325615346|2199023283226|1672245391078|business associate
30786325615346|13194139571458|1672132615026|parents
4398046558722|4398046589473|1670068833199|friends
4398046558722|24189255869353|1652266376615|parents
28587302329795|21990232614197|1668108469790|friends
10995116325379|4398046518926|1669977266355|parents
10995116325379|10995116336158|1664129440165|business associate
6597069834275|8796093100368|1636266236182|business associate
2199023263172|2199023324137|1648675383411|friends
2199023263172|28587302330544|1671622229508|business associate
6597069814276|17592186113053|1660952136277|friends
6597069814276|77599|1609712696132|siblings
17592186102036|15393162826465|1649525825375|parents
17592186102036|13194139571982|1652721716636|friends
10995116345380|30786325645768|1672142337973|business associate
10995116345380|6597069824177|1614711263632|business associate
21990232633140|28587302349716|1672244138670|business associate
21990232633140|6597069834275|1660253223940|siblings
6597069774277|24189255879531|1661227636262|business associate
6597069774277|30786325585897|1670596847910|friends
19791209317589|26388279124841|1658986660734|business associate
15393162816485|13194139580922|1660923733253|business associate
6597069814277|21990232563124|1667500945522|siblings
6597069814277|17830|1620150012350|parents
21990232563142|24189255828874|1658008498170|friends
21990232563142|24189255858778|1670178947677|other relatives
24189255838694|6597069814557|1655986783277|siblings
8796093059830|13194139561959|1626557480079|parents
8796093079830|8692|1611802516151|business associate
8796093079830|24189255878957|1659454360216|friends
26388279144246|8796093039988|1671431689231|parents
13194139590935|27568|1672033365315|parents
26388279134247|78291|1667431076606|siblings
6597069794280|17592186082960|1651684670681|friends
6597069794280|10995116285281|1640619598962|parents
15393162836488|78191|1648095624449|friends
28587302379800|8796093050926|1671744809358|other relatives
28587302379800|15393162797489|1670692417567|parents
15393162816489|26388279094501|1664881338620|business associate
15393162816489|68118|1649247798477|siblings
2199023303177|15393162837192|1672171081490|parents
19791209357593|21990232623990|1656224596864|friends
