id|createTime|type|isBlocked|lastLogin|riskLevel
35184372148867|1636136061253|NFC|false|1649747078303|Minimal risk
21990232615556|1611628904141|POS|false|1635134068532|Very high risk
17592186104453|1610005362532|WIFI|false|1653168300202|Extreme risk
4398046571142|1585051957793|PHONE|false|1662154066865|High risk
35184372148871|1633189174013|IPv4|false|1661227444100|Severe risk
60040|1581849983296|IPv4|false|1618555481185|Critical risk
52776558193289|1662247454529|NFC|false|1663644251382|Low risk
52776558193290|1659940294716|RFID|false|1667284409174|Moderate risk
35184372148875|1633315821563|MAC|false|1669421836980|Severe risk
43980465171084|1649273815620|IPv6|false|1651590845805|Severe risk
48378511682189|1654422138991|RFID|false|1666875592108|Minimal risk
17592186104462|1606525263298|POS|false|1658389175229|Minimal risk
21990232615567|1614528816908|NFC|false|1656969445865|Severe risk
4398046571152|1586548809389|PHONE|false|1590751645556|Severe risk
60049|1582122652097|RFID|false|1615752398998|Severe risk
4398046571154|1587537887461|MAC|false|1603349453297|Very high risk
21990232615571|1616980791273|ATM|false|1625919138908|Severe risk
60052|1580298874114|NFC|false|1602968087404|Minimal risk
61572651215509|1671803785367|IPv4|false|1671979468894|Critical risk
8796093082262|1595606480190|PHONE|false|1606257291694|Extreme risk
57174604704407|1666401168375|QRCode|false|1670770779219|Significant risk
35184372148888|1635642926975|PHONE|false|1661247072470|Low risk
43980465171097|1645194171680|WIFI|false|1658338629258|High risk
21990232615578|1611628218477|IPv6|false|1633210984821|Moderate risk
4398046571163|1586106984864|NFC|false|1639998998826|Severe risk
48378511682204|1654540407208|NFC|false|1662770105289|Extreme risk
48378511682205|1650005960562|NFC|false|1662520279030|Very high risk
52776558193310|1657028287365|ATM|false|1663962381566|Minimal risk
30786325637791|1629079574128|NFC|false|1635860206566|Extreme risk
35184372148896|1632295030321|WIFI|false|1648009976064|Low risk
21990232615585|1613603729924|ATM|false|1662598730269|Severe risk
57174604704418|1664600121716|MAC|false|1668634539002|Extreme risk
26388279126691|1623217094234|RFID|false|1631215440980|High risk
61572651215524|1670762689038|POS|false|1672339035010|Minimal risk
4398046571173|1588625722611|PHONE|false|1603251559494|Low risk
13194139593382|1602804926617|ATM|true|1639536692161|Minimal risk
43980465171111|1645456460277|WIFI|false|1655052518547|Severe risk
35184372148904|1633777662752|QRCode|false|1649415859512|Moderate risk
21990232615593|1614786456581|QRCode|false|1652975544286|Severe risk
60074|1582361945943|QRCode|false|1660518718422|Critical risk
21990232615595|1616960994415|POS|false|1671802960849|High risk
8796093082284|1595755390716|POS|false|1601408749575|Low risk
30786325637805|1627889723300|ATM|false|1658363194501|Moderate risk
43980465171118|1645571191078|ATM|false|1651508588539|Extreme risk
57174604704431|1664148906957|MAC|true|1672005029069|Low risk
43980465171120|1644852736163|PHONE|false|1670286579414|Low risk
61572651215537|1672337733276|ATM|false|1672413801678|Extreme risk
4398046571186|1588077285571|IPv6|false|1621953889270|Low risk
30786325637811|1627056505318|IPv4|false|1649837891495|Extreme risk
26388279126708|1619963532385|RFID|false|1625173443428|Severe risk
35184372148917|1632246252740|RFID|false|1659934075722|Extreme risk
39582418660022|1637457263347|ATM|false|1641537729365|Very high risk
4398046571191|1584409564990|IPv4|false|1634035624798|Severe risk
39582418660024|1641673882329|IPv6|false|1654055230160|Significant risk
60089|1581748183732|IPv4|false|1637145614747|Low risk
17592186104506|1609403724552|POS|false|1632839244798|Critical risk
8796093082299|1594351095080|WIFI|false|1609633458505|Severe risk
17592186104508|1610070598044|ATM|false|1662797779419|Critical risk
52776558193341|1659804180764|QRCode|false|1664853603105|Significant risk
4398046571198|1590649739299|QRCode|false|1630301456530|Extreme risk
52776558193343|1657037317043|POS|false|1659243707178|Very high risk
52776558193344|1656427531160|RFID|false|1662696220007|Critical risk
60097|1579695555664|PHONE|false|1591936380393|Minimal risk
52776558193346|1656402482905|POS|false|1668967162698|Extreme risk
4398046571203|1584493232109|IPv6|false|1593823235440|Minimal risk
43980465171140|1647128371939|POS|false|1649762519561|Critical risk
43980465171141|1647520338333|MAC|false|1656657862187|Moderate risk
13194139593414|1599437093472|PHONE|false|1665131063200|Extreme risk
39582418660039|1642822714371|QRCode|false|1649254825734|Severe risk
4398046571208|1587213435413|ATM|false|1652405013635|Minimal risk
30786325637833|1627812572758|RFID|false|1667202617548|Severe risk
30786325637834|1628490098190|POS|false|1643669294494|Critical risk
13194139593419|1599404493309|IPv6|false|1642199160084|Minimal risk
61572651215564|1669418920260|POS|false|1671945995654|Extreme risk
13194139593421|1601236811912|POS|false|1616832117260|Significant risk
60110|1579877105802|RFID|false|1605698747367|Low risk
17592186104527|1609679306650|WIFI|false|1633239100499|High risk
48378511682256|1652366130660|ATM|false|1668001841641|Critical risk
17592186104529|1606160256715|WIFI|false|1638242935505|Minimal risk
8796093082322|1593919978596|MAC|false|1660797208173|Critical risk
30786325637843|1624221908044|WIFI|false|1643337180214|Moderate risk
61572651215572|1671906293200|IPv4|false|1672379828176|Critical risk
21990232615637|1614760869314|MAC|false|1639410471795|Low risk
43980465171158|1645674968404|RFID|false|1654032610928|Low risk
8796093082327|1591621592651|PHONE|false|1659323636038|Moderate risk
8796093082328|1591260422486|WIFI|false|1620552874089|Significant risk
17592186104537|1610394622484|NFC|false|1659709478140|Extreme risk
26388279126746|1620373005781|QRCode|false|1670040686309|Extreme risk
48378511682267|1654109662965|MAC|false|1661036620194|Critical risk
57174604704476|1665143390136|MAC|false|1668496320078|Minimal risk
35184372148957|1634020201960|IPv4|true|1650947313474|Extreme risk
8796093082334|1595174330781|QRCode|false|1632649286528|High risk
26388279126751|1617671847873|QRCode|false|1649389234114|Minimal risk
52776558193376|1661426418654|ATM|false|1667440185783|Severe risk
57174604704481|1664982645946|NFC|false|1670901263653|Extreme risk
4398046571234|1584631427697|NFC|false|1654966270123|Minimal risk
52776558193379|1658401646567|IPv4|false|1661016385798|Severe risk
52776558193380|1661811518546|PHONE|false|1662571645881|Very high risk
57174604704485|1663554999946|ATM|false|1670333779286|Moderate risk
17592186104550|1606424412738|NFC|false|1619736818594|Minimal risk
48378511682279|1653869363239|MAC|false|1665654475174|Extreme risk
8796093082344|1592781994696|IPv6|false|1667484915126|Very high risk
17592186104553|1608913017770|POS|false|1640264597185|Severe risk
13194139593450|1602372762373|IPv4|false|1607715315017|Low risk
48378511682283|1652598750811|PHONE|false|1670088665676|Severe risk
13194139593452|1603966145167|POS|false|1644849955954|High risk
26388279126765|1621171539916|QRCode|false|1658792391679|Minimal risk
26388279126766|1620934289255|IPv4|false|1656915469519|Very high risk
8796093082351|1593395577080|ATM|false|1628069915004|Low risk
39582418660080|1637793793006|MAC|false|1661025810972|Extreme risk
48378511682289|1649937542468|PHONE|false|1671849643764|Moderate risk
52776558193394|1659517221319|POS|false|1663240853765|Severe risk
13194139593459|1598946402354|WIFI|false|1622123122466|Critical risk
39582418660084|1641207925558|PHONE|false|1660858930558|Severe risk
4398046571253|1585366004256|MAC|false|1604350396635|Very high risk
48378511682294|1655119018029|MAC|false|1667901473065|High risk
39582418660087|1642891001346|PHONE|false|1654209887693|Critical risk
39582418660088|1641638658726|POS|false|1648072189519|Severe risk
43980465171193|1644998349311|IPv4|false|1656369881690|Extreme risk
17592186104570|1606984540374|QRCode|false|1633885744589|Extreme risk
39582418660091|1637546676702|PHONE|false|1660879241484|Extreme risk
60156|1583866915501|WIFI|false|1624663623540|Low risk
8796093082365|1593996012319|NFC|false|1617629051645|Severe risk
17592186104574|1609034349914|RFID|false|1627631821771|Low risk
60159|1582825464487|IPv6|true|1661986076946|Critical risk
48378511682304|1655663013207|PHONE|false|1671433778141|Significant risk
39582418660097|1638806343771|ATM|false|1670359395538|Very high risk
52776558193410|1662751318900|ATM|false|1665274140284|Significant risk
52776558193411|1658522420537|PHONE|false|1665587064294|Extreme risk
13194139593476|1598571082161|PHONE|false|1626875247105|Minimal risk
8796093082373|1596767001221|ATM|false|1654880183340|Extreme risk
30786325637894|1627724671111|NFC|false|1660847724122|Moderate risk
57174604704519|1664704723265|IPv4|false|1670014170948|Very high risk
60168|1580669667609|RFID|false|1622337144648|Critical risk
61572651215625|1670878840059|IPv4|false|1671963643013|High risk
13194139593482|1600191168549|POS|false|1609047351123|Critical risk
21990232615691|1616784550373|IPv6|false|1630201463142|Moderate risk
8796093082380|1597218188107|IPv4|false|1622391533214|Significant risk
26388279126797|1619607693910|QRCode|false|1622820181537|High risk
35184372149006|1632128139207|WIFI|false|1639493599644|Moderate risk
4398046571279|1587045403321|IPv4|false|1602224040853|Severe risk
21990232615696|1611483155587|ATM|false|1669392892599|Low risk
35184372149009|1631155488792|IPv4|false|1633426778402|Severe risk
48378511682322|1654767984489|IPv6|false|1665207808544|High risk
43980465171219|1647267191587|IPv6|false|1670628292108|Significant risk
26388279126804|1623458165398|RFID|false|1640112398867|Critical risk
48378511682325|1654516219551|MAC|false|1669446282578|Significant risk
8796093082390|1595682849911|IPv4|true|1595759992347|Low risk
8796093082391|1591275714424|POS|false|1591643794771|High risk
4398046571288|1584836726401|WIFI|false|1594746232967|High risk
4398046571289|1589207546517|NFC|false|1654218440338|Significant risk
61572651215642|1670912609999|WIFI|false|1671852540359|High risk
35184372149019|1630335366002|ATM|false|1657223988252|High risk
4398046571292|1587301883172|POS|false|1619520868323|Critical risk
57174604704541|1664381541559|ATM|false|1667299975474|Moderate risk
17592186104606|1609702795882|WIFI|false|1657461665183|Critical risk
13194139593503|1598674682581|ATM|false|1607822190519|Moderate risk
26388279126816|1617545652707|RFID|false|1641572572589|Low risk
30786325637921|1625313241353|RFID|false|1642289413157|Critical risk
57174604704546|1663194826345|IPv6|false|1663369009206|Minimal risk
4398046571299|1585242716782|QRCode|false|1672343631855|Moderate risk
52776558193444|1657672184326|POS|false|1666606008035|Extreme risk
39582418660133|1642486520946|PHONE|false|1656760481586|Severe risk
52776558193446|1656515450984|RFID|false|1672350431259|Significant risk
30786325637927|1624604965382|MAC|false|1632649670925|Very high risk
21990232615720|1616190786624|WIFI|false|1666378441884|Significant risk
35184372149033|1635761496281|POS|false|1653889281621|Severe risk
8796093082410|1591995348037|ATM|false|1644275609759|Low risk
39582418660139|1641747210539|IPv6|false|1658178189586|Significant risk
21990232615724|1616165929299|WIFI|false|1619140903084|Extreme risk
8796093082413|1595378089352|RFID|false|1651141143830|Severe risk
13194139593518|1601192944875|ATM|false|1639947864790|High risk
21990232615727|1616470373740|ATM|false|1664011616904|High risk
26388279126832|1619152251482|WIFI|false|1634509504981|Low risk
17592186104625|1608419941069|PHONE|true|1664805509991|Very high risk
4398046571314|1586554529266|ATM|true|1666524522018|High risk
8796093082419|1594693452517|POS|false|1665973413713|Significant risk
57174604704564|1665522904886|WIFI|false|1667673507483|Very high risk
30786325637941|1625546854489|POS|false|1667005222277|Severe risk
48378511682358|1652299087371|ATM|false|1663001182993|Moderate risk
35184372149047|1631640396710|POS|false|1655312245531|Moderate risk
39582418660152|1641202755567|WIFI|false|1668193519409|Minimal risk
52776558193465|1657249486349|ATM|false|1668912183476|Significant risk
13194139593530|1599282479255|MAC|false|1602771798477|Low risk
4398046571323|1585154375210|NFC|false|1612662213913|Very high risk
26388279126844|1623001538238|IPv4|false|1656786212149|Very high risk
48378511682365|1651171234244|MAC|false|1654497981841|Critical risk
61572651215678|1671860147535|QRCode|false|1671860859460|Low risk
4398046571327|1590758408107|POS|false|1647448518554|Significant risk
17592186104640|1608431661142|IPv6|false|1662565589184|High risk
13194139593537|1601593378858|QRCode|false|1647206073794|Severe risk
60226|1582165694459|IPv4|false|1620027452977|Moderate risk
8796093082435|1592928166607|IPv4|false|1623431940324|Low risk
17592186104644|1607670877482|NFC|false|1668760948588|Minimal risk
43980465171269|1649576397720|IPv6|false|1662763073358|Moderate risk
26388279126854|1620911308293|RFID|false|1668358855225|Extreme risk
57174604704583|1664717491829|POS|true|1671575213175|Significant risk
21990232615752|1616166880242|MAC|false|1620688631262|Minimal risk
17592186104649|1604241421909|IPv4|false|1661336092278|Significant risk
8796093082442|1595279697557|PHONE|false|1616836644206|High risk
21990232615755|1615413552572|POS|false|1650484714866|Very high risk
60236|1577943578425|IPv4|false|1638586950567|High risk
35184372149069|1630232741206|PHONE|false|1649389461112|High risk
57174604704590|1662868268386|ATM|false|1663615922951|High risk
35184372149071|1631123755426|IPv6|false|1660401196949|Critical risk
30786325637968|1629902497350|MAC|false|1670692567288|Low risk
26388279126865|1618167670967|RFID|false|1663649151701|Moderate risk
52776558193490|1659868379204|POS|false|1662365684892|Very high risk
4398046571347|1590728105894|PHONE|false|1597539644392|Very high risk
43980465171284|1644679358070|QRCode|false|1659443646177|Critical risk
17592186104661|1608430593582|PHONE|false|1669386609814|High risk
17592186104662|1606979911747|WIFI|false|1671385410124|High risk
35184372149079|1631599831429|IPv6|false|1648286762524|Low risk
57174604704600|1666801653261|IPv4|false|1667926159875|Low risk
60249|1582067113068|QRCode|false|1641935048445|Minimal risk
57174604704602|1665596374098|WIFI|false|1669915010475|Very high risk
52776558193499|1661718343797|IPv6|false|1670672484171|Low risk
17592186104668|1605169249454|MAC|false|1650614000824|Minimal risk
4398046571357|1590358224836|ATM|false|1595550692007|Minimal risk
61572651215710|1670457136560|WIFI|false|1672331140319|Moderate risk
61572651215711|1671457307242|MAC|true|1671700767262|Critical risk
30786325637984|1625129735900|NFC|false|1638559851468|Significant risk
60257|1582352808214|RFID|false|1638776281010|Significant risk
57174604704610|1665254324298|RFID|false|1671120742438|Low risk
13194139593571|1601990234925|NFC|false|1627758758567|Severe risk
61572651215716|1670677331959|IPv4|false|1671055010709|Minimal risk
17592186104677|1603983902271|PHONE|false|1645164799006|Low risk
39582418660198|1637437749305|QRCode|false|1657242763018|Very high risk
60263|1582882717492|IPv6|false|1586287148726|Severe risk
52776558193512|1657145821583|IPv4|false|1665938394157|Minimal risk
13194139593577|1601726209244|POS|false|1618236902502|Critical risk
4398046571370|1588148959230|NFC|false|1646742855119|Severe risk
52776558193515|1657760872666|WIFI|false|1659294860056|Significant risk
43980465171308|1649170255367|WIFI|false|1668889466576|Significant risk
43980465171309|1644427447638|POS|false|1672035841799|Significant risk
61572651215726|1671756908249|NFC|false|1671914109306|Significant risk
4398046571375|1586650661512|ATM|false|1592013506494|Extreme risk
39582418660208|1637293859755|PHONE|false|1649595178416|Low risk
35184372149105|1634439747483|IPv4|false|1639573124635|Very high risk
17592186104690|1605054699639|ATM|false|1648717290194|Significant risk
4398046571379|1590730401445|IPv4|false|1644357251327|High risk
43980465171316|1644896840994|NFC|false|1662921184844|Very high risk
21990232615797|1615569239064|MAC|false|1666883328376|Severe risk
30786325638006|1624947046402|MAC|false|1671100006276|Significant risk
26388279126903|1622468704551|NFC|false|1664140493993|Moderate risk
21990232615800|1615512672025|ATM|false|1638432795805|Extreme risk
43980465171321|1646322808431|NFC|false|1655073597168|Severe risk
48378511682426|1655139453549|ATM|false|1656394847268|High risk
43980465171323|1643538078756|WIFI|false|1652166165068|Very high risk
60284|1583795280278|ATM|false|1637367807495|Severe risk
52776558193533|1657401313107|WIFI|false|1660150125579|High risk
61572651215742|1670311929473|PHONE|false|1672281243949|Low risk
26388279126911|1618897190810|POS|false|1660636535608|Moderate risk
57174604704640|1665464710027|RFID|false|1671522655685|Very high risk
39582418660225|1638870962921|WIFI|false|1641843133083|Low risk
17592186104706|1604477339002|WIFI|false|1626798241200|Minimal risk
13194139593603|1597487992734|PHONE|false|1604292096696|Moderate risk
35184372149124|1632099006396|QRCode|false|1670525879076|Extreme risk
52776558193541|1662494118602|MAC|false|1666507972849|Critical risk
30786325638022|1625318004934|WIFI|false|1665147165655|High risk
60295|1583156634660|MAC|false|1589126179326|Very high risk
43980465171336|1644433833767|RFID|false|1654094454932|Moderate risk
30786325638025|1626899981545|WIFI|false|1635869550710|Significant risk
35184372149130|1635546603761|RFID|false|1653652866490|High risk
8796093082507|1596761128622|ATM|false|1627622567782|Moderate risk
26388279126924|1622021161414|ATM|false|1647539021704|Extreme risk
43980465171341|1649457958552|POS|false|1651113105861|Very high risk
48378511682446|1651106088575|RFID|false|1658467627016|Moderate risk
43980465171343|1645836235773|POS|false|1661057090340|High risk
8796093082512|1594704834525|NFC|false|1653391515479|Very high risk
43980465171345|1647022919628|IPv4|false|1662619771457|High risk
39582418660242|1638535070376|PHONE|false|1666655073388|Low risk
26388279126931|1619007284879|ATM|false|1665754858090|Very high risk
13194139593620|1599235947936|RFID|false|1618659624115|Moderate risk
48378511682453|1654731095024|ATM|false|1663407124694|Minimal risk
43980465171350|1644019322763|RFID|false|1672230261432|Very high risk
48378511682455|1651024165489|IPv4|false|1653041249632|Significant risk
43980465171352|1646022985829|PHONE|false|1649809000893|Significant risk
48378511682457|1653798981523|MAC|false|1664500352681|High risk
26388279126938|1618558583179|QRCode|false|1623644193822|Moderate risk
17592186104731|1609381524518|PHONE|false|1671110109130|Severe risk
48378511682460|1653383963074|NFC|false|1653988056887|High risk
30786325638045|1626893544134|PHONE|false|1649785521061|Minimal risk
60318|1581825693025|IPv6|false|1664637729203|Extreme risk
21990232615839|1610553177899|IPv6|false|1625595749922|Very high risk
30786325638048|1628127136005|ATM|false|1652457293180|Severe risk
52776558193569|1657548443735|IPv4|true|1667901777228|Moderate risk
48378511682466|1652878765127|PHONE|false|1671996287871|Minimal risk
57174604704675|1667320301237|IPv6|false|1671757339417|High risk
60324|1583862219920|IPv6|false|1667267977081|Moderate risk
39582418660261|1641990512784|NFC|false|1667882148264|Significant risk
17592186104742|1607294201180|PHONE|false|1648601749928|High risk
26388279126951|1618590996485|QRCode|false|1648538718648|Extreme risk
57174604704680|1667661842034|WIFI|false|1671401600121|Low risk
30786325638057|1629251967511|WIFI|false|1659723780005|Very high risk
52776558193578|1660379188573|WIFI|false|1663704250341|Minimal risk
17592186104747|1604331504299|NFC|false|1670938423836|High risk
39582418660268|1639693952235|NFC|false|1641656723604|Critical risk
43980465171373|1645690150113|RFID|false|1666975340758|Extreme risk
13194139593646|1602401416196|POS|false|1606697417413|Moderate risk
43980465171375|1645672220654|MAC|false|1666683090113|Severe risk
52776558193584|1658449223650|IPv6|false|1663836309251|Significant risk
57174604704689|1668570182530|ATM|false|1671725672727|Critical risk
43980465171378|1648010261552|NFC|false|1666136566399|Extreme risk
60339|1582106372306|IPv6|false|1656154988815|Low risk
26388279126964|1618782120941|NFC|false|1643738558686|Critical risk
52776558193589|1656273136388|IPv4|false|1659517733588|Severe risk
39582418660278|1639923460804|POS|false|1660325073129|Significant risk
48378511682487|1654942010737|NFC|false|1662719094843|Low risk
4398046571448|1589634066351|QRCode|false|1635161489168|Moderate risk
30786325638073|1628971427897|ATM|false|1660580469318|Moderate risk
17592186104762|1607476314587|NFC|false|1643049833992|Critical risk
4398046571451|1586769950157|IPv6|false|1642285840747|Moderate risk
13194139593660|1601271273674|PHONE|false|1633512508372|Significant risk
4398046571453|1586931570303|ATM|false|1613441480874|Very high risk
13194139593662|1597926975495|PHONE|false|1653151759416|Extreme risk
48378511682495|1654805878166|WIFI|false|1655315567101|Moderate risk
21990232615872|1614974057179|QRCode|false|1635916767322|Severe risk
8796093082561|1595600384950|IPv6|false|1608062539350|Extreme risk
4398046571458|1584833608678|MAC|false|1660211259571|Moderate risk
4398046571459|1590619583612|ATM|false|1593872686540|Very high risk
43980465171396|1649668930318|POS|false|1668163942819|Critical risk
57174604704709|1668721907749|RFID|false|1671845590295|Severe risk
48378511682502|1655344545440|IPv4|false|1656849878359|Extreme risk
17592186104775|1609936688093|ATM|false|1641408251364|Severe risk
26388279126984|1622470257250|POS|false|1663435418530|High risk
17592186104777|1604973081764|IPv4|false|1669168499510|Very high risk
26388279126986|1617091948752|PHONE|false|1618356211204|Very high risk
30786325638091|1624931388531|IPv6|true|1664392596304|Moderate risk
26388279126988|1619827119671|ATM|false|1634489426976|Significant risk
39582418660301|1638358202451|MAC|false|1640475341604|Critical risk
26388279126990|1622717677653|IPv4|false|1644674668193|Critical risk
30786325638095|1629735539754|NFC|false|1670160689556|High risk
13194139593680|1602316902660|QRCode|false|1647310359379|Minimal risk
61572651215825|1670700556597|RFID|false|1671114802330|Moderate risk
35184372149202|1632363804200|IPv4|false|1642583922276|Severe risk
60371|1579254536297|IPv6|false|1625410179303|Significant risk
4398046571476|1587697626762|ATM|false|1643346218262|Minimal risk
21990232615893|1613425582467|MAC|false|1634383243597|Moderate risk
35184372149206|1631195242839|NFC|false|1672356255108|Critical risk
43980465171415|1645989655153|IPv4|false|1659199129581|Critical risk
60376|1578074458203|IPv6|false|1630467532206|Significant risk
8796093082585|1593312314459|IPv4|false|1639621356381|Very high risk
26388279127002|1623167255349|PHONE|false|1668835621087|Severe risk
17592186104795|1607925307317|POS|false|1624303574500|Severe risk
26388279127004|1621254409115|ATM|false|1629516362581|Moderate risk
35184372149213|1635520241885|NFC|false|1666842255114|Severe risk
21990232615902|1613051285496|QRCode|false|1639059175865|Very high risk
21990232615903|1614337567454|MAC|false|1671455875627|Significant risk
8796093082592|1594142580953|ATM|false|1652159616194|High risk
57174604704737|1665729037961|PHONE|false|1670734201615|Extreme risk
57174604704738|1668607427268|IPv6|false|1671659431469|Minimal risk
4398046571491|1586151997135|WIFI|false|1616484303578|Low risk
39582418660324|1639232711159|ATM|false|1672411262042|Very high risk
26388279127013|1620215866901|NFC|false|1641754869469|Severe risk
61572651215846|1670685287775|ATM|true|1671074307850|Moderate risk
8796093082599|1593326300864|PHONE|false|1656924102528|Extreme risk
21990232615912|1613422549899|RFID|false|1645004345286|Significant risk
26388279127017|1621831687338|RFID|false|1639432392293|Significant risk
8796093082602|1594223561527|ATM|false|1647713681181|Moderate risk
4398046571499|1585388150155|IPv4|false|1612665932217|Extreme risk
43980465171436|1648535956949|QRCode|false|1654752183314|Very high risk
60397|1582541974894|NFC|false|1620362187554|Moderate risk
57174604704750|1666965589962|POS|false|1670991271799|Extreme risk
43980465171439|1646685263734|ATM|false|1647844039407|Significant risk
60400|1581509809511|RFID|false|1641128759037|Minimal risk
39582418660337|1638466864199|MAC|false|1638662968325|Very high risk
8796093082610|1597072776700|POS|false|1655810328325|Significant risk
57174604704755|1668303662660|MAC|false|1668952980898|Minimal risk
35184372149236|1634196735566|WIFI|false|1657631944664|Minimal risk
48378511682549|1651555675104|PHONE|false|1660843368733|Low risk
21990232615926|1613059884841|QRCode|false|1639572644266|Very high risk
35184372149239|1632809514886|PHONE|false|1667004564916|Severe risk
48378511682552|1653347754500|ATM|false|1662611221811|Severe risk
43980465171449|1649349953425|IPv6|false|1660882493164|Very high risk
4398046571514|1588908047791|IPv4|false|1596356762858|High risk
13194139593723|1600002423765|POS|false|1658094962629|Critical risk
35184372149244|1630478957259|ATM|false|1646072642797|Severe risk
13194139593725|1600650769748|QRCode|false|1615927167983|Moderate risk
21990232615934|1612738257041|MAC|false|1621058916452|Critical risk
35184372149247|1631979558097|IPv6|false|1654508995565|Moderate risk
48378511682560|1655003459390|PHONE|false|1658292082263|Very high risk
13194139593729|1597525938255|RFID|false|1660681471638|Low risk
60418|1579312704043|IPv4|false|1670482450808|Severe risk
57174604704771|1663975207072|IPv4|true|1666025138917|Severe risk
60420|1578437922210|RFID|false|1666041629019|Moderate risk
35184372149253|1632504058322|ATM|false|1648800743647|Critical risk
52776558193670|1660918303692|IPv4|false|1668784986437|Very high risk
17592186104839|1607547112720|ATM|false|1671121341838|Critical risk
26388279127048|1623037228654|POS|false|1659311504730|High risk
60425|1583639783918|IPv6|false|1652585049930|Low risk
52776558193674|1656551326633|QRCode|false|1656913693454|Minimal risk
30786325638155|1628396510587|RFID|false|1633926816954|Critical risk
39582418660364|1640566946821|PHONE|false|1662055889654|High risk
35184372149261|1635901175909|ATM|false|1638386729876|Extreme risk
26388279127054|1617895398305|POS|false|1628284657804|Very high risk
57174604704783|1667127589272|RFID|false|1667722833029|Critical risk
8796093082640|1594529901378|WIFI|true|1598090543442|Low risk
43980465171473|1648497098243|IPv6|false|1663478331878|Significant risk
52776558193682|1662680961941|POS|false|1664317996296|Extreme risk
48378511682579|1655350042851|WIFI|false|1670407275046|High risk
60436|1583556091527|MAC|false|1652329883840|High risk
43980465171477|1647633054350|ATM|false|1665617598668|Critical risk
17592186104854|1609680415167|PHONE|false|1640918789491|High risk
52776558193687|1662070369496|NFC|false|1672246142559|Extreme risk
4398046571544|1590642971382|WIFI|false|1663070748381|Critical risk
21990232615961|1614930175217|WIFI|false|1658228936306|Severe risk
30786325638170|1630084141059|MAC|false|1640307036304|Significant risk
60443|1583077963433|WIFI|false|1627330957015|Very high risk
48378511682588|1651638082290|RFID|false|1663786142262|Moderate risk
35184372149277|1636302106766|ATM|false|1655415929608|Low risk
21990232615966|1613430430471|IPv6|false|1616792131999|Significant risk
35184372149279|1633289178065|RFID|false|1642618513280|Critical risk
30786325638176|1623927457467|IPv4|false|1633286972576|Critical risk
30786325638177|1627046885452|QRCode|false|1629024911844|Extreme risk
17592186104866|1608204426182|ATM|false|1621788398781|Extreme risk
57174604704803|1663630569381|PHONE|false|1669156803266|Severe risk
13194139593764|1600311687256|NFC|false|1633444705735|Significant risk
4398046571557|1589382833449|PHONE|false|1672487444945|Moderate risk
52776558193702|1662074671638|IPv6|false|1671531373679|Very high risk
17592186104871|1604987653232|POS|false|1616198115721|Moderate risk
60456|1583271010837|PHONE|false|1669872351797|Moderate risk
4398046571561|1586559175268|MAC|false|1593944905130|Very high risk
21990232615978|1616215541376|IPv6|false|1657587827635|Significant risk
21990232615979|1612136322373|IPv4|false|1646994833506|Low risk
8796093082668|1591292119018|QRCode|false|1611789135583|Extreme risk
60461|1582833546095|MAC|false|1595838052062|Severe risk
