id|createTime|type|isBlocked|lastLogin|riskLevel
35184372129068|1635035130618|ATM|false|1649862499695|Critical risk
52776558173485|1660635715609|RFID|false|1661858328792|Minimal risk
17592186084654|1609361794837|RFID|false|1614736421323|Minimal risk
43980465151279|1643580241458|WIFI|false|1667607274128|Critical risk
61572651195696|1670799949810|POS|false|1672261619169|Low risk
4398046551345|1586546216479|QRCode|false|1648539615809|Critical risk
40242|1583545556826|RFID|false|1614222713910|Critical risk
35184372129075|1631547824149|ATM|false|1637998565880|Extreme risk
8796093062452|1596885217950|WIFI|true|1637231014636|Extreme risk
30786325617973|1627126407044|ATM|false|1634215092729|Very high risk
17592186084662|1609828480483|MAC|false|1617661594838|High risk
39582418640183|1640900145626|IPv4|false|1643286485891|High risk
13194139573560|1602573242373|WIFI|true|1649818776709|Moderate risk
26388279106873|1623241716029|PHONE|false|1634024063035|Significant risk
17592186084666|1608703724633|IPv4|false|1632045861827|Severe risk
13194139573563|1601673363115|WIFI|false|1668037741702|Low risk
48378511662396|1655205759147|RFID|false|1656360632700|Low risk
48378511662397|1650055471634|NFC|false|1658540397246|High risk
21990232595774|1614529249342|WIFI|false|1646363212918|Significant risk
30786325617983|1627929435393|IPv4|false|1645025994023|Critical risk
30786325617984|1625549019248|MAC|false|1641087720462|Extreme risk
61572651195713|1672107244847|ATM|false|1672524442071|Minimal risk
35184372129090|1633570831921|IPv4|false|1646958283811|Low risk
43980465151299|1645512832936|MAC|false|1651921624338|Significant risk
30786325617988|1627181513065|QRCode|false|1654242992621|Critical risk
13194139573573|1603135571987|NFC|false|1646369342506|Very high risk
61572651195718|1671299714125|PHONE|false|1671742933680|Moderate risk
26388279106887|1622125930983|POS|false|1627193167640|Significant risk
21990232595784|1612790971769|POS|false|1617487311516|Minimal risk
52776558173513|1657204254322|IPv4|false|1659156904183|High risk
4398046551370|1589610754948|NFC|false|1638961179204|Critical risk
43980465151307|1648250981807|WIFI|false|1653766588715|Extreme risk
57174604684620|1666571964516|IPv6|false|1667068537978|Critical risk
17592186084685|1608287060061|RFID|false|1670306116763|Low risk
4398046551374|1585873640834|RFID|true|1671756000762|High risk
61572651195727|1672389063288|PHONE|false|1672499209944|Low risk
61572651195728|1670334487855|PHONE|false|1672138603735|Minimal risk
4398046551377|1588233407341|POS|false|1664080381442|Extreme risk
26388279106898|1621548371645|WIFI|false|1653468914978|Significant risk
48378511662419|1654439289873|MAC|false|1665996670760|Minimal risk
21990232595796|1612545797023|QRCode|false|1613654421570|Very high risk
61572651195733|1670345195228|QRCode|false|1670455064219|Severe risk
35184372129110|1632621339007|MAC|false|1651050481158|Low risk
21990232595799|1615361612600|NFC|false|1654368906908|Moderate risk
26388279106904|1622031637058|ATM|false|1659243838521|Extreme risk
43980465151321|1646522690775|IPv6|true|1665931552179|Critical risk
21990232595802|1611772167276|IPv4|false|1625922123453|High risk
13194139573595|1601413038411|RFID|false|1625156384213|High risk
17592186084700|1606399662066|POS|false|1672390098711|Extreme risk
26388279106909|1621841826907|QRCode|false|1664849302034|Very high risk
17592186084702|1605876166974|NFC|false|1607675396208|Low risk
40287|1579859971015|PHONE|false|1598002770540|High risk
13194139573600|1602668572860|PHONE|false|1656718996854|Extreme risk
35184372129121|1635810536792|POS|false|1655608832814|Moderate risk
4398046551394|1587462737814|NFC|false|1615761250313|Very high risk
8796093062499|1592398235863|MAC|false|1634476565683|Low risk
30786325618020|1626926291010|ATM|false|1657134041809|Critical risk
61572651195749|1671192234228|ATM|false|1672441460405|High risk
43980465151334|1644891105291|PHONE|false|1668480657779|Low risk
13194139573607|1597446835518|ATM|false|1611635963978|Moderate risk
21990232595816|1611346050084|POS|false|1617129300438|Extreme risk
26388279106921|1618101842072|QRCode|true|1631381601888|Severe risk
30786325618026|1625911488648|ATM|true|1634402568019|Low risk
43980465151339|1647325559395|RFID|true|1671811044711|Critical risk
8796093062508|1596035490800|IPv6|false|1613823658517|Very high risk
13194139573613|1598625798580|RFID|false|1647418414744|Significant risk
52776558173550|1660532848855|POS|false|1666634604320|Extreme risk
35184372129135|1636360237677|PHONE|false|1669434551238|Minimal risk
8796093062512|1593868959882|POS|false|1658324749698|Minimal risk
13194139573617|1601383598374|RFID|false|1638569652928|Severe risk
13194139573618|1601666618106|PHONE|false|1665114569045|Very high risk
13194139573619|1597541135539|IPv4|false|1650957068437|Minimal risk
43980465151348|1646628294287|NFC|false|1649435484170|Extreme risk
8796093062517|1591981660052|RFID|false|1663158105523|Extreme risk
21990232595830|1613075360295|MAC|false|1630730705709|Significant risk
13194139573623|1600492786607|NFC|false|1603967116716|High risk
52776558173560|1657981985088|NFC|false|1667633134296|Critical risk
40313|1578658822827|POS|true|1581264406506|Very high risk
21990232595834|1616289093977|RFID|false|1639930615885|Very high risk
30786325618043|1624888934838|IPv6|false|1632436090738|Moderate risk
13194139573628|1600231792875|NFC|false|1618846699620|Significant risk
40317|1583028007516|RFID|false|1590137529024|Critical risk
13194139573630|1599824355582|QRCode|false|1652905407634|Moderate risk
21990232595839|1616343855833|PHONE|false|1663727146340|Severe risk
61572651195776|1670184463592|ATM|false|1670930059328|High risk
35184372129153|1631626295030|ATM|false|1647640771459|Significant risk
17592186084738|1607814928756|NFC|false|1632749084884|Critical risk
13194139573635|1601953024501|RFID|false|1644625472036|Low risk
52776558173572|1661102123077|QRCode|false|1665260095200|Significant risk
48378511662469|1650301327265|IPv4|true|1650579158650|Moderate risk
4398046551430|1587227429891|NFC|false|1643833485689|Moderate risk
30786325618055|1628819401286|QRCode|false|1654228177057|Significant risk
4398046551432|1589807988630|PHONE|false|1645423124047|Extreme risk
43980465151369|1646618399941|POS|false|1650859529095|Extreme risk
8796093062538|1596220042729|ATM|false|1632361890683|Minimal risk
40331|1580475215177|WIFI|false|1624827295564|Moderate risk
26388279106956|1622456722645|ATM|false|1670531318464|Critical risk
30786325618061|1627498721325|RFID|false|1642002017186|Low risk
8796093062542|1592742134886|POS|false|1663602970825|Extreme risk
26388279106959|1623093295217|QRCode|false|1660945657433|Severe risk
43980465151376|1647048196245|POS|false|1652807002805|Very high risk
35184372129169|1634498974452|POS|false|1642184916694|Extreme risk
40338|1582803215702|MAC|false|1604249767752|Very high risk
35184372129171|1632083566332|MAC|false|1669050360544|Very high risk
4398046551444|1585834556803|WIFI|false|1587224313279|Significant risk
40341|1583822760391|IPv6|false|1641987067984|Extreme risk
35184372129174|1630297490745|MAC|false|1639091551524|Critical risk
35184372129175|1635446499233|MAC|true|1663149729829|Critical risk
4398046551448|1590010301980|POS|false|1613411041003|Significant risk
4398046551449|1586619855926|POS|false|1609802171947|Low risk
52776558173594|1660186642592|NFC|false|1666604627211|Severe risk
35184372129179|1636500901145|QRCode|false|1650799253617|High risk
35184372129180|1631287015442|PHONE|false|1660397637384|High risk
43980465151389|1646742395911|RFID|false|1652687070287|High risk
17592186084766|1609107640584|RFID|false|1627820913220|Critical risk
8796093062559|1591923573232|QRCode|false|1650112072410|Very high risk
52776558173600|1658499826464|PHONE|false|1669535592609|Extreme risk
26388279106977|1621802042586|POS|false|1664560916601|Very high risk
4398046551458|1587585560510|IPv4|false|1660955948246|Extreme risk
35184372129187|1636075979171|ATM|false|1660313225095|Moderate risk
8796093062564|1592857366971|RFID|false|1618865366849|Critical risk
48378511662501|1649889440711|MAC|false|1671418477850|Minimal risk
4398046551462|1588658752467|NFC|false|1659731571408|Low risk
17592186084775|1605485996186|IPv6|true|1625356790062|Significant risk
26388279106984|1621438864216|RFID|false|1666147686208|Severe risk
8796093062569|1593176146400|MAC|false|1623503228686|Extreme risk
57174604684714|1666420895727|ATM|false|1670217540138|Significant risk
13194139573675|1599960050192|RFID|false|1604466802178|Minimal risk
43980465151404|1644008291567|MAC|false|1660852204392|High risk
4398046551469|1585955684129|MAC|false|1625844976561|Significant risk
4398046551470|1585336654779|ATM|false|1659167930565|Extreme risk
4398046551471|1586821835745|IPv4|false|1591677138864|Very high risk
30786325618096|1624624950118|QRCode|false|1650001153754|Moderate risk
26388279106993|1620056067404|IPv6|false|1650177477053|Moderate risk
52776558173618|1661524777693|IPv6|false|1668364695033|Severe risk
39582418640307|1642896298866|WIFI|false|1672074680809|Significant risk
40372|1580498570340|RFID|true|1650982719594|Minimal risk
8796093062581|1595463784219|ATM|false|1654083780461|High risk
57174604684726|1664946729210|WIFI|false|1672085726699|Minimal risk
17592186084791|1604393629219|IPv6|false|1661407573712|Minimal risk
21990232595896|1611837646136|QRCode|false|1665812612062|Severe risk
30786325618105|1624694955269|IPv6|false|1638698927401|Significant risk
39582418640314|1638942457911|MAC|false|1658602538456|Low risk
4398046551483|1589292060569|IPv4|false|1606733907807|High risk
35184372129212|1635992445404|RFID|false|1650024265299|Moderate risk
57174604684733|1666374589573|ATM|false|1668018140971|Moderate risk
52776558173630|1658635123842|MAC|false|1662024021151|Moderate risk
21990232595903|1612148015024|PHONE|false|1649945520094|High risk
13194139573696|1598246755681|ATM|false|1605211245819|Very high risk
61572651195841|1670527790611|WIFI|false|1671107747815|Extreme risk
17592186084802|1607622121050|QRCode|false|1652543537984|High risk
39582418640323|1637749317332|ATM|false|1643953323650|High risk
30786325618116|1628917154869|NFC|false|1650352272408|Very high risk
26388279107013|1621944832622|NFC|false|1644383812675|Significant risk
52776558173638|1662587625397|RFID|false|1663379162797|Low risk
43980465151431|1649038573619|POS|false|1656243212971|High risk
8796093062600|1595056842296|IPv6|false|1653069414207|High risk
17592186084809|1607874459594|PHONE|false|1663538833763|Critical risk
21990232595914|1610677683071|PHONE|false|1669712652657|Significant risk
43980465151435|1643654577540|MAC|false|1659532445928|Moderate risk
17592186084812|1607282524600|ATM|false|1650675934284|Significant risk
26388279107021|1619145084370|IPv4|false|1639642139560|Minimal risk
57174604684750|1664724073609|ATM|false|1668373188823|Minimal risk
43980465151439|1649604609263|QRCode|false|1664834895854|Severe risk
26388279107024|1617801180536|RFID|false|1637535926452|Low risk
4398046551505|1586971636683|IPv6|false|1587151178593|Significant risk
57174604684754|1662917687028|ATM|false|1665949410356|Moderate risk
40403|1579906030680|PHONE|false|1634524741425|Severe risk
8796093062612|1594880532758|PHONE|false|1615455471326|Severe risk
17592186084821|1604427834086|IPv6|true|1670685416012|Significant risk
13194139573718|1600806203847|POS|false|1627457056181|High risk
39582418640343|1638326966188|IPv6|false|1650662541611|Low risk
57174604684760|1666205403742|WIFI|false|1668341646575|Significant risk
21990232595929|1612876980861|ATM|false|1660422116988|Extreme risk
26388279107034|1617867782136|POS|true|1652060504378|Very high risk
8796093062619|1592975884309|WIFI|false|1609915097897|Very high risk
57174604684764|1664343535285|POS|false|1669647707989|Extreme risk
17592186084829|1606307656592|QRCode|false|1639888882800|Minimal risk
48378511662558|1650940049655|MAC|false|1651109215153|Minimal risk
4398046551519|1589045156187|NFC|false|1656841846692|Moderate risk
4398046551520|1587214787143|IPv4|false|1622050002733|Severe risk
48378511662561|1654766717121|IPv6|false|1655672420260|Significant risk
39582418640354|1639354310188|ATM|false|1669606461393|Very high risk
17592186084835|1610289782301|PHONE|false|1656713637342|High risk
13194139573732|1597631069099|RFID|false|1621017977777|Very high risk
39582418640357|1642973717268|IPv6|false|1669657610903|High risk
57174604684774|1664183570857|IPv6|false|1670356377281|Very high risk
40423|1580115332851|RFID|true|1595272982125|Severe risk
17592186084840|1608702241574|ATM|false|1643806935090|Low risk
57174604684777|1667850148756|POS|false|1669810096993|Extreme risk
17592186084842|1609030067271|MAC|false|1646966104901|Low risk
21990232595947|1614911598143|ATM|false|1656596044616|Critical risk
8796093062636|1596159916188|IPv4|false|1611425040813|Significant risk
52776558173677|1656633334363|RFID|false|1670465609050|Low risk
48378511662574|1652864638192|WIFI|false|1659715760953|Severe risk
57174604684783|1668634991557|IPv6|false|1671763894774|Severe risk
17592186084848|1608910120276|IPv6|false|1658537547034|Severe risk
57174604684785|1667353346164|QRCode|false|1670106995875|Extreme risk
21990232595954|1612672972617|QRCode|false|1647544150947|Moderate risk
43980465151475|1643918714318|IPv4|false|1652183404017|Low risk
43980465151476|1643995329154|PHONE|false|1661814252036|Critical risk
30786325618165|1625875694607|QRCode|false|1657712868488|Severe risk
30786325618166|1628806449315|POS|true|1660129765497|Low risk
8796093062647|1593594695874|PHONE|false|1601342115088|Critical risk
52776558173688|1660989351437|WIFI|false|1665651293579|Critical risk
39582418640377|1638920361220|IPv6|false|1668499508091|Severe risk
13194139573754|1599902714662|ATM|false|1625157097311|Minimal risk
35184372129275|1632164869566|PHONE|false|1632636028088|Low risk
13194139573756|1601831738799|MAC|false|1640807641341|Low risk
48378511662589|1652240826886|PHONE|false|1660765782624|Significant risk
35184372129278|1634079892283|ATM|false|1641847596259|Extreme risk
61572651195903|1672517932788|RFID|false|1672522074737|High risk
4398046551552|1586258575669|ATM|false|1635363070788|Very high risk
52776558173697|1661620239019|MAC|false|1666526461905|Extreme risk
48378511662594|1649938104031|IPv6|true|1660958694329|Severe risk
30786325618179|1625578906929|RFID|false|1634542910071|Minimal risk
61572651195908|1671110415349|POS|false|1671395173114|Moderate risk
48378511662597|1651463727858|RFID|false|1668686696071|Severe risk
21990232595974|1611548754670|IPv4|false|1626653306909|Significant risk
39582418640391|1639798205139|QRCode|false|1668461088369|Minimal risk
30786325618184|1629422017317|ATM|false|1639038194737|Significant risk
13194139573769|1601783334436|WIFI|false|1628187083182|Moderate risk
43980465151498|1648248208459|IPv4|false|1656467263418|Minimal risk
4398046551563|1586099676851|NFC|false|1669020725157|Extreme risk
52776558173708|1660267997594|RFID|false|1662663639766|Minimal risk
