id|createTime|type|isBlocked|lastLogin|riskLevel
30786325587795|1627070924871|PHONE|false|1634438244396|Minimal risk
35184372098900|1633793145271|POS|false|1665125087742|Moderate risk
57174604654421|1666902841794|NFC|false|1668803458078|Extreme risk
43980465121110|1643339350735|WIFI|false|1651436545956|Extreme risk
48378511632215|1652868971651|ATM|false|1668782910130|Minimal risk
35184372098904|1632831209353|IPv4|false|1671726851868|Critical risk
21990232565593|1615429093384|IPv4|false|1647354923431|Low risk
52776558143322|1656688677728|MAC|false|1658680975783|Very high risk
48378511632219|1651778519452|PHONE|false|1653830395288|Extreme risk
52776558143324|1658320277199|PHONE|false|1660091171615|Low risk
8796093032285|1596437187199|MAC|false|1648567247244|Minimal risk
17592186054494|1609636610034|POS|false|1641903867953|Minimal risk
10079|1581161495248|PHONE|false|1640745772502|Severe risk
52776558143328|1657667519043|IPv4|true|1668698470357|Extreme risk
4398046521185|1589831023614|PHONE|false|1591357954124|Moderate risk
57174604654434|1668125293515|IPv4|false|1670744003055|Moderate risk
8796093032291|1593205813727|ATM|false|1646407088878|Minimal risk
35184372098916|1631764220262|IPv6|false|1650330191765|High risk
21990232565605|1616142831933|POS|false|1627360443444|Severe risk
35184372098918|1635744200538|POS|false|1644259621533|Low risk
8796093032295|1597200095051|IPv4|false|1652004095924|Low risk
35184372098920|1631467119262|ATM|false|1635024657851|Very high risk
4398046521193|1586078802600|IPv4|false|1646389149137|Moderate risk
4398046521194|1585859193087|MAC|false|1600265938306|Critical risk
8796093032299|1595625885127|WIFI|false|1638819713660|Critical risk
30786325587820|1628445680811|IPv6|false|1636486777624|Critical risk
43980465121133|1648163689717|IPv4|false|1653854859267|Minimal risk
43980465121134|1649167864334|MAC|false|1669290003695|Very high risk
43980465121135|1643692864024|PHONE|false|1646891519746|Extreme risk
26388279076720|1622195080990|IPv4|true|1637646598106|Low risk
35184372098929|1632069226889|MAC|false|1660119807816|Severe risk
10098|1581711007897|NFC|false|1665768764864|Severe risk
48378511632243|1651774640117|NFC|false|1664734294053|Minimal risk
30786325587828|1626391438441|NFC|false|1653958044502|Extreme risk
52776558143349|1657554979210|WIFI|false|1660459985841|Very high risk
52776558143350|1660623257422|MAC|false|1670107880792|Low risk
39582418610039|1640539754388|RFID|false|1655208140864|High risk
4398046521208|1586597818683|RFID|false|1643149028143|Low risk
17592186054521|1606454794566|NFC|false|1649235753795|Significant risk
39582418610042|1639270294933|RFID|false|1639695302710|Moderate risk
26388279076731|1617164645499|QRCode|false|1621620117265|Very high risk
4398046521212|1586589493302|WIFI|false|1660474062772|Minimal risk
17592186054525|1604021843909|IPv4|false|1641887462408|Moderate risk
43980465121150|1647748382492|RFID|false|1671984770755|Significant risk
17592186054527|1607888351780|ATM|false|1664535786456|High risk
61572651165568|1671227734346|QRCode|false|1671888060180|Minimal risk
8796093032321|1597124953776|NFC|false|1655561139941|Extreme risk
30786325587842|1629276842605|PHONE|true|1654786987711|Moderate risk
35184372098947|1633213628522|NFC|false|1656581107723|Critical risk
52776558143364|1658871374477|IPv4|false|1660700050249|Significant risk
43980465121157|1648316780652|RFID|false|1666526852735|Critical risk
26388279076742|1619171131424|QRCode|false|1645279407484|Moderate risk
61572651165575|1672191448123|MAC|false|1672409127865|Critical risk
8796093032328|1594942569776|RFID|false|1626548165738|Severe risk
61572651165577|1671898883435|POS|false|1672474903875|Critical risk
43980465121162|1647659874088|RFID|false|1671790232152|High risk
17592186054539|1605723482396|WIFI|false|1671794324844|Moderate risk
4398046521228|1590041526301|IPv4|false|1648730843471|Critical risk
57174604654477|1668201372677|NFC|false|1668521256284|Critical risk
10126|1579657518710|MAC|false|1652226625468|Extreme risk
17592186054543|1607930282407|QRCode|false|1618575271726|Moderate risk
52776558143376|1656681798165|WIFI|false|1665111621298|Minimal risk
8796093032337|1595935361535|NFC|false|1617855469956|Severe risk
39582418610066|1638589449058|POS|false|1643807461901|Severe risk
30786325587859|1628528925628|NFC|false|1655988754307|Severe risk
48378511632276|1653156865897|RFID|false|1656362703290|Extreme risk
30786325587861|1624605843299|POS|true|1663392206598|Extreme risk
21990232565654|1614211633529|PHONE|false|1636852512546|Low risk
10135|1579923379669|POS|false|1659123727448|Significant risk
8796093032344|1591471130141|PHONE|false|1601557533341|Moderate risk
26388279076761|1622205169533|MAC|false|1671836495499|Low risk
26388279076762|1621233555226|POS|false|1634158267217|High risk
57174604654491|1667421301871|ATM|false|1671024891924|Significant risk
57174604654492|1664174818228|ATM|false|1671187496309|Severe risk
8796093032349|1596155909920|NFC|false|1619807873131|Extreme risk
61572651165598|1669811252850|ATM|false|1670484824441|Moderate risk
17592186054559|1608260877832|POS|false|1656725404171|Very high risk
57174604654496|1664998247794|MAC|false|1671865062885|Minimal risk
26388279076769|1622574784693|POS|false|1637683098686|High risk
4398046521250|1589922405414|WIFI|false|1634913880165|Extreme risk
4398046521251|1589264194632|IPv4|false|1592965178413|Severe risk
4398046521252|1588552922634|WIFI|false|1607064184971|Very high risk
43980465121189|1649631660773|PHONE|false|1666840427987|Extreme risk
10150|1584080594805|QRCode|false|1671649935699|Very high risk
52776558143399|1657520231048|ATM|false|1659172263421|Critical risk
21990232565672|1614197255188|IPv6|false|1651578527866|Low risk
30786325587881|1627082005358|QRCode|true|1646688937171|Very high risk
13194139543466|1601511043580|WIFI|false|1612473071087|Minimal risk
13194139543467|1603252796432|NFC|false|1606091029869|Minimal risk
10156|1582392712229|NFC|false|1582500642555|Minimal risk
39582418610093|1642902334848|PHONE|false|1663550936303|Severe risk
48378511632302|1649792137077|RFID|false|1668177166227|Minimal risk
30786325587887|1624149596867|RFID|true|1637402159297|Extreme risk
4398046521264|1587448963836|NFC|false|1602287268312|Critical risk
48378511632305|1654465854648|ATM|false|1658612697513|Minimal risk
39582418610098|1640460932503|PHONE|false|1658995260587|Severe risk
8796093032371|1595137711713|IPv4|false|1664960571391|Low risk
17592186054580|1609059763647|PHONE|false|1664555209927|Significant risk
43980465121205|1648720911149|POS|false|1667342731989|Very high risk
52776558143414|1660402957664|IPv4|false|1669786543745|Very high risk
48378511632311|1655911630428|QRCode|false|1665257570363|Minimal risk
8796093032376|1591431286824|RFID|false|1657426652413|Severe risk
10169|1581518647795|WIFI|false|1670757161929|Extreme risk
35184372099002|1633390038507|NFC|false|1655421378794|Significant risk
43980465121211|1646683482987|ATM|true|1656354995818|Minimal risk
43980465121212|1648135023446|PHONE|false|1657097979639|Critical risk
30786325587901|1628159216664|ATM|false|1633273106908|Significant risk
21990232565694|1613696758740|QRCode|false|1655253904329|Extreme risk
48378511632319|1651149140081|POS|false|1672209840913|Significant risk
52776558143424|1656991673457|MAC|false|1669121055074|Extreme risk
35184372099009|1633112901586|PHONE|false|1648170750363|Low risk
30786325587906|1629736937466|QRCode|false|1632609138427|Moderate risk
17592186054595|1605668973846|MAC|false|1639191264307|Extreme risk
43980465121220|1643338116427|RFID|false|1651066415197|Severe risk
52776558143429|1657581035922|ATM|false|1660818330299|Minimal risk
8796093032390|1592612196422|NFC|false|1670237884260|Critical risk
48378511632327|1650139736824|POS|false|1672061191047|Severe risk
43980465121224|1645783047542|NFC|false|1646587778308|Moderate risk
35184372099017|1636375028262|ATM|false|1643940273453|High risk
26388279076810|1620691589021|IPv6|false|1635746504759|Low risk
57174604654539|1667269460944|ATM|false|1668241689215|Significant risk
4398046521292|1590764103378|IPv4|false|1624995312352|High risk
61572651165645|1669364340683|RFID|false|1671206750140|Severe risk
4398046521294|1585621499020|WIFI|false|1655661853075|Significant risk
35184372099023|1634870584866|QRCode|false|1655435681216|Low risk
35184372099024|1631660791772|MAC|false|1665288155837|Critical risk
52776558143441|1656788070477|QRCode|false|1662486362108|Minimal risk
30786325587922|1628551937811|WIFI|false|1629234811711|Significant risk
8796093032403|1595391593254|RFID|false|1638472536401|Low risk
30786325587924|1624282443575|QRCode|false|1624291618283|Moderate risk
10197|1584145324752|RFID|false|1602003963216|Severe risk
48378511632342|1653919207164|RFID|false|1654775983106|Severe risk
43980465121239|1644597907381|IPv6|false|1656765987895|Severe risk
35184372099032|1636540632121|QRCode|false|1662798563612|Very high risk
39582418610137|1638876210493|ATM|false|1647360077078|Extreme risk
4398046521306|1586006186556|QRCode|false|1650695561931|Critical risk
35184372099035|1633786654487|POS|false|1651368290437|Low risk
13194139543516|1599842806283|POS|false|1635503487270|Extreme risk
13194139543517|1599697753291|POS|false|1644942887907|Very high risk
43980465121246|1645327376768|IPv6|false|1655213858383|Extreme risk
26388279076831|1623119210514|ATM|false|1636446850348|High risk
17592186054624|1607367766868|MAC|true|1672337317605|High risk
10209|1580267733505|PHONE|false|1648459090290|Severe risk
4398046521314|1590152694832|PHONE|false|1622293627652|Minimal risk
43980465121251|1646527693325|IPv4|false|1658765013865|Significant risk
13194139543524|1597994063305|WIFI|false|1669844970220|Very high risk
57174604654565|1667679513747|RFID|true|1669442170817|Moderate risk
57174604654566|1667079524074|ATM|false|1669135344036|Significant risk
57174604654567|1668386871939|WIFI|false|1671509760589|Low risk
13194139543528|1597577100486|RFID|false|1631142098243|High risk
21990232565737|1613635554972|QRCode|false|1617759741439|Extreme risk
30786325587946|1624632547682|IPv4|false|1645961554825|High risk
4398046521323|1585023165127|ATM|false|1622270835999|Significant risk
52776558143468|1662681161137|IPv6|false|1667232585074|High risk
10221|1580511892569|RFID|false|1655229927685|Critical risk
26388279076846|1617792816344|ATM|false|1631617100298|Very high risk
10223|1579571818219|WIFI|false|1613593478241|Critical risk
57174604654576|1666626117852|RFID|false|1668648838477|Very high risk
10225|1584076802453|WIFI|false|1631069011585|Low risk
57174604654578|1666117144379|WIFI|false|1672387243974|Extreme risk
57174604654579|1667693419395|ATM|false|1668645955721|Moderate risk
10228|1580112560339|NFC|false|1627440345129|Moderate risk
13194139543541|1599220255672|MAC|false|1663284859926|Severe risk
17592186054646|1606304420607|QRCode|false|1649467886561|Minimal risk
48378511632375|1650580404299|NFC|false|1654430847315|Critical risk
13194139543544|1603021869599|ATM|false|1664090287604|Very high risk
30786325587961|1627054575213|QRCode|false|1662028292193|High risk
13194139543546|1599956281819|NFC|false|1660092983993|Very high risk
30786325587963|1629053921136|QRCode|true|1639222594813|Critical risk
26388279076860|1619858941390|IPv6|false|1624492772085|Significant risk
4398046521341|1588156033532|WIFI|false|1588834689666|Very high risk
17592186054654|1605028692166|WIFI|false|1614975057985|Low risk
57174604654591|1663897956598|MAC|false|1669720736615|Significant risk
39582418610176|1641575586410|MAC|false|1649363171137|Critical risk
10241|1582616938940|NFC|false|1671258154456|Moderate risk
30786325587970|1624493022879|POS|false|1663964999480|Moderate risk
39582418610179|1638232318530|WIFI|false|1646923476875|Very high risk
4398046521348|1585630306243|WIFI|false|1634830763993|Extreme risk
57174604654597|1664996723449|POS|false|1668413183098|Extreme risk
43980465121286|1644691915950|NFC|false|1657618106419|Very high risk
8796093032455|1596219712057|ATM|false|1655656958741|Critical risk
10248|1581516013563|NFC|false|1623000347530|Critical risk
48378511632393|1650613106360|WIFI|true|1660902194797|Critical risk
57174604654602|1669254084202|IPv6|false|1672346781032|Extreme risk
39582418610187|1639567225967|MAC|false|1668905241470|Minimal risk
17592186054668|1607293724774|RFID|false|1638395600503|Minimal risk
26388279076877|1621735811972|ATM|false|1659146890060|Moderate risk
17592186054670|1608309294442|IPv4|false|1618735199827|Significant risk
17592186054671|1605256247794|QRCode|false|1631138790850|Severe risk
17592186054672|1606818971513|ATM|false|1623153370659|Minimal risk
13194139543569|1601802663205|IPv4|true|1613258473422|Low risk
8796093032466|1595507603410|POS|false|1652802365173|Very high risk
57174604654611|1667968659588|IPv4|false|1669433569378|Low risk
8796093032468|1595454081445|NFC|false|1603194184213|Minimal risk
17592186054677|1604240084165|WIFI|false|1658246509696|High risk
13194139543574|1599830481845|ATM|false|1645067339424|Extreme risk
39582418610199|1636911687857|WIFI|false|1641490501259|Severe risk
13194139543576|1599870644408|ATM|false|1669266904733|High risk
52776558143513|1659785762802|ATM|false|1662664116629|Extreme risk
17592186054682|1603993815250|IPv6|false|1633881877474|High risk
43980465121307|1643534403548|WIFI|true|1647469526106|Very high risk
17592186054684|1606480070653|POS|false|1620506060616|Low risk
39582418610205|1637516671384|WIFI|false|1647006303478|Critical risk
21990232565790|1613887975854|IPv6|false|1640254530713|Minimal risk
10271|1583873004987|IPv4|false|1605591199272|Significant risk
35184372099104|1634308479046|MAC|false|1635796507419|High risk
52776558143521|1658442172023|WIFI|false|1669903169401|Extreme risk
35184372099106|1635446922791|ATM|false|1651940005355|Moderate risk
35184372099107|1635644616624|NFC|false|1671320662677|Moderate risk
13194139543588|1601755388350|NFC|false|1638811977256|Very high risk
4398046521381|1584670490855|NFC|false|1663107734707|Very high risk
30786325588006|1624116244835|POS|false|1656030355683|Low risk
30786325588007|1624600700388|POS|false|1656538318333|Significant risk
26388279076904|1621837219441|ATM|false|1652993890072|Very high risk
39582418610217|1637154296810|WIFI|false|1654776569192|Low risk
13194139543594|1603420869898|POS|false|1629749361310|Low risk
26388279076907|1621848159502|RFID|false|1655217543981|Minimal risk
57174604654636|1665357380368|QRCode|false|1669810618335|Minimal risk
35184372099117|1636096001193|NFC|false|1668193851983|Extreme risk
26388279076910|1621378312354|RFID|false|1634313884114|Extreme risk
39582418610223|1637829571639|POS|false|1664164173591|Extreme risk
21990232565808|1615183957412|WIFI|false|1633949633644|Significant risk
52776558143537|1662182046709|RFID|false|1662933616729|Critical risk
61572651165746|1671162108848|ATM|false|1672104448433|Severe risk
4398046521395|1589721379878|IPv6|false|1670864863896|Very high risk
4398046521396|1590067873193|QRCode|false|1627595543011|High risk
48378511632437|1649927173013|IPv4|false|1669330397268|Minimal risk
35184372099126|1630382091682|ATM|false|1632707099633|Significant risk
39582418610231|1641582665138|PHONE|false|1652104841872|Extreme risk
39582418610232|1641586517987|PHONE|false|1650119334341|Significant risk
26388279076921|1621757471602|RFID|false|1655931381957|Significant risk
26388279076922|1618557271447|WIFI|false|1642626973400|Extreme risk
26388279076923|1622526416667|ATM|false|1631021887646|Critical risk
17592186054716|1606126473716|IPv4|true|1651350244251|Minimal risk
57174604654653|1665607962792|PHONE|false|1670844454168|Minimal risk
52776558143550|1662147956215|RFID|false|1671686796568|Moderate risk
35184372099135|1630987923939|MAC|false|1667170050097|Extreme risk
61572651165760|1669382249462|NFC|false|1672232245541|Minimal risk
61572651165761|1671446261786|NFC|false|1671917858411|Severe risk
4398046521410|1588466824094|WIFI|false|1594166295445|Critical risk
35184372099139|1633169748454|IPv6|false|1665293674006|Extreme risk
13194139543620|1600173441814|WIFI|false|1628821303512|Low risk
10309|1580176812424|NFC|false|1633723917674|Very high risk
10310|1583462680092|POS|false|1642576808244|High risk
10311|1580220611142|RFID|false|1669760811534|Severe risk
61572651165768|1671077150329|ATM|false|1671139803772|Low risk
52776558143561|1662636807207|PHONE|false|1663988978228|Low risk
13194139543626|1601320644081|WIFI|false|1664376759872|Severe risk
57174604654667|1665662470766|ATM|false|1671490859991|Significant risk
8796093032524|1593083642782|IPv6|false|1599506715805|Extreme risk
13194139543629|1598919436512|WIFI|false|1606921329554|Very high risk
57174604654670|1665683597539|IPv4|false|1668179414766|Low risk
39582418610255|1640013016151|IPv6|false|1660819880554|Low risk
10320|1580560026168|RFID|false|1627314093234|Extreme risk
13194139543633|1603772707721|PHONE|false|1641120259259|High risk
17592186054738|1606467377131|QRCode|false|1662881241460|High risk
30786325588051|1623680623766|RFID|false|1656063430473|Low risk
30786325588052|1629041072872|NFC|false|1663569700112|Minimal risk
8796093032533|1592025044532|PHONE|false|1661898588330|Extreme risk
57174604654678|1663404139912|RFID|false|1671125331276|Critical risk
39582418610263|1638902564192|NFC|false|1667642800278|Critical risk
30786325588056|1628660740294|MAC|false|1670954073993|Extreme risk
30786325588057|1629231059088|PHONE|false|1646439789432|Critical risk
4398046521434|1589777498615|ATM|false|1661561500248|Significant risk
10331|1582163038728|IPv6|false|1640404226514|Significant risk
26388279076956|1619237038840|NFC|false|1668088271936|Critical risk
4398046521437|1584413853575|MAC|false|1667893787293|Critical risk
13194139543646|1600051806738|IPv4|false|1636577084015|High risk
61572651165791|1671506191965|QRCode|false|1671916506986|High risk
61572651165792|1671037335216|PHONE|false|1672447886600|Critical risk
10337|1584227188944|MAC|true|1608600340090|Very high risk
52776558143586|1659451170224|RFID|false|1665007979679|Extreme risk
4398046521443|1588892227013|POS|true|1640047239723|Extreme risk
21990232565860|1612554346160|ATM|false|1612779112722|Significant risk
48378511632485|1652412631022|MAC|false|1662564745690|Severe risk
4398046521446|1590110479630|RFID|false|1657042684521|Moderate risk
13194139543655|1603617718970|POS|false|1611438915696|Severe risk
48378511632488|1649743023083|MAC|false|1654938536353|Moderate risk
4398046521449|1588827363935|NFC|false|1652470594875|Very high risk
10346|1582183603958|ATM|false|1639256004206|Significant risk
8796093032555|1591176608816|MAC|false|1668327246184|Low risk
57174604654700|1663551723892|MAC|false|1668384474608|Extreme risk
17592186054765|1607905332055|POS|false|1609973498186|Low risk
48378511632494|1649719802405|IPv4|false|1652664730508|Moderate risk
17592186054767|1608846510552|NFC|false|1666995629076|Severe risk
52776558143600|1660416246858|NFC|false|1672378455757|Moderate risk
48378511632497|1653520542971|WIFI|false|1665542208788|Critical risk
35184372099186|1632874217417|IPv6|false|1663736540643|High risk
10355|1578259577905|QRCode|false|1620299439760|Severe risk
30786325588084|1628069252832|PHONE|false|1656572890157|Moderate risk
35184372099189|1631814755111|IPv4|false|1661140682154|Minimal risk
26388279076982|1618828290408|QRCode|false|1654770370189|Severe risk
21990232565879|1613941310714|IPv4|false|1629706137042|Very high risk
35184372099192|1635820832277|QRCode|false|1649950067757|Moderate risk
52776558143609|1662083511157|MAC|false|1662622424718|Significant risk
30786325588090|1625936281701|WIFI|false|1671636539987|Minimal risk
10363|1580282489039|QRCode|false|1591625757945|Significant risk
26388279076988|1619226646829|PHONE|false|1621246527296|Moderate risk
35184372099197|1633446313342|POS|false|1653010025825|Moderate risk
30786325588094|1625833701562|ATM|false|1660840975149|Critical risk
30786325588095|1625475975297|WIFI|false|1625633803638|Moderate risk
30786325588096|1627080985056|PHONE|false|1651899657743|Critical risk
39582418610305|1640731254574|QRCode|false|1669995980851|Significant risk
43980465121410|1648545383294|IPv6|false|1663550645492|Very high risk
52776558143619|1661774305892|IPv4|false|1667612906568|Severe risk
17592186054788|1607594317903|IPv4|false|1661605909532|Minimal risk
4398046521477|1586535407813|PHONE|false|1637895936801|High risk
48378511632518|1655429751181|NFC|false|1667011363528|Moderate risk
26388279076999|1619943387105|WIFI|false|1649750494945|Very high risk
17592186054792|1604352600683|IPv4|false|1610045323460|Minimal risk
8796093032585|1593357305523|IPv4|false|1664148397290|Moderate risk
13194139543690|1600619372296|NFC|false|1643953628847|Significant risk
13194139543691|1597842155977|IPv6|false|1627628917553|Critical risk
17592186054796|1608517111031|RFID|false|1665125074082|Significant risk
21990232565901|1612820709661|NFC|false|1653013675716|Significant risk
43980465121422|1644883875555|RFID|false|1669470199037|Low risk
8796093032591|1596865453247|MAC|false|1611039877639|Minimal risk
21990232565904|1616233988336|IPv6|false|1649867558663|Moderate risk
30786325588113|1626758357193|NFC|false|1660865303964|Low risk
8796093032594|1594104909223|IPv4|false|1638672274041|Minimal risk
43980465121427|1649409949444|IPv6|false|1658348194728|Moderate risk
48378511632532|1650578613137|POS|false|1669350975538|Very high risk
43980465121429|1649277670101|PHONE|false|1670189622560|Minimal risk
57174604654742|1663756341166|PHONE|false|1665602170072|Low risk
52776558143639|1660645493783|ATM|false|1666984395771|Severe risk
48378511632536|1655782347521|POS|false|1669669146921|High risk
13194139543705|1598300621650|IPv4|false|1600825213869|Minimal risk
8796093032602|1594737722947|POS|false|1651136104871|High risk
21990232565915|1616277706111|ATM|false|1651842336564|Very high risk
8796093032604|1595117138367|IPv4|false|1610638205481|Severe risk
13194139543709|1600458521060|POS|false|1638781038114|Extreme risk
52776558143646|1661050205242|IPv4|false|1664941230234|High risk
39582418610335|1641785304303|IPv4|false|1665986070123|High risk
43980465121440|1646314234770|MAC|false|1656607809848|Extreme risk
30786325588129|1625435859017|QRCode|false|1639511491611|Extreme risk
43980465121442|1648643644721|MAC|false|1669085728197|High risk
26388279077027|1620278345508|NFC|false|1630570878941|Very high risk
52776558143652|1657933279382|PHONE|false|1667890526156|High risk
61572651165861|1670031502972|NFC|false|1672097339069|Significant risk
21990232565926|1613176832272|ATM|true|1668206906640|Significant risk
8796093032615|1590956433284|QRCode|false|1613223194805|Low risk
17592186054824|1605064375227|WIFI|false|1622660427395|Low risk
13194139543721|1600538970801|RFID|false|1616197165092|High risk
13194139543722|1597766769681|MAC|false|1642813866121|Extreme risk
48378511632555|1655262999098|PHONE|false|1662640588126|Low risk
57174604654764|1667170540156|RFID|false|1668171649149|Moderate risk
39582418610349|1642341590262|IPv4|false|1653678525868|Extreme risk
17592186054830|1604073640435|ATM|false|1663434495372|Significant risk
52776558143663|1662256701113|POS|false|1662605493119|Very high risk
8796093032624|1592978693847|ATM|false|1627288072134|Severe risk
57174604654769|1665988642206|POS|false|1668932623259|High risk
10418|1579144580412|RFID|false|1600241555887|Severe risk
17592186054835|1604345145122|IPv6|false|1615910279232|Low risk
52776558143668|1660355340703|QRCode|false|1671406262248|Severe risk
13194139543733|1601570236238|PHONE|false|1615463612317|Minimal risk
10422|1581873211503|NFC|false|1640488189809|Very high risk
35184372099255|1630155950301|IPv4|false|1630266798369|Extreme risk
48378511632568|1650757461062|MAC|false|1660516112223|Minimal risk
48378511632569|1650921359526|MAC|false|1653491243315|High risk
8796093032634|1596502810082|ATM|false|1621997362520|Moderate risk
43980465121467|1649313914853|NFC|true|1652113783241|Low risk
26388279077052|1617841888766|IPv6|false|1628117250248|Extreme risk
10429|1580942028389|ATM|false|1594883124279|Minimal risk
13194139543742|1601834845926|ATM|false|1664579243519|Critical risk
35184372099263|1634030050253|IPv4|false|1659424723665|Very high risk
52776558143680|1660854872100|PHONE|false|1669092631504|High risk
52776558143681|1661316279721|RFID|false|1662821653335|Very high risk
13194139543746|1601231470577|PHONE|false|1624559832818|Very high risk
13194139543747|1600384396614|NFC|false|1660289960390|Severe risk
52776558143684|1657273830780|ATM|false|1666088375064|High risk
35184372099269|1635264548281|WIFI|false|1655695775252|Extreme risk
4398046521542|1589729667729|QRCode|false|1625448788285|High risk
13194139543751|1601302303070|POS|false|1624438922183|Significant risk
57174604654792|1666981345633|WIFI|false|1670909116626|Very high risk
4398046521545|1588105259205|ATM|false|1657281255984|Moderate risk
43980465121482|1649589194185|WIFI|true|1661513835815|Minimal risk
10443|1580596899742|IPv4|false|1592551396434|Significant risk
61572651165900|1669988176413|IPv6|false|1672289748508|Extreme risk
10445|1581095754575|QRCode|false|1669322384126|Low risk
61572651165902|1672126368696|NFC|false|1672362453629|Critical risk
48378511632591|1653299328094|POS|false|1662455719436|Severe risk
8796093032656|1596523648941|IPv4|false|1650759072935|Minimal risk
10449|1582923950700|POS|false|1631878182274|Moderate risk
35184372099282|1631962174245|RFID|false|1641009187795|Very high risk
13194139543763|1598741849320|WIFI|false|1598933166774|High risk
10452|1581931797007|WIFI|false|1619187458059|Significant risk
52776558143701|1661089160062|WIFI|false|1668878779456|Severe risk
4398046521558|1586949512690|POS|false|1619363117702|Low risk
48378511632599|1655048538496|RFID|false|1667970687132|Severe risk
30786325588184|1627637134569|MAC|false|1647329066936|High risk
13194139543769|1597628656146|WIFI|false|1622805658533|Moderate risk
17592186054874|1608787996169|NFC|false|1623533040152|Low risk
39582418610395|1640219812470|IPv4|true|1645579101108|Critical risk
43980465121500|1646140790122|MAC|false|1652793927163|Extreme risk
30786325588189|1624964736073|RFID|false|1637091325132|Critical risk
