id|createTime|type|isBlocked|lastLogin|riskLevel
30786325607821|1623935990887|WIFI|false|1637280361632|Moderate risk
43980465141134|1647032554905|IPv4|false|1659502330222|High risk
13194139563407|1601956302251|MAC|false|1616449916832|High risk
26388279096720|1621950710940|QRCode|false|1647064425973|Moderate risk
4398046541201|1587216030551|WIFI|false|1613834899104|Minimal risk
8796093052306|1593852566506|ATM|false|1651481183462|Severe risk
52776558163347|1659131862916|IPv4|false|1671450969065|Significant risk
48378511652244|1652215693900|NFC|false|1664777312728|Minimal risk
35184372118933|1631636919274|RFID|false|1654680799805|Minimal risk
4398046541206|1587457504740|RFID|false|1667691666077|Minimal risk
52776558163351|1658486669653|ATM|false|1664504558559|Extreme risk
30786325607832|1623647017089|MAC|false|1624878019781|Very high risk
39582418630041|1642629233351|MAC|false|1663562081757|Low risk
57174604674458|1665078806314|WIFI|false|1665282699549|Critical risk
30107|1578221897596|POS|false|1654000781251|High risk
57174604674460|1663527133419|RFID|false|1671847218823|Very high risk
48378511652253|1651580896170|IPv4|false|1656308091494|Critical risk
39582418630046|1638701810987|POS|false|1669633684937|Severe risk
30786325607839|1628929283922|PHONE|false|1655654227834|Moderate risk
43980465141152|1647644203679|PHONE|false|1671681339154|Critical risk
57174604674465|1662948896438|POS|false|1668625488951|Moderate risk
13194139563426|1598317506713|QRCode|false|1624354283833|Severe risk
39582418630051|1641261866463|PHONE|false|1656071394067|Critical risk
30116|1584297914381|IPv6|false|1586339787371|Moderate risk
21990232585637|1614111384838|PHONE|false|1661832291286|Critical risk
35184372118950|1632418644416|POS|false|1635448045716|Moderate risk
57174604674471|1663813242310|RFID|false|1665104179149|Minimal risk
30786325607848|1628596479738|IPv4|false|1639280079942|Moderate risk
39582418630057|1640532930895|ATM|false|1662147465895|Significant risk
8796093052330|1593798922768|IPv4|false|1671174170544|High risk
21990232585643|1611419887527|ATM|false|1625464523833|Low risk
21990232585644|1613939216201|QRCode|false|1636868184918|Critical risk
4398046541229|1590470324444|PHONE|false|1612936088613|Moderate risk
8796093052334|1594175576343|MAC|false|1636996856849|Minimal risk
21990232585647|1613793728449|MAC|false|1635957616760|High risk
30128|1578611499375|ATM|false|1624497236814|Very high risk
39582418630065|1639103257290|RFID|false|1644279187224|Extreme risk
30130|1579768397784|ATM|true|1611560381990|Minimal risk
30786325607859|1626189490230|QRCode|false|1632337611704|Very high risk
52776558163380|1660200836197|PHONE|false|1661952534263|Significant risk
26388279096757|1623000038859|ATM|false|1630047098325|High risk
4398046541238|1586673050000|ATM|false|1671020838366|High risk
52776558163383|1661457544152|QRCode|false|1668009492477|Minimal risk
4398046541240|1587903189084|ATM|true|1653105050672|Significant risk
39582418630073|1639659794526|RFID|false|1665826798713|Low risk
39582418630074|1641640897214|NFC|false|1646171804569|Minimal risk
17592186074555|1607083123145|MAC|false|1645106499093|Minimal risk
21990232585660|1614535462008|ATM|false|1622214967258|Minimal risk
8796093052349|1594629678491|IPv4|false|1649276024136|Critical risk
17592186074558|1608939133674|MAC|false|1653591359451|Extreme risk
52776558163391|1660495780812|WIFI|false|1667000871779|Low risk
52776558163392|1656984032046|NFC|false|1659816739838|High risk
57174604674497|1669258113902|POS|false|1671903786407|Extreme risk
57174604674498|1663204969506|WIFI|false|1663828899195|High risk
61572651185603|1670997531389|ATM|false|1671013834074|Low risk
43980465141188|1647836348693|WIFI|false|1655141669952|Significant risk
17592186074565|1607049287132|WIFI|false|1652225470822|Critical risk
13194139563462|1597738055913|WIFI|false|1604889931617|Moderate risk
61572651185607|1669821073062|QRCode|false|1671120694903|Significant risk
30152|1578267899232|RFID|false|1610182952834|Low risk
17592186074569|1604905111214|ATM|false|1665947562848|Moderate risk
21990232585674|1611019210389|QRCode|false|1657671082288|Minimal risk
39582418630091|1639375691752|ATM|false|1651275322889|Low risk
57174604674508|1667270670738|RFID|false|1671886590081|High risk
48378511652301|1656149017180|MAC|false|1665832583435|Severe risk
13194139563470|1601103598095|IPv6|false|1658075082380|Very high risk
43980465141199|1648549390637|NFC|false|1649152353014|Critical risk
30160|1582100133009|MAC|false|1589468683311|Minimal risk
30161|1583610934397|WIFI|false|1593094957224|Severe risk
43980465141202|1644152373779|IPv4|false|1654517707698|Severe risk
43980465141203|1647434008018|WIFI|false|1652167869804|Low risk
48378511652308|1655353297191|RFID|false|1663908773053|Extreme risk
8796093052373|1594945771824|NFC|false|1648147187350|Minimal risk
43980465141206|1649415679215|IPv6|false|1657903732119|High risk
21990232585687|1615743813218|ATM|false|1634740133164|Low risk
43980465141208|1645073162478|RFID|false|1671043112746|Significant risk
17592186074585|1605949114575|QRCode|false|1617139902430|Moderate risk
35184372119002|1633869389575|ATM|true|1667494000925|Moderate risk
26388279096795|1618149070716|WIFI|false|1651698393234|Low risk
17592186074588|1605858460849|PHONE|false|1620651359521|Low risk
39582418630109|1640337991217|ATM|false|1650862920175|Low risk
35184372119006|1630667196183|PHONE|false|1649941341194|Low risk
21990232585695|1613909046300|IPv6|false|1636278383925|Minimal risk
43980465141216|1643407593638|MAC|false|1648826114597|Significant risk
8796093052385|1595593581052|RFID|false|1643985243847|Low risk
8796093052386|1595427215296|NFC|false|1664675109058|Severe risk
48378511652323|1650619874612|PHONE|false|1660326646650|Low risk
8796093052388|1594034006925|ATM|false|1598335124476|Minimal risk
26388279096805|1620426068966|PHONE|false|1628058289531|Moderate risk
8796093052390|1594936245348|POS|false|1651938623170|Moderate risk
8796093052391|1596454117945|PHONE|true|1622915640650|Minimal risk
26388279096808|1622325823273|PHONE|false|1643144669506|Minimal risk
8796093052393|1591170055208|IPv6|false|1664617845634|Severe risk
26388279096810|1622291602292|NFC|false|1664796844939|Extreme risk
17592186074603|1608318993223|MAC|true|1615991582361|Very high risk
8796093052396|1595312566219|IPv6|false|1637631665212|Moderate risk
35184372119021|1633446301158|PHONE|false|1639234439512|Extreme risk
21990232585710|1611030824480|QRCode|false|1670880204560|Moderate risk
57174604674543|1667097612337|ATM|false|1669258615128|Critical risk
57174604674544|1665407718943|QRCode|false|1666495983684|Significant risk
30193|1581044138409|WIFI|false|1666659516288|Severe risk
39582418630130|1641258698541|WIFI|false|1654914647447|Critical risk
30786325607923|1625418224145|POS|false|1647176220001|High risk
39582418630132|1637331510675|QRCode|false|1652592766684|Low risk
17592186074613|1604847886002|POS|false|1665461124005|Significant risk
43980465141238|1647668293690|RFID|false|1651845998173|Minimal risk
17592186074615|1607752897635|NFC|false|1630961254995|Low risk
30786325607928|1629146634429|IPv4|false|1665763941400|Severe risk
48378511652345|1651674776884|IPv6|false|1657645653746|Severe risk
21990232585722|1614722156776|POS|false|1619064435132|Low risk
30203|1579966196704|MAC|true|1602215702947|Severe risk
52776558163452|1662720008852|WIFI|false|1667298715286|Extreme risk
17592186074621|1608658440310|MAC|false|1624769069706|High risk
8796093052414|1596447923436|IPv6|true|1638244501527|Extreme risk
4398046541311|1590630869472|IPv4|false|1596551557525|Critical risk
13194139563520|1599764081166|NFC|false|1609408536943|High risk
30786325607937|1628725027860|IPv6|false|1659442656849|Severe risk
17592186074626|1608972877703|MAC|false|1647896308039|Extreme risk
30211|1583533815501|IPv4|false|1587946217694|Low risk
39582418630148|1640117887876|IPv6|false|1669352005028|High risk
26388279096837|1623347567146|IPv4|false|1642007534181|Very high risk
61572651185670|1672242805958|ATM|false|1672473411334|Low risk
39582418630151|1638028909225|POS|false|1653371234835|Low risk
4398046541320|1585654951093|IPv4|false|1625233320275|Severe risk
8796093052425|1591766789448|PHONE|false|1634166789628|Significant risk
43980465141258|1644564081755|RFID|false|1655252957844|Severe risk
30219|1583452301220|MAC|false|1592268271031|High risk
35184372119052|1632314980577|QRCode|false|1643481551379|Minimal risk
8796093052429|1594042750021|PHONE|false|1668602745751|Significant risk
48378511652366|1651117446335|POS|false|1671270682908|High risk
30223|1583501945248|IPv4|false|1623703061882|Minimal risk
35184372119056|1633951976900|WIFI|false|1643660281867|Very high risk
39582418630161|1636869039030|ATM|false|1655427969496|Low risk
43980465141266|1647225586229|IPv6|false|1663003058169|Critical risk
17592186074643|1606440469107|WIFI|false|1660648616236|Severe risk
43980465141268|1648767686271|WIFI|false|1659118456563|Low risk
48378511652373|1654987084681|QRCode|false|1668759170823|Low risk
8796093052438|1596104520058|ATM|false|1644627287610|Severe risk
17592186074647|1607285936637|IPv4|true|1648493020851|Critical risk
8796093052440|1594789349782|ATM|false|1620840171338|Minimal risk
48378511652377|1652392643348|RFID|false|1671219803205|Very high risk
48378511652378|1652096028526|WIFI|false|1665433381503|High risk
39582418630171|1639342764860|NFC|false|1653780891103|Significant risk
17592186074652|1606895020349|NFC|false|1669275391897|Low risk
35184372119069|1632246758450|POS|false|1647153637903|Extreme risk
35184372119070|1631350319668|IPv4|false|1667554868034|Severe risk
43980465141279|1643324055742|ATM|false|1667537655583|High risk
30240|1579712581397|MAC|false|1601772118811|Moderate risk
21990232585761|1612905254693|ATM|false|1666176209725|Low risk
4398046541346|1585465691863|RFID|false|1620141734246|Moderate risk
4398046541347|1586789186523|MAC|false|1662106964360|Severe risk
48378511652388|1655535660678|RFID|false|1662266754092|Extreme risk
26388279096869|1621792943709|WIFI|false|1670395932594|Very high risk
57174604674598|1663115948445|IPv6|false|1666374239756|Very high risk
61572651185703|1672001085464|NFC|false|1672111472329|Extreme risk
30786325607976|1627606520963|RFID|false|1653124106976|Minimal risk
8796093052457|1594081805102|ATM|false|1629442434004|Moderate risk
30250|1581701066435|NFC|false|1596368930552|Minimal risk
30251|1579872939471|NFC|true|1646733268435|Very high risk
26388279096876|1622510701960|IPv6|false|1628700046949|High risk
30253|1579286047243|WIFI|false|1599380585951|Severe risk
8796093052462|1591017419650|NFC|false|1659854256608|Critical risk
26388279096879|1622061137881|POS|false|1662878046697|Very high risk
61572651185712|1671935807823|MAC|false|1672346540714|Minimal risk
4398046541361|1587379269904|IPv6|false|1662685582828|Severe risk
39582418630194|1638724631320|IPv6|false|1662926716764|Moderate risk
17592186074675|1607893766466|MAC|false|1671838615592|Very high risk
8796093052468|1591519995711|IPv4|false|1630230261573|Minimal risk
61572651185717|1669339781308|NFC|true|1671322336828|Critical risk
30786325607990|1629617296045|RFID|false|1657401881164|Critical risk
26388279096887|1617439764393|WIFI|false|1626305850238|Extreme risk
13194139563576|1601044085270|NFC|false|1620316348371|High risk
8796093052473|1595725630164|PHONE|false|1600394127238|Critical risk
26388279096890|1617068165394|ATM|false|1623153664142|Moderate risk
43980465141307|1646859638688|MAC|false|1647273329809|Severe risk
52776558163516|1660108804646|IPv4|false|1667878082766|Low risk
39582418630205|1642023383347|IPv4|false|1644168867667|Moderate risk
30786325607998|1626599033132|IPv4|false|1657486895744|Minimal risk
30786325607999|1623915994254|PHONE|false|1659480317611|Significant risk
17592186074688|1605709456628|POS|false|1638727427433|Extreme risk
57174604674625|1662886918779|IPv4|false|1672112958947|Critical risk
57174604674626|1664247461990|IPv4|false|1670739506103|Significant risk
4398046541379|1588225106678|IPv4|false|1650280414796|Critical risk
17592186074692|1605558241380|WIFI|false|1634029073759|Moderate risk
13194139563589|1599893060797|IPv4|false|1628595543576|Low risk
13194139563590|1601732677039|MAC|false|1655036021634|Severe risk
52776558163527|1657440172406|RFID|true|1660737986548|Critical risk
21990232585800|1611411291748|MAC|false|1612003054867|Very high risk
17592186074697|1607544240961|ATM|false|1650900638704|Significant risk
48378511652426|1654769595773|MAC|false|1670188610309|Critical risk
26388279096907|1620739802040|IPv6|false|1623337573360|Moderate risk
4398046541388|1588004206807|WIFI|false|1588939211252|High risk
26388279096909|1618408575907|NFC|false|1659383394071|Severe risk
4398046541390|1587960634666|QRCode|false|1629293401109|Extreme risk
52776558163535|1656390320061|PHONE|false|1671965193163|High risk
43980465141328|1646657876934|RFID|false|1669490827804|Significant risk
30289|1582507899729|MAC|false|1626048729757|Moderate risk
57174604674642|1668755791862|IPv6|false|1671670055620|Significant risk
52776558163539|1658677421990|PHONE|false|1660983056067|Extreme risk
35184372119124|1634764739708|MAC|false|1635442717146|Low risk
4398046541397|1588734874526|MAC|false|1598589661200|Critical risk
30786325608022|1625743435437|ATM|false|1645170167334|Low risk
52776558163543|1658793689653|MAC|false|1658948662150|Extreme risk
21990232585816|1613399624198|NFC|false|1621200922139|Minimal risk
57174604674649|1667642891037|WIFI|false|1671906722343|Very high risk
30298|1578671823812|IPv6|false|1618810874842|Severe risk
48378511652443|1652998648801|PHONE|false|1654112495654|Moderate risk
48378511652444|1650694052743|RFID|false|1664289931706|Minimal risk
35184372119133|1633963827934|NFC|false|1643421903219|Severe risk
43980465141342|1649146143716|IPv6|false|1660304094530|Critical risk
26388279096927|1623502245379|WIFI|false|1650758824806|Low risk
13194139563616|1600669318038|MAC|false|1646453772431|High risk
57174604674657|1664280098451|RFID|false|1667875313308|Critical risk
30786325608034|1625107437759|ATM|false|1663290077320|Moderate risk
21990232585827|1615454355287|NFC|false|1639814189282|Minimal risk
39582418630244|1639778364226|IPv6|false|1666902250984|Very high risk
30309|1579576844584|MAC|false|1669314474675|Low risk
8796093052518|1593986161696|ATM|false|1597734512607|Severe risk
30311|1583705954344|MAC|true|1658585654650|Significant risk
35184372119144|1633598912129|PHONE|false|1651802550240|High risk
26388279096937|1619700255535|IPv6|false|1629778243683|Minimal risk
30786325608042|1624971897583|RFID|false|1651473582012|Significant risk
30786325608043|1629724947661|ATM|false|1665592148476|Low risk
52776558163564|1657473439686|WIFI|false|1667507935160|Moderate risk
30317|1581029782016|NFC|false|1636878761026|Very high risk
17592186074734|1608564698034|RFID|false|1671236525391|Extreme risk
21990232585839|1613814172263|WIFI|false|1657699367197|Critical risk
57174604674672|1667523984449|ATM|false|1672224900722|High risk
43980465141361|1645369013617|IPv4|false|1665532562087|Low risk
8796093052530|1592643956157|POS|false|1665431742967|Very high risk
30323|1579198986323|RFID|false|1661808282497|Low risk
17592186074740|1605123732127|QRCode|false|1621599861424|Significant risk
4398046541429|1584378520753|IPv4|false|1661621225402|Significant risk
17592186074742|1608317011726|ATM|false|1635783520048|Minimal risk
4398046541431|1587881063063|PHONE|false|1636676906221|Low risk
26388279096952|1618922128655|IPv4|false|1669514539855|Minimal risk
17592186074745|1604857385213|MAC|false|1617547408429|Moderate risk
48378511652474|1654179345416|IPv4|false|1657267761976|Minimal risk
61572651185787|1670389367675|ATM|false|1671602011695|Significant risk
57174604674684|1664337401830|PHONE|false|1670980605484|Moderate risk
30333|1580785066436|WIFI|false|1630693796470|Severe risk
26388279096958|1617361325523|ATM|false|1641026589926|Significant risk
30335|1583674110230|WIFI|false|1659878321885|Critical risk
30786325608064|1627382796583|IPv4|false|1643644954174|Very high risk
48378511652481|1649833076084|ATM|false|1668684007772|Low risk
26388279096962|1620406892442|NFC|false|1642631436734|Significant risk
35184372119171|1635049348956|RFID|false|1644113731582|Critical risk
35184372119172|1636116357536|QRCode|false|1645853092601|Critical risk
17592186074757|1609196879199|NFC|false|1658064994493|Very high risk
26388279096966|1617462321923|ATM|false|1644011044821|Severe risk
35184372119175|1632187247242|IPv6|false|1637512473826|Moderate risk
35184372119176|1630146900040|POS|false|1654994935733|Critical risk
61572651185801|1670655399491|IPv6|false|1670732568064|Low risk
48378511652490|1650056364872|NFC|false|1658742231132|Significant risk
35184372119179|1631221954918|PHONE|false|1665512806267|Very high risk
39582418630284|1639767582204|WIFI|false|1666078175917|High risk
26388279096973|1621498550865|IPv6|false|1668158999548|Minimal risk
39582418630286|1637181102626|WIFI|false|1658794664185|Very high risk
26388279096975|1619350506585|PHONE|false|1620573513430|Severe risk
30786325608080|1627093640873|RFID|false|1649954649853|High risk
35184372119185|1634250482090|RFID|false|1666358050894|Critical risk
61572651185810|1669958725313|PHONE|false|1670881762312|Moderate risk
39582418630291|1637299436361|ATM|false|1641850743498|Very high risk
35184372119188|1631492463324|MAC|false|1655038744310|Significant risk
35184372119189|1632191716991|MAC|false|1635428170385|Moderate risk
17592186074774|1606629928014|QRCode|true|1649783493212|Moderate risk
13194139563671|1602195261751|IPv4|false|1609204842666|Minimal risk
61572651185816|1670365713489|QRCode|false|1671268950867|High risk
4398046541465|1586007450096|ATM|false|1588899415253|Minimal risk
13194139563674|1598975519937|IPv6|false|1660054652865|Significant risk
43980465141403|1649118284763|PHONE|false|1658804265130|Severe risk
30364|1582166819891|IPv6|false|1636953858945|Critical risk
48378511652509|1651388692574|POS|false|1669946569837|Severe risk
57174604674718|1663256429556|MAC|false|1670344977927|Moderate risk
8796093052575|1594380596290|WIFI|false|1618166586774|Moderate risk
30368|1583441526939|IPv4|false|1653024075178|Significant risk
35184372119201|1631220308685|NFC|false|1631503839179|Minimal risk
17592186074786|1605155697178|RFID|false|1619141145606|Significant risk
17592186074787|1604790517481|RFID|false|1652121154832|Minimal risk
26388279096996|1620749122746|POS|false|1638891527746|High risk
4398046541477|1586439762896|ATM|false|1591832026800|Critical risk
30786325608102|1629173188389|IPv6|false|1644636592862|Significant risk
17592186074791|1604159075046|RFID|false|1670088991686|Extreme risk
57174604674728|1669164014001|IPv6|false|1671676715291|Significant risk
57174604674729|1667107396918|QRCode|false|1669627030087|Severe risk
43980465141418|1649291730192|RFID|false|1663172848800|Critical risk
8796093052587|1595450318704|WIFI|false|1619804272680|Severe risk
57174604674732|1662816829318|RFID|false|1668212009462|Critical risk
17592186074797|1605270787994|IPv4|false|1608032903217|High risk
30786325608110|1623831797690|RFID|true|1623990897135|Moderate risk
8796093052591|1595201029740|RFID|false|1645944020041|Severe risk
26388279097008|1618049844066|RFID|false|1664112224511|Critical risk
17592186074801|1607057941731|RFID|true|1655612345687|Minimal risk
30386|1580302979213|ATM|true|1648528467689|High risk
26388279097011|1618047145691|QRCode|false|1656028610822|Moderate risk
30388|1582514686434|IPv4|false|1618296184017|Extreme risk
30389|1584293465637|NFC|false|1622775967741|High risk
35184372119222|1632960494316|RFID|false|1672401315254|Extreme risk
35184372119223|1632536453107|IPv4|false|1650298059920|Significant risk
61572651185848|1669873422050|WIFI|false|1670824950864|Critical risk
35184372119225|1631401584103|MAC|false|1651721681148|Moderate risk
48378511652538|1651131768188|WIFI|false|1660890335125|Significant risk
57174604674747|1665100381959|IPv6|false|1668877240376|Moderate risk
4398046541500|1589456575140|NFC|false|1592175158931|Very high risk
13194139563709|1601728111978|IPv4|false|1614085607693|Low risk
57174604674750|1666134056875|WIFI|false|1669862374913|Critical risk
43980465141439|1647297608799|RFID|false|1653841846572|Low risk
30400|1582697514857|IPv6|false|1596830096847|Severe risk
43980465141441|1643892801664|NFC|false|1668461545080|Extreme risk
39582418630338|1643012092763|RFID|false|1649629135620|Severe risk
43980465141443|1644282674464|IPv4|false|1659265759327|High risk
43980465141444|1643546308170|QRCode|false|1643602146783|Extreme risk
30405|1578382097034|POS|false|1653776708591|Minimal risk
13194139563718|1602269493106|NFC|false|1609033235005|Low risk
13194139563719|1603340646329|IPv4|false|1633960777601|Low risk
17592186074824|1604386430448|IPv6|false|1610672007951|Extreme risk
13194139563721|1598830111423|PHONE|false|1628867528912|High risk
39582418630346|1639058845986|POS|false|1664048049341|High risk
8796093052619|1591316608924|IPv4|false|1666867584994|Minimal risk
17592186074828|1605188561768|IPv6|false|1616197581642|Very high risk
13194139563725|1600598984975|PHONE|false|1670784026921|Moderate risk
43980465141454|1645208180538|POS|false|1658549531608|Severe risk
39582418630351|1641470930376|NFC|false|1663742705865|Significant risk
21990232585936|1616287251013|RFID|false|1627679868166|Severe risk
39582418630353|1641265964891|IPv6|false|1656778094317|High risk
39582418630354|1640746265421|NFC|false|1660523737727|Critical risk
26388279097043|1621704663845|NFC|false|1663191919942|Very high risk
57174604674772|1664063384241|POS|false|1664735135249|High risk
39582418630357|1642935152353|ATM|false|1653775153547|Significant risk
4398046541526|1589081200984|IPv6|false|1671220826246|Extreme risk
21990232585943|1611281578672|WIFI|false|1618224679131|Low risk
48378511652568|1649823809336|ATM|false|1657080280383|High risk
8796093052633|1594603214345|NFC|false|1657674133109|Minimal risk
13194139563738|1600460314128|RFID|false|1635566549023|Low risk
52776558163675|1658652313646|IPv4|false|1661758172878|Significant risk
57174604674780|1666367410035|QRCode|false|1666554172516|Very high risk
17592186074845|1609765305335|IPv4|false|1633870701178|Critical risk
52776558163678|1662159334941|WIFI|false|1671081297804|Critical risk
13194139563743|1602259515677|PHONE|false|1645411804353|Critical risk
13194139563744|1602840911939|PHONE|false|1662251201529|Very high risk
30786325608161|1626213288594|QRCode|false|1636173626368|Extreme risk
57174604674786|1667789668849|PHONE|false|1668907657912|Severe risk
52776558163683|1661078598154|NFC|false|1671668783487|Significant risk
30436|1582485677457|ATM|false|1590261019883|High risk
8796093052645|1597053651424|IPv6|true|1633215730784|Severe risk
4398046541542|1586426830329|IPv4|false|1635967215399|Moderate risk
17592186074855|1605794129894|ATM|false|1641760358230|Critical risk
17592186074856|1604597117173|PHONE|false|1659730719929|Extreme risk
4398046541545|1589442329507|NFC|false|1609438395854|Minimal risk
26388279097066|1618644048360|POS|false|1628765296756|Extreme risk
30443|1584171649312|MAC|false|1646485596404|Severe risk
8796093052652|1592955532972|RFID|false|1665181254067|Significant risk
35184372119277|1636340206711|POS|false|1670587590472|Significant risk
21990232585966|1615871651888|QRCode|true|1658395722777|Severe risk
4398046541551|1588312449824|QRCode|false|1667418708916|Low risk
52776558163696|1661145955594|QRCode|false|1665342001896|Critical risk
30449|1582848436810|QRCode|false|1651035782159|Critical risk
4398046541554|1584877358808|MAC|false|1612225285168|Minimal risk
48378511652595|1654341888856|IPv4|false|1654470958765|Minimal risk
26388279097076|1619979347700|NFC|false|1630601357523|Very high risk
30786325608181|1627081331340|WIFI|false|1647588240742|Very high risk
61572651185910|1669912096722|IPv6|false|1671822121453|Minimal risk
61572651185911|1669633525677|IPv4|false|1671146025131|Very high risk
13194139563768|1603879101504|QRCode|false|1638570598704|Extreme risk
48378511652601|1651161078767|PHONE|false|1666628281899|Extreme risk
4398046541562|1585741154445|IPv6|false|1661403191525|Significant risk
61572651185915|1670211171582|WIFI|false|1670387890074|Very high risk
61572651185916|1670526721302|IPv6|false|1670557849575|Extreme risk
26388279097085|1618990805984|QRCode|false|1658216130371|Moderate risk
