personId|loanId|loanAmount|createTime|org
24189255864831|4858258922659643477|41145850,00|1653654913914|Citibank
17592186108175|4883873145540313174|39728680,00|1661478477641|RealtyMogul
19791209373727|4818570950943440983|6953708,00|1641484526731|Citibank
19791209373727|4840807474103582808|1832797,00|1648299570645|Wells Fargo
19791209373727|4841088949080293465|19554795,00|1648394240905|Upstart
19791209373727|4877680696052678746|93702655,00|1659609825399|LightStream
24189255824832|4914272443025064027|61396286,00|1670864629742|PNC Bank
8796093045968|4874302996332150876|13316087,00|1658522325359|Bank of America
8796093045968|4910894743304536157|71924675,00|1669814983310|Upstart
28587302355936|4906672618653876318|5092057,00|1668540181056|RealtyMogul
28587302355936|4917650142745591903|94803413,00|1671841580791|State Farm Bank
28587302355936|4915679817908617312|83563767,00|1671284706173|BlueVine
28587302355936|4906109668700455009|26925132,00|1668361237492|LightStream
8796093065968|4816882101083177058|30275208,00|1640880228711|US Bank
2199023319312|4862199572333592675|74265527,00|1654833143189|Kabbage
2199023319312|4705980960259178596|82022030,00|1606833583769|Navy Federal Credit Union
2199023319312|4653063664637575269|4495212,00|1590600153524|RealtyMogul
21990232629280|4897102469445714022|32208504,00|1665527639471|Wells Fargo
21990232629280|4915398342931906663|34444240,00|1671209260466|OnDeck
24189255814833|4919620467582566504|18454385,00|1672500445787|Earnest
24189255814833|4878243646006100073|11278022,00|1659788912634|Fundrise
24189255824833|4872895621448597610|66245574,00|1658124369205|Upstart
24189255824833|4848407298474770539|29546752,00|1650623287987|PNC Bank
15393162822625|4888376745167683692|69202721,00|1662902913755|PNC Bank
15393162822625|4866984646937673837|73314143,00|1656313601342|Best Egg
26388279120385|4905265243770323054|33336543,00|1668109168779|Peerform
26388279120385|4888939695121105007|39899322,00|1663044055372|Navy Federal Credit Union
26388279120385|4913428018094932080|58136814,00|1670569156274|Roofstock
21990232619281|4863888422193856625|61305002,00|1655358429337|LightStream
10995116351521|4740883857371299954|66357804,00|1617584774340|Fundrise
30786325581490|4913709493071642739|16347059,00|1670640559925|Wells Fargo
30786325581490|4919620467582566516|8674586,00|1672499157454|LendingPoint
30786325581490|4916242767862038645|42988035,00|1671486313728|Citibank
4398046524866|4724558308722081910|68936226,00|1612571480092|American Express
4398046524866|4807593426851725431|59108903,00|1638079493749|LendingPoint
6597069790418|4809845226665410680|40283724,00|1638732854533|SoFi
6597069790418|4890347070004658297|73057255,00|1663482151103|Upgrade
6597069790418|4731595183139848314|85613251,00|1614732703489|Peerform
13194139587074|4875428896238993531|52524958,00|1658914039454|Patch of Land
13194139587074|4902731968979927164|91482335,00|1667310674806|RealtyMogul
13194139587074|4860792197450039421|48747087,00|1654374710244|Wells Fargo
4398046574866|4697536710957858942|91203958,00|1604248198935|Marcus by Goldman Sachs
4398046584866|4742854182208274559|41354954,00|1618190443532|US Bank
6597069770419|4749046631695908992|20424199,00|1620064763174|State Farm Bank
6597069770419|4785638378668294273|68271034,00|1631333869303|Capital One
24189255834835|4912583593164800130|30523860,00|1670329022718|OnDeck
17592186098179|4793519678016192643|36396397,00|1633732869705|SunTrust
17592186098179|4861073672426750084|39724908,00|1654489199222|Citibank
15393162852627|4875991846192414853|62285491,00|1659089282113|Upstart
15393162852627|4808437851781857414|64290816,00|1638309582032|Roofstock
24189255884835|4905828193723744391|86305624,00|1668217857090|Bank of America
13194139537076|4802245402294222984|40967425,00|1636397759449|RealtyMogul
24189255824836|4918494567675723913|12653378,00|1672172154933|American Express
24189255824836|4895695094562160778|68453496,00|1665131253776|Rocket Loans
24189255824836|4904139343863480459|67278735,00|1667774349470|Best Egg
24189255824836|4891191494934790284|45089957,00|1663739504862|LendingPoint
17592186078180|4887813795214262413|28011966,00|1662728178433|Chase Bank
17592186078180|4821948650663968910|61530871,00|1642465937013|Peerform
17592186078180|4818852425920151695|5061656,00|1641519729150|Kabbage
17592186078180|4811815551502385296|88280150,00|1639323557252|Marcus by Goldman Sachs
15393162832628|4861073672426750097|52207312,00|1654467393377|Roofstock
63764|4896820994469003410|15750948,00|1665480373889|Rocket Loans
21990232629284|4879651020889653395|85555442,00|1660194830869|Bank of America
21990232579285|4901606069073084564|78232652,00|1666986925819|PNC Bank
4398046544869|4828141100151603349|98220643,00|1644379262786|OnDeck
4398046544869|4768468405088944278|79994202,00|1626065200524|Patch of Land
63765|4888939695121105047|59165553,00|1663102040000|OnDeck
63765|4842777798940557464|29416137,00|1648903750639|Patch of Land
63765|4624916166966509721|16312087,00|1581947143000|American Express
63765|4645745315243098266|53063429,00|1588329910112|American Express
28587302395941|4893161819771764891|8891960,00|1664364180572|LendingClub
28587302395941|4919620467582566556|76788539,00|1672472762414|Funding Circle
28587302395941|4900761644142952605|33466868,00|1666699510555|Marcus by Goldman Sachs
26388279110390|4899072794282688670|42193798,00|1666181563639|SunTrust
26388279110390|4895413619585450143|2232160,00|1665037719860|Fundrise
26388279110390|4875710371215704224|27791036,00|1659025216801|LightStream
26388279110390|4914272443025064097|14177196,00|1670812586757|LendingPoint
13194139587078|4873458571402018978|28103603,00|1658283285756|Upgrade
13194139587078|4880495445819785379|25860036,00|1660497974069|OneMain Financial
13194139587078|4908924418467561636|17122534,00|1669216238835|RealtyMogul
13194139587078|4870080871681491109|41913337,00|1657278372107|State Farm Bank
21990232619286|4850659098288455846|63997790,00|1651297938084|US Bank
21990232619286|4886406420330709159|17675359,00|1662292847399|Roofstock
26388279140390|4905828193723744424|51769430,00|1668261789681|SoFi
4398046544871|4913709493071642793|11005190,00|1670638051423|Peerform
19791209343735|4817445051036598442|60856192,00|1641052955359|Fundbox
15393162842631|4790704928249086123|96987597,00|1632847477005|Citibank
15393162842631|4789579028342243500|22284508,00|1632497003920|Wells Fargo
15393162842631|4881339870749917357|28497386,00|1660717566560|Avant
2199023319319|4787045753551847598|68375426,00|1631780376470|SunTrust
10995116291528|4757772355973939375|73073615,00|1622746789441|Chase Bank
15393162812632|4786482803598426288|23913916,00|1631591327298|Wells Fargo
15393162812632|4886687895307419825|77577759,00|1662337799045|Upgrade
2199023289320|4893724769725186226|3816728,00|1664557923917|Capital One
2199023289320|4819978325826994355|45416682,00|1641901257523|American Express
2199023289320|4717802909281026228|42344292,00|1610494878396|OnDeck
15393162832632|4800838027410669749|75294688,00|1635973162479|TD Bank
15393162832632|4844466648800821430|14186203,00|1649440761913|LendingPoint
15393162832632|4833489124709105847|60144175,00|1645991715803|Patch of Land
17592186098184|4887250845260841144|97156810,00|1662512826706|Wells Fargo
26388279130392|4879369545912942777|25248784,00|1660152950488|US Bank
26388279130392|4892035919864922298|46592961,00|1664047022546|SoFi
26388279130392|4892880344795054267|89832756,00|1664246248412|Best Egg
26388279130392|4881058395773206716|13591058,00|1660668848509|Upstart
28587302395944|4898228369352556733|10517720,00|1665954477974|Kabbage
6597069790425|4799149177550405822|83660842,00|1635501265052|Prosper
6597069790425|4816600626106466495|99750321,00|1640813374977|SoFi
4398046544873|4686277711889432768|63244921,00|1600759958058|Bank of America
13194139587081|4804497202107908289|30665000,00|1637086199400|Upstart
13194139587081|4793801152992903362|1611370,00|1633805845411|LendingClub
6597069830425|4695847861097595075|20512536,00|1603760316335|LendingPoint
6597069830425|4784512478761451716|75154337,00|1630935043808|OneMain Financial
24189255814842|4918213092699013317|65418527,00|1672043246990|OnDeck
4398046524874|4746513356905513158|54340830,00|1619301816048|Wells Fargo
23770|4882184295680049351|83647739,00|1660965420804|Prosper
23770|4780290354110791880|77394905,00|1629656443507|LendingClub
23770|4767905455135523017|45610086,00|1625857664250|RealtyMogul
43770|4804778677084618954|30793981,00|1637175308477|State Farm Bank
24189255864842|4901043119119663307|60436161,00|1666780163935|Marcus by Goldman Sachs
24189255864842|4896539519492292812|35231383,00|1665424500593|Fundbox
24189255864842|4894569194655318221|85282982,00|1664774250043|Navy Federal Credit Union
24189255864842|4899917219212820686|89718028,00|1666468346907|Peerform
17592186058187|4806467526944882895|90353811,00|1637684907258|LendingClub
8796093045979|4801119502387380432|88852789,00|1636072188319|LendingClub
21990232589291|4831518799872131281|33880106,00|1645458393614|Funding Circle
21990232589291|4850659098288455890|88576606,00|1651335659797|SoFi
21990232599291|4914553918001774803|14755649,00|1670897970782|Capital One
21990232599291|4855444172892537044|5182326,00|1652744482059|SoFi
21990232599291|4836303874476212437|93948783,00|1646850495586|Navy Federal Credit Union
21990232599291|4873177096425308374|47266039,00|1658185819380|American Express
8796093075979|4799712127503827159|15377491,00|1635620618543|US Bank
28587302385947|4917931617722302680|14472647,00|1671989039689|Capital One
28587302385947|4912583593164800217|27014248,00|1670318804977|American Express
28587302385947|4915116867955196122|38796151,00|1671080158133|PNC Bank
28587302385947|4910050318374404315|87989159,00|1669528762443|Citibank
17592186118187|4825889300337918172|76156674,00|1643669939277|Kabbage
17592186118187|4842777798940557533|88504355,00|1648871495187|Marcus by Goldman Sachs
30786325591500|4913709493071642846|77691107,00|1670656890092|Upgrade
24189255864844|4906672618653876447|52565915,00|1668525054582|Avant
24189255864844|4910050318374404320|93085355,00|1669554457355|OnDeck
10995116351532|4797741802666852577|38812190,00|1635034844761|Funding Circle
10995116351532|4809000801735278818|52209768,00|1638526188176|Patch of Land
15393162792637|4854881222939115747|78149315,00|1652584928023|Funding Circle
28587302335949|4910613268327825636|38746304,00|1669710587193|OneMain Financial
28587302335949|4916242767862038757|2661517,00|1671430637492|Rocket Loans
28587302335949|4904139343863480550|98299653,00|1667693856729|TD Bank
6597069830429|4783668053831319783|42222321,00|1630732391062|Prosper
6597069830429|4742009757278142696|90050558,00|1617896685579|Earnest
6597069830429|4836585349452923113|58001883,00|1647018430325|Earnest
6597069830429|4853192373078851818|87205462,00|1652052434688|Earnest
19791209373741|4848688773451481323|36584905,00|1650733851159|RealtyMogul
2199023279326|4855444172892537068|67099625,00|1652784672981|Fundbox
2199023279326|4885561995400577261|42075925,00|1662037247851|Rocket Loans
10995116321534|4911176218281246958|85141894,00|1669904980020|Navy Federal Credit Union
28587302375950|4900480169166242031|29298121,00|1666615931507|American Express
13194139607086|4822230125640679664|7005066,00|1642604614709|Upgrade
15393162792639|4914272443025064177|81674213,00|1670883680102|OneMain Financial
13194139557087|4786764278575137010|81265907,00|1631660768040|RealtyMogul
13194139557087|4798023277643563251|93932258,00|1635155098972|State Farm Bank
13194139557087|4820822750757126388|84858224,00|1642145468029|Kabbage
26388279120399|4908079993537429749|65047480,00|1668904783461|SunTrust
19791209363743|4864451372147278070|75544576,00|1655497471584|LightStream
19791209363743|4897102469445714167|59779591,00|1665556883084|PNC Bank
15393162792640|4812941451409228024|28542375,00|1639698001803|PNC Bank
17592186068192|4908924418467561721|14566974,00|1669177018491|Capital One
17592186088192|4903857868886769914|95162697,00|1667677297829|BlueVine
17592186088192|4845311073730953467|90430785,00|1649659734181|Peerform
17592186088192|4827578150198182140|82984390,00|1644251862529|US Bank
17592186088192|4812941451409228029|66145262,00|1639703735987|Funding Circle
15393162842640|4825044875407786238|32302865,00|1643430691690|Citibank
15393162842640|4781979203971055871|17287564,00|1630181320036|State Farm Bank
24189255884848|4868673496797937920|17893938,00|1656794011007|Navy Federal Credit Union
30786325581505|4919620467582566657|96460452,00|1672523133145|Bank of America
30786325581505|4919338992605856002|47431608,00|1672412078773|SoFi
26388279080401|4874302996332151043|93464018,00|1658602116123|Fundrise
26388279080401|4905546718747033860|32438304,00|1668176581664|PNC Bank
26388279080401|4919338992605856005|36563608,00|1672363819941|Citibank
8796093055985|4812097026479096070|47090713,00|1639471197723|LightStream
8796093055985|4910050318374404359|91718130,00|1669521803307|Fundrise
8796093055985|4786764278575137032|43012872,00|1631681290585|Funding Circle
19791209353745|4849533198381613321|26161131,00|1650948117186|OneMain Financial
13194139597089|4914835392978485514|21052703,00|1670975727807|SoFi
13194139597089|4787045753551847691|81674749,00|1631785814055|Upstart
4398046584881|4865858747030831372|19398565,00|1655937249437|RealtyMogul
4398046584881|4830392899965288717|75547360,00|1645090147978|Bank of America
4398046584881|4814630301269491982|65729015,00|1640259285289|Fundrise
24189255814850|4879369545912942863|17895309,00|1660133680778|PNC Bank
6597069780434|4895695094562160912|62584761,00|1665095966441|Capital One
28587302345954|4917087192792170769|31678037,00|1671749013408|Marcus by Goldman Sachs
33778|4622101417199403282|40395168,00|1581099318923|Wells Fargo
19791209343746|4843059273917268243|69400257,00|1648975491665|Peerform
2199023319330|4814067351316070676|254189,00|1640065367937|American Express
2199023319330|4666292988542976277|69928749,00|1594629674771|SunTrust
2199023319330|4790141978295664918|3222719,00|1632667909143|Fundrise
2199023319330|4696410811051016471|42535545,00|1603927814262|Marcus by Goldman Sachs
10995116351538|4779445929180659992|33396293,00|1629455191945|Chase Bank
10995116351538|4827015200244760857|22111116,00|1644068356061|Upstart
10995116351538|4861355147403460890|58897423,00|1654543893540|Kabbage
24189255824851|4881058395773206811|54480635,00|1660631454541|Roofstock
21990232579299|4851222048241877276|37960242,00|1651512538696|Prosper
53779|4684307387052458269|55249742,00|1600228929910|Kabbage
53779|4781416254017634590|62294950,00|1629999875873|Rocket Loans
53779|4682618537192194335|19731616,00|1599642016728|Bank of America
53779|4720617659048132896|24382948,00|1611388664245|BlueVine
8796093035988|4858258922659643681|56542627,00|1653659167557|Chase Bank
8796093035988|4710766034863259938|84379167,00|1608297499564|Fundbox
17592186078196|4857695972706222371|71743356,00|1653474379218|Upgrade
17592186078196|4827578150198182180|31442292,00|1644216635118|US Bank
43780|4744543032068538661|56152403,00|1618725280939|Citibank
26388279070405|4915961292885328166|40907331,00|1671377961720|OnDeck
26388279070405|4913709493071642919|5883372,00|1670694364328|LendingClub
26388279070405|4889502645074526504|24323012,00|1663262320214|Marcus by Goldman Sachs
26388279070405|4881339870749917481|23636747,00|1660747273882|Capital One
2199023289333|4690781311516803370|43163226,00|1602217250631|BlueVine
2199023289333|4710484559886549291|11522154,00|1608216182793|Upgrade
19791209363749|4899354269259399468|56598240,00|1666241441440|Upstart
19791209363749|4868392021821227309|9420494,00|1656749205546|BlueVine
19791209363749|4856851547776090414|75008466,00|1653232389827|SoFi
10995116301542|4816037676153045295|87724955,00|1640621273936|OnDeck
10995116301542|4795490002853167408|91765658,00|1634339783085|Patch of Land
10995116301542|4756364981090386225|48710632,00|1622368627355|Kabbage
13194139567094|4747920731789066546|50502508,00|1619705289451|Marcus by Goldman Sachs
15393162832646|4822511600617390387|44117862,00|1642668443932|Marcus by Goldman Sachs
13194139547095|4803934252154487092|49096630,00|1636987482075|Funding Circle
15393162812647|4771283154856050997|57198390,00|1626894021140|Bank of America
28587302355959|4900480169166242102|14565396,00|1666610584129|TD Bank
28587302355959|4897383944422424887|34153994,00|1665679210952|Earnest
21990232599303|4841933374010425656|75256906,00|1648654138232|Marcus by Goldman Sachs
17592186108199|4801963927317512505|92681735,00|1636356477982|Fundrise
17592186108199|4845874023684374842|25959590,00|1649825688183|US Bank
17592186108199|4817445051036598587|44819323,00|1641104661336|Upstart
24189255834856|4877680696052678972|85409901,00|1659585908078|Citibank
24189255834856|4905265243770323261|55585460,00|1668114139666|US Bank
2199023289336|4750454006579462462|32367582,00|1620515689037|Upgrade
2199023289336|4663759713752580415|24962477,00|1593869007235|American Express
4398046554888|4843903698847400256|59615672,00|1649224179647|Upgrade
26388279130408|4908924418467561793|96456270,00|1669237554335|OneMain Financial
26388279130408|4885280520423866690|35065162,00|1661903079445|Rocket Loans
28587302395960|4914553918001774915|27717816,00|1670939163789|OnDeck
28587302395960|4912865068141510980|76321491,00|1670389246091|OnDeck
17592186048201|4880776920796496197|49830032,00|1660538210397|BlueVine
17592186048201|4877680696052678982|97462041,00|1659614316410|TD Bank
17592186048201|4879651020889653575|80469399,00|1660195645300|State Farm Bank
24189255824857|4899072794282688840|36892621,00|1666143725869|LendingClub
24189255824857|4886687895307419977|23896967,00|1662349534089|BlueVine
15393162822649|4870643821634912586|13692231,00|1657404002369|TD Bank
15393162822649|4898791319305978187|80491728,00|1666073248615|Navy Federal Credit Union
15393162822649|4785638378668294476|81553896,00|1631308216746|Avant
15393162822649|4840525999126872397|55072634,00|1648165709014|Fundbox
17592186088201|4893443294748475726|83677750,00|1664440370203|Roofstock
17592186088201|4832081749825552719|11463707,00|1645609641373|SoFi
4398046564889|4677551987611402576|14102098,00|1598129613910|US Bank
4398046564889|4813504401362649425|86092183,00|1639883793278|Capital One
4398046564889|4691625736446935378|57195134,00|1602439103721|Avant
4398046574889|4811534076525674835|17024144,00|1639262356576|PNC Bank
19791209303754|4805623102014751060|84911150,00|1637471096270|Prosper
19791209303754|4810408176618832213|56652715,00|1638906393121|Rocket Loans
19791209303754|4833770599685816662|45299659,00|1646150725572|Avant
30786325591514|4917650142745592151|2485698,00|1671890915057|SoFi
30786325591514|4917931617722302808|66077825,00|1672010397119|LendingClub
30786325591514|4911739168234668377|99925885,00|1670034880945|Patch of Land
28587302345962|4918494567675724122|54420868,00|1672140811313|Fundrise
28587302345962|4913990968048353627|53661906,00|1670718766419|SunTrust
28587302345962|4918213092699013468|58559912,00|1672057801730|Roofstock
30786325631514|4919338992605856093|62432807,00|1672397171752|State Farm Bank
30786325631514|4917931617722302814|25296956,00|1671952467092|LightStream
30786325631514|4918213092699013471|99347809,00|1672026390545|Capital One
19791209363754|4812941451409228128|26773506,00|1639736191376|LightStream
4398046584890|4759742680810914145|44521041,00|1623376722855|Best Egg
4398046584890|4913709493071642978|13199221,00|1670651687338|Patch of Land
4398046584890|4734691407883665763|21625996,00|1615674316909|Bank of America
4398046514891|4760587105741046116|4406974,00|1623643279523|Prosper
4398046514891|4731313708163137893|23022434,00|1614654041327|LendingPoint
13787|4916242767862038886|47703703,00|1671452358915|Capital One
13787|4868673496797938023|60819809,00|1656874765260|Kabbage
13787|4647434165103362408|2107323,00|1588823631046|TD Bank
13787|4836022399499501929|83670606,00|1646799956924|Roofstock
28587302345963|4918213092699013482|91344311,00|1672027824508|Navy Federal Credit Union
28587302345963|4901043119119663467|81565921,00|1666820537057|State Farm Bank
28587302345963|4905828193723744620|682454,00|1668234153800|LendingClub
26388279110411|4883028720610181485|45993655,00|1661255079524|Navy Federal Credit Union
2199023309339|4790141978295665006|75024893,00|1632720429461|LightStream
10995116341547|4865858747030831471|90026002,00|1655928893692|US Bank
10995116341547|4753268756346569072|34486531,00|1621342574036|Bank of America
10995116351547|4735535832813797745|71940150,00|1615898922185|Marcus by Goldman Sachs
10995116351547|4755520556160254322|10483613,00|1622108884570|Avant
10995116351547|4914272443025064307|50367153,00|1670844918051|American Express
6597069780444|4732158133093269876|37214276,00|1614885998415|PNC Bank
4398046534892|4775223804530000245|54362520,00|1628146476277|Chase Bank
4398046534892|4733565507976823158|76931894,00|1615311506191|OnDeck
4398046534892|4684025912075747703|80300363,00|1600065886021|Wells Fargo
4398046544892|4744824507045249400|9398851,00|1618816192996|BlueVine
4398046544892|4884717570470445433|55469909,00|1661786013208|Marcus by Goldman Sachs
13194139577100|4832644699778974074|14589431,00|1645732051971|Roofstock
13194139577100|4790423453272375675|40607336,00|1632774326825|Capital One
24189255874860|4910050318374404476|99046146,00|1669509180517|Upstart
24189255874860|4916242767862038909|47512225,00|1671492474744|Wells Fargo
26388279070413|4919620467582566782|42756862,00|1672465819065|OneMain Financial
26388279070413|4898228369352556927|44284401,00|1665906736842|Best Egg
26388279070413|4898791319305978240|66648380,00|1666122466012|Upstart
13789|4873177096425308545|29917051,00|1658236677696|TD Bank
13789|4812659976432517506|15996415,00|1639586240104|SoFi
13789|4745105982021960067|95363922,00|1618878750611|Patch of Land
13789|4847281398567928196|85263687,00|1650232968645|Bank of America
2199023279341|4809845226665410949|48793828,00|1638727042923|Marcus by Goldman Sachs
2199023279341|4880776920796496262|85687117,00|1660582643228|OneMain Financial
2199023279341|4738632057557614983|49518603,00|1616862123606|LendingPoint
15393162852653|4903857868886770056|5223769,00|1667672561328|Prosper
15393162852653|4811815551502385545|62568090,00|1639398118390|LendingPoint
15393162852653|4824200450477654410|32757016,00|1643177048560|Earnest
15393162852653|4911739168234668427|99265584,00|1670028326260|State Farm Bank
28587302395965|4910613268327825804|28235812,00|1669759652691|PNC Bank
19791209303758|4855162697915826573|94804610,00|1652714384770|Bank of America
19791209303758|4908079993537429902|22391635,00|1668949316089|Discover
19791209303758|4894569194655318415|88015857,00|1664787196327|Earnest
19791209303758|4809845226665410960|69212659,00|1638718921326|US Bank
8796093045998|4743698607138406801|15531712,00|1618413591082|Prosper
6597069800446|4744543032068538770|81066739,00|1618738272869|Fundbox
6597069800446|4847844348521349523|20810211,00|1650433383507|Earnest
24189255854862|4903857868886770068|10286943,00|1667610424744|Kabbage
24189255854862|4913428018094932373|11033499,00|1670572041858|LendingClub
24189255854862|4863606947217146262|18441517,00|1655249149289|LightStream
24189255854862|4896258044515582359|25519231,00|1665338058890|Avant
6597069830446|4703729160445493656|9229549,00|1606145987111|American Express
6597069830446|4846155498661085593|28419088,00|1649918350791|Upgrade
6597069830446|4793801152992903578|41272975,00|1633827113745|American Express
6597069830446|4848970248428192155|37377448,00|1650811944228|Discover
10995116291551|4859103347589775772|48062177,00|1653877006969|Chase Bank
13194139557103|4875147421262283165|84590537,00|1658846752317|State Farm Bank
13194139557103|4849251723404902814|29463629,00|1650883210045|American Express
13194139557103|4791267878202507679|69848896,00|1633061319016|RealtyMogul
6597069830447|4797460327690142112|49133502,00|1634936979871|Best Egg
6597069830447|4717521434304315809|25430744,00|1610368575725|Navy Federal Credit Union
6597069830447|4700069985748255138|49399513,00|1605040869331|Avant
15393162792656|4796052952806588835|65813442,00|1634526039054|Upstart
28587302335968|4913709493071643044|59614770,00|1670658537027|RealtyMogul
28587302335968|4913146543118221733|71631902,00|1670513697261|OneMain Financial
28587302335968|4910050318374404518|51701166,00|1669521924339|SoFi
13194139557104|4740039432441168295|97012967,00|1617351443578|Capital One
13194139557104|4892880344795054504|41738719,00|1664255426837|US Bank
4398046544896|4919620467582566825|71959686,00|1672453846715|Funding Circle
43792|4735817307790508458|33028776,00|1616000719089|OneMain Financial
43792|4689655411609960875|89512729,00|1601839011324|BlueVine
43792|4790704928249086380|61552128,00|1632882493073|Best Egg
43792|4897665419399135661|48328242,00|1665721591338|Kabbage
28587302375968|4914272443025064366|21792320,00|1670830611749|RealtyMogul
