personId|loanId|loanAmount|createTime|org
24189255837330|4857133572508614756|71709553,00|1653307000367|Navy Federal Credit Union
21990232591778|4884999595202969701|79712946,00|1661827035418|Avant
21990232591778|4862763072042827878|7041336,00|1654983978435|Navy Federal Credit Union
21990232591778|4915961842641141863|15831119,00|1671353414429|US Bank
21990232591778|4919621017338380392|64400805,00|1672480423332|SoFi
26388279112882|4913710042827456617|1558855,00|1670681992394|Upstart
26388279112882|4908080543293243498|46318104,00|1668979837752|OneMain Financial
26388279112882|4900480718922055787|62860135,00|1666600953244|Avant
26388279112882|4872333221250990188|15901042,00|1657971978546|Upstart
2199023311810|4709640684712231021|86223183,00|1607992810876|SunTrust
2199023311810|4863888971949670510|17134207,00|1655373749000|Bank of America
6597069832914|4898510394085081199|13804986,00|1666007773444|LendingClub
2199023331810|4825045425163599984|88477824,00|1643452874271|Bank of America
2199023331810|4794364652702138481|6265987,00|1634000590542|American Express
2199023331810|4900480718922055794|23979446,00|1666617680080|Roofstock
2199023331810|4708233309828677747|83300890,00|1607573509649|Peerform
19791209306227|4870925846367436916|1966511,00|1657557275404|Earnest
28587302338435|4893443844504289397|30834910,00|1664405809539|LendingPoint
28587302338435|4890910569713893494|95441810,00|1663658516379|LendingClub
28587302338435|4893725319481000055|84468415,00|1664518996413|Peerform
28587302338435|4904984318549426296|82208561,00|1667984791235|Discover
30786325613987|4911176768037060729|82111058,00|1669865021737|SoFi
2199023311811|4825326900140310650|52400246,00|1643505161436|Funding Circle
2199023311811|4718647883966972027|4163315,00|1610775621332|Citibank
19791209366227|4830674924697813116|90183139,00|1645193054718|Funding Circle
26388279082884|4890347619760472189|39948496,00|1663494620907|Citibank
26388279082884|4904702843572715646|59964573,00|1667926996272|Funding Circle
19791209326228|4828141649907417215|48055319,00|1644351318994|Marcus by Goldman Sachs
10995116314020|4846437523393609856|58032912,00|1650040726222|Discover
10995116314020|4771002229635154049|81032238,00|1626864350176|OneMain Financial
21990232601780|4884436645249548418|24283851,00|1661642063150|Avant
17592186100676|4871207321344147587|61927887,00|1657641648900|SoFi
17592186100676|4908924968223375492|71786209,00|1669214242852|RealtyMogul
26388279132884|4909206443200086149|57828565,00|1669322197225|US Bank
26388279132884|4918213642454827142|57230312,00|1672078336694|SunTrust
26388279132884|4886969920039944327|42009064,00|1662456552722|Prosper
26388279132884|4909769393153507464|30599098,00|1669450341605|Discover
13194139609572|4886688445063233673|12594782,00|1662371688919|Citibank
4398046517365|4848689323207295114|69058413,00|1650724424177|BlueVine
4398046537365|4889503194830340235|4377617,00|1663270359784|OneMain Financial
8796093058469|4756365530846199948|65515407,00|1622359823962|Funding Circle
28587302378437|4907236118363111565|44126197,00|1668705902902|American Express
21990232621781|4914272992780877966|48002500,00|1670876153785|Upgrade
19791209376229|4911458243013771407|34480502,00|1669991171841|Fundrise
15393162825126|4857133572508614800|85844975,00|1653311850112|OneMain Financial
15393162825126|4839682123952554129|80679535,00|1647946327491|Marcus by Goldman Sachs
15393162825126|4814912326002016402|4302567,00|1640342385551|Roofstock
15393162825126|4805342176793854099|67412909,00|1637339857179|Peerform
28587302388438|4906110218456268948|35648202,00|1668316798652|Roofstock
26388279072887|4881903370459152533|74389920,00|1660864660687|Peerform
17592186070679|4861355697159274646|52166567,00|1654572638501|Discover
17592186070679|4837148849162158231|98916732,00|1647127304881|PNC Bank
36263|4765372730100940952|14763520,00|1625080847460|BlueVine
10995116344023|4796334977539113113|79487111,00|1634568257987|Rocket Loans
10995116344023|4842778348696371354|34188553,00|1648881452432|Bank of America
10995116344023|4892880894550868123|59926677,00|1664281495978|Wells Fargo
10995116344023|4798305302376087708|24524485,00|1635206755875|RealtyMogul
24189255887335|4911458243013771421|30521318,00|1669970321819|American Express
21990232561784|4866703721716777118|14894842,00|1656226961929|Upgrade
21990232561784|4885562545156391071|91100448,00|1662013913225|OneMain Financial
21990232561784|4855726197625061536|14055985,00|1652864091900|Wells Fargo
6597069782920|4755239630939357345|47479793,00|1621987892422|OneMain Financial
6597069782920|4772691079495418018|28306067,00|1627367849925|RealtyMogul
6597069782920|4811816101258199203|94166979,00|1639393130727|Upstart
6597069782920|4900480718922055844|89755763,00|1666596534793|Capital One
26388279092888|4888095819946786981|99248658,00|1662774625652|TD Bank
26388279102888|4882747795389284518|41537992,00|1661147408459|Wells Fargo
2199023311816|4706825934945124519|25995104,00|1607095586316|Fundbox
2199023311816|4903013993712451752|56423189,00|1667371960701|BlueVine
2199023311816|4822512150373204137|62488807,00|1642653532780|Upstart
13194139609576|4842215398742950058|95822779,00|1648697346901|Kabbage
13194139609576|4796616452515823787|4577019,00|1634711456125|Kabbage
2199023261817|4679522862204190892|20433930,00|1598762102034|Peerform
2199023261817|4876273870924939437|34151929,00|1659148192623|SunTrust
2199023261817|4702322335317754030|70165438,00|1605746657481|Fundbox
26265|4625198191699034287|89947127,00|1582015665051|Capital One
26265|4806749551677407408|71742474,00|1637772030275|Avant
26265|4755521105916068017|84495669,00|1622099760933|Upstart
26265|4857977997438746802|13715308,00|1653533597833|PNC Bank
8796093068473|4811253151304777907|78353971,00|1639185397293|Upgrade
8796093068473|4895695644317974708|92938650,00|1665108773224|PNC Bank
4398046567369|4902732518735741109|15434825,00|1667305752215|Best Egg
10995116354025|4814912326002016438|25766614,00|1640348446152|Kabbage
10995116354025|4860229797252432055|82649560,00|1654239562237|State Farm Bank
17592186050682|4805905126747275448|87893048,00|1637534723401|TD Bank
17592186050682|4870362896414015673|31671277,00|1657368788303|Earnest
28587302358442|4912584142920614074|93990295,00|1670352461511|Marcus by Goldman Sachs
28587302378442|4904984318549426363|93876076,00|1667949285852|Earnest
28587302378442|4910895293060350140|45270858,00|1669777180757|LendingPoint
8796093088474|4769594854751600829|89679437,00|1626382986866|Kabbage
8796093088474|4892599419574157502|369771,00|1664187181751|Capital One
13194139539579|4864451921903091903|31930751,00|1655549501151|Discover
13194139539579|4848970798184005824|36661903,00|1650761478096|Bank of America
13194139539579|4917932167478116545|55808658,00|1671989363869|Roofstock
13194139539579|4793520227772006594|39730963,00|1633712444456|Upgrade
19791209316235|4852348497904533699|75336260,00|1651793501314|Capital One
19791209316235|4888940244876918980|58715108,00|1663072964938|PNC Bank
19791209316235|4853755872788086981|83278689,00|1652246394682|Best Egg
26388279092891|4914554467757588678|43893930,00|1670899723450|US Bank
26388279092891|4899917768968634567|68194823,00|1666457617449|OnDeck
26388279092891|4912865617897324744|75585013,00|1670425495441|OnDeck
21990232591787|4841370973812818121|28432069,00|1648434003048|RealtyMogul
21990232591787|4895414169341264074|72379076,00|1665093104501|Best Egg
21990232591787|4901043668875477195|3374414,00|1666801470465|Best Egg
21990232591787|4898510394085081292|94737804,00|1665991558416|Prosper
2199023311819|4802527427026747597|20056565,00|1636507920892|Patch of Land
6597069832923|4694441035969855694|69526917,00|1603289402651|BlueVine
24189255887339|4918495117431537871|80553048,00|1672119197476|Bank of America
24189255887339|4879933045622178000|67154903,00|1660306458655|OneMain Financial
6597069772924|4808156926560960721|51323039,00|1638226310522|Fundbox
6597069772924|4732158682849083602|38353292,00|1614873145297|Fundrise
6597069772924|4892599419574157523|48406929,00|1664203300492|State Farm Bank
6597069772924|4846718998370320596|57198328,00|1650118674496|Rocket Loans
21990232571788|4913710042827456725|12448275,00|1670640999204|OneMain Financial
4398046537372|4845311623486767318|84442748,00|1649632451945|Wells Fargo
19791209336236|4848126373253873879|92475188,00|1650557433036|Marcus by Goldman Sachs
19791209336236|4866422246740066520|75044118,00|1656109185998|State Farm Bank
2199023261821|4863326021996249305|16116830,00|1655161000873|RealtyMogul
16269|4749047181451722970|66967867,00|1620077110644|TD Bank
16269|4788453678191214811|39299038,00|1632159233374|Citibank
16269|4908643493246664924|42849008,00|1669133555676|Earnest
16269|4796334977539113181|10075586,00|1634625376635|Kabbage
28587302348445|4906954643386400990|30729890,00|1668588607567|Fundbox
17592186060686|4825326900140310751|5731403,00|1643533480436|TD Bank
17592186070686|4814349376048595168|38418354,00|1640162789798|OnDeck
10995116314030|4744825056801063137|65111822,00|1618747233840|OnDeck
10995116314030|4784513028517265634|12143573,00|1630978733409|RealtyMogul
10995116314030|4808438401537671395|38206575,00|1638324322005|Funding Circle
10995116314030|4824482475210178788|61160304,00|1643287839468|Peerform
4398046577374|4800838577166483685|46069583,00|1635954470673|Fundrise
4398046577374|4788453678191214822|33604030,00|1632200297263|Fundbox
4398046577374|4868111096600330471|59012691,00|1656691089599|Funding Circle
13194139609582|4870362896414015720|42851375,00|1657358367362|TD Bank
26388279082895|4878525670738624745|69851315,00|1659829089325|Best Egg
10995116314031|4899917768968634602|76325794,00|1666449102724|RealtyMogul
10995116314031|4887814344970076395|21075817,00|1662701934345|Fundbox
10995116314031|4811253151304777964|58421011,00|1639212210524|US Bank
28587302368447|4892317944597446893|61790773,00|1664114102508|Discover
28587302368447|4901606618828898542|99185557,00|1666976295856|Funding Circle
28587302368447|4917932167478116591|34256910,00|1671969056827|Peerform
21990232611791|4848407848230584560|63739923,00|1650607799502|Bank of America
21990232611791|4882747795389284593|20109722,00|1661175233600|Roofstock
21990232611791|4906673168409690354|21361369,00|1668529580662|Capital One
2199023321823|4707670359875256563|28740300,00|1607332565893|Best Egg
2199023321823|4711892484525916404|25299241,00|1608680876104|Rocket Loans
2199023321823|4894569744411132149|29354519,00|1664808020349|OneMain Financial
2199023321823|4718084934013550838|28968145,00|1610595937995|State Farm Bank
6597069842927|4834615574371762423|59442713,00|1646384994520|Kabbage
6597069842927|4729343933081977080|43987445,00|1614033032048|Wells Fargo
2199023261824|4847844898277163257|96633533,00|1650435058164|LendingClub
28587302358448|4915680367664431354|90769987,00|1671314505417|Peerform
28587302358448|4913147092874035451|16919983,00|1670511884554|US Bank
28587302358448|4919621017338380540|82260785,00|1672529754126|OnDeck
28587302358448|4915117417711010045|25674338,00|1671113293556|RealtyMogul
6597069822928|4792957277818585342|15728764,00|1633570598569|RealtyMogul
4398046577376|4687685636528799999|77756777,00|1601202680220|Wells Fargo
4398046577376|4822793625349914880|26124015,00|1642759023883|Citibank
4398046577376|4729625408058687745|96128941,00|1614136768085|PNC Bank
21990232561793|4901043668875477250|70292798,00|1666800310721|Upgrade
21990232561793|4832363774558077187|47791510,00|1645648319662|Patch of Land
19791209316241|4833208199488209156|97767935,00|1645930148239|Rocket Loans
19791209316241|4916806267571273989|36339710,00|1671612745126|OneMain Financial
26273|4664886163415236870|9545125,00|1594228400270|US Bank
26273|4785920403400818951|40608141,00|1631421818329|Patch of Land
19791209336241|4829830499767681288|26833229,00|1644918668331|SoFi
4398046557377|4680367287134322953|53015256,00|1599023414833|BlueVine
15393162845137|4790142528051478794|81180967,00|1632703792288|Discover
15393162845137|4800838577166483723|51081710,00|1635984660959|Upstart
13194139609585|4804497751863722252|36130167,00|1637159472162|LendingClub
30786325584002|4918776592408248589|54317929,00|1672251107901|Citibank
30786325584002|4918776592408248590|70830465,00|1672271725015|LightStream
30786325584002|4917932167478116623|21963084,00|1671970718711|LendingPoint
15393162805138|4789298103121346832|44553218,00|1632410273123|Citibank
15393162805138|4773816979402260753|55772350,00|1627692565836|Best Egg
10995116304034|4822793625349914898|8094797,00|1642772422398|US Bank
10995116304034|4731595732895662355|98997503,00|1614730605611|OneMain Financial
10995116304034|4836585899208737044|52126822,00|1646976003056|Fundrise
10995116304034|4872333221250990357|30068058,00|1657978604028|Rocket Loans
24189255867346|4866985196693487894|40306887,00|1656318586206|BlueVine
24189255867346|4912021192967192855|44586475,00|1670162859412|Funding Circle
24189255867346|4891473519667314968|39419949,00|1663864056225|Marcus by Goldman Sachs
24189255867346|4899354819015213337|28501413,00|1666289239904|TD Bank
17592186110690|4878807145715335450|67047732,00|1659919319433|SunTrust
17592186110690|4844467198556635419|34490417,00|1649375216086|OneMain Financial
6597069842930|4717521984060129564|61944067,00|1610371524896|Kabbage
26388279072899|4895414169341264157|38007500,00|1665037765806|Fundrise
30786325604003|4917932167478116638|56383869,00|1671965190807|BlueVine
30786325604003|4917369217524695327|9986236,00|1671795260223|Prosper
30786325604003|4917087742547984672|57721075,00|1671744124085|Fundrise
30786325604003|4917087742547984673|21379745,00|1671706226155|PNC Bank
17592186100691|4783950078563844386|67050351,00|1630774131347|BlueVine
8796093098483|4807312501630828835|56766886,00|1637953141186|Marcus by Goldman Sachs
30786325584004|4919339542361669924|483794,00|1672373167065|LendingClub
30786325584004|4917369217524695333|94208434,00|1671827922415|Upgrade
30786325584004|4919058067384959270|79209995,00|1672283184860|LendingClub
17592186070692|4801401527119905063|48537955,00|1636156131575|Best Egg
26388279102900|4906391693432979752|51216232,00|1668464271106|Best Egg
26388279102900|4908643493246665001|68852855,00|1669130619206|Best Egg
26388279102900|4901606618828898602|15472416,00|1666979997456|US Bank
26388279102900|4904421368596005163|15775803,00|1667849827909|Citibank
30786325624004|4915961842641142060|85063980,00|1671345517880|Upgrade
30786325624004|4916524792594563373|1492405,00|1671556725362|Peerform
30786325624004|4917087742547984686|95093779,00|1671751921972|RealtyMogul
13194139599588|4810127251397935407|16073205,00|1638858130130|Wells Fargo
19791209326245|4896258594271396144|35802058,00|1665345938996|Earnest
19791209326245|4863888971949670705|49909839,00|1655372171008|Prosper
19791209326245|4831519349627945266|73099673,00|1645439807623|Kabbage
19791209326245|4833771149441630515|15071407,00|1646150364430|Upstart
15393162825141|4868392571577041204|99499972,00|1656790107047|SunTrust
15393162825141|4890910569713893685|36587517,00|1663709070456|Best Egg
6597069812933|4698663160620515638|55786113,00|1604613796618|LendingClub
6597069812933|4774098454378971447|334074,00|1627756744505|PNC Bank
6597069812933|4710766584619073848|6442947,00|1608296174696|Fundbox
6597069812933|4900480718922055993|75411140,00|1666622855736|Patch of Land
28587302378453|4908643493246665018|98472241,00|1669079969126|US Bank
2199023321829|4812379051211620667|37480610,00|1639519790047|Funding Circle
15393162865141|4767624529914626364|93841896,00|1625802624932|Funding Circle
15393162865141|4880214520598888765|60375781,00|1660401827520|Navy Federal Credit Union
15393162865141|4853474397811376446|23494108,00|1652159339881|SunTrust
15393162865141|4875710920971518271|22364755,00|1659036078644|OneMain Financial
15393162795142|4868955521530462528|46800258,00|1656954857805|LendingClub
21990232581798|4870362896414015809|29422875,00|1657313712462|Chase Bank
24189255887350|4913991517804167490|68058488,00|1670753668040|Best Egg
19791209306247|4892036469620736323|74264462,00|1664034222593|Discover
19791209306247|4842778348696371524|34196858,00|1648836772195|Bank of America
19791209306247|4881340420505731397|92426832,00|1660740854234|LendingPoint
28587302338455|4903858418642583878|2461285,00|1667626346738|LightStream
28587302338455|4903858418642583879|27150280,00|1667649029539|Citibank
28587302338455|4895132694364553544|25697062,00|1664954113577|Fundrise
13194139569591|4879933045622178121|83716100,00|1660279547550|Avant
13194139569591|4865014871856513354|33259092,00|1655749848069|RealtyMogul
24189255857351|4917932167478116683|73186378,00|1671990468413|Avant
26388279122903|4889503194830340428|31635836,00|1663203994908|LendingPoint
26388279122903|4882466320412574029|97358346,00|1661086008167|Capital One
2199023321831|4850096698090848590|79364196,00|1651104386351|Avant
6597069842935|4801964477073326415|32690999,00|1636336747825|TD Bank
6597069842935|4857977997438746960|59324801,00|1653523755164|Wells Fargo
6597069842935|4879370095668756817|98518324,00|1660128296801|American Express
17592186050696|4803934801910301010|24123724,00|1636930128206|US Bank
17592186050696|4904984318549426515|22987364,00|1667969372969|TD Bank
17592186050696|4915117417711010132|75863980,00|1671090789457|Funding Circle
6597069792936|4808719876514382165|47351181,00|1638407055432|Fundbox
15393162825144|4898228919108370774|77246408,00|1665921952875|SunTrust
15393162825144|4843059823673082199|79126866,00|1648932913499|TD Bank
8796093098488|4915961842641142104|53917525,00|1671396763195|OnDeck
2199023261833|4723151483594342745|10708537,00|1612147898977|State Farm Bank
16281|4883873695296127322|31783771,00|1661463004414|Fundrise
19791209326249|4849533748137427291|8104628,00|1650939055432|Rocket Loans
30786325624009|4917932167478116700|20514156,00|1671936791200|Capital One
30786325624009|4918776592408248669|16089415,00|1672269724123|US Bank
30786325624009|4917650692501406046|37440067,00|1671923318080|Wells Fargo
30786325624009|4918776592408248671|17150785,00|1672210512979|BlueVine
2199023321833|4822793625349914976|51949830,00|1642734593075|SoFi
2199023321833|4896258594271396193|10952417,00|1665276922773|Fundbox
2199023321833|4858822422368878946|43658073,00|1653796773839|Rocket Loans
15393162865145|4810690201351356771|19447592,00|1639011454780|Discover
15393162865145|4797742352422666596|51656945,00|1635038274572|BlueVine
15393162865145|4834615574371762533|34273056,00|1646356349855|State Farm Bank
15393162865145|4837148849162158438|67380055,00|1647143381928|Wells Fargo
6597069772938|4811253151304778087|48335355,00|1639165359475|Capital One
6597069772938|4898791869061792104|67914505,00|1666092682254|SunTrust
26282|4905265793526137193|2619758,00|1668080420229|Citibank
6597069812938|4748202756521591146|90952629,00|1619832263890|LendingClub
6597069812938|4889503194830340459|5285834,00|1663234471834|Fundrise
6597069812938|4811816101258199404|58507588,00|1639358052231|Wells Fargo
6597069812938|4900480718922056045|20491436,00|1666588069177|BlueVine
15393162845146|4799431202282930542|89573052,00|1635534218570|Earnest
15393162845146|4874585021064675695|53547399,00|1658630293166|LendingClub
15393162845146|4798023827399377264|10487105,00|1635133713609|TD Bank
15393162845146|4847281948323742065|40423195,00|1650233413488|BlueVine
17592186070699|4809845776421224818|63583116,00|1638787647916|OneMain Financial
17592186070699|4896821544224817523|147836,00|1665472231326|Patch of Land
17592186070699|4815475275955437940|13641535,00|1640478774067|Best Egg
17592186070699|4817164125815701877|9732728,00|1640999539080|Discover
15393162825147|4852911447857955190|41813614,00|1651993136262|BlueVine
46283|4747921281544880503|85568203,00|1619697398221|Citibank
26388279132907|4904421368596005240|80051361,00|1667803128686|TD Bank
26388279132907|4893443844504289657|53351326,00|1664428231091|Avant
26388279132907|4898791869061792122|56472956,00|1666127402128|Discover
26388279132907|4901888093805609339|67719732,00|1667017456430|Roofstock
21990232581804|4882466320412574076|84848342,00|1661070221059|OneMain Financial
21990232581804|4833771149441630589|51559220,00|1646111220598|Patch of Land
21990232581804|4849252273160716670|93847730,00|1650830343480|TD Bank
28587302358460|4910332343106929023|93677695,00|1669608609786|Citibank
28587302358460|4908080543293243776|47085139,00|1668972019617|Roofstock
26388279112908|4897665969154949505|639151,00|1665764353435|BlueVine
26388279112908|4915961842641142146|86059410,00|1671340533741|PNC Bank
26388279112908|4883592220319416707|29413243,00|1661411845848|Peerform
26388279112908|4915398892687720836|48296175,00|1671171820308|TD Bank
28587302338461|4900480718922056069|72553550,00|1666595576552|Funding Circle
28587302338461|4905828743479558534|28698739,00|1668255807191|Upstart
28587302338461|4902732518735741319|42356545,00|1667294200670|Fundbox
10995116304045|4869236996507173256|31832003,00|1657014505925|Marcus by Goldman Sachs
17592186080701|4840526548882686345|56123903,00|1648163293728|TD Bank
17592186080701|4898791869061792138|14528703,00|1666094303727|RealtyMogul
17592186080701|4808719876514382219|32593876,00|1638396799432|Marcus by Goldman Sachs
17592186080701|4844467198556635532|6573153,00|1649360410285|Upgrade
8796093078493|4711892484525916557|32483470,00|1608647196428|US Bank
8796093078493|4790424003028189582|45182582,00|1632779698219|Roofstock
8796093078493|4752706356148961679|65206821,00|1621210751391|State Farm Bank
8796093078493|4866422246740066704|83503328,00|1656149682847|Navy Federal Credit Union
13194139599597|4794646127678849425|88031054,00|1634121328370|Fundrise
13194139599597|4783387128610423186|8008896,00|1630603550097|Rocket Loans
13194139599597|4790142528051478931|22630841,00|1632706056009|Roofstock
13194139599597|4843059823673082260|70831021,00|1648981946291|Patch of Land
24189255887357|4872614696227701141|32671051,00|1658077293008|SoFi
24189255887357|4865014871856513430|75548394,00|1655719897565|Kabbage
24189255887357|4890066144783761815|78839629,00|1663383756854|TD Bank
21990232561806|4848970798184006040|5136639,00|1650761547977|Roofstock
19791209316254|4882747795389284761|78483477,00|1661125265285|Bank of America
19791209316254|4834052624418341274|67933459,00|1646174693601|SunTrust
26388279092910|4888658769900208539|66102123,00|1662988676307|Prosper
15393162825150|4870644371390726556|8385397,00|1657454308422|Navy Federal Credit Union
10995116334046|4836022949255315869|31864489,00|1646768534106|Upstart
10995116334046|4854600297718219166|70293955,00|1652529455834|LendingPoint
10995116334046|4812942001165042079|24856421,00|1639678721936|Funding Circle
6597069832942|4728499508151845280|60619451,00|1613792468731|LendingPoint
30786325654014|4919058067384959393|46423842,00|1672311997190|OnDeck
15393162825151|4864451921903092130|84936044,00|1655548532280|Funding Circle
15393162825151|4915398892687720867|10410770,00|1671191425151|Citibank
2199023301839|4673048937739846052|49864316,00|1596754294351|OnDeck
15393162845151|4883029270365995429|78479291,00|1661211369610|Rocket Loans
15393162845151|4783105653633712550|74555160,00|1630574997808|Capital One
30786325644015|4913710042827456935|3488434,00|1670690158670|SunTrust
16288|4703166760247886248|72322801,00|1605947209226|SunTrust
16288|4794646127678849449|68339935,00|1634119855572|Navy Federal Credit Union
16288|4806468076700697002|37935458,00|1637705414964|BlueVine
16288|4827297224977285547|53638192,00|1644093728814|Peerform
26388279092912|4900480718922056108|14734839,00|1666605736984|BlueVine
26388279092912|4901325143852188077|37310079,00|1666861524364|Rocket Loans
26388279092912|4888940244876919214|32237712,00|1663057404875|RealtyMogul
26388279092912|4897384494178238895|92358579,00|1665616522497|US Bank
10995116334048|4817445600792412592|79291022,00|1641089608672|Roofstock
6597069832944|4823075100326625713|59841600,00|1642807512942|Fundrise
