personId|loanId|loanAmount|createTime|org
28587302353430|4914553368245960752|61676713,00|1670890471152|Peerform
28587302353430|4906109118944641073|7741190,00|1668307789254|Citibank
28587302353430|4903857319130955826|96180796,00|1667668022849|Marcus by Goldman Sachs
10995116349014|4756645906311282739|62181136,00|1622391529812|SoFi
4398046512359|4752986731614044212|99557721,00|1621314793908|RealtyMogul
4398046512359|4838555124534083637|88923470,00|1647588756524|Prosper
2199023276807|4690217811807567926|78778709,00|1601990918670|SunTrust
2199023276807|4728216933663506487|35441443,00|1613715891199|OnDeck
28587302353431|4892316845085818936|54022351,00|1664110337842|Upgrade
28587302373431|4905546168991219769|13183128,00|1668194538082|Navy Federal Credit Union
17592186105671|4909205343688458298|53634851,00|1669247265167|Roofstock
17592186105671|4878806046203707451|53724395,00|1659917942193|TD Bank
17592186115671|4889783570295423036|20261981,00|1663347119126|Patch of Land
2199023256808|4703728610689679421|82581991,00|1606200921696|Capital One
2199023256808|4664322113950187582|14019998,00|1594040631621|LightStream
2199023256808|4702321235806126143|95499553,00|1605762467781|Fundbox
2199023256808|4725683658873110592|32318693,00|1612942309919|RealtyMogul
10995116289016|4858258372903829569|60025150,00|1653624077007|RealtyMogul
10995116289016|4911175668525432898|69026176,00|1669853195155|OnDeck
10995116289016|4872332121739362371|32094825,00|1657990344493|Capital One
10995116289016|4878243096250286148|86420685,00|1659817176324|LightStream
21990232586776|4865013772344885317|75108427,00|1655737844293|Citibank
6597069807912|4795770928074063942|55087717,00|1634438739077|OnDeck
6597069807912|4816600076350652487|93721659,00|1640834396945|Patch of Land
17592186105672|4835458899790266440|18880339,00|1646623297239|Upstart
17592186105672|4877398671320154185|90756020,00|1659479483524|Marcus by Goldman Sachs
6597069837912|4893442744992661578|23496127,00|1664463674249|Bank of America
6597069837912|4775786204727607371|57272783,00|1628288300770|OneMain Financial
6597069837912|4722305959152582732|43540162,00|1611876950876|Peerform
6597069837912|4807029927142490189|2175389,00|1637926483829|SoFi
13194139534569|4821948100908154958|31615205,00|1642475200506|Avant
10995116299017|4842495774208032847|16435973,00|1648774433032|Wells Fargo
10995116299017|4742009207522328656|12899853,00|1617895853896|State Farm Bank
10995116299017|4768749330309840977|17513779,00|1626127480841|Funding Circle
26388279097881|4915960743129514066|25242523,00|1671337690782|US Bank
26388279097881|4874583921553047635|73799966,00|1658652868062|Fundrise
17592186085673|4886124395598184532|88627528,00|1662212425207|Earnest
17592186085673|4870361796902387797|87665895,00|1657370546078|Roofstock
17592186085673|4853191823323037782|8939645,00|1652088585110|State Farm Bank
17592186085673|4823355475791708247|16410538,00|1642929927196|RealtyMogul
21990232606777|4884998495691341912|9702966,00|1661815452990|Best Egg
21990232606777|4899916669457006681|79455274,00|1666393148046|Upgrade
21990232606777|4840243974394347610|63883398,00|1648080527769|Avant
26388279127881|4908360918758326363|59870191,00|1669054023018|RealtyMogul
1258|4804778127328804956|99445420,00|1637178154299|Prosper
1258|4822792525838286941|21688578,00|1642751899067|Discover
1258|4808155827049332830|35064877,00|1638262334390|Navy Federal Credit Union
1258|4752142306683912287|81033650,00|1621048095567|TD Bank
11258|4663196214043344992|72522132,00|1593679389756|Navy Federal Credit Union
51258|4765653105566023777|6273734,00|1625212620809|Patch of Land
51258|4706824835433496674|43779006,00|1607126176840|Earnest
51258|4891472420155687011|57321158,00|1663853873515|LendingClub
19791209361226|4889220620342001764|75089311,00|1663161475766|Best Egg
13194139604570|4887531770481737829|46258636,00|1662597941052|Wells Fargo
13194139604570|4853754773276459110|97306119,00|1652227399275|Peerform
15393162800123|4833770049930002535|20531614,00|1646075965005|Chase Bank
8796093043467|4790704378493272168|67027698,00|1632839684988|American Express
28587302373435|4899635194480296041|52716044,00|1666309566023|Capital One
28587302373435|4894287169922793578|53274617,00|1664668962689|OneMain Financial
24189255882331|4913990418292539499|54879968,00|1670797348708|Earnest
15393162790124|4777193579611160684|78282865,00|1628766088927|Earnest
15393162790124|4895694544806346861|69958497,00|1665123987358|Fundbox
15393162790124|4831799725093027950|65147758,00|1645505643299|US Bank
6597069777916|4751016406777069679|85864937,00|1620654586269|Upgrade
6597069777916|4866421147228438640|95872825,00|1656163784798|Navy Federal Credit Union
6597069777916|4763682780729049201|62820300,00|1624575515283|Peerform
6597069777916|4863606397461332082|44887978,00|1655320915399|State Farm Bank
21990232576780|4834895949836845171|98365911,00|1646499761591|Earnest
21990232576780|4839681024440926324|17015542,00|1647930137537|Prosper
21990232576780|4917086643036356725|95791972,00|1671736589911|LightStream
10995116309020|4871206221832519798|58788361,00|1657579942949|Funding Circle
10995116309020|4885842920621473911|49339878,00|1662069795961|TD Bank
10995116309020|4887531770481737848|83781845,00|1662631647592|State Farm Bank
15393162830124|4874020971599626361|28000990,00|1658491004824|Bank of America
17592186095676|4803089277468541050|48284568,00|1636704251706|Best Egg
15393162850124|4847280848812114043|60065242,00|1650295837345|SunTrust
71260|4727091033756663932|42036500,00|1613332310879|Chase Bank
2199023276813|4785074878959059069|12067952,00|1631144298013|Peerform
2199023276813|4820822201001312382|60400086,00|1642106433208|Citibank
4398046542365|4814629751513677951|74781366,00|1640241824946|LendingClub
4398046542365|4854317723229880448|83471413,00|1652415872022|BlueVine
4398046542365|4799711577748013185|54750717,00|1635633014359|Upstart
28587302373437|4913145993362407554|31925783,00|1670475960249|Rocket Loans
24189255872333|4894005694946082947|5005762,00|1664620148203|Patch of Land
24189255872333|4916242218106224772|81290922,00|1671447291631|TD Bank
24189255872333|4877961621273575557|70743198,00|1659723516096|TD Bank
15393162860125|4840806924347768966|63034763,00|1648249298693|American Express
15393162860125|4912583043408986247|38221632,00|1670326807593|SoFi
15393162860125|4864169347414753416|82109573,00|1655471098824|Citibank
26388279067886|4910894193548722313|95386100,00|1669800799258|SoFi
26388279067886|4892035370109108362|67086427,00|1664051040680|LendingClub
11262|4904701744061087883|63655895,00|1667931451464|Wells Fargo
28587302343438|4907797968804905100|62923693,00|1668857278892|RealtyMogul
28587302353438|4906953543874773133|67833385,00|1668582880190|PNC Bank
28587302353438|4914553368245960846|53252376,00|1670947415122|BlueVine
28587302353438|4913145993362407567|92517062,00|1670505727543|Upstart
28587302373438|4903294369177534608|46521211,00|1667473204823|Capital One
61262|4668262763624136849|22747727,00|1595261947577|Upstart
61262|4763119830775627922|33553544,00|1624435503645|Prosper
61262|4816318601373941907|31886936,00|1640730341028|Avant
71262|4732439058314166420|86557468,00|1615011006791|SunTrust
71262|4764527205659181205|83604476,00|1624845125539|LightStream
71262|4806466977189068950|26959185,00|1637717728115|Roofstock
71262|4845310523975139479|31561655,00|1649686930449|Wells Fargo
2199023266815|4845873473928560792|62508270,00|1649794567040|Roofstock
17592186085679|4892879795039240345|36384562,00|1664294154694|Discover
26388279117887|4894287169922793626|39981577,00|1664712621981|Peerform
26388279117887|4914834843222671515|39869747,00|1671045075773|Funding Circle
26388279127887|4911738618478854300|73534396,00|1670050803698|RealtyMogul
26388279127887|4913708943315828893|47657841,00|1670648549036|Fundrise
26388279127887|4879087521180418206|74892476,00|1660060305293|Best Egg
15393162860127|4776067679704318111|70344127,00|1628388475153|LendingPoint
10995116279024|4908360918758326432|93722785,00|1669021900121|LendingClub
19791209311232|4910612718572011681|2673778,00|1669717627806|Peerform
19791209311232|4849251173649088674|1577820,00|1650846296544|Prosper
19791209311232|4890346520248844451|94306313,00|1663465661838|Patch of Land
19791209311232|4865858197275017380|4662606,00|1655953247747|Fundrise
4398046542368|4882465220900946085|71577927,00|1661109122551|LightStream
13194139594576|4855443623136723110|22834115,00|1652807704163|Prosper
13194139594576|4763119830775627943|70888004,00|1624367947613|Kabbage
13194139594576|4854036248253169832|84630790,00|1652306838923|American Express
13194139594576|4771282605100236969|45879949,00|1626884258832|PNC Bank
17592186045681|4865858197275017386|37146468,00|1655937304657|RealtyMogul
2199023276817|4854317723229880491|16922134,00|1652425574920|Best Egg
2199023276817|4792674703330246828|84970235,00|1633508757990|TD Bank
19791209331233|4913708943315828909|70092303,00|1670691348095|Chase Bank
19791209331233|4879931946110550190|88875381,00|1660317543757|Kabbage
19791209331233|4817444501280784559|85989842,00|1641083936677|Peerform
15393162830129|4786200778865901744|95213706,00|1631519168484|Peerform
26388279117889|4900761094387138737|22106163,00|1666695342176|Navy Federal Credit Union
28587302393441|4915679268152803506|31104408,00|1671259176309|Avant
13194139534578|4865576722298306739|68974043,00|1655883814924|Best Egg
28587302333442|4913708943315828916|65603808,00|1670693211134|Roofstock
24189255852338|4875428346483179701|22720765,00|1658898558344|OnDeck
51266|4762556880822206646|68602810,00|1624194746562|Avant
51266|4913708943315828919|90992092,00|1670666162212|Best Egg
51266|4684588312273354936|64002970,00|1600263953668|Discover
4398046582370|4836021849743687865|11753807,00|1646807866514|LendingPoint
4398046582370|4901042569363849402|72742051,00|1666815158993|Fundbox
10995116289027|4866984097181860027|10573188,00|1656317665625|Best Egg
10995116289027|4895694544806346940|9751334,00|1665127523241|Best Egg
24189255832339|4900479619410428093|88155500,00|1666609717555|SunTrust
4398046542371|4786763728819323070|12405480,00|1631643369269|Roofstock
2199023306819|4691625186691121343|27783342,00|1602429761672|Upgrade
2199023306819|4813503851606835392|45133514,00|1639907033236|OneMain Financial
24189255882339|4859947222764093633|39046624,00|1654113274473|Rocket Loans
8796093033476|4863043447507910850|9701038,00|1655143064360|Capital One
17592186085684|4815474176443809987|63400651,00|1640466487887|Peerform
17592186085684|4853191823323037892|49741941,00|1652045128854|Fundbox
17592186085684|4912583043408986309|95071469,00|1670320824331|Earnest
15393162850132|4817725976257495238|91041804,00|1641224674741|Upgrade
19791209371236|4877961621273575623|67663618,00|1659695799102|Capital One
19791209371236|4888376195411869896|43914992,00|1662898733433|Fundbox
19791209371236|4867828522111992009|78615152,00|1656585111951|LendingClub
19791209371236|4821948100908155082|8202667,00|1642469228403|Earnest
15393162790133|4850658548532641995|21646513,00|1651336196021|American Express
2199023276821|4910331243595301068|42566993,00|1669604714836|Peerform
2199023276821|4675299638041903309|37290845,00|1597425032214|Kabbage
2199023276821|4719772684362186958|20920581,00|1611122543513|US Bank
2199023276821|4769312280263262415|87246252,00|1626322774973|OnDeck
26388279107893|4888094720435159248|37982009,00|1662794952069|Citibank
26388279107893|4912020093455565009|45633415,00|1670121772809|Marcus by Goldman Sachs
26388279107893|4884435545737920722|7516248,00|1661672102942|OneMain Financial
26388279107893|4906390593921351891|81900037,00|1668382692867|Best Egg
24189255822342|4868954422018834644|37225678,00|1656936077363|Roofstock
24189255822342|4902731419224113365|62241484,00|1667270628618|BlueVine
24189255822342|4910049768618590422|43931702,00|1669524888876|Fundbox
21990232576790|4875991296436601047|23466106,00|1659103794582|Wells Fargo
21990232576790|4919619917826752728|45646167,00|1672450993253|SoFi
21990232576790|4848688223695667417|60524860,00|1650707865344|SunTrust
21990232576790|4863324922484621530|62220953,00|1655160964366|Wells Fargo
24189255842342|4884717020714631387|42104826,00|1661773231347|PNC Bank
19791209341238|4847280848812114140|59457140,00|1650224608388|Chase Bank
15393162840134|4900761094387138781|3745719,00|1666655780489|SunTrust
15393162840134|4801963377561698526|49095940,00|1636344473571|State Farm Bank
15393162840134|4872050646762651871|54973938,00|1657910649894|State Farm Bank
15393162840134|4884435545737920736|2849916,00|1661702043884|OnDeck
15393162860134|4787326678772744417|28468426,00|1631830396563|Bank of America
15393162860134|4908642393735037154|89489407,00|1669080852807|LendingClub
15393162860134|4807592877095911651|91491982,00|1638084776661|Funding Circle
19791209301239|4886968820528316644|8908076,00|1662490947468|State Farm Bank
19791209301239|4877680146296864997|59775611,00|1659608368982|LendingClub
19791209301239|4885561445644763366|51909827,00|1662018483256|LendingPoint
10995116309031|4784230454028927207|69744193,00|1630863606830|Peerform
6597069817927|4814629751513678056|11349927,00|1640265659989|Fundbox
6597069817927|4841088399324479721|50053551,00|1648319726024|Capital One
6597069817927|4761149505938653418|85431843,00|1623796944773|Marcus by Goldman Sachs
10995116339031|4912301568432275691|60034017,00|1670254488111|Upstart
6597069837927|4809844676909596908|61618262,00|1638754615254|Earnest
6597069837927|4900198144433717485|31035033,00|1666506877564|American Express
6597069837927|4778319479518003438|16666175,00|1629084376064|Fundrise
8796093023480|4847562323788824815|40359209,00|1650376666255|Discover
8796093023480|4750171981846937840|31702905,00|1620394700272|Navy Federal Credit Union
8796093023480|4794926503143932145|44790752,00|1634139070505|Discover
17592186055688|4916805168059646194|18684088,00|1671600968593|OneMain Financial
19791209321240|4821948100908155123|57761167,00|1642497367921|Fundbox
24189255852344|4866702622205149428|58663120,00|1656268725360|SunTrust
24189255852344|4869517371972255989|15352634,00|1657080304192|Roofstock
24189255852344|4874583921553047798|41555518,00|1658649233546|State Farm Bank
26388279117896|4891753895132397815|33464563,00|1663938712956|American Express
10995116349032|4777475054587871480|74678456,00|1628781732292|OneMain Financial
10995116349032|4859665747787383033|88163616,00|1654083330174|Wells Fargo
10995116349032|4859665747787383034|50258601,00|1654059473960|US Bank
10995116349032|4851502973462774011|85680775,00|1651522830882|OnDeck
8796093023481|4756364431334572284|60130481,00|1622303688107|LightStream
8796093023481|4915679268152803581|73602402,00|1671316597666|SunTrust
8796093023481|4811252051793150206|64696278,00|1639168730966|LendingPoint
17592186065689|4801118952631566591|59226344,00|1636079014593|Chase Bank
17592186065689|4908642393735037184|86881566,00|1669101344948|Best Egg
17592186065689|4826451700535525633|78060728,00|1643842091419|RealtyMogul
17592186065689|4895131594852925698|76101273,00|1665003720683|Best Egg
26388279117897|4896820444713189635|64235239,00|1665472685182|Fundrise
28587302393449|4911738618478854404|99785654,00|1670069835211|Rocket Loans
28587302393449|4914271893269250309|70060422,00|1670803459030|OneMain Financial
28587302393449|4913145993362407686|81784801,00|1670492032324|LightStream
28587302393449|4909205343688458503|93862473,00|1669285054841|LightStream
15393162790138|4788452578679587080|98549495,00|1632156913725|LendingPoint
15393162790138|4818570401187627273|21114826,00|1641480222613|OneMain Financial
15393162790138|4785919303889191178|8358185,00|1631413824210|OnDeck
17592186065690|4828984975325921547|78748999,00|1644664856197|Kabbage
8796093023483|4905264694014509324|69435386,00|1668120244269|RealtyMogul
10995116299035|4880776371040682253|34366758,00|1660593075114|Kabbage
10995116299035|4845873473928560910|19390506,00|1649809988306|State Farm Bank
31275|4797741252911038735|3676739,00|1635056995158|Best Egg
6597069817931|4706261885480075536|25634177,00|1606972460825|LendingPoint
6597069817931|4916805168059646225|44687780,00|1671601605977|Prosper
6597069817931|4831799725093028114|15564142,00|1645487826338|Upstart
6597069817931|4750453456823648531|48158408,00|1620487755654|Rocket Loans
13194139594587|4888657670388580628|67869197,00|1662950917609|US Bank
13194139594587|4789015528633008405|87606411,00|1632374459567|Prosper
13194139594587|4893442744992661782|5826140,00|1664445618048|Navy Federal Credit Union
19791209371243|4897101919689900311|6807901,00|1665606692746|Bank of America
19791209371243|4916523693082935576|75512093,00|1671552509256|OneMain Financial
19791209371243|4839962499417637145|64007342,00|1648039336948|BlueVine
26388279067900|4919056967873331482|45995925,00|1672350675876|Peerform
15393162800140|4783386029098795291|91159936,00|1630605017497|Discover
15393162800140|4886687345551606044|63963658,00|1662412675977|Funding Circle
15393162800140|4900761094387138845|29540304,00|1666679906508|Marcus by Goldman Sachs
15393162800140|4877398671320154398|37832196,00|1659483758019|Capital One
30786325599004|4917368118013067551|12000972,00|1671831056353|Bank of America
8796093053484|4871487696809230624|68874373,00|1657730196190|OnDeck
19791209341244|4844466099045007649|60796258,00|1649395806967|Fundbox
19791209341244|4827014650488946978|83094099,00|1644027123878|Wells Fargo
19791209341244|4903012894200824099|59609127,00|1667386376386|Marcus by Goldman Sachs
6597069817932|4815192701467099428|20911344,00|1640436252561|TD Bank
6597069767933|4864169347414753573|36878206,00|1655467287448|Navy Federal Credit Union
15393162800141|4801118952631566630|89584679,00|1636073223238|SunTrust
15393162800141|4916242218106224935|61082770,00|1671487389337|Fundrise
19791209321245|4890627995225555240|44483014,00|1663565537228|SunTrust
2199023306829|4745105432266146089|53175366,00|1618913713075|Avant
2199023306829|4893442744992661802|93249778,00|1664462783232|Avant
2199023306829|4665448013857030443|25584229,00|1594393434280|State Farm Bank
13194139594589|4783948979052216620|42070693,00|1630815903236|Roofstock
13194139594589|4790422903516561709|83214156,00|1632766105516|SoFi
13194139594589|4820259251047891246|21328984,00|1641993787547|Citibank
2199023326829|4894005694946083119|99198853,00|1664649923267|Funding Circle
2199023326829|4682336512459669808|97246871,00|1599556660819|Roofstock
2199023326829|4816881551327363377|47335012,00|1640904179021|Wells Fargo
21990232586798|4919056967873331506|33654347,00|1672345001318|Bank of America
21990232586798|4867547047135281459|47265483,00|1656484638811|Capital One
21990232586798|4862761972531200308|93994129,00|1655034050846|State Farm Bank
26388279107902|4900198144433717557|99357269,00|1666529805799|Kabbage
26388279107902|4919338442850042166|94872990,00|1672439556992|Avant
19791209301247|4887250295505027383|29850725,00|1662517035909|Marcus by Goldman Sachs
19791209301247|4890909470202265912|83912364,00|1663648638913|Best Egg
19791209301247|4886405870574895417|71918465,00|1662324275193|Fundbox
13194139554591|4765090155612602682|7344120,00|1624987602900|Earnest
26388279107903|4919056967873331515|86091070,00|1672288235989|RealtyMogul
26388279107903|4919338442850042172|24975076,00|1672374006400|Navy Federal Credit Union
26388279107903|4907235018851483965|62169735,00|1668697060441|SoFi
51279|4895131594852925758|7470214,00|1664989878677|Kabbage
61279|4693032561574674751|72520137,00|1602871801700|Bank of America
24189255882351|4862761972531200320|25955167,00|1654980481124|Funding Circle
24189255882351|4908360918758326593|20937426,00|1669014593948|Marcus by Goldman Sachs
24189255882351|4918775492896620866|47594721,00|1672209210901|SoFi
24189255882351|4897664869643321667|39558708,00|1665732818659|Best Egg
19791209311248|4901324044340560196|80517278,00|1666874454532|Earnest
19791209311248|4885561445644763461|70481712,00|1662061587607|Marcus by Goldman Sachs
30786325599008|4917931067966488902|64278682,00|1671974527924|Prosper
13194139584592|4913708943315829063|65579623,00|1670689143528|Wells Fargo
2199023316832|4886968820528316744|20124766,00|1662471102919|Roofstock
17592186115696|4865295247321596233|50566197,00|1655791644635|Avant
17592186115696|4837992174580662602|19723227,00|1647367601520|Discover
17592186115696|4821948100908155211|99400940,00|1642491228942|Rocket Loans
17592186115696|4893724219969372492|41887467,00|1664571906172|Roofstock
2199023266833|4656722289579000141|53299912,00|1591722671825|OneMain Financial
2199023266833|4837710699603951950|82033579,00|1647321555764|Peerform
2199023266833|4759460656078389583|14106511,00|1623317461474|Bank of America
2199023266833|4697254686225334608|43015980,00|1604128328903|Marcus by Goldman Sachs
19791209331249|4877680146296865105|18251491,00|1659597100609|Fundbox
17592186095697|4820822201001312594|27812000,00|1642092871010|US Bank
17592186095697|4906953543874773331|90800952,00|1668559591316|Upgrade
17592186095697|4918775492896620884|62937490,00|1672248585200|Navy Federal Credit Union
13194139594593|4902168469270692181|68372495,00|1667133130198|Roofstock
13194139594593|4807874352072622422|44098139,00|1638182560719|Citibank
30786325589010|4915679268152803671|6022472,00|1671317433872|Discover
30786325589010|4918775492896620888|51508657,00|1672218384260|Bank of America
30786325589010|4915679268152803673|25085741,00|1671292199457|Marcus by Goldman Sachs
15393162810146|4886124395598184794|27411700,00|1662161132785|Upstart
6597069797938|4831236775139606875|67138278,00|1645344739961|American Express
6597069807938|4853754773276459356|26535443,00|1652210782815|Fundrise
24189255872354|4879650471133839709|43653906,00|1660227888870|Upstart
24189255872354|4861636072624357726|94620345,00|1654630325135|PNC Bank
6597069777939|4794082078213800287|81282898,00|1633935165005|Kabbage
6597069807939|4842495774208033120|18248298,00|1648757311180|Avant
6597069807939|4752705256637333857|98553658,00|1621196749246|Upgrade
6597069807939|4719772684362187106|3333174,00|1611078997562|US Bank
51283|4837429224627241315|40904261,00|1647204911659|SoFi
2199023316835|4844184624068297060|6706199,00|1649296296322|Prosper
2199023316835|4720054159338897765|76222165,00|1611165087125|American Express
2199023266836|4757490331241415014|51857264,00|1622633795942|Bank of America
21990232606804|4874583921553047911|16492726,00|1658657546371|US Bank
21990232606804|4859665747787383144|78011366,00|1654085609839|RealtyMogul
21990232606804|4873176546669494633|89038511,00|1658217505051|US Bank
21990232606804|4860791647694225770|23536206,00|1654373523794|Funding Circle
17592186105700|4900198144433717611|55718825,00|1666532050604|Capital One
17592186105700|4874302446576337260|13744468,00|1658607492690|PNC Bank
17592186105700|4847562323788824941|18999518,00|1650389226027|Earnest
17592186105700|4814348276536967534|3466244,00|1640121462780|LightStream
24189255882356|4873458021646205295|11041187,00|1658287469695|PNC Bank
24189255882356|4864732297368174960|18165198,00|1655663423689|SunTrust
24189255882356|4913990418292539761|77601796,00|1670782116372|RealtyMogul
24189255812357|4876835721366733170|25197773,00|1659306917926|Funding Circle
26388279077909|4899635194480296307|12132680,00|1666366701028|BlueVine
26388279077909|4874865396529758580|6500744,00|1658739303971|State Farm Bank
30786325599013|4916523693082935669|39456484,00|1671566949198|Prosper
21990232596805|4885279970668052854|57524468,00|1661953311518|LendingPoint
21990232596805|4878243096250286455|13792357,00|1659782128489|American Express
2199023306837|4858821322857251192|1016135,00|1653799957447|Discover
2199023306837|4774097354867343737|57589298,00|1627765508191|Kabbage
2199023306837|4782260129191952762|71974639,00|1630277706386|Earnest
2199023306837|4911738618478854523|82410250,00|1670029201803|Roofstock
15393162850149|4784793403982348668|23526556,00|1631038514130|Best Egg
15393162850149|4893724219969372541|43444643,00|1664545117189|Discover
15393162850149|4801963377561698686|96107417,00|1636338933798|US Bank
15393162800150|4863606397461332351|60910975,00|1655307026536|Upgrade
15393162800150|4771845555053658496|4130765,00|1627052238193|LendingClub
15393162800150|4836584799697109377|96616900,00|1647012459377|OnDeck
15393162810150|4795770928074064258|84402635,00|1634476709742|LightStream
15393162810150|4871487696809230723|38732615,00|1657686426384|Upgrade
15393162820150|4830955300162896260|8401537,00|1645210662365|Earnest
17592186115702|4914834843222671749|82877094,00|1671028979147|Fundrise
17592186115702|4824199900721840518|32923558,00|1643180529550|Earnest
17592186115702|4843340199138165127|51114466,00|1649013057353|Best Egg
17592186115702|4904420269084377480|40414215,00|1667786475787|BlueVine
13194139534599|4779726854401556873|63241606,00|1629472705107|Navy Federal Credit Union
13194139534599|4845873473928561034|81569039,00|1649825810135|OneMain Financial
6597069777943|4825607275605393803|16937548,00|1643643046538|BlueVine
6597069777943|4854036248253170060|98993028,00|1652317668105|PNC Bank
6597069777943|4902449944247402893|4500411,00|1667243075962|OneMain Financial
13194139554599|4786763728819323278|29527063,00|1631642267904|Upstart
15393162820151|4879650471133839759|95531107,00|1660166214235|Peerform
15393162820151|4894005694946083216|35877431,00|1664584489024|SunTrust
15393162820151|4787608153749455249|39244793,00|1631903428561|Fundrise
28587302363463|4894850119876215186|62240982,00|1664869206771|Avant
28587302363463|4889220620342002067|85983878,00|1663140189666|RealtyMogul
19791209351255|4838273649557373332|70564907,00|1647512941098|Best Egg
19791209351255|4907797968804905365|19730754,00|1668839105716|Funding Circle
28587302323464|4912583043408986518|57375608,00|1670308495719|Kabbage
28587302323464|4910612718572011927|25207192,00|1669680783049|US Bank
28587302323464|4913145993362407832|91608220,00|1670511758036|Fundbox
28587302333464|4915397793176093081|32995828,00|1671161831926|Navy Federal Credit Union
28587302333464|4908923868711747994|35311988,00|1669228304098|OnDeck
28587302333464|4914834843222671771|20745062,00|1671050299267|US Bank
28587302333464|4909205343688458652|21932670,00|1669328302203|LendingClub
8796093083496|4887813245458448797|18800189,00|1662748627680|Capital One
8796093083496|4896820444713189790|15581899,00|1665459944832|OnDeck
17592186115704|4836866274673820063|21574688,00|1647091759923|LendingPoint
24189255812361|4913708943315829152|41583828,00|1670638620978|Capital One
17592186065705|4862480497554489761|95264149,00|1654931580568|SoFi
17592186065705|4882746695877656994|18699128,00|1661177639188|LendingPoint
17592186065705|4837710699603952035|94316369,00|1647296677091|Funding Circle
17592186065705|4885842920621474212|97931186,00|1662149472960|Upstart
2199023286841|4739475932731933093|2264028,00|1617110647839|American Express
2199023286841|4721180059245740454|32966101,00|1611506766405|LightStream
51289|4698943536085598631|79724317,00|1604692857556|Navy Federal Credit Union
6597069837945|4817163026304074152|3083220,00|1640998717463|Avant
6597069837945|4787889628726165929|62904451,00|1631987788549|Best Egg
6597069837945|4856569523043565994|45608935,00|1653080814680|RealtyMogul
24189255812362|4907235018851484075|35164798,00|1668719728134|PNC Bank
24189255812362|4913145993362407852|2298612,00|1670524354698|OneMain Financial
24189255812362|4880213421087261101|52830248,00|1660412579476|OneMain Financial
24189255812362|4886405870574895534|36173603,00|1662264162063|Bank of America
10995116289050|4740601832638775727|74387242,00|1617462716238|Patch of Land
10995116289050|4865013772344885680|22112725,00|1655737622185|BlueVine
