personId|loanId|loanAmount|createTime|org
28587302349686|4917088017425891419|29999424,00|1671705471867|US Bank
7511|4799150002184126556|29771561,00|1635501535935|Citibank
7511|4861918921990602845|85741153,00|1654793572897|Patch of Land
7511|4744262381725548638|5387622,00|1618630357885|LendingClub
7511|4682056411872493663|93141467,00|1599465467644|Rocket Loans
10995116295271|4767624804792533088|29460732,00|1625765217868|American Express
28587302359687|4897384769056145505|78655151,00|1665652320050|Fundrise
17592186091927|4850378447945465954|91540297,00|1651193256898|LendingPoint
57511|4818008825623740515|57772523,00|1641307461512|Kabbage
8796093089719|4886688719941140580|73689512,00|1662343887792|LendingClub
8796093089719|4769313654652797029|97199944,00|1626324662762|LightStream
8796093089719|4763684155118583910|87480644,00|1624536262243|Discover
27512|4682619361825914983|69999263,00|1599702791782|SunTrust
27512|4745951231585812584|52695119,00|1619107118046|LendingPoint
27512|4677271337268412521|48424371,00|1598035343391|American Express
6597069814168|4897103294079434858|4621758,00|1665537922970|Roofstock
6597069814168|4835178799203090539|98327075,00|1646582503878|Navy Federal Credit Union
13194139590824|4771565454466482284|90243559,00|1626987307558|American Express
28587302389688|4915117692588916845|41248415,00|1671133957006|Peerform
26388279084137|4908080818171150446|56536774,00|1668941988437|Best Egg
26388279084137|4890347894638379119|85471274,00|1663485396774|Capital One
6597069794169|4794927877533466736|78233338,00|1634143538969|Best Egg
6597069794169|4850378447945465969|3432745,00|1651185967734|Citibank
6597069794169|4722307333542117490|56809448,00|1611886326543|Capital One
21990232593033|4902169843660226675|32523988,00|1667118605865|BlueVine
21990232593033|4869237271385079924|36338650,00|1657040507484|Marcus by Goldman Sachs
15393162846377|4834334374272958581|7426548,00|1646326907990|Marcus by Goldman Sachs
15393162846377|4821668000320979062|55931288,00|1642356421602|Kabbage
15393162846377|4855163522549547127|85165501,00|1652673246298|Prosper
15393162846377|4867829896501526648|75148626,00|1656597560544|Kabbage
6597069834169|4799712952137547897|97069979,00|1635642441160|Wells Fargo
6597069834169|4874585295942582394|32226002,00|1658683192239|Patch of Land
24189255818586|4919058342262866043|43977367,00|1672281601455|Patch of Land
8796093049722|4818571775577161852|13800953,00|1641457602207|Funding Circle
8796093049722|4890629369615089789|29348294,00|1663569454884|US Bank
8796093049722|4852911722735861886|51530240,00|1652004227270|Roofstock
8796093049722|4782824453534908543|17134925,00|1630474642093|Kabbage
2199023303066|4825327175018217600|68005694,00|1643492785193|Marcus by Goldman Sachs
2199023323066|4861355972037181569|14746043,00|1654558498048|SoFi
24189255818587|4894288544312328322|90222678,00|1664694931669|OnDeck
24189255818587|4895977394172592259|59547999,00|1665248850530|LendingClub
24189255818587|4901043943753384068|75537966,00|1666749247806|SoFi
24189255818587|4888096094824693893|99135832,00|1662776700420|LendingClub
15393162806379|4895414444219170950|44679493,00|1665069830346|BlueVine
15393162836379|4775224629163720839|70077573,00|1628126753009|Kabbage
15393162836379|4888940519754825864|278662,00|1663042436415|LendingClub
15393162836379|4810409001252552841|25003639,00|1638970620753|Avant
10995116335275|4754114005910421642|43077777,00|1621629622135|OneMain Financial
10995116335275|4749610406283051147|79973358,00|1620240674189|Prosper
10995116335275|4902169843660226700|83904128,00|1667162307975|LightStream
10995116335275|4748765981352919181|18146816,00|1619980133487|Peerform
4398046578619|4815475550833344654|24369989,00|1640456266422|Upgrade
4398046578619|4695004260801183887|98647972,00|1603438029900|Kabbage
4398046578619|4754958430840553616|46305215,00|1621860591253|Roofstock
10995116285276|4912865892775231633|83924809,00|1670403871097|Wells Fargo
10995116285276|4776913479023984786|44385604,00|1628655363274|SoFi
10995116285276|4783105928511619219|91920104,00|1630535998699|Marcus by Goldman Sachs
10995116285276|4793801977626624148|29760272,00|1633851839091|Upgrade
13194139550828|4861355972037181589|80536257,00|1654565044349|OnDeck
13194139550828|4802246226927943830|28231946,00|1636461859774|Marcus by Goldman Sachs
13194139550828|4906110493334175895|97252224,00|1668323711147|US Bank
4398046548620|4722870283495538840|54434787,00|1611999719013|Upstart
13194139590828|4808438676415578265|34809356,00|1638340049902|Fundbox
13194139590828|4895977394172592282|54657997,00|1665196730723|Earnest
13194139590828|4850096972968755355|53767755,00|1651118829071|RealtyMogul
17592186111932|4827297499855192220|48366722,00|1644158029391|Earnest
8796093099724|4888377569801404573|95144444,00|1662905542548|Roofstock
8796093099724|4862481871944024222|56760482,00|1654975250055|LightStream
17592186111933|4803372126834786463|9183535,00|1636793502075|Wells Fargo
17592186111933|4868674321431658656|28463496,00|1656799619683|RealtyMogul
17592186121933|4915117692588916897|2078220,00|1671143418253|State Farm Bank
17592186121933|4803372126834786466|29500669,00|1636742443747|PNC Bank
15393162796382|4828141924785324195|51084653,00|1644370690605|Upstart
15393162796382|4908925243101282468|58059083,00|1669235718074|Prosper
15393162796382|4852067297805729957|92245504,00|1651725346514|Discover
15393162816382|4820823575390847142|4901231,00|1642113593140|Marcus by Goldman Sachs
15393162816382|4820260625437425831|48838661,00|1641925967601|Citibank
15393162816382|4912865892775231656|79009628,00|1670396150261|Wells Fargo
26388279104142|4877681520686399657|94446516,00|1659634234058|Upgrade
26388279104142|4899636568869830826|66113216,00|1666314674198|Avant
26388279104142|4903295743567069355|5848857,00|1667509339942|Upstart
26388279104142|4888096094824693932|49094966,00|1662785176716|BlueVine
8796093069726|4912302942821810349|82111685,00|1670265318063|Wells Fargo
8796093069726|4717240783961325742|86741013,00|1610315466769|Capital One
26388279144142|4892036744498643119|39400596,00|1664041071864|Fundbox
26388279144142|4888940519754825904|39059347,00|1663020229016|Capital One
26388279074143|4910332617984835761|26096760,00|1669631198327|Bank of America
26388279074143|4895132969242460338|54555341,00|1664940338412|Chase Bank
26388279074143|4878807420593242291|27440864,00|1659920801709|Fundrise
26388279074143|4883873970174034100|41539882,00|1661493180700|LendingClub
6597069784175|4807594251485446325|85792552,00|1638087758366|State Farm Bank
13194139560831|4836023224133222582|71533642,00|1646765981826|Citibank
19791209337487|4854037622642704567|675922,00|1652317289018|Chase Bank
19791209337487|4812379326089527480|59081265,00|1639506857203|Funding Circle
19791209337487|4863607771850866873|80763870,00|1655273968709|Marcus by Goldman Sachs
17592186101935|4821105050367557818|53839178,00|1642262972322|Kabbage
26388279134143|4903577218543780027|60776944,00|1667585529797|Wells Fargo
26388279134143|4905829018357465276|16613361,00|1668236679401|Best Egg
26388279134143|4902169843660226749|67067535,00|1667136123682|SoFi
6597069814176|4790424277906096318|60849042,00|1632759813728|Fundrise
8796093099728|4746514181539233983|62326818,00|1619262578430|Best Egg
10995116285281|4829267824692166848|57821397,00|1644754823298|Upstart
47521|4624635516623519937|31561855,00|1581845094326|OneMain Financial
6597069824177|4768187754745954498|48629302,00|1625981404183|Patch of Land
6597069824177|4763402680141873347|96154886,00|1624530663741|State Farm Bank
26388279134145|4879933320500084932|51130206,00|1660264823463|Bank of America
7522|4732721907680411845|61679203,00|1615101704765|Roofstock
21990232583042|4865859571664552134|99714855,00|1656005840168|LendingClub
21990232583042|4876274145802846407|1968381,00|1659128811327|RealtyMogul
21990232583042|4859104172223496392|76043655,00|1653905632797|Discover
6597069804178|4740603207028310217|51217092,00|1617517466217|LightStream
6597069804178|4845874848318095562|46475897,00|1649846203967|PNC Bank
8796093069730|4863326296874156235|53762308,00|1655196417533|US Bank
8796093069730|4726810933169488076|10050303,00|1613233853886|Roofstock
8796093069730|4892036744498643149|42497392,00|1664031455309|Rocket Loans
8796093069730|4736944032331071694|80180272,00|1616379760927|OnDeck
8796093089730|4780009703767802063|68559389,00|1629560736790|OnDeck
8796093089730|4901325418730094800|39300232,00|1666868319381|Kabbage
8796093089730|4801683276974522577|84158759,00|1636241608597|Navy Federal Credit Union
10995116285283|4829267824692166866|18440715,00|1644717547119|Upgrade
26388279084147|4907517868217729235|26506331,00|1668757113906|US Bank
2199023293075|4734973707494097108|45595393,00|1615741448958|Best Egg
28587302379699|4907517868217729237|87382972,00|1668795173993|LendingPoint
28587302379699|4919058342262866134|18741501,00|1672329711805|US Bank
28587302379699|4910332617984835799|45733366,00|1669667199087|RealtyMogul
28587302379699|4918776867286155480|78826703,00|1672234909337|Bank of America
15393162796388|4837712073993486553|36708107,00|1647353610518|Kabbage
15393162796388|4774380204233588954|66070913,00|1627894652743|Upstart
15393162796388|4885562820034298075|26693988,00|1662040625521|Peerform
24189255828596|4896821819102724316|62684952,00|1665505713943|Discover
4398046538628|4795490827486888157|77646134,00|1634351338505|State Farm Bank
4398046538628|4750736306189893854|42030810,00|1620627031280|Discover
4398046538628|4760306455398056159|54952967,00|1623529719936|Rocket Loans
4398046538628|4675301012431438048|10011234,00|1597458091924|Navy Federal Credit Union
19791209337492|4830675199575720161|46232046,00|1645195075784|Kabbage
19791209337492|4885562820034298082|20793436,00|1662020357225|SoFi
19791209337492|4836586174086643939|58800708,00|1647013397023|Navy Federal Credit Union
19791209337492|4844185998457831652|41535395,00|1649272377961|OnDeck
26388279114148|4892318219475353829|1875216,00|1664119360169|Capital One
26388279114148|4918776867286155494|35403828,00|1672216832505|Discover
24189255868596|4919058342262866151|56949306,00|1672349124832|Navy Federal Credit Union
21990232633044|4843904523481121000|19320566,00|1649189996945|Peerform
21990232633044|4902169843660226793|73793215,00|1667164082603|Patch of Land
21990232633044|4863044821897445610|84414117,00|1655089499959|State Farm Bank
15393162826389|4855444997526257899|92622241,00|1652736554482|SunTrust
15393162826389|4782824453534908652|65359352,00|1630478555153|PNC Bank
2199023303077|4833771424319537389|19694377,00|1646125473695|Discover
6597069824181|4698100485545001198|33713581,00|1604430779702|Navy Federal Credit Union
6597069824181|4758617605537792239|69639835,00|1623048502240|Capital One
6597069824181|4887251669894562032|39925119,00|1662580666585|Best Egg
6597069824181|4899918043846541553|4517177,00|1666471581972|PNC Bank
10995116345285|4904140168497201394|76497142,00|1667736425143|Upgrade
6597069844181|4736099607400939763|20401050,00|1616130767082|Earnest
6597069844181|4905829018357465332|25097577,00|1668255450942|State Farm Bank
6597069844181|4852348772782440693|7903593,00|1651833040984|Upgrade
24189255818598|4877962995663110390|36253544,00|1659699248209|BlueVine
24189255818598|4912865892775231735|12552654,00|1670393561185|RealtyMogul
24189255818598|4872333496128897272|50631042,00|1657931690433|Earnest
26388279104150|4912584417798521081|57962850,00|1670286827950|Avant
2199023303078|4874022345989161210|8743803,00|1658509698377|OneMain Financial
6597069834182|4729344207959884027|40176296,00|1614044761722|American Express
6597069834182|4787609528138989820|14206624,00|1631971738709|Marcus by Goldman Sachs
6597069834182|4889221994731536637|36079362,00|1663117126259|Discover
17592186051943|4841934198644146430|28743003,00|1648601380320|Discover
15393162816391|4873740871012450559|86142033,00|1658401078433|Discover
15393162816391|4903295743567069440|3717833,00|1667436147838|Navy Federal Credit Union
15393162816391|4875148245896003841|35684536,00|1658821894800|Citibank
15393162816391|4849252548038623490|76599908,00|1650907965833|Capital One
15393162826391|4806468351578603779|41274512,00|1637710068242|LendingPoint
57527|4756647280700817668|66728996,00|1622397090570|Patch of Land
10995116345287|4864170721804288261|47095310,00|1655416552109|PNC Bank
7528|4725403558285934854|66289149,00|1612814944038|Funding Circle
7528|4885562820034298119|61186172,00|1662021413432|TD Bank
7528|4649123839597347080|44277117,00|1589414111282|Rocket Loans
13194139550840|4773817254280167689|44348212,00|1627715111357|LendingPoint
8796093049736|4747921556422787338|27378881,00|1619758067773|Funding Circle
17592186081944|4873740871012450571|72777269,00|1658354310146|PNC Bank
10995116325288|4857696797339943180|48530024,00|1653482720845|LendingPoint
10995116325288|4805342451671761165|27970097,00|1637359869839|Avant
10995116325288|4869800221338501390|77995769,00|1657188018410|Citibank
17592186101944|4910895567938257167|14187700,00|1669825168312|Citibank
17592186101944|4904421643473912080|14789225,00|1667835902268|OnDeck
13194139600840|4881622170360348945|96587364,00|1660814082250|LightStream
13194139600840|4896540344126013714|66572726,00|1665431138647|Discover
13194139600840|4850096972968755475|50879367,00|1651116426555|Upstart
28587302399704|4905829018357465364|90478014,00|1668261972329|Patch of Land
15393162826393|4869518746361790741|94174349,00|1657092501100|OneMain Financial
15393162826393|4898792143939698966|3747154,00|1666068761138|Peerform
15393162846393|4906391968310886679|11645618,00|1668464254087|OnDeck
2199023323081|4732440432703701272|80387283,00|1614992237868|Navy Federal Credit Union
26388279144153|4891755269521932569|6712284,00|1663950554764|Roofstock
26388279144153|4874022345989161242|46356554,00|1658494511985|Discover
17592186061946|4842778623574278427|11214537,00|1648836805490|LightStream
21990232583050|4893444119382196508|57920519,00|1664422129209|Upgrade
21990232583050|4881059220406927645|25336104,00|1660663972863|Capital One
21990232583050|4864733671757709598|92377721,00|1655597999047|Wells Fargo
21990232583050|4832364049435984159|23832050,00|1645706048044|American Express
21990232623050|4858541222270075168|3196120,00|1653726618219|Patch of Land
10995116355290|4761432355304898849|56160634,00|1623857558729|TD Bank
15393162796395|4807031301532025122|14047206,00|1637930162637|US Bank
15393162796395|4818290300600451363|82732332,00|1641331315036|Peerform
15393162796395|4836304699109933348|20125502,00|1646863604394|Fundrise
4398046548635|4747640081446076709|73325213,00|1619681407547|LendingPoint
4398046548635|4864452196780998950|93312444,00|1655549918874|LendingClub
4398046548635|4847845173155070247|86566283,00|1650473767596|Peerform
26388279124155|4905829018357465384|68496091,00|1668249661665|Wells Fargo
26388279124155|4890910844591800617|44854273,00|1663679627296|Chase Bank
26388279124155|4886688719941140778|36531751,00|1662342131036|Capital One
26388279124155|4879651845523374379|31967346,00|1660250220314|Citibank
26388279074156|4880496270453506348|56484269,00|1660484054294|SoFi
26388279074156|4907517868217729325|51436942,00|1668753252402|Kabbage
26388279074156|4898229193986277678|94070840,00|1665926976759|SunTrust
26388279074156|4868392846454948143|12323450,00|1656790449176|Bank of America
26388279094156|4886407244964430128|61066894,00|1662306800427|Discover
26388279114156|4868392846454948145|81993718,00|1656764596134|Navy Federal Credit Union
26388279114156|4895132969242460466|95513621,00|1664966003395|Wells Fargo
15393162846396|4908925243101282611|98691502,00|1669231613102|State Farm Bank
4398046588636|4819979150460715316|21075000,00|1641914049505|Kabbage
4398046588636|4737788457261203765|79336243,00|1616646173348|Funding Circle
4398046588636|4756928755677528374|92246496,00|1622476751010|OneMain Financial
4398046588636|4669390037920514359|81976361,00|1595590884438|OnDeck
24189255818605|4870644646268633400|850656,00|1657462586328|Rocket Loans
24189255818605|4905829018357465401|44522642,00|1668221611413|Kabbage
26388279084157|4901043943753384250|14562542,00|1666746184290|BlueVine
26388279084157|4888377569801404731|78552100,00|1662871363369|Chase Bank
13194139560845|4848689598085202236|87094644,00|1650698497713|Avant
37533|4861918921990603069|39378073,00|1654790647226|Best Egg
6597069814189|4756928755677528382|20832878,00|1622521389708|LendingClub
2199023313085|4722870283495539007|23910201,00|1612028521489|Chase Bank
2199023313085|4775506104140431680|86901674,00|1628174313767|LendingClub
13194139600845|4917932442356023617|44084932,00|1672008897250|Earnest
13194139600845|4800838852044390722|48595046,00|1636028596412|PNC Bank
8796093029742|4917932442356023619|99208282,00|1671942090981|Patch of Land
19791209317502|4855163522549547332|20128429,00|1652700372660|SoFi
19791209317502|4830956674552430917|725945,00|1645246687328|OneMain Financial
19791209317502|4842497148597567814|19635932,00|1648804073199|Fundbox
17592186071950|4892036744498643271|70399178,00|1663997025151|Citibank
17592186071950|4829549299668877640|18473331,00|1644795295028|Prosper
21990232633054|4835460274179801417|2080718,00|1646632351125|American Express
17592186051951|4830112249622298954|89074980,00|1644987663561|Marcus by Goldman Sachs
17592186051951|4916806542449181003|83052514,00|1671648535176|Earnest
17592186051951|4806749826555314508|58892300,00|1637839961647|RealtyMogul
17592186051951|4860230072130339149|56724971,00|1654198413572|State Farm Bank
17535|4879370370546663758|66228011,00|1660107517873|Rocket Loans
8796093049743|4761995305258320207|10451074,00|1624038307612|Earnest
8796093049743|4719211108798300496|83240732,00|1610943635081|OneMain Financial
8796093049743|4761432355304898897|16344450,00|1623863925906|State Farm Bank
8796093049743|4821668000320979282|27578947,00|1642429632960|Roofstock
10995116315295|4899918043846541651|37473465,00|1666444067676|PNC Bank
10995116315295|4790142802929385812|42180448,00|1632688403332|Funding Circle
10995116315295|4840808298737303893|97582117,00|1648313564999|SunTrust
47535|4869518746361790806|62533275,00|1657067313633|BlueVine
47535|4858541222270075223|38149952,00|1653720597963|Discover
47535|4759180555491213656|99661391,00|1623167764783|Kabbage
2199023333087|4698100485545001305|66550075,00|1604435428806|LightStream
10995116295296|4802809176881365338|40762089,00|1636600621572|LendingClub
10995116295296|4898510668962988379|69748544,00|1665986358365|Bank of America
6597069794192|4723151758472249692|53190718,00|1612124461871|Peerform
24189255848608|4896821819102724445|64469933,00|1665471442074|PNC Bank
24189255848608|4869800221338501470|87202375,00|1657185288229|Discover
24189255848608|4861918921990603103|42502884,00|1654789544486|Best Egg
21990232603056|4884718395104166240|93777120,00|1661741055453|Upstart
21990232603056|4875148245896003937|30330363,00|1658851822942|Earnest
21990232603056|4899918043846541666|51725816,00|1666474176822|Fundrise
21990232603056|4885562820034298211|16419769,00|1662058068617|American Express
17592186101952|4881903645337059684|5417577,00|1660897361647|Chase Bank
19791209327505|4809846051299131749|14764780,00|1638724973663|Funding Circle
19791209327505|4868674321431658854|94163893,00|1656860575829|Roofstock
4398046578641|4801401801997812071|70787969,00|1636148970403|Upstart
4398046578641|4736944032331071848|39756994,00|1616325086989|Chase Bank
30786325585266|4917650967379313001|76288937,00|1671850016129|RealtyMogul
30786325585266|4919621292216287594|43385223,00|1672510212733|RealtyMogul
30786325585266|4918776867286155627|82409017,00|1672260242439|Discover
30786325585266|4916525067472470380|31362828,00|1671531397932|Capital One
10995116305298|4836023224133222765|72720389,00|1646760716188|OneMain Financial
10995116305298|4888096094824694126|12591149,00|1662809351664|US Bank
10995116305298|4878244470639821167|31326973,00|1659772529136|Marcus by Goldman Sachs
10995116305298|4889503469708247408|75412789,00|1663228620555|RealtyMogul
28587302359714|4911739992868389233|61274432,00|1670085385005|TD Bank
28587302359714|4917932442356023666|5026834,00|1671971328027|Citibank
4398046518643|4717522258938036595|12792389,00|1610399941428|Bank of America
10995116305299|4785357728325304692|38198458,00|1631218860049|LendingClub
10995116305299|4823919800134664565|63693631,00|1643126034840|Fundbox
10995116305299|4763121205165162870|94591807,00|1624437251182|Fundbox
10995116305299|4823919800134664567|824739,00|1643096241841|LendingClub
17592186091955|4915399167565627768|33978728,00|1671213946747|LendingPoint
17592186091955|4906110493334176121|88073661,00|1668347810628|Fundrise
17592186091955|4898792143939699066|28249248,00|1666064767282|Kabbage
17592186091955|4796898202370441595|61539307,00|1634817717130|LendingPoint
8796093089747|4723714708425671036|41059267,00|1612286200520|Rocket Loans
8796093089747|4895977394172592509|5875831,00|1665184786535|Patch of Land
28587302349716|4918495392309444990|98193968,00|1672149565649|LendingPoint
28587302349716|4908080818171150719|96071748,00|1668971366792|LendingPoint
6597069824196|4776069054093853056|91519783,00|1628356484918|Upstart
6597069824196|4771846929443193217|20577453,00|1627118768559|OnDeck
28587302389716|4902451318636937602|57963300,00|1667199617227|PNC Bank
28587302389716|4910051143008125315|33142602,00|1669569477419|PNC Bank
28587302389716|4900199518823252356|34986298,00|1666510233234|Best Egg
6597069844196|4817445875670319493|26355226,00|1641133939948|Discover
19791209327509|4874585295942582662|52755001,00|1658640222776|SoFi
26388279104165|4888940519754826119|48518385,00|1663069125029|Avant
26388279104165|4885281345057587592|83117008,00|1661958332263|Capital One
21990232613061|4873177921059029385|65588883,00|1658189185502|Kabbage
19791209367509|4830675199575720330|75909267,00|1645157665928|SoFi
19791209367509|4846719273248227723|18740784,00|1650073051753|Fundbox
24189255818614|4866141046641262988|13086528,00|1656085776883|Avant
24189255818614|4888940519754826125|3832334,00|1663044092249|Roofstock
24189255818614|4886125769987719566|33699644,00|1662203036705|Funding Circle
6597069794198|4712737184333955471|21483078,00|1608968521722|State Farm Bank
6597069794198|4891192319568511376|90309330,00|1663784667571|Discover
6597069794198|4815194075856634257|24673412,00|1640404310156|Kabbage
6597069794198|4818571775577162130|38469098,00|1641468682554|Wells Fargo
19791209307511|4809283101345710483|55985146,00|1638626254190|American Express
15393162826407|4790987227859517844|83866707,00|1632989015403|SunTrust
4398046558647|4893162644405485973|63456052,00|1664397057957|Upstart
4398046558647|4846437798271517078|46672610,00|1650002226078|OnDeck
4398046558647|4805060976695050647|67978253,00|1637278999492|Citibank
30786325635271|4918776867286155672|75159161,00|1672185809910|OneMain Financial
30786325635271|4919339817239576985|81647151,00|1672392878867|Earnest
30786325635271|4916525067472470426|6205103,00|1671519117828|Avant
24189255888615|4880496270453506459|16444722,00|1660459971076|Best Egg
24189255888615|4901043943753384348|75272593,00|1666778192428|Roofstock
24189255888615|4886688719941140893|80981567,00|1662391253199|Wells Fargo
24189255888615|4906110493334176158|69055635,00|1668310790763|Earnest
28587302329720|4906391968310886815|54911399,00|1668440973202|Marcus by Goldman Sachs
28587302329720|4909488193054704032|68019802,00|1669402800570|Rocket Loans
28587302329720|4918776867286155681|71700419,00|1672192097077|Upstart
8796093039752|4769032179676086690|90389543,00|1626205519976|State Farm Bank
8796093039752|4918495392309445027|16939407,00|1672182610101|Marcus by Goldman Sachs
8796093039752|4915399167565627812|5217337,00|1671208287152|SunTrust
8796093039752|4891755269521932709|1394139,00|1663945893001|Funding Circle
10995116305304|4916806542449181094|95038527,00|1671611533655|Chase Bank
10995116305304|4906391968310886823|82851758,00|1668381657842|OneMain Financial
10995116305304|4817445875670319528|84385369,00|1641129801468|Capital One
4398046568648|4891755269521932713|15835117,00|1663909576270|American Express
4398046568648|4727373883122909610|95251708,00|1613416105653|Chase Bank
13194139610856|4899918043846541739|5592368,00|1666396968943|Fundrise
13194139610856|4855163522549547436|74958128,00|1652684848916|SoFi
13194139610856|4847000748224938413|46311746,00|1650183948945|Prosper
17592186051961|4832926999389405614|54003804,00|1645883640454|Capital One
2199023273097|4759462030467924399|32306886,00|1623274680921|Chase Bank
28587302349721|4905266068404044208|46602525,00|1668114294013|Chase Bank
28587302349721|4908080818171150769|61398977,00|1668936585031|Roofstock
